phase,subject_nr,block,trial,cond_order,repetition,valence,trial_type,stim1,stim2,expectancy,mensch_rating,tier_rating,gegenstand_rating,leertaste
trials,198,1,1,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,198,1,2,1,1,positive,acquisition,24.png,1540.JPG,0,None,None,None,None
trials,198,1,3,1,1,positive,extinction,4.png,empty.png,0,None,None,None,None
trials,198,1,4,1,1,positive,extinction,10.png,empty.png,0,None,None,None,None
trials,198,1,5,1,1,neutral,acquisition,20.png,7002.JPG,0,None,None,None,None
trials,198,1,6,1,NA,NA,NA,1390.JPG,1945.JPG,0,None,None,None,None
trials,198,1,7,1,1,negative,acquisition,5.png,2110.JPG,0,None,None,None,None
trials,198,1,8,1,1,negative,extinction,23.png,empty.png,0,None,None,None,None
trials,198,1,9,1,1,neutral,acquisition,1.png,7025.JPG,0,None,None,None,None
trials,198,1,10,1,1,neutral,extinction,21.png,empty.png,0,None,None,None,None
trials,198,1,11,1,NA,NA,NA,1275.JPG,empty.png,0,None,None,None,None
trials,198,1,12,1,NA,NA,NA,13.png,19.png,0,None,None,None,None
trials,198,1,13,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,198,1,14,1,NA,NA,NA,25.png,22.png,0,None,None,None,None
trials,198,1,15,1,NA,NA,NA,6.png,empty.png,0,None,None,None,space
trials,198,1,16,1,1,negative,acquisition,12.png,2276.JPG,0,None,None,None,None
trials,198,1,17,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,198,1,18,1,1,neutral,extinction,3.png,empty.png,0,None,None,None,None
trials,198,1,19,1,2,neutral,acquisition,1.png,7025.JPG,0,None,None,None,None
trials,198,1,20,1,NA,NA,NA,8500.JPG,empty.png,0,None,None,None,None
trials,198,1,21,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,198,1,22,1,1,neutral,acquisition,14.png,7009.JPG,0,None,None,None,None
trials,198,1,23,1,2,negative,acquisition,12.png,2276.JPG,0,None,None,None,None
trials,198,1,24,1,1,neutral,extinction,7.png,empty.png,0,None,None,None,None
trials,198,1,25,1,1,negative,extinction,9.png,empty.png,0,None,None,None,None
trials,198,1,26,1,2,neutral,extinction,21.png,empty.png,0,None,None,None,None
trials,198,1,27,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,198,1,28,1,NA,NA,NA,15.png,16.png,0,None,None,None,None
trials,198,1,29,1,2,positive,acquisition,24.png,1540.JPG,0,None,None,None,None
trials,198,1,30,1,NA,NA,NA,empty.png,2310.JPG,0,None,None,None,None
trials,198,1,31,1,2,negative,acquisition,5.png,2110.JPG,0,None,None,None,None
trials,198,1,32,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,198,1,33,1,2,negative,extinction,9.png,empty.png,0,None,None,None,None
trials,198,1,34,1,1,positive,extinction,26.png,empty.png,0,None,None,None,None
trials,198,1,35,1,2,positive,extinction,10.png,empty.png,0,None,None,None,None
trials,198,1,36,1,2,neutral,acquisition,14.png,7009.JPG,0,None,None,None,None
trials,198,1,37,1,NA,NA,NA,2310.JPG,empty.png,0,None,None,None,None
trials,198,1,38,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,198,1,39,1,NA,NA,NA,empty.png,2.png,0,None,None,None,None
trials,198,1,40,1,1,negative,acquisition,8.png,2750.JPG,0,None,None,None,None
trials,198,1,41,1,2,positive,extinction,26.png,empty.png,0,None,None,None,None
trials,198,1,42,1,NA,NA,NA,7060.JPG,empty.png,0,None,None,None,None
trials,198,1,43,1,NA,NA,NA,2510.JPG,1230.JPG,0,None,None,None,None
trials,198,1,44,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,198,1,45,1,NA,NA,NA,27.png,empty.png,0,None,None,None,None
trials,198,1,46,1,1,positive,acquisition,11.png,1463.JPG,0,None,None,None,None
trials,198,1,47,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,198,1,48,1,1,negative,extinction,17.png,empty.png,0,None,None,None,None
trials,198,1,49,1,2,neutral,acquisition,20.png,7002.JPG,0,None,None,None,None
trials,198,1,50,1,3,negative,acquisition,12.png,2276.JPG,0,None,None,None,None
trials,198,1,51,1,2,negative,extinction,23.png,empty.png,0,None,None,None,None
trials,198,1,52,1,2,negative,extinction,17.png,empty.png,0,None,None,None,None
trials,198,1,53,1,2,positive,extinction,4.png,empty.png,0,None,None,None,None
trials,198,1,54,1,NA,NA,NA,1390.JPG,1945.JPG,0,None,None,None,None
trials,198,1,55,1,NA,NA,NA,1670.JPG,2304.JPG,0,None,None,None,None
trials,198,1,56,1,NA,NA,NA,6.png,empty.png,0,None,None,None,space
trials,198,1,57,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,198,1,58,1,2,neutral,extinction,7.png,empty.png,0,None,None,None,None
trials,198,1,59,1,NA,NA,NA,empty.png,27.png,0,None,None,None,None
trials,198,1,60,1,1,positive,acquisition,18.png,1610.JPG,0,None,None,None,None
trials,198,1,61,1,2,neutral,extinction,3.png,empty.png,0,None,None,None,None
trials,198,1,62,1,NA,NA,NA,2357.JPG,8330.JPG,0,None,None,None,None
trials,198,1,63,1,3,negative,extinction,17.png,empty.png,0,None,None,None,None
trials,198,1,64,1,2,negative,acquisition,8.png,2750.JPG,0,None,None,None,None
trials,198,1,65,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,198,1,66,1,NA,NA,NA,9561.JPG,2520.JPG,0,None,None,None,None
trials,198,1,67,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,198,1,68,1,3,neutral,extinction,7.png,empty.png,0,None,None,None,None
trials,198,1,69,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,198,1,70,1,2,positive,acquisition,18.png,1610.JPG,0,None,None,None,None
trials,198,1,71,1,NA,NA,NA,2357.JPG,8330.JPG,0,None,None,None,None
trials,198,1,72,1,3,neutral,acquisition,1.png,7025.JPG,0,None,None,None,None
trials,198,1,73,1,NA,NA,NA,15.png,16.png,0,None,None,None,None
trials,198,1,74,1,NA,NA,NA,9561.JPG,2520.JPG,0,None,None,None,None
trials,198,1,75,1,2,positive,acquisition,11.png,1463.JPG,0,None,None,None,None
trials,198,1,76,1,3,negative,acquisition,8.png,2750.JPG,0,None,None,None,None
trials,198,1,77,1,3,negative,extinction,23.png,empty.png,0,None,None,None,None
trials,198,1,78,1,3,negative,acquisition,5.png,2110.JPG,0,None,None,None,None
trials,198,1,79,1,NA,NA,NA,empty.png,2.png,0,None,None,None,None
trials,198,1,80,1,3,neutral,acquisition,14.png,7009.JPG,0,None,None,None,None
trials,198,1,81,1,NA,NA,NA,25.png,22.png,0,None,None,None,None
trials,198,1,82,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
