phase,subject_nr,block,trial,cond_order,repetition,valence,trial_type,stim1,stim2,expectancy,mensch_rating,tier_rating,gegenstand_rating,leertaste
trials,175,1,1,2,NA,NA,NA,6.png,19.png,0,None,None,None,None
trials,175,1,2,2,1,positive,acquisition,1750.JPG,11.png,0,None,None,None,None
trials,175,1,3,2,1,negative,acquisition,2100.JPG,1.png,0,None,None,None,None
trials,175,1,4,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,175,1,5,2,NA,NA,NA,1275.JPG,2357.JPG,0,None,None,None,None
trials,175,1,6,2,1,positive,extinction,empty.png,26.png,0,None,None,None,None
trials,175,1,7,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,175,1,8,2,NA,NA,NA,8500.JPG,9561.JPG,0,None,None,None,None
trials,175,1,9,2,NA,NA,NA,1275.JPG,2357.JPG,0,None,None,None,None
trials,175,1,10,2,1,neutral,acquisition,7233.JPG,4.png,0,None,None,None,None
trials,175,1,11,2,2,positive,acquisition,1750.JPG,11.png,0,None,None,None,space
trials,175,1,12,2,1,neutral,extinction,empty.png,10.png,0,None,None,None,None
trials,175,1,13,2,1,neutral,extinction,empty.png,5.png,0,None,None,None,space
trials,175,1,14,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,175,1,15,2,1,positive,acquisition,1610.JPG,3.png,0,None,None,None,None
trials,175,1,16,2,1,neutral,extinction,empty.png,18.png,0,None,None,None,None
trials,175,1,17,2,1,positive,acquisition,1460.JPG,23.png,0,None,None,None,None
trials,175,1,18,2,2,neutral,extinction,empty.png,18.png,0,None,None,None,None
trials,175,1,19,2,2,neutral,extinction,empty.png,5.png,0,None,None,None,space
trials,175,1,20,2,2,neutral,acquisition,7233.JPG,4.png,0,None,None,None,None
trials,175,1,21,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,175,1,22,2,NA,NA,NA,22.png,15.png,0,None,None,None,None
trials,175,1,23,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,175,1,24,2,1,negative,extinction,empty.png,20.png,0,None,None,None,None
trials,175,1,25,2,2,positive,acquisition,1610.JPG,3.png,0,None,None,None,None
trials,175,1,26,2,1,positive,extinction,empty.png,7.png,0,None,None,None,None
trials,175,1,27,2,1,negative,extinction,empty.png,9.png,0,None,None,None,None
trials,175,1,28,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,175,1,29,2,2,neutral,extinction,empty.png,10.png,0,None,None,None,None
trials,175,1,30,2,3,neutral,extinction,empty.png,5.png,0,None,None,None,space
trials,175,1,31,2,1,neutral,acquisition,7009.JPG,21.png,0,None,None,None,None
trials,175,1,32,2,2,negative,extinction,empty.png,9.png,0,None,None,None,None
trials,175,1,33,2,2,neutral,acquisition,7009.JPG,21.png,0,None,None,None,None
trials,175,1,34,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,175,1,35,2,3,neutral,extinction,empty.png,10.png,0,None,None,None,None
trials,175,1,36,2,1,negative,extinction,empty.png,12.png,0,None,None,None,None
trials,175,1,37,2,2,positive,extinction,empty.png,7.png,0,None,None,None,None
trials,175,1,38,2,NA,NA,NA,2.png,empty.png,0,None,None,None,None
trials,175,1,39,2,3,neutral,extinction,empty.png,18.png,0,None,None,None,None
trials,175,1,40,2,3,positive,acquisition,1750.JPG,11.png,0,None,None,None,space
trials,175,1,41,2,1,positive,extinction,empty.png,17.png,0,None,None,None,None
trials,175,1,42,2,NA,NA,NA,empty.png,16.png,0,None,None,None,None
trials,175,1,43,2,2,positive,acquisition,1460.JPG,23.png,0,None,None,None,None
trials,175,1,44,2,2,positive,extinction,empty.png,17.png,0,None,None,None,None
trials,175,1,45,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,175,1,46,2,NA,NA,NA,25.png,27.png,0,None,None,None,None
trials,175,1,47,2,3,neutral,acquisition,7233.JPG,4.png,0,None,None,None,None
trials,175,1,48,2,2,negative,extinction,empty.png,12.png,0,None,None,None,None
trials,175,1,49,2,2,negative,extinction,empty.png,20.png,0,None,None,None,None
trials,175,1,50,2,NA,NA,NA,25.png,27.png,0,None,None,None,None
trials,175,1,51,2,2,negative,acquisition,2100.JPG,1.png,0,None,None,None,None
trials,175,1,52,2,2,positive,extinction,empty.png,26.png,0,None,None,None,None
trials,175,1,53,2,NA,NA,NA,22.png,15.png,0,None,None,None,None
trials,175,1,54,2,1,neutral,acquisition,7004.JPG,24.png,0,None,None,None,None
trials,175,1,55,2,3,positive,extinction,empty.png,7.png,0,None,None,None,None
trials,175,1,56,2,NA,NA,NA,2510.JPG,1390.JPG,0,None,None,None,None
trials,175,1,57,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,175,1,58,2,NA,NA,NA,2510.JPG,1390.JPG,0,None,None,None,None
trials,175,1,59,2,NA,NA,NA,empty.png,13.png,0,None,None,None,None
trials,175,1,60,2,1,negative,acquisition,9041.JPG,8.png,0,None,None,None,None
trials,175,1,61,2,NA,NA,NA,empty.png,2520.JPG,0,None,None,None,None
trials,175,1,62,2,NA,NA,NA,8500.JPG,9561.JPG,0,None,None,None,None
trials,175,1,63,2,NA,NA,NA,empty.png,7060.JPG,0,None,None,None,None
trials,175,1,64,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,175,1,65,2,NA,NA,NA,25.png,27.png,0,None,None,None,None
trials,175,1,66,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,175,1,67,2,NA,NA,NA,1670.JPG,1945.JPG,0,None,None,None,None
trials,175,1,68,2,NA,NA,NA,empty.png,2520.JPG,0,None,None,None,None
trials,175,1,69,2,3,positive,acquisition,1610.JPG,3.png,0,None,None,None,None
trials,175,1,70,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,175,1,71,2,2,negative,acquisition,9041.JPG,8.png,0,None,None,None,None
trials,175,1,72,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,175,1,73,2,NA,NA,NA,2310.JPG,2304.JPG,0,None,None,None,None
trials,175,1,74,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,175,1,75,2,NA,NA,NA,empty.png,1230.JPG,0,None,None,None,None
trials,175,1,76,2,3,negative,acquisition,2100.JPG,1.png,0,None,None,None,None
trials,175,1,77,2,NA,NA,NA,16.png,empty.png,0,None,None,None,None
trials,175,1,78,2,3,positive,extinction,empty.png,17.png,0,None,None,None,None
trials,175,1,79,2,4,negative,acquisition,2100.JPG,1.png,1,2,3,3,None
trials,175,1,80,2,NA,NA,NA,13.png,empty.png,0,None,None,None,None
trials,175,1,81,2,4,neutral,extinction,empty.png,18.png,1,2,3,2,None
trials,175,1,82,2,3,neutral,acquisition,7009.JPG,21.png,0,None,None,None,None
trials,175,1,83,2,NA,NA,NA,6.png,19.png,0,None,None,None,None
trials,175,1,84,2,2,neutral,acquisition,7004.JPG,24.png,0,None,None,None,None
trials,175,1,85,2,4,positive,extinction,empty.png,17.png,1,3,3,3,None
trials,175,1,86,2,NA,NA,NA,1230.JPG,empty.png,0,None,None,None,None
trials,175,1,87,2,3,negative,extinction,empty.png,12.png,0,None,None,None,None
trials,175,1,88,2,NA,NA,NA,2310.JPG,2304.JPG,0,None,None,None,None
trials,175,1,89,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,175,1,90,2,3,negative,extinction,empty.png,20.png,0,None,None,None,None
trials,175,1,91,2,NA,NA,NA,8330.JPG,empty.png,0,None,None,None,None
trials,175,1,92,2,4,positive,acquisition,1610.JPG,3.png,1,3,3,3,None
trials,175,1,93,2,NA,NA,NA,22.png,15.png,0,None,None,None,None
trials,175,1,94,2,4,negative,extinction,empty.png,12.png,1,3,3,3,None
trials,175,1,95,2,1,negative,acquisition,2276.JPG,14.png,0,None,None,None,None
trials,175,1,96,2,NA,NA,NA,16.png,empty.png,0,None,None,None,None
trials,175,1,97,2,3,positive,extinction,empty.png,26.png,0,None,None,None,None
trials,175,1,98,2,3,positive,acquisition,1460.JPG,23.png,0,None,None,None,None
trials,175,1,99,2,3,negative,extinction,empty.png,9.png,0,None,None,None,None
trials,175,1,100,2,3,negative,acquisition,9041.JPG,8.png,0,None,None,None,None
trials,175,1,101,2,2,negative,acquisition,2276.JPG,14.png,0,None,None,None,None
trials,175,1,102,2,NA,NA,NA,6.png,19.png,0,None,None,None,None
trials,175,1,103,2,NA,NA,NA,empty.png,13.png,0,None,None,None,None
trials,175,1,104,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,175,1,105,2,4,neutral,acquisition,7009.JPG,21.png,1,3,3,3,None
trials,175,1,106,2,NA,NA,NA,empty.png,8330.JPG,0,None,None,None,None
trials,175,1,107,2,NA,NA,NA,7060.JPG,empty.png,0,None,None,None,None
