phase,subject_nr,block,trial,cond_order,repetition,valence,trial_type,stim1,stim2,expectancy,mensch_rating,tier_rating,gegenstand_rating,leertaste
trials,190,1,1,2,1,positive,acquisition,1721.JPG,5.png,0,None,None,None,None
trials,190,1,2,2,1,neutral,acquisition,7705.JPG,14.png,0,None,None,None,space
trials,190,1,3,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,190,1,4,2,NA,NA,NA,2310.JPG,1670.JPG,0,None,None,None,None
trials,190,1,5,2,NA,NA,NA,6.png,22.png,0,None,None,None,None
trials,190,1,6,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,190,1,7,2,1,neutral,extinction,empty.png,1.png,0,None,None,None,None
trials,190,1,8,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,190,1,9,2,1,positive,extinction,empty.png,9.png,0,None,None,None,None
trials,190,1,10,2,1,negative,extinction,empty.png,8.png,0,None,None,None,None
trials,190,1,11,2,1,negative,extinction,empty.png,26.png,0,None,None,None,None
trials,190,1,12,2,NA,NA,NA,empty.png,13.png,0,None,None,None,None
trials,190,1,13,2,1,positive,extinction,empty.png,24.png,0,None,None,None,None
trials,190,1,14,2,NA,NA,NA,6.png,22.png,0,None,None,None,None
trials,190,1,15,2,2,positive,extinction,empty.png,9.png,0,None,None,None,None
trials,190,1,16,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,190,1,17,2,1,positive,acquisition,1750.JPG,10.png,0,None,None,None,None
trials,190,1,18,2,1,neutral,extinction,empty.png,20.png,0,None,None,None,None
trials,190,1,19,2,2,neutral,acquisition,7705.JPG,14.png,0,None,None,None,space
trials,190,1,20,2,1,negative,acquisition,2455.JPG,7.png,0,None,None,None,None
trials,190,1,21,2,NA,NA,NA,19.png,empty.png,0,None,None,None,None
trials,190,1,22,2,NA,NA,NA,empty.png,1945.JPG,0,None,None,None,None
trials,190,1,23,2,1,positive,acquisition,1463.JPG,21.png,0,None,None,None,None
trials,190,1,24,2,NA,NA,NA,empty.png,16.png,0,None,None,None,None
trials,190,1,25,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,190,1,26,2,NA,NA,NA,1945.JPG,empty.png,0,None,None,None,None
trials,190,1,27,2,NA,NA,NA,6.png,22.png,0,None,None,None,None
trials,190,1,28,2,2,positive,acquisition,1463.JPG,21.png,0,None,None,None,None
trials,190,1,29,2,NA,NA,NA,empty.png,13.png,0,None,None,None,None
trials,190,1,30,2,NA,NA,NA,1275.JPG,8500.JPG,0,None,None,None,None
trials,190,1,31,2,1,positive,extinction,empty.png,17.png,0,None,None,None,None
trials,190,1,32,2,2,negative,acquisition,2455.JPG,7.png,0,None,None,None,None
trials,190,1,33,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,190,1,34,2,NA,NA,NA,9561.JPG,7060.JPG,0,None,None,None,None
trials,190,1,35,2,2,negative,extinction,empty.png,26.png,0,None,None,None,None
trials,190,1,36,2,2,positive,extinction,empty.png,17.png,0,None,None,None,None
trials,190,1,37,2,1,negative,extinction,empty.png,18.png,0,None,None,None,None
trials,190,1,38,2,3,negative,extinction,empty.png,26.png,0,None,None,None,None
trials,190,1,39,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,190,1,40,2,NA,NA,NA,2.png,27.png,0,None,None,None,None
trials,190,1,41,2,NA,NA,NA,1390.JPG,empty.png,0,None,None,None,None
trials,190,1,42,2,NA,NA,NA,2.png,27.png,0,None,None,None,None
trials,190,1,43,2,2,negative,extinction,empty.png,18.png,0,None,None,None,None
trials,190,1,44,2,3,negative,acquisition,2455.JPG,7.png,0,None,None,None,None
trials,190,1,45,2,1,neutral,acquisition,7000.JPG,4.png,0,None,None,None,None
trials,190,1,46,2,NA,NA,NA,16.png,empty.png,0,None,None,None,None
trials,190,1,47,2,2,neutral,acquisition,7000.JPG,4.png,0,None,None,None,None
trials,190,1,48,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,190,1,49,2,2,neutral,extinction,empty.png,20.png,0,None,None,None,None
trials,190,1,50,2,NA,NA,NA,13.png,empty.png,0,None,None,None,None
trials,190,1,51,2,NA,NA,NA,25.png,15.png,0,None,None,None,None
trials,190,1,52,2,1,neutral,extinction,empty.png,12.png,0,None,None,None,None
trials,190,1,53,2,2,neutral,extinction,empty.png,1.png,0,None,None,None,None
trials,190,1,54,2,1,neutral,acquisition,7004.JPG,23.png,0,None,None,None,None
trials,190,1,55,2,NA,NA,NA,empty.png,2520.JPG,0,None,None,None,None
trials,190,1,56,2,NA,NA,NA,9561.JPG,7060.JPG,0,None,None,None,None
trials,190,1,57,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,190,1,58,2,NA,NA,NA,empty.png,2520.JPG,0,None,None,None,None
trials,190,1,59,2,NA,NA,NA,empty.png,1390.JPG,0,None,None,None,None
trials,190,1,60,2,3,neutral,extinction,empty.png,20.png,0,None,None,None,None
trials,190,1,61,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,190,1,62,2,2,neutral,extinction,empty.png,12.png,0,None,None,None,None
trials,190,1,63,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,190,1,64,2,3,neutral,acquisition,7705.JPG,14.png,0,None,None,None,space
trials,190,1,65,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,190,1,66,2,NA,NA,NA,2357.JPG,1230.JPG,0,None,None,None,None
trials,190,1,67,2,2,positive,acquisition,1721.JPG,5.png,0,None,None,None,None
trials,190,1,68,2,4,neutral,extinction,empty.png,20.png,1,3,8,3,None
trials,190,1,69,2,NA,NA,NA,19.png,empty.png,0,None,None,None,None
trials,190,1,70,2,2,neutral,acquisition,7004.JPG,23.png,0,None,None,None,None
trials,190,1,71,2,3,positive,acquisition,1463.JPG,21.png,0,None,None,None,None
trials,190,1,72,2,1,negative,acquisition,2312.JPG,11.png,0,None,None,None,None
trials,190,1,73,2,3,neutral,acquisition,7000.JPG,4.png,0,None,None,None,None
trials,190,1,74,2,NA,NA,NA,8330.JPG,empty.png,0,None,None,None,None
trials,190,1,75,2,NA,NA,NA,2310.JPG,1670.JPG,0,None,None,None,None
trials,190,1,76,2,2,positive,acquisition,1750.JPG,10.png,0,None,None,None,None
trials,190,1,77,2,3,neutral,extinction,empty.png,12.png,0,None,None,None,None
trials,190,1,78,2,3,neutral,acquisition,7004.JPG,23.png,0,None,None,None,None
trials,190,1,79,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,190,1,80,2,NA,NA,NA,empty.png,16.png,0,None,None,None,None
trials,190,1,81,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,190,1,82,2,3,negative,extinction,empty.png,18.png,0,None,None,None,None
trials,190,1,83,2,1,negative,acquisition,2399.JPG,3.png,0,None,None,None,None
trials,190,1,84,2,4,positive,acquisition,1463.JPG,21.png,1,7,3,3,None
trials,190,1,85,2,3,positive,extinction,empty.png,9.png,0,None,None,None,None
trials,190,1,86,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,190,1,87,2,NA,NA,NA,2304.JPG,2510.JPG,0,None,None,None,None
trials,190,1,88,2,2,negative,acquisition,2312.JPG,11.png,0,None,None,None,None
trials,190,1,89,2,NA,NA,NA,25.png,15.png,0,None,None,None,None
trials,190,1,90,2,NA,NA,NA,1275.JPG,8500.JPG,0,None,None,None,None
trials,190,1,91,2,4,negative,extinction,empty.png,18.png,1,4,4,7,None
trials,190,1,92,2,NA,NA,NA,2.png,27.png,0,None,None,None,None
trials,190,1,93,2,3,positive,acquisition,1750.JPG,10.png,0,None,None,None,None
trials,190,1,94,2,NA,NA,NA,19.png,empty.png,0,None,None,None,None
trials,190,1,95,2,2,negative,extinction,empty.png,8.png,0,None,None,None,None
trials,190,1,96,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,190,1,97,2,2,positive,extinction,empty.png,24.png,0,None,None,None,None
trials,190,1,98,2,2,negative,acquisition,2399.JPG,3.png,0,None,None,None,None
trials,190,1,99,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,190,1,100,2,NA,NA,NA,2357.JPG,1230.JPG,0,None,None,None,None
trials,190,1,101,2,4,positive,extinction,empty.png,9.png,1,7,3,3,None
trials,190,1,102,2,3,negative,acquisition,2399.JPG,3.png,0,None,None,None,None
trials,190,1,103,2,3,negative,extinction,empty.png,8.png,0,None,None,None,None
trials,190,1,104,2,3,neutral,extinction,empty.png,1.png,0,None,None,None,None
trials,190,1,105,2,3,positive,extinction,empty.png,17.png,0,None,None,None,None
trials,190,1,106,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,190,1,107,2,NA,NA,NA,2304.JPG,2510.JPG,0,None,None,None,None
trials,190,1,108,2,3,positive,extinction,empty.png,24.png,0,None,None,None,None
trials,190,1,109,2,3,positive,acquisition,1721.JPG,5.png,0,None,None,None,None
trials,190,1,110,2,4,negative,acquisition,2399.JPG,3.png,1,9,1,1,None
