phase,subject_nr,block,trial,cond_order,repetition,valence,trial_type,stim1,stim2,expectancy,mensch_rating,tier_rating,gegenstand_rating,leertaste
trials,238,1,1,1,1,neutral,extinction,26.png,empty.png,0,None,None,None,None
trials,238,1,2,1,1,positive,acquisition,20.png,1604.JPG,0,None,None,None,None
trials,238,1,3,1,1,positive,extinction,3.png,empty.png,0,None,None,None,None
trials,238,1,4,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,238,1,5,1,1,positive,acquisition,14.png,1540.JPG,0,None,None,None,None
trials,238,1,6,1,1,neutral,extinction,24.png,empty.png,0,None,None,None,space
trials,238,1,7,1,1,negative,extinction,8.png,empty.png,0,None,None,None,None
trials,238,1,8,1,1,positive,extinction,21.png,empty.png,0,None,None,None,None
trials,238,1,9,1,1,neutral,acquisition,5.png,7025.JPG,0,None,None,None,None
trials,238,1,10,1,2,negative,extinction,8.png,empty.png,0,None,None,None,None
trials,238,1,11,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,238,1,12,1,2,positive,acquisition,20.png,1604.JPG,0,None,None,None,None
trials,238,1,13,1,2,positive,extinction,21.png,empty.png,0,None,None,None,None
trials,238,1,14,1,1,negative,acquisition,7.png,2900.1.JPG,0,None,None,None,None
trials,238,1,15,1,1,negative,acquisition,11.png,2100.JPG,0,None,None,None,None
trials,238,1,16,1,2,positive,extinction,3.png,empty.png,0,None,None,None,None
trials,238,1,17,1,NA,NA,NA,9561.JPG,2520.JPG,0,None,None,None,None
trials,238,1,18,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,238,1,19,1,NA,NA,NA,empty.png,1275.JPG,0,None,None,None,None
trials,238,1,20,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,238,1,21,1,1,positive,extinction,23.png,empty.png,0,None,None,None,None
trials,238,1,22,1,1,neutral,acquisition,4.png,7009.JPG,0,None,None,None,None
trials,238,1,23,1,NA,NA,NA,25.png,empty.png,0,None,None,None,None
trials,238,1,24,1,NA,NA,NA,2510.JPG,2304.JPG,0,None,None,None,None
trials,238,1,25,1,2,negative,acquisition,11.png,2100.JPG,0,None,None,None,None
trials,238,1,26,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,238,1,27,1,1,neutral,acquisition,18.png,7175.JPG,0,None,None,None,None
trials,238,1,28,1,1,positive,acquisition,10.png,1460.JPG,0,None,None,None,None
trials,238,1,29,1,2,neutral,acquisition,18.png,7175.JPG,0,None,None,None,None
trials,238,1,30,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,238,1,31,1,NA,NA,NA,1390.JPG,8330.JPG,0,None,None,None,None
trials,238,1,32,1,2,positive,extinction,23.png,empty.png,0,None,None,None,None
trials,238,1,33,1,3,neutral,acquisition,18.png,7175.JPG,0,None,None,None,None
trials,238,1,34,1,NA,NA,NA,1230.JPG,empty.png,0,None,None,None,None
trials,238,1,35,1,1,negative,extinction,1.png,empty.png,0,None,None,None,None
trials,238,1,36,1,NA,NA,NA,2.png,empty.png,0,None,None,None,None
trials,238,1,37,1,2,neutral,extinction,24.png,empty.png,0,None,None,None,space
trials,238,1,38,1,NA,NA,NA,6.png,27.png,0,None,None,None,None
trials,238,1,39,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,238,1,40,1,3,negative,extinction,8.png,empty.png,0,None,None,None,None
trials,238,1,41,1,3,negative,acquisition,11.png,2100.JPG,0,None,None,None,None
trials,238,1,42,1,NA,NA,NA,7060.JPG,empty.png,0,None,None,None,None
trials,238,1,43,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,238,1,44,1,NA,NA,NA,1670.JPG,2310.JPG,0,None,None,None,None
trials,238,1,45,1,2,neutral,acquisition,5.png,7025.JPG,0,None,None,None,None
trials,238,1,46,1,NA,NA,NA,7060.JPG,empty.png,0,None,None,None,None
trials,238,1,47,1,2,neutral,acquisition,4.png,7009.JPG,0,None,None,None,None
trials,238,1,48,1,1,neutral,extinction,17.png,empty.png,0,None,None,None,None
trials,238,1,49,1,2,positive,acquisition,14.png,1540.JPG,0,None,None,None,None
trials,238,1,50,1,1,negative,extinction,12.png,empty.png,0,None,None,None,None
trials,238,1,51,1,NA,NA,NA,25.png,empty.png,0,None,None,None,None
trials,238,1,52,1,NA,NA,NA,empty.png,13.png,0,None,None,None,None
trials,238,1,53,1,NA,NA,NA,22.png,15.png,0,None,None,None,None
trials,238,1,54,1,2,positive,acquisition,10.png,1460.JPG,0,None,None,None,None
trials,238,1,55,1,NA,NA,NA,19.png,16.png,0,None,None,None,None
trials,238,1,56,1,2,neutral,extinction,26.png,empty.png,0,None,None,None,None
trials,238,1,57,1,NA,NA,NA,1945.JPG,8500.JPG,0,None,None,None,None
trials,238,1,58,1,3,positive,extinction,23.png,empty.png,0,None,None,None,None
trials,238,1,59,1,2,negative,acquisition,7.png,2900.1.JPG,0,None,None,None,None
trials,238,1,60,1,1,negative,acquisition,9.png,2399.JPG,0,None,None,None,None
trials,238,1,61,1,NA,NA,NA,empty.png,13.png,0,None,None,None,None
trials,238,1,62,1,3,neutral,acquisition,4.png,7009.JPG,0,None,None,None,None
trials,238,1,63,1,3,positive,acquisition,10.png,1460.JPG,0,None,None,None,None
trials,238,1,64,1,3,positive,extinction,3.png,empty.png,0,None,None,None,None
trials,238,1,65,1,2,negative,acquisition,9.png,2399.JPG,0,None,None,None,None
trials,238,1,66,1,2,negative,extinction,12.png,empty.png,0,None,None,None,None
trials,238,1,67,1,NA,NA,NA,2.png,empty.png,0,None,None,None,None
trials,238,1,68,1,NA,NA,NA,19.png,16.png,0,None,None,None,None
trials,238,1,69,1,NA,NA,NA,1230.JPG,empty.png,0,None,None,None,None
trials,238,1,70,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,238,1,71,1,4,neutral,acquisition,4.png,7009.JPG,1,3,3,3,None
trials,238,1,72,1,3,negative,acquisition,7.png,2900.1.JPG,0,None,None,None,None
trials,238,1,73,1,NA,NA,NA,1275.JPG,empty.png,0,None,None,None,None
trials,238,1,74,1,NA,NA,NA,empty.png,25.png,0,None,None,None,None
trials,238,1,75,1,3,negative,acquisition,9.png,2399.JPG,0,None,None,None,None
trials,238,1,76,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,238,1,77,1,NA,NA,NA,1670.JPG,2310.JPG,0,None,None,None,None
trials,238,1,78,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,238,1,79,1,3,neutral,extinction,24.png,empty.png,0,None,None,None,space
trials,238,1,80,1,3,positive,acquisition,20.png,1604.JPG,0,None,None,None,None
trials,238,1,81,1,NA,NA,NA,6.png,27.png,0,None,None,None,None
trials,238,1,82,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,238,1,83,1,3,neutral,extinction,26.png,empty.png,0,None,None,None,None
trials,238,1,84,1,NA,NA,NA,2510.JPG,2304.JPG,0,None,None,None,None
trials,238,1,85,1,2,neutral,extinction,17.png,empty.png,0,None,None,None,None
trials,238,1,86,1,2,negative,extinction,1.png,empty.png,0,None,None,None,None
trials,238,1,87,1,4,negative,extinction,8.png,empty.png,1,7,2,1,None
trials,238,1,88,1,NA,NA,NA,13.png,empty.png,0,None,None,None,None
