phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,167,4.png,extinction,positive,9
globalratings,167,23.png,extinction,negative,18
globalratings,167,9.png,neutral,extinction,14
globalratings,167,3.png,extinction,neutral,4
globalratings,167,17.png,extinction,neutral,1
globalratings,167,12.png,neutral,extinction,9
globalratings,167,5.png,negative,extinction,9
globalratings,167,21.png,neutral,extinction,3
globalratings,167,18.png,positive,extinction,9
globalratings,167,14.png,extinction,positive,15
globalratings,167,7.png,positive,extinction,18
globalratings,167,26.png,extinction,negative,3
globalratings,167,10.png,extinction,neutral,5
globalratings,167,11.png,negative,extinction,4
globalratings,167,1.png,extinction,negative,15
globalratings,167,24.png,negative,extinction,7
globalratings,167,8.png,extinction,positive,4
globalratings,167,20.png,positive,extinction,13
c2ratings,167,4.png,extinction,positive,9
c2ratings,167,11.png,negative,extinction,11
c2ratings,167,10.png,extinction,neutral,9
c2ratings,167,8.png,extinction,positive,4
c2ratings,167,24.png,negative,extinction,5
c2ratings,167,12.png,neutral,extinction,9
c2ratings,167,17.png,extinction,neutral,3
c2ratings,167,3.png,extinction,neutral,3
c2ratings,167,20.png,positive,extinction,13
c2ratings,167,23.png,extinction,negative,18
c2ratings,167,5.png,negative,extinction,9
c2ratings,167,21.png,neutral,extinction,5
c2ratings,167,14.png,extinction,positive,15
c2ratings,167,18.png,positive,extinction,8
c2ratings,167,7.png,positive,extinction,16
c2ratings,167,26.png,extinction,negative,6
c2ratings,167,9.png,neutral,extinction,15
c2ratings,167,1.png,extinction,negative,16
c1ratings,167,11.png,negative,extinction,8
c1ratings,167,26.png,extinction,negative,2
c1ratings,167,12.png,neutral,extinction,8
c1ratings,167,10.png,extinction,neutral,15
c1ratings,167,9.png,neutral,extinction,16
c1ratings,167,8.png,extinction,positive,4
c1ratings,167,7.png,positive,extinction,16
c1ratings,167,23.png,extinction,negative,18
c1ratings,167,1.png,extinction,negative,13
c1ratings,167,20.png,positive,extinction,14
c1ratings,167,18.png,positive,extinction,8
c1ratings,167,4.png,extinction,positive,5
c1ratings,167,5.png,negative,extinction,7
c1ratings,167,17.png,extinction,neutral,0
c1ratings,167,3.png,extinction,neutral,3
c1ratings,167,14.png,extinction,positive,15
c1ratings,167,21.png,neutral,extinction,4
c1ratings,167,24.png,negative,extinction,6
