phase,subject_nr,block,trial,cond_order,repetition,valence,trial_type,stim1,stim2,expectancy,mensch_rating,tier_rating,gegenstand_rating,leertaste
trials,233,1,1,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,233,1,2,2,NA,NA,NA,22.png,27.png,0,None,None,None,None
trials,233,1,3,2,1,positive,acquisition,1600.JPG,3.png,0,None,None,None,None
trials,233,1,4,2,1,negative,acquisition,2110.JPG,12.png,0,None,None,None,None
trials,233,1,5,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,233,1,6,2,1,neutral,extinction,empty.png,21.png,0,None,None,None,None
trials,233,1,7,2,2,positive,acquisition,1600.JPG,3.png,0,None,None,None,None
trials,233,1,8,2,1,neutral,acquisition,7233.JPG,18.png,0,None,None,None,None
trials,233,1,9,2,NA,NA,NA,7060.JPG,empty.png,0,None,None,None,None
trials,233,1,10,2,2,neutral,acquisition,7233.JPG,18.png,0,None,None,None,None
trials,233,1,11,2,1,negative,extinction,empty.png,4.png,0,None,None,None,None
trials,233,1,12,2,NA,NA,NA,1945.JPG,8330.JPG,0,None,None,None,None
trials,233,1,13,2,1,negative,acquisition,2399.JPG,20.png,0,None,None,None,None
trials,233,1,14,2,1,positive,extinction,empty.png,7.png,0,None,None,None,None
trials,233,1,15,2,NA,NA,NA,8500.JPG,2510.JPG,0,None,None,None,None
trials,233,1,16,2,1,negative,extinction,empty.png,17.png,0,None,None,None,None
trials,233,1,17,2,NA,NA,NA,2520.JPG,1670.JPG,0,None,None,None,None
trials,233,1,18,2,NA,NA,NA,2.png,6.png,0,None,None,None,None
trials,233,1,19,2,2,negative,extinction,empty.png,4.png,0,None,None,None,None
trials,233,1,20,2,NA,NA,NA,16.png,15.png,0,None,None,None,None
trials,233,1,21,2,1,neutral,acquisition,7705.JPG,1.png,0,None,None,None,None
trials,233,1,22,2,1,negative,acquisition,2100.JPG,23.png,0,None,None,None,None
trials,233,1,23,2,1,positive,extinction,empty.png,11.png,0,None,None,None,None
trials,233,1,24,2,1,positive,acquisition,1721.JPG,14.png,0,None,None,None,None
trials,233,1,25,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,233,1,26,2,1,neutral,extinction,empty.png,9.png,0,None,None,None,None
trials,233,1,27,2,2,negative,acquisition,2399.JPG,20.png,0,None,None,None,None
trials,233,1,28,2,1,negative,extinction,empty.png,5.png,0,None,None,None,None
trials,233,1,29,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,233,1,30,2,NA,NA,NA,1275.JPG,2310.JPG,0,None,None,None,None
trials,233,1,31,2,2,negative,extinction,empty.png,17.png,0,None,None,None,None
trials,233,1,32,2,2,neutral,acquisition,7705.JPG,1.png,0,None,None,None,None
trials,233,1,33,2,NA,NA,NA,19.png,empty.png,0,None,None,None,space
trials,233,1,34,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,233,1,35,2,NA,NA,NA,22.png,27.png,0,None,None,None,None
trials,233,1,36,2,3,negative,extinction,empty.png,17.png,0,None,None,None,None
trials,233,1,37,2,NA,NA,NA,empty.png,2357.JPG,0,None,None,None,None
trials,233,1,38,2,NA,NA,NA,8500.JPG,2510.JPG,0,None,None,None,None
trials,233,1,39,2,2,neutral,extinction,empty.png,21.png,0,None,None,None,None
trials,233,1,40,2,2,positive,acquisition,1721.JPG,14.png,0,None,None,None,None
trials,233,1,41,2,NA,NA,NA,16.png,15.png,0,None,None,None,None
trials,233,1,42,2,2,positive,extinction,empty.png,11.png,0,None,None,None,None
trials,233,1,43,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,233,1,44,2,1,neutral,extinction,empty.png,24.png,0,None,None,None,None
trials,233,1,45,2,1,neutral,acquisition,7025.JPG,10.png,0,None,None,None,None
trials,233,1,46,2,2,positive,extinction,empty.png,7.png,0,None,None,None,None
trials,233,1,47,2,NA,NA,NA,2.png,6.png,0,None,None,None,None
trials,233,1,48,2,3,positive,extinction,empty.png,7.png,0,None,None,None,None
trials,233,1,49,2,NA,NA,NA,2520.JPG,1670.JPG,0,None,None,None,None
trials,233,1,50,2,2,negative,extinction,empty.png,5.png,0,None,None,None,None
trials,233,1,51,2,NA,NA,NA,25.png,empty.png,0,None,None,None,None
trials,233,1,52,2,2,neutral,acquisition,7025.JPG,10.png,0,None,None,None,None
trials,233,1,53,2,3,neutral,acquisition,7233.JPG,18.png,0,None,None,None,None
trials,233,1,54,2,1,positive,acquisition,1463.JPG,26.png,0,None,None,None,None
trials,233,1,55,2,NA,NA,NA,empty.png,2357.JPG,0,None,None,None,None
trials,233,1,56,2,3,neutral,acquisition,7025.JPG,10.png,0,None,None,None,None
trials,233,1,57,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,233,1,58,2,NA,NA,NA,1945.JPG,8330.JPG,0,None,None,None,None
trials,233,1,59,2,2,negative,acquisition,2110.JPG,12.png,0,None,None,None,None
trials,233,1,60,2,3,positive,extinction,empty.png,11.png,0,None,None,None,None
