phase,subject_nr,block,trial,cond_order,repetition,valence,trial_type,stim1,stim2,expectancy,mensch_rating,tier_rating,gegenstand_rating,leertaste
trials,169,1,1,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,169,1,2,1,NA,NA,NA,empty.png,13.png,0,None,None,None,None
trials,169,1,3,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,169,1,4,1,NA,NA,NA,6.png,22.png,0,None,None,None,None
trials,169,1,5,1,NA,NA,NA,25.png,empty.png,0,None,None,None,None
trials,169,1,6,1,1,positive,extinction,21.png,empty.png,0,None,None,None,None
trials,169,1,7,1,1,neutral,acquisition,1.png,7035.JPG,0,None,None,None,None
trials,169,1,8,1,NA,NA,NA,2.png,15.png,0,None,None,None,None
trials,169,1,9,1,1,negative,extinction,26.png,empty.png,0,None,None,None,None
trials,169,1,10,1,NA,NA,NA,empty.png,25.png,0,None,None,None,None
trials,169,1,11,1,2,positive,extinction,21.png,empty.png,0,None,None,None,None
trials,169,1,12,1,1,neutral,acquisition,12.png,7175.JPG,0,None,None,None,space
trials,169,1,13,1,1,neutral,extinction,20.png,empty.png,0,None,None,None,None
trials,169,1,14,1,1,negative,acquisition,3.png,2399.JPG,0,None,None,None,None
trials,169,1,15,1,1,neutral,extinction,11.png,empty.png,0,None,None,None,None
trials,169,1,16,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,169,1,17,1,NA,NA,NA,2520.JPG,empty.png,0,None,None,None,None
trials,169,1,18,1,NA,NA,NA,2.png,15.png,0,None,None,None,None
trials,169,1,19,1,NA,NA,NA,1670.JPG,2510.JPG,0,None,None,None,None
trials,169,1,20,1,NA,NA,NA,9561.JPG,empty.png,0,None,None,None,None
trials,169,1,21,1,3,positive,extinction,21.png,empty.png,0,None,None,None,None
trials,169,1,22,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,169,1,23,1,NA,NA,NA,6.png,22.png,0,None,None,None,None
trials,169,1,24,1,1,positive,acquisition,18.png,1463.JPG,0,None,None,None,None
trials,169,1,25,1,2,neutral,extinction,11.png,empty.png,0,None,None,None,None
trials,169,1,26,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,169,1,27,1,2,neutral,acquisition,12.png,7175.JPG,0,None,None,None,space
trials,169,1,28,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,169,1,29,1,1,negative,extinction,7.png,empty.png,0,None,None,None,None
trials,169,1,30,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,169,1,31,1,1,positive,acquisition,24.png,1460.JPG,0,None,None,None,None
trials,169,1,32,1,1,negative,acquisition,14.png,3300.JPG,0,None,None,None,None
trials,169,1,33,1,1,neutral,extinction,10.png,empty.png,0,None,None,None,None
trials,169,1,34,1,1,positive,extinction,17.png,empty.png,0,None,None,None,None
trials,169,1,35,1,3,neutral,extinction,11.png,empty.png,0,None,None,None,None
trials,169,1,36,1,2,positive,extinction,17.png,empty.png,0,None,None,None,None
trials,169,1,37,1,1,neutral,acquisition,8.png,7004.JPG,0,None,None,None,None
trials,169,1,38,1,2,positive,acquisition,24.png,1460.JPG,0,None,None,None,None
trials,169,1,39,1,2,neutral,acquisition,8.png,7004.JPG,0,None,None,None,None
trials,169,1,40,1,3,positive,extinction,17.png,empty.png,0,None,None,None,None
trials,169,1,41,1,NA,NA,NA,empty.png,13.png,0,None,None,None,None
trials,169,1,42,1,NA,NA,NA,1390.JPG,7060.JPG,0,None,None,None,None
trials,169,1,43,1,1,negative,acquisition,23.png,2900.1.JPG,0,None,None,None,None
trials,169,1,44,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,169,1,45,1,NA,NA,NA,empty.png,19.png,0,None,None,None,None
trials,169,1,46,1,2,neutral,extinction,20.png,empty.png,0,None,None,None,None
trials,169,1,47,1,1,negative,extinction,5.png,empty.png,0,None,None,None,None
trials,169,1,48,1,NA,NA,NA,1390.JPG,7060.JPG,0,None,None,None,None
trials,169,1,49,1,NA,NA,NA,empty.png,8330.JPG,0,None,None,None,None
trials,169,1,50,1,2,negative,extinction,7.png,empty.png,0,None,None,None,None
trials,169,1,51,1,3,neutral,acquisition,8.png,7004.JPG,0,None,None,None,None
trials,169,1,52,1,3,positive,acquisition,24.png,1460.JPG,0,None,None,None,None
