phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,198,12.png,negative,extinction,18
globalratings,198,10.png,extinction,positive,6
globalratings,198,8.png,negative,extinction,2
globalratings,198,24.png,positive,extinction,15
globalratings,198,17.png,extinction,negative,2
globalratings,198,11.png,positive,extinction,9
globalratings,198,14.png,neutral,extinction,7
globalratings,198,20.png,neutral,extinction,15
globalratings,198,5.png,negative,extinction,16
globalratings,198,7.png,extinction,neutral,16
globalratings,198,4.png,extinction,positive,16
globalratings,198,9.png,extinction,negative,12
globalratings,198,21.png,extinction,neutral,16
globalratings,198,26.png,extinction,positive,5
globalratings,198,3.png,extinction,neutral,12
globalratings,198,1.png,neutral,extinction,13
globalratings,198,18.png,positive,extinction,13
globalratings,198,23.png,extinction,negative,15
c2ratings,198,1.png,neutral,extinction,14
c2ratings,198,18.png,positive,extinction,15
c2ratings,198,7.png,extinction,neutral,15
c2ratings,198,3.png,extinction,neutral,10
c2ratings,198,26.png,extinction,positive,7
c2ratings,198,10.png,extinction,positive,14
c2ratings,198,8.png,negative,extinction,3
c2ratings,198,12.png,negative,extinction,13
c2ratings,198,11.png,positive,extinction,13
c2ratings,198,4.png,extinction,positive,13
c2ratings,198,17.png,extinction,negative,3
c2ratings,198,9.png,extinction,negative,11
c2ratings,198,23.png,extinction,negative,16
c2ratings,198,20.png,neutral,extinction,16
c2ratings,198,5.png,negative,extinction,6
c2ratings,198,24.png,positive,extinction,16
c2ratings,198,14.png,neutral,extinction,2
c2ratings,198,21.png,extinction,neutral,13
c1ratings,198,1.png,neutral,extinction,4
c1ratings,198,24.png,positive,extinction,5
c1ratings,198,7.png,extinction,neutral,15
c1ratings,198,5.png,negative,extinction,14
c1ratings,198,18.png,positive,extinction,14
c1ratings,198,8.png,negative,extinction,2
c1ratings,198,10.png,extinction,positive,9
c1ratings,198,23.png,extinction,negative,9
c1ratings,198,11.png,positive,extinction,9
c1ratings,198,14.png,neutral,extinction,4
c1ratings,198,4.png,extinction,positive,14
c1ratings,198,12.png,negative,extinction,14
c1ratings,198,17.png,extinction,negative,4
c1ratings,198,3.png,extinction,neutral,7
c1ratings,198,9.png,extinction,negative,8
c1ratings,198,26.png,extinction,positive,12
c1ratings,198,21.png,extinction,neutral,14
c1ratings,198,20.png,neutral,extinction,14
