phase,subject_nr,block,trial,cond_order,repetition,valence,trial_type,stim1,stim2,expectancy,mensch_rating,tier_rating,gegenstand_rating,leertaste
trials,209,1,1,1,NA,NA,NA,2304.JPG,1230.JPG,0,None,None,None,None
trials,209,1,2,1,1,positive,extinction,21.png,empty.png,0,None,None,None,None
trials,209,1,3,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,209,1,4,1,1,neutral,extinction,18.png,empty.png,0,None,None,None,None
trials,209,1,5,1,1,neutral,acquisition,26.png,7000.JPG,0,None,None,None,None
trials,209,1,6,1,1,negative,acquisition,3.png,2900.1.JPG,0,None,None,None,None
trials,209,1,7,1,1,positive,acquisition,9.png,1463.JPG,0,None,None,None,None
trials,209,1,8,1,1,positive,acquisition,23.png,1590.JPG,0,None,None,None,None
trials,209,1,9,1,NA,NA,NA,2310.JPG,1945.JPG,0,None,None,None,None
trials,209,1,10,1,1,neutral,extinction,4.png,empty.png,0,None,None,None,space
trials,209,1,11,1,NA,NA,NA,15.png,empty.png,0,None,None,None,None
trials,209,1,12,1,NA,NA,NA,25.png,19.png,0,None,None,None,None
trials,209,1,13,1,1,negative,extinction,17.png,empty.png,0,None,None,None,None
trials,209,1,14,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,209,1,15,1,NA,NA,NA,empty.png,15.png,0,None,None,None,None
trials,209,1,16,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,209,1,17,1,NA,NA,NA,16.png,empty.png,0,None,None,None,None
trials,209,1,18,1,1,positive,extinction,7.png,empty.png,0,None,None,None,None
trials,209,1,19,1,NA,NA,NA,empty.png,16.png,0,None,None,None,None
trials,209,1,20,1,1,positive,acquisition,10.png,1750.JPG,0,None,None,None,None
trials,209,1,21,1,2,positive,extinction,7.png,empty.png,0,None,None,None,None
trials,209,1,22,1,NA,NA,NA,empty.png,2.png,0,None,None,None,None
trials,209,1,23,1,1,neutral,extinction,8.png,empty.png,0,None,None,None,space
trials,209,1,24,1,1,neutral,acquisition,1.png,7002.JPG,0,None,None,None,None
trials,209,1,25,1,NA,NA,NA,empty.png,2.png,0,None,None,None,None
trials,209,1,26,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,209,1,27,1,1,negative,acquisition,12.png,3300.JPG,0,None,None,None,None
trials,209,1,28,1,NA,NA,NA,2304.JPG,1230.JPG,0,None,None,None,None
trials,209,1,29,1,2,neutral,extinction,18.png,empty.png,0,None,None,None,None
trials,209,1,30,1,1,negative,extinction,20.png,empty.png,0,None,None,None,None
trials,209,1,31,1,1,negative,extinction,14.png,empty.png,0,None,None,None,None
trials,209,1,32,1,2,neutral,extinction,4.png,empty.png,0,None,None,None,space
trials,209,1,33,1,2,negative,extinction,20.png,empty.png,0,None,None,None,None
trials,209,1,34,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,209,1,35,1,2,positive,extinction,21.png,empty.png,0,None,None,None,None
trials,209,1,36,1,1,negative,acquisition,24.png,2399.JPG,0,None,None,None,None
trials,209,1,37,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,209,1,38,1,NA,NA,NA,2310.JPG,1945.JPG,0,None,None,None,None
trials,209,1,39,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,209,1,40,1,3,neutral,extinction,18.png,empty.png,0,None,None,None,None
trials,209,1,41,1,1,neutral,acquisition,11.png,7233.JPG,0,None,None,None,None
trials,209,1,42,1,NA,NA,NA,1390.JPG,empty.png,0,None,None,None,None
trials,209,1,43,1,2,positive,acquisition,9.png,1463.JPG,0,None,None,None,None
trials,209,1,44,1,NA,NA,NA,2.png,empty.png,0,None,None,None,None
trials,209,1,45,1,NA,NA,NA,22.png,6.png,0,None,None,None,None
trials,209,1,46,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,209,1,47,1,3,positive,extinction,21.png,empty.png,0,None,None,None,None
trials,209,1,48,1,2,neutral,acquisition,26.png,7000.JPG,0,None,None,None,None
trials,209,1,49,1,NA,NA,NA,27.png,13.png,0,None,None,None,None
trials,209,1,50,1,NA,NA,NA,9561.JPG,1670.JPG,0,None,None,None,None
trials,209,1,51,1,2,negative,extinction,17.png,empty.png,0,None,None,None,None
trials,209,1,52,1,2,negative,acquisition,12.png,3300.JPG,0,None,None,None,None
trials,209,1,53,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,209,1,54,1,NA,NA,NA,22.png,6.png,0,None,None,None,None
trials,209,1,55,1,NA,NA,NA,empty.png,8500.JPG,0,None,None,None,None
trials,209,1,56,1,2,positive,acquisition,23.png,1590.JPG,0,None,None,None,None
trials,209,1,57,1,4,positive,extinction,21.png,empty.png,1,0,0,0,None
trials,209,1,58,1,3,positive,acquisition,9.png,1463.JPG,0,None,None,None,None
trials,209,1,59,1,NA,NA,NA,27.png,13.png,0,None,None,None,None
trials,209,1,60,1,2,neutral,acquisition,1.png,7002.JPG,0,None,None,None,None
trials,209,1,61,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,209,1,62,1,2,neutral,extinction,8.png,empty.png,0,None,None,None,None
trials,209,1,63,1,2,negative,acquisition,24.png,2399.JPG,0,None,None,None,None
trials,209,1,64,1,3,negative,extinction,17.png,empty.png,0,None,None,None,None
trials,209,1,65,1,3,neutral,acquisition,1.png,7002.JPG,0,None,None,None,None
trials,209,1,66,1,2,negative,acquisition,3.png,2900.1.JPG,0,None,None,None,None
trials,209,1,67,1,3,neutral,acquisition,26.png,7000.JPG,0,None,None,None,None
trials,209,1,68,1,4,positive,acquisition,9.png,1463.JPG,1,3,2,1,None
trials,209,1,69,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,209,1,70,1,3,negative,extinction,20.png,empty.png,0,None,None,None,None
trials,209,1,71,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,209,1,72,1,2,neutral,acquisition,11.png,7233.JPG,0,None,None,None,None
trials,209,1,73,1,NA,NA,NA,16.png,empty.png,0,None,None,None,None
trials,209,1,74,1,3,negative,acquisition,24.png,2399.JPG,0,None,None,None,None
trials,209,1,75,1,NA,NA,NA,8500.JPG,empty.png,0,None,None,None,None
trials,209,1,76,1,NA,NA,NA,empty.png,2357.JPG,0,None,None,None,None
trials,209,1,77,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,209,1,78,1,3,neutral,extinction,4.png,empty.png,0,None,None,None,space
trials,209,1,79,1,NA,NA,NA,empty.png,2357.JPG,0,None,None,None,None
trials,209,1,80,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,209,1,81,1,3,neutral,acquisition,11.png,7233.JPG,0,None,None,None,None
trials,209,1,82,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,209,1,83,1,2,positive,acquisition,10.png,1750.JPG,0,None,None,None,None
trials,209,1,84,1,2,negative,extinction,14.png,empty.png,0,None,None,None,None
trials,209,1,85,1,3,negative,acquisition,3.png,2900.1.JPG,0,None,None,None,None
trials,209,1,86,1,NA,NA,NA,9561.JPG,1670.JPG,0,None,None,None,None
