phase,subject_nr,block,trial,cond_order,repetition,valence,trial_type,stim1,stim2,expectancy,mensch_rating,tier_rating,gegenstand_rating,leertaste
trials,245,1,1,1,1,positive,extinction,1.png,empty.png,0,None,None,None,None
trials,245,1,2,1,1,negative,extinction,24.png,empty.png,0,None,None,None,None
trials,245,1,3,1,1,positive,extinction,7.png,empty.png,0,None,None,None,None
trials,245,1,4,1,NA,NA,NA,8500.JPG,empty.png,0,None,None,None,None
trials,245,1,5,1,1,neutral,extinction,23.png,empty.png,0,None,None,None,None
trials,245,1,6,1,1,negative,acquisition,5.png,2455.JPG,0,None,None,None,None
trials,245,1,7,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,245,1,8,1,2,positive,extinction,7.png,empty.png,0,None,None,None,None
trials,245,1,9,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,245,1,10,1,NA,NA,NA,empty.png,6.png,0,None,None,None,None
trials,245,1,11,1,NA,NA,NA,2357.JPG,7060.JPG,0,None,None,None,None
trials,245,1,12,1,1,neutral,acquisition,9.png,7175.JPG,0,None,None,None,None
trials,245,1,13,1,2,negative,extinction,24.png,empty.png,0,None,None,None,None
trials,245,1,14,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,245,1,15,1,1,neutral,acquisition,3.png,7004.JPG,0,None,None,None,None
trials,245,1,16,1,1,negative,acquisition,17.png,2399.JPG,0,None,None,None,None
trials,245,1,17,1,NA,NA,NA,15.png,22.png,0,None,None,None,None
trials,245,1,18,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,245,1,19,1,NA,NA,NA,empty.png,1230.JPG,0,None,None,None,None
trials,245,1,20,1,NA,NA,NA,empty.png,16.png,0,None,None,None,None
trials,245,1,21,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,245,1,22,1,NA,NA,NA,2.png,19.png,0,None,None,None,None
trials,245,1,23,1,1,positive,extinction,21.png,empty.png,0,None,None,None,None
trials,245,1,24,1,2,neutral,extinction,23.png,empty.png,0,None,None,None,None
trials,245,1,25,1,1,negative,acquisition,14.png,9331.JPG,0,None,None,None,None
trials,245,1,26,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,245,1,27,1,3,neutral,extinction,23.png,empty.png,0,None,None,None,None
trials,245,1,28,1,1,neutral,extinction,10.png,empty.png,0,None,None,None,None
trials,245,1,29,1,1,negative,extinction,26.png,empty.png,0,None,None,None,None
trials,245,1,30,1,1,positive,acquisition,20.png,1721.JPG,0,None,None,None,None
trials,245,1,31,1,2,negative,acquisition,5.png,2455.JPG,0,None,None,None,None
trials,245,1,32,1,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,245,1,33,1,NA,NA,NA,27.png,25.png,0,None,None,None,None
trials,245,1,34,1,1,neutral,acquisition,8.png,7705.JPG,0,None,None,None,None
trials,245,1,35,1,NA,NA,NA,2510.JPG,1945.JPG,0,None,None,None,None
