phase,subject_nr,block,trial,cond_order,repetition,valence,trial_type,stim1,stim2,expectancy,mensch_rating,tier_rating,gegenstand_rating,leertaste
trials,223,1,1,2,NA,NA,NA,27.png,13.png,0,None,None,None,None
trials,223,1,2,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,223,1,3,2,NA,NA,NA,2357.JPG,2510.JPG,0,None,None,None,None
trials,223,1,4,2,1,neutral,extinction,empty.png,4.png,0,None,None,None,None
trials,223,1,5,2,1,positive,extinction,empty.png,23.png,0,None,None,None,None
trials,223,1,6,2,1,neutral,acquisition,7175.JPG,9.png,0,None,None,None,None
trials,223,1,7,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,223,1,8,2,1,positive,extinction,empty.png,14.png,0,None,None,None,None
trials,223,1,9,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,223,1,10,2,1,neutral,extinction,empty.png,17.png,0,None,None,None,None
trials,223,1,11,2,2,neutral,acquisition,7175.JPG,9.png,0,None,None,None,None
trials,223,1,12,2,1,negative,acquisition,2100.JPG,11.png,0,None,None,None,None
trials,223,1,13,2,1,negative,acquisition,2276.JPG,18.png,0,None,None,None,None
trials,223,1,14,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,223,1,15,2,2,neutral,extinction,empty.png,17.png,0,None,None,None,None
trials,223,1,16,2,2,negative,acquisition,2276.JPG,18.png,0,None,None,None,None
trials,223,1,17,2,2,positive,extinction,empty.png,14.png,0,None,None,None,None
trials,223,1,18,2,NA,NA,NA,1945.JPG,7060.JPG,0,None,None,None,None
trials,223,1,19,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,223,1,20,2,NA,NA,NA,1945.JPG,7060.JPG,0,None,None,None,None
trials,223,1,21,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,223,1,22,2,1,positive,acquisition,1604.JPG,8.png,0,None,None,None,None
trials,223,1,23,2,NA,NA,NA,2357.JPG,2510.JPG,0,None,None,None,None
trials,223,1,24,2,NA,NA,NA,empty.png,6.png,0,None,None,None,None
trials,223,1,25,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,223,1,26,2,NA,NA,NA,empty.png,2310.JPG,0,None,None,None,None
trials,223,1,27,2,NA,NA,NA,8500.JPG,1390.JPG,0,None,None,None,None
trials,223,1,28,2,1,negative,acquisition,2399.JPG,10.png,0,None,None,None,None
trials,223,1,29,2,2,negative,acquisition,2100.JPG,11.png,0,None,None,None,None
trials,223,1,30,2,NA,NA,NA,27.png,13.png,0,None,None,None,None
trials,223,1,31,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,223,1,32,2,NA,NA,NA,empty.png,15.png,0,None,None,None,None
trials,223,1,33,2,NA,NA,NA,empty.png,2520.JPG,0,None,None,None,None
trials,223,1,34,2,NA,NA,NA,2.png,empty.png,0,None,None,None,None
trials,223,1,35,2,1,negative,extinction,empty.png,7.png,0,None,None,None,None
trials,223,1,36,2,NA,NA,NA,empty.png,1230.JPG,0,None,None,None,None
trials,223,1,37,2,2,negative,acquisition,2399.JPG,10.png,0,None,None,None,None
trials,223,1,38,2,1,positive,extinction,empty.png,24.png,0,None,None,None,None
trials,223,1,39,2,3,negative,acquisition,2100.JPG,11.png,0,None,None,None,None
trials,223,1,40,2,2,positive,extinction,empty.png,24.png,0,None,None,None,None
trials,223,1,41,2,3,neutral,acquisition,7175.JPG,9.png,0,None,None,None,None
trials,223,1,42,2,2,positive,acquisition,1604.JPG,8.png,0,None,None,None,None
trials,223,1,43,2,1,negative,extinction,empty.png,1.png,0,None,None,None,None
trials,223,1,44,2,NA,NA,NA,8500.JPG,1390.JPG,0,None,None,None,None
trials,223,1,45,2,1,negative,extinction,empty.png,20.png,0,None,None,None,None
trials,223,1,46,2,2,neutral,extinction,empty.png,4.png,0,None,None,None,None
trials,223,1,47,2,3,neutral,extinction,empty.png,17.png,0,None,None,None,None
trials,223,1,48,2,1,neutral,acquisition,7004.JPG,12.png,0,None,None,None,None
trials,223,1,49,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,223,1,50,2,1,positive,acquisition,1500.JPG,21.png,0,None,None,None,None
trials,223,1,51,2,NA,NA,NA,27.png,13.png,0,None,None,None,None
trials,223,1,52,2,2,negative,extinction,empty.png,1.png,0,None,None,None,None
trials,223,1,53,2,4,neutral,acquisition,7175.JPG,9.png,1,6,1,7,None
trials,223,1,54,2,1,neutral,acquisition,7025.JPG,26.png,0,None,None,None,space
trials,223,1,55,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,223,1,56,2,NA,NA,NA,empty.png,2.png,0,None,None,None,None
trials,223,1,57,2,NA,NA,NA,6.png,empty.png,0,None,None,None,None
trials,223,1,58,2,2,neutral,acquisition,7025.JPG,26.png,0,None,None,None,space
trials,223,1,59,2,NA,NA,NA,22.png,19.png,0,None,None,None,None
trials,223,1,60,2,NA,NA,NA,empty.png,2520.JPG,0,None,None,None,None
trials,223,1,61,2,NA,NA,NA,25.png,16.png,0,None,None,None,None
trials,223,1,62,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,223,1,63,2,3,neutral,extinction,empty.png,4.png,0,None,None,None,None
trials,223,1,64,2,NA,NA,NA,6.png,empty.png,0,None,None,None,None
trials,223,1,65,2,NA,NA,NA,2310.JPG,empty.png,0,None,None,None,None
trials,223,1,66,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,223,1,67,2,3,positive,extinction,empty.png,14.png,0,None,None,None,None
trials,223,1,68,2,NA,NA,NA,15.png,empty.png,0,None,None,None,None
trials,223,1,69,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,223,1,70,2,2,positive,acquisition,1500.JPG,21.png,0,None,None,None,None
trials,223,1,71,2,2,negative,extinction,empty.png,20.png,0,None,None,None,None
trials,223,1,72,2,1,neutral,extinction,empty.png,3.png,0,None,None,None,None
trials,223,1,73,2,3,negative,extinction,empty.png,1.png,0,None,None,None,None
trials,223,1,74,2,3,negative,acquisition,2399.JPG,10.png,0,None,None,None,None
trials,223,1,75,2,NA,NA,NA,2304.JPG,8330.JPG,0,None,None,None,None
trials,223,1,76,2,3,negative,acquisition,2276.JPG,18.png,0,None,None,None,None
trials,223,1,77,2,4,neutral,extinction,empty.png,17.png,1,2,3,5,None
trials,223,1,78,2,3,positive,acquisition,1500.JPG,21.png,0,None,None,None,None
trials,223,1,79,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,223,1,80,2,3,negative,extinction,empty.png,20.png,0,None,None,None,None
trials,223,1,81,2,2,negative,extinction,empty.png,7.png,0,None,None,None,None
trials,223,1,82,2,1,positive,acquisition,1590.JPG,5.png,0,None,None,None,None
trials,223,1,83,2,2,neutral,extinction,empty.png,3.png,0,None,None,None,None
trials,223,1,84,2,3,positive,extinction,empty.png,24.png,0,None,None,None,None
trials,223,1,85,2,4,negative,acquisition,2100.JPG,11.png,1,7,6,4,None
trials,223,1,86,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,223,1,87,2,NA,NA,NA,1670.JPG,empty.png,0,None,None,None,None
trials,223,1,88,2,2,neutral,acquisition,7004.JPG,12.png,0,None,None,None,None
trials,223,1,89,2,NA,NA,NA,25.png,16.png,0,None,None,None,None
trials,223,1,90,2,4,positive,extinction,empty.png,24.png,1,1,1,1,None
trials,223,1,91,2,NA,NA,NA,empty.png,1230.JPG,0,None,None,None,None
trials,223,1,92,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,223,1,93,2,3,neutral,acquisition,7004.JPG,12.png,0,None,None,None,None
trials,223,1,94,2,NA,NA,NA,1275.JPG,9561.JPG,0,None,None,None,None
trials,223,1,95,2,3,neutral,extinction,empty.png,3.png,0,None,None,None,None
trials,223,1,96,2,NA,NA,NA,2.png,empty.png,0,None,None,None,None
trials,223,1,97,2,2,positive,extinction,empty.png,23.png,0,None,None,None,None
trials,223,1,98,2,4,negative,extinction,empty.png,20.png,1,4,4,3,None
trials,223,1,99,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,223,1,100,2,NA,NA,NA,empty.png,1670.JPG,0,None,None,None,None
trials,223,1,101,2,3,neutral,acquisition,7025.JPG,26.png,0,None,None,None,space
trials,223,1,102,2,NA,NA,NA,1275.JPG,9561.JPG,0,None,None,None,None
trials,223,1,103,2,3,negative,extinction,empty.png,7.png,0,None,None,None,None
trials,223,1,104,2,NA,NA,NA,2304.JPG,8330.JPG,0,None,None,None,None
trials,223,1,105,2,2,positive,acquisition,1590.JPG,5.png,0,None,None,None,None
trials,223,1,106,2,3,positive,acquisition,1604.JPG,8.png,0,None,None,None,None
trials,223,1,107,2,NA,NA,NA,22.png,19.png,0,None,None,None,None
trials,223,1,108,2,3,positive,extinction,empty.png,23.png,0,None,None,None,None
trials,223,1,109,2,NA,NA,NA,22.png,19.png,0,None,None,None,None
trials,223,1,110,2,NA,NA,NA,15.png,empty.png,0,None,None,None,None
trials,223,1,111,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,223,1,112,2,3,positive,acquisition,1590.JPG,5.png,0,None,None,None,None
trials,223,1,113,2,NA,NA,NA,25.png,16.png,0,None,None,None,None
trials,223,1,114,2,4,positive,acquisition,1500.JPG,21.png,1,6,4,3,None
trials,223,2,1,2,NA,NA,NA,22.png,19.png,0,None,None,None,None
trials,223,2,2,2,4,neutral,acquisition,7025.JPG,26.png,0,None,None,None,None
trials,223,2,3,2,NA,NA,NA,2.png,empty.png,0,None,None,None,None
trials,223,2,4,2,NA,NA,NA,27.png,13.png,0,None,None,None,None
trials,223,2,5,2,NA,NA,NA,2310.JPG,empty.png,0,None,None,None,None
trials,223,2,6,2,4,negative,acquisition,2399.JPG,10.png,0,None,None,None,None
trials,223,2,7,2,5,neutral,extinction,empty.png,17.png,0,None,None,None,None
trials,223,2,8,2,NA,NA,NA,2.png,empty.png,0,None,None,None,None
trials,223,2,9,2,NA,NA,NA,22.png,19.png,0,None,None,None,None
trials,223,2,10,2,NA,NA,NA,2304.JPG,8330.JPG,0,None,None,None,None
trials,223,2,11,2,4,neutral,extinction,empty.png,4.png,0,None,None,None,None
trials,223,2,12,2,4,positive,acquisition,1590.JPG,5.png,0,None,None,None,None
trials,223,2,13,2,5,neutral,acquisition,7175.JPG,9.png,0,None,None,None,None
trials,223,2,14,2,4,negative,extinction,empty.png,1.png,0,None,None,None,None
trials,223,2,15,2,4,neutral,acquisition,7004.JPG,12.png,0,None,None,None,None
trials,223,2,16,2,4,positive,acquisition,1604.JPG,8.png,0,None,None,None,None
trials,223,2,17,2,6,neutral,extinction,empty.png,17.png,0,None,None,None,None
trials,223,2,18,2,NA,NA,NA,27.png,13.png,0,None,None,None,None
trials,223,2,19,2,4,negative,extinction,empty.png,7.png,0,None,None,None,None
trials,223,2,20,2,NA,NA,NA,2520.JPG,empty.png,0,None,None,None,None
trials,223,2,21,2,NA,NA,NA,empty.png,1670.JPG,0,None,None,None,None
trials,223,2,22,2,5,negative,acquisition,2100.JPG,11.png,0,None,None,None,None
trials,223,2,23,2,5,negative,acquisition,2399.JPG,10.png,0,None,None,None,None
trials,223,2,24,2,5,positive,extinction,empty.png,24.png,0,None,None,None,None
trials,223,2,25,2,4,positive,extinction,empty.png,14.png,0,None,None,None,None
trials,223,2,26,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,223,2,27,2,NA,NA,NA,15.png,empty.png,0,None,None,None,space
trials,223,2,28,2,NA,NA,NA,2357.JPG,2510.JPG,0,None,None,None,None
trials,223,2,29,2,5,negative,extinction,empty.png,1.png,0,None,None,None,None
trials,223,2,30,2,5,positive,acquisition,1604.JPG,8.png,0,None,None,None,None
trials,223,2,31,2,NA,NA,NA,empty.png,1670.JPG,0,None,None,None,None
trials,223,2,32,2,5,neutral,extinction,empty.png,4.png,0,None,None,None,None
trials,223,2,33,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,223,2,34,2,4,neutral,extinction,empty.png,3.png,0,None,None,None,None
trials,223,2,35,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,223,2,36,2,NA,NA,NA,22.png,19.png,0,None,None,None,None
trials,223,2,37,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,223,2,38,2,5,positive,acquisition,1590.JPG,5.png,0,None,None,None,None
trials,223,2,39,2,NA,NA,NA,1945.JPG,7060.JPG,0,None,None,None,None
trials,223,2,40,2,5,negative,extinction,empty.png,20.png,0,None,None,None,None
trials,223,2,41,2,NA,NA,NA,8500.JPG,1390.JPG,0,None,None,None,None
trials,223,2,42,2,5,negative,extinction,empty.png,7.png,0,None,None,None,None
trials,223,2,43,2,6,negative,extinction,empty.png,1.png,0,None,None,None,None
trials,223,2,44,2,6,negative,extinction,empty.png,20.png,0,None,None,None,None
trials,223,2,45,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,223,2,46,2,4,positive,extinction,empty.png,23.png,0,None,None,None,None
trials,223,2,47,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,223,2,48,2,5,neutral,extinction,empty.png,3.png,0,None,None,None,None
