phase,subject_nr,block,trial,cond_order,repetition,valence,trial_type,stim1,stim2,expectancy,mensch_rating,tier_rating,gegenstand_rating,leertaste
trials,183,1,1,2,NA,NA,NA,7060.JPG,2304.JPG,0,None,None,None,None
trials,183,1,2,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,183,1,3,2,1,neutral,acquisition,7025.JPG,3.png,0,None,None,None,None
trials,183,1,4,2,NA,NA,NA,25.png,27.png,0,None,None,None,None
trials,183,1,5,2,NA,NA,NA,2520.JPG,empty.png,0,None,None,None,None
trials,183,1,6,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,183,1,7,2,2,neutral,acquisition,7025.JPG,3.png,0,None,None,None,None
trials,183,1,8,2,NA,NA,NA,19.png,22.png,0,None,None,None,None
trials,183,1,9,2,NA,NA,NA,empty.png,6.png,0,None,None,None,None
trials,183,1,10,2,1,positive,extinction,empty.png,23.png,0,None,None,None,None
trials,183,1,11,2,1,positive,acquisition,1620.JPG,14.png,0,None,None,None,None
trials,183,1,12,2,1,neutral,acquisition,7175.JPG,20.png,0,None,None,None,None
trials,183,1,13,2,1,neutral,extinction,empty.png,10.png,0,None,None,None,None
trials,183,1,14,2,1,negative,extinction,empty.png,21.png,0,None,None,None,None
trials,183,1,15,2,1,neutral,extinction,empty.png,11.png,0,None,None,None,None
trials,183,1,16,2,1,negative,extinction,empty.png,17.png,0,None,None,None,None
trials,183,1,17,2,NA,NA,NA,8330.JPG,1275.JPG,0,None,None,None,None
trials,183,1,18,2,2,positive,extinction,empty.png,23.png,0,None,None,None,None
trials,183,1,19,2,NA,NA,NA,13.png,empty.png,0,None,None,None,None
trials,183,1,20,2,NA,NA,NA,1230.JPG,2310.JPG,0,None,None,None,None
trials,183,1,21,2,3,neutral,acquisition,7025.JPG,3.png,0,None,None,None,None
trials,183,1,22,2,1,positive,acquisition,1540.JPG,5.png,0,None,None,None,None
trials,183,1,23,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,183,1,24,2,1,positive,acquisition,1590.JPG,8.png,0,None,None,None,None
trials,183,1,25,2,2,neutral,extinction,empty.png,10.png,0,None,None,None,None
trials,183,1,26,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,183,1,27,2,1,negative,acquisition,2100.JPG,7.png,0,None,None,None,None
trials,183,1,28,2,NA,NA,NA,16.png,15.png,0,None,None,None,None
trials,183,1,29,2,3,positive,extinction,empty.png,23.png,0,None,None,None,None
trials,183,1,30,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,183,1,31,2,1,neutral,extinction,empty.png,9.png,0,None,None,None,space
trials,183,1,32,2,NA,NA,NA,2510.JPG,empty.png,0,None,None,None,None
trials,183,1,33,2,NA,NA,NA,1390.JPG,2357.JPG,0,None,None,None,None
trials,183,1,34,2,NA,NA,NA,2520.JPG,empty.png,0,None,None,None,None
trials,183,1,35,2,NA,NA,NA,empty.png,1670.JPG,0,None,None,None,None
trials,183,1,36,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,183,1,37,2,NA,NA,NA,9561.JPG,empty.png,0,None,None,None,None
trials,183,1,38,2,1,negative,acquisition,2276.JPG,12.png,0,None,None,None,None
trials,183,1,39,2,2,positive,acquisition,1620.JPG,14.png,0,None,None,None,None
trials,183,1,40,2,NA,NA,NA,16.png,15.png,0,None,None,None,None
trials,183,1,41,2,1,positive,extinction,empty.png,1.png,0,None,None,None,None
trials,183,1,42,2,2,negative,acquisition,2100.JPG,7.png,0,None,None,None,None
trials,183,1,43,2,NA,NA,NA,8330.JPG,1275.JPG,0,None,None,None,None
trials,183,1,44,2,NA,NA,NA,19.png,22.png,0,None,None,None,None
trials,183,1,45,2,2,neutral,acquisition,7175.JPG,20.png,0,None,None,None,None
trials,183,1,46,2,NA,NA,NA,9561.JPG,empty.png,0,None,None,None,None
trials,183,1,47,2,1,positive,extinction,empty.png,26.png,0,None,None,None,None
trials,183,1,48,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,183,1,49,2,NA,NA,NA,13.png,empty.png,0,None,None,None,None
trials,183,1,50,2,NA,NA,NA,6.png,empty.png,0,None,None,None,None
trials,183,1,51,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,183,1,52,2,2,negative,extinction,empty.png,21.png,0,None,None,None,None
trials,183,1,53,2,NA,NA,NA,1230.JPG,2310.JPG,0,None,None,None,None
trials,183,1,54,2,1,neutral,acquisition,7002.JPG,24.png,0,None,None,None,None
trials,183,1,55,2,2,neutral,extinction,empty.png,9.png,0,None,None,None,space
trials,183,1,56,2,NA,NA,NA,8500.JPG,1945.JPG,0,None,None,None,None
trials,183,1,57,2,NA,NA,NA,19.png,22.png,0,None,None,None,None
trials,183,1,58,2,NA,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,183,1,59,2,3,neutral,acquisition,7175.JPG,20.png,0,None,None,None,None
trials,183,1,60,2,2,positive,acquisition,1590.JPG,8.png,0,None,None,None,None
trials,183,1,61,2,3,negative,extinction,empty.png,21.png,0,None,None,None,None
trials,183,1,62,2,NA,NA,NA,1390.JPG,2357.JPG,0,None,None,None,None
trials,183,1,63,2,NA,NA,NA,16.png,15.png,0,None,None,None,None
trials,183,1,64,2,NA,NA,NA,empty.png,2.png,0,None,None,None,None
trials,183,1,65,2,1,negative,extinction,empty.png,18.png,0,None,None,None,None
trials,183,1,66,2,3,neutral,extinction,empty.png,10.png,0,None,None,None,None
trials,183,1,67,2,3,positive,acquisition,1620.JPG,14.png,0,None,None,None,None
