sid,bid,tid,stimulus_location,response_location,response_time,response_deadline,error
1,1,1,1,1,0.3974443000741303,0.7,0
1,1,2,6,6,0.3658638998866081,0.7,0
1,1,3,1,1,0.38029850013554095,0.7,0
1,1,4,6,6,0.3952881001867354,0.7,0
1,1,5,4,,,0.7,
1,1,6,3,4,0.37440230017527937,0.7,1
1,1,7,2,3,0.3726843001320958,0.7,1
1,1,8,6,5,0.4351363002322614,0.7,1
1,1,9,4,,,0.7,
1,1,10,2,2,0.3741252996958792,0.7,0
1,1,11,6,6,0.32504980005323886,0.7,0
1,1,12,4,4,0.35324789974838494,0.7,0
1,1,13,6,6,0.4421992997638881,0.7,0
1,1,14,5,5,0.41729880003258585,0.7,0
1,1,15,3,4,0.43095870008692144,0.7,1
1,1,16,6,5,0.3398276001214981,0.7,1
1,1,17,3,3,0.470066200196743,0.7,0
1,1,18,4,4,0.34365119989961385,0.7,0
1,1,19,1,1,0.42798700015991925,0.7,0
1,1,20,3,4,0.3721266996115446,0.7,1
1,1,21,6,6,0.3889863003976643,0.7,0
1,1,22,5,4,0.35423149978742,0.7,1
1,1,23,1,,,0.7,
1,1,24,6,6,0.3881552998907864,0.7,0
1,1,25,5,5,0.43696749974042176,0.7,0
1,1,26,6,6,0.3230479002930224,0.7,0
1,1,27,5,5,0.38570959977805613,0.7,0
1,1,28,1,1,0.39304229961708187,0.7,0
1,1,29,2,2,0.39553280007094144,0.7,0
1,1,30,5,5,0.49787790020927786,0.7,0
1,1,31,4,4,0.29477980006486176,0.7,0
1,1,32,5,5,0.43794719986617564,0.7,0
1,1,33,3,3,0.4066412003710866,0.7,0
1,1,34,2,2,0.3123295001685619,0.7,0
1,1,35,6,6,0.33729679994285106,0.7,0
1,1,36,2,3,0.38873930014669894,0.7,1
1,1,37,6,6,0.43747989991679787,0.7,0
1,1,38,5,4,0.2954325999133289,0.7,1
1,1,39,1,2,0.41621470004320144,0.7,1
1,1,40,3,4,0.3956896999850869,0.7,1
1,1,41,4,4,0.35093410005792974,0.7,0
1,1,42,1,2,0.43082650024443864,0.7,1
1,1,43,2,2,0.3749722998589277,0.7,0
1,1,44,1,1,0.3677792001515627,0.7,0
1,1,45,2,2,0.2955167002044618,0.7,0
1,1,46,1,1,0.3330786001868546,0.7,0
1,1,47,6,4,0.3792505000717938,0.7,1
1,1,48,4,4,0.36746490020304917,0.7,0
1,1,49,6,6,0.3447660000063479,0.7,0
1,1,50,1,1,0.33065500035881995,0.7,0
1,1,51,2,2,0.3307581000961363,0.7,0
1,1,52,6,6,0.37949270028620957,0.7,0
1,1,53,5,4,0.34026969987899064,0.7,1
1,1,54,2,2,0.35832620011642574,0.7,0
1,1,55,6,6,0.32276029996573924,0.7,0
1,1,56,4,4,0.2913267996162176,0.7,0
1,1,57,2,2,0.42333329999819397,0.7,0
1,1,58,6,6,0.31572770019993185,0.7,0
1,1,59,5,5,0.3307820001617074,0.7,0
1,1,60,6,6,0.3582370003685355,0.7,0
1,1,61,4,4,0.37155079999938606,0.7,0
1,1,62,6,6,0.28152050003409385,0.7,0
1,1,63,2,2,0.33263180004432796,0.7,0
1,1,64,3,4,0.3613763998262584,0.7,1
1,1,65,5,4,0.3324993999674916,0.7,1
1,1,66,3,4,0.4519968998618424,0.7,1
1,1,67,4,4,0.3440803999081254,0.7,0
1,1,68,5,5,0.40016610007733106,0.7,0
1,1,69,4,4,0.3447472999803722,0.7,0
1,1,70,1,2,0.35120740039274095,0.7,1
1,1,71,2,2,0.39550980012863873,0.7,0
1,1,72,6,6,0.3861526997759938,0.7,0
1,1,73,5,5,0.42066620029509066,0.7,0
1,1,74,3,4,0.4167269996367395,0.7,1
1,1,75,4,6,0.423533200006932,0.7,1
1,1,76,2,2,0.44875739999115466,0.7,0
1,1,77,6,5,0.3332194003276527,0.7,1
1,1,78,5,5,0.47293909983709453,0.7,0
1,1,79,6,6,0.43748650019988417,0.7,0
1,1,80,5,5,0.2889719998463988,0.7,0
1,1,81,6,6,0.36510130036622285,0.7,0
1,1,82,5,5,0.4865781000815332,0.7,0
1,1,83,3,4,0.48676890013739466,0.7,1
1,1,84,2,3,0.4168297999538481,0.7,1
1,1,85,5,5,0.37488709967583417,0.7,0
1,1,86,6,6,0.3959793999791145,0.7,0
1,1,87,5,5,0.31659539993852376,0.7,0
1,1,88,3,2,0.38871740009635686,0.7,1
1,1,89,4,4,0.39594620019197463,0.7,0
1,1,90,1,2,0.3787092000246048,0.7,1
1,1,91,4,6,0.4307588000781834,0.7,1
1,1,92,1,,,0.7,
1,1,93,2,,,0.7,
1,1,94,1,1,0.3099595999345183,0.7,0
1,1,95,6,4,0.31671400014311074,0.7,1
1,1,96,4,4,0.2908490995876491,0.7,0
1,1,97,1,1,0.3430066999979317,0.7,0
1,1,98,3,2,0.36492309970781206,0.7,1
1,1,99,2,2,0.3955223003402352,0.7,0
1,1,100,3,3,0.4352117001079023,0.7,0
1,1,101,2,2,0.3821639001369476,0.7,0
1,1,102,6,5,0.36495149992406367,0.7,1
1,1,103,5,5,0.40950769996270536,0.7,0
1,1,104,3,3,0.5046229997649789,0.7,0
1,1,105,6,5,0.33980050003156065,0.7,1
1,1,106,3,4,0.33017529984936117,0.7,1
1,1,107,2,2,0.4764167998917401,0.7,0
1,1,108,4,3,0.42434920016676186,0.7,1
1,1,109,3,4,0.42795859994366764,0.7,1
1,1,110,4,4,0.4064880001358688,0.7,0
1,1,111,3,3,0.4656566997990012,0.7,0
1,1,112,5,4,0.46243210015818476,0.7,1
1,1,113,2,,,0.7,
1,1,114,6,6,0.3741585996001959,0.7,0
1,1,115,1,1,0.3183635000139475,0.7,0
1,1,116,3,,,0.7,
1,1,117,4,4,0.4508674002252519,0.7,0
1,1,118,1,2,0.4914027999155223,0.7,1
1,1,119,3,4,0.38134219981729983,0.7,1
1,1,120,5,4,0.38213380025699734,0.7,1
1,1,121,3,4,0.3925062000751495,0.7,1
1,1,122,4,4,0.4240304997190833,0.7,0
1,1,123,3,3,0.476142499782145,0.7,0
1,1,124,1,2,0.43019740022718905,0.7,1
1,1,125,4,4,0.3952498996630311,0.7,0
1,1,126,1,1,0.31569569995626806,0.7,0
1,1,127,6,6,0.4210985998623073,0.7,0
1,1,128,3,3,0.47894789995625614,0.7,0
1,1,129,4,4,0.385427800193429,0.7,0
1,1,130,2,3,0.4560413003899157,0.7,1
1,1,131,1,2,0.39940450033172964,0.7,1
1,1,132,3,4,0.45521289967000483,0.7,1
1,1,133,2,2,0.4701921997591853,0.7,0
1,1,134,1,1,0.3652780998498201,0.7,0
1,1,135,5,,,0.7,
1,1,136,6,6,0.353301100153476,0.7,0
1,1,137,2,3,0.4224277000874281,0.7,1
1,1,138,6,6,0.4385327000170946,0.7,0
1,1,139,2,2,0.4512828003615141,0.7,0
1,1,140,3,3,0.46999770002439617,0.7,0
1,1,141,4,4,0.3300141000188887,0.7,0
1,1,142,1,1,0.48349740002304314,0.7,0
1,1,143,2,2,0.4069871000945568,0.7,0
1,1,144,5,,,0.7,
1,2,145,4,4,0.3492270002141595,0.7,0
1,2,146,5,5,0.28255240032449364,0.7,0
1,2,147,3,4,0.416384900175035,0.7,1
1,2,148,6,5,0.2815171998925507,0.7,1
1,2,149,5,5,0.4791411000303924,0.7,0
1,2,150,3,2,0.3025760997086763,0.7,1
1,2,151,2,2,0.37262049987912177,0.7,0
1,2,152,6,6,0.3582252996973693,0.7,0
1,2,153,2,1,0.3306592001579702,0.7,1
1,2,154,6,6,0.3448428001254797,0.7,0
1,2,155,4,4,0.39986659977585076,0.7,0
1,2,156,5,5,0.4905054999515414,0.7,0
1,2,157,3,3,0.4376006999053061,0.7,0
1,2,158,4,4,0.36497139995917677,0.7,0
1,2,159,1,2,0.35389139987528323,0.7,1
1,2,160,4,4,0.3232377001084387,0.7,0
1,2,161,6,6,0.40944620007649063,0.7,0
1,2,162,1,1,0.3864767995662987,0.7,0
1,2,163,3,3,0.37251519989222287,0.7,0
1,2,164,4,4,0.3862452001310885,0.7,0
1,2,165,3,3,0.37891519973054527,0.7,0
1,2,166,4,4,0.46564829973503946,0.7,0
1,2,167,1,1,0.40664949985221027,0.7,0
1,2,168,2,2,0.3260745999403298,0.7,0
1,2,169,6,6,0.3372045002877712,0.7,0
1,2,170,5,5,0.34681110009551047,0.7,0
1,2,171,4,4,0.38911609975621103,0.7,0
1,2,172,1,1,0.47667890014126896,0.7,0
1,2,173,2,2,0.45841370029374956,0.7,0
1,2,174,6,6,0.40991329979151486,0.7,0
1,2,175,5,4,0.3856192000210285,0.7,1
1,2,176,3,4,0.3374167999252677,0.7,1
1,2,177,5,5,0.4722442000173032,0.7,0
1,2,178,6,5,0.47298230016604065,0.7,1
1,2,179,2,2,0.4375457001850009,0.7,0
1,2,180,5,4,0.3929080001078546,0.7,1
1,2,181,1,1,0.4443532998673618,0.7,0
1,2,182,5,5,0.39605970000848173,0.7,0
1,2,183,3,3,0.455328500084579,0.7,0
1,2,184,4,,,0.7,
1,2,185,2,2,0.3462732003070414,0.7,0
1,2,186,4,4,0.35181189998984336,0.7,0
1,2,187,6,4,0.35251930002123116,0.7,1
1,2,188,2,2,0.37747309980913996,0.7,0
1,2,189,6,6,0.48721710005775093,0.7,0
1,2,190,5,,,0.7,
1,2,191,3,3,0.4160609000362456,0.7,0
1,2,192,5,5,0.30387390004470943,0.7,0
1,2,193,3,3,0.4636256999336183,0.7,0
1,2,194,4,5,0.41001829989254474,0.7,1
1,2,195,1,2,0.3928612998686731,0.7,1
1,2,196,2,2,0.3959117002785206,0.7,0
1,2,197,3,3,0.34377489956095814,0.7,0
1,2,198,4,4,0.3095631000585854,0.7,0
1,2,199,2,3,0.367302200011909,0.7,1
1,2,200,4,5,0.3297844000160694,0.7,1
1,2,201,6,6,0.44181349985301493,0.7,0
1,2,202,1,2,0.3299395001493394,0.7,1
1,2,203,5,5,0.5045146999880672,0.7,0
1,2,204,3,3,0.4794761000201106,0.7,0
1,2,205,4,4,0.3160978999920189,0.7,0
1,2,206,1,1,0.3022676000371575,0.7,0
1,2,207,6,6,0.33702779999002813,0.7,0
1,2,208,5,,,0.7,
1,2,209,3,4,0.4438692002557218,0.7,1
