sid,bid,tid,stimulus_location,response_location,response_time,response_deadline,error
12,1,1,4,,,0.7,
12,1,2,6,4,0.3530696000205353,0.7,1
12,1,3,2,,,0.7,
12,1,4,3,3,0.4629087999463081,0.7,0
12,1,5,4,,,0.7,
12,1,6,2,1,0.3556347999954596,0.7,1
12,1,7,3,4,0.4500352999428287,0.7,1
12,1,8,4,4,0.4999936000211164,0.7,0
12,1,9,1,1,0.47921319999732076,0.7,0
12,1,10,6,,,0.7,
12,1,11,1,1,0.3532279999461025,0.7,0
12,1,12,2,2,0.44972310001030563,0.7,0
12,1,13,6,6,0.37985720003489404,0.7,0
12,1,14,5,,,0.7,
12,1,15,3,,,0.7,
12,1,16,4,3,0.34963750008028,0.7,1
12,1,17,3,3,0.39384870005305855,0.7,0
12,1,18,2,2,0.3845830999314785,0.7,0
12,1,19,6,,,0.7,
12,1,20,5,,,0.7,
12,1,21,3,,,0.7,
12,1,22,2,2,0.2859934999840334,0.7,0
12,1,23,6,,,0.7,
12,1,24,5,6,0.42041219999082385,0.7,1
12,1,25,3,5,0.2827283000340685,0.7,1
12,1,26,2,3,0.2617146999808028,0.7,1
12,1,27,5,6,0.4864565999712795,0.7,1
12,1,28,2,,,0.7,
12,1,29,6,6,0.46476469999179243,0.7,0
12,1,30,3,5,0.3456439999397844,0.7,1
12,1,31,4,4,0.3799713000888005,0.7,0
12,1,32,1,2,0.3649872999638319,0.7,1
12,1,33,2,1,0.26355989994481205,0.7,1
12,1,34,3,4,0.2633254000218585,0.7,1
12,1,35,4,4,0.45851540002040564,0.7,0
12,1,36,1,2,0.3261955999303609,0.7,1
12,1,37,2,1,0.31668090000748633,0.7,1
12,1,38,6,6,0.358445900096558,0.7,0
12,1,39,5,5,0.4430932000512257,0.7,0
12,1,40,6,6,0.4900298000546172,0.7,0
12,1,41,3,,,0.7,
12,1,42,4,,,0.7,
12,1,43,1,,,0.7,
12,1,44,5,5,0.46801089991349726,0.7,0
12,1,45,4,4,0.47898570001125335,0.7,0
12,1,46,5,6,0.37449769997037946,0.7,1
12,1,47,6,5,0.3305321000050753,0.7,1
12,1,48,5,4,0.3718887000111863,0.7,1
12,1,49,3,4,0.23937589996494352,0.7,1
12,1,50,2,3,0.3610403000609949,0.7,1
12,1,51,6,6,0.3747123999753967,0.7,0
12,1,52,5,,,0.7,
12,1,53,6,6,0.42995720002800225,0.7,0
12,1,54,1,1,0.47116369993891566,0.7,0
12,1,55,2,,,0.7,
12,1,56,6,6,0.49261499994900076,0.7,0
12,1,57,5,1,0.05308890000451355,0.7,1
12,1,58,3,4,0.3162785000866279,0.7,1
12,1,58,3,5,0.3163866999791935,0.7,1
12,1,59,4,3,0.12438859995454549,0.7,1
12,1,60,1,2,0.031567900045774866,0.7,1
12,1,61,2,2,0.4229725999291986,0.7,0
12,1,62,1,1,0.44304959995206444,0.7,0
12,1,63,2,2,0.4437722999835387,0.7,0
12,1,64,6,6,0.3746262000175193,0.7,0
12,1,65,5,4,0.43780289993155747,0.7,1
12,1,66,2,2,0.39283029998186975,0.7,0
12,1,67,6,4,0.46595430008601396,0.7,1
12,1,68,1,,,0.7,
12,1,69,2,,,0.7,
12,1,70,4,,,0.7,
12,1,71,1,1,0.3412332999985665,0.7,0
12,1,72,5,6,0.3043489000527188,0.7,1
12,1,73,1,2,0.3677216000622138,0.7,1
12,1,74,2,1,0.2742999000009149,0.7,1
12,1,75,4,2,-0.038874800014309596,0.7,1
12,1,76,1,1,0.3815579999471083,0.7,0
12,1,77,2,2,0.4219575001159683,0.7,0
12,1,78,5,,,0.7,
12,1,79,4,5,0.3253777999896556,0.7,1
