sid,bid,tid,stimulus_location,response_location,response_time,response_deadline,error
13,1,1,5,,,0.7,
13,1,2,3,3,0.4182571002282202,0.7,0
13,1,3,6,6,0.3392708000726998,0.7,0
13,1,4,4,5,0.4085397000424564,0.7,1
13,1,5,6,6,0.38884020010009407,0.7,0
13,1,6,5,5,0.4805221000686288,0.7,0
13,1,7,3,2,0.5068072999827564,0.7,1
13,1,8,6,6,0.45531770000234245,0.7,0
13,1,9,3,3,0.4211266997270286,0.7,0
13,1,10,6,6,0.47918849969282745,0.7,0
13,1,11,5,,,0.7,
13,1,12,3,3,0.3881206002086401,0.7,0
13,1,13,4,4,0.4426512999460101,0.7,0
13,1,14,1,1,0.3728813000023365,0.7,0
13,1,15,2,2,0.4975801000371575,0.7,0
13,1,16,3,3,0.42073019985109567,0.7,0
13,1,17,4,4,0.3749396998435259,0.7,0
13,1,18,2,,,0.7,
13,1,19,5,5,0.4089170998893678,0.7,0
13,1,20,6,6,0.2614319000393152,0.7,0
13,1,21,5,5,0.3876037999987602,0.7,0
13,1,22,2,2,0.43397599989548324,0.7,0
13,1,23,5,6,0.3957373999990523,0.7,1
13,1,24,4,5,0.37885750010609626,0.7,1
13,1,25,1,1,0.4514367000199854,0.7,0
13,1,26,5,5,0.4627770001068711,0.7,0
13,1,27,4,4,0.37596849976107477,0.7,0
13,1,28,3,3,0.4102122999727726,0.7,0
13,1,29,5,5,0.44131659967824816,0.7,0
13,1,30,1,1,0.3583529002033174,0.7,0
13,1,31,2,2,0.4208322001621127,0.7,0
13,1,32,6,6,0.30972980028018354,0.7,0
13,1,33,2,2,0.4308977003209293,0.7,0
13,1,34,6,6,0.40250869998708366,0.7,0
13,1,35,5,5,0.48668359983712434,0.7,0
13,1,36,3,3,0.43041120022535323,0.7,0
13,1,37,6,6,0.40307190008461474,0.7,0
13,1,38,5,5,0.465690700057894,0.7,0
13,1,39,3,3,0.3819423999637365,0.7,0
13,1,40,5,5,0.4065810997970402,0.7,0
13,1,41,3,3,0.4031597997061908,0.7,0
13,1,42,4,4,0.42320540007203816,0.7,0
13,1,42,4,5,0.4233104998245835,0.7,1
13,1,43,1,1,0.3994425001554191,0.7,0
13,1,44,2,2,0.3861956998705864,0.7,0
13,1,45,5,6,0.38550479961559175,0.7,1
13,1,46,3,,,0.7,
13,1,47,4,4,0.3950434999540448,0.7,0
13,1,48,2,3,0.3461050998419523,0.7,1
13,1,49,6,6,0.3355035997927189,0.7,0
13,1,50,5,4,0.3127206998877227,0.7,1
13,1,51,3,3,0.3821019001305103,0.7,0
13,1,52,5,5,0.3575780002400279,0.7,0
13,1,53,4,4,0.38070440031588076,0.7,0
13,1,54,1,1,0.2948104997165501,0.7,0
13,1,55,2,2,0.4657463000155985,0.7,0
13,1,56,5,4,0.29546859972178935,0.7,1
13,1,57,4,4,0.3814515999518335,0.7,0
13,1,58,1,1,0.35873299995437263,0.7,0
13,1,59,2,2,0.3745425000786781,0.7,0
13,1,60,6,6,0.36865489995107054,0.7,0
13,1,61,5,5,0.4446206998080015,0.7,0
13,1,62,2,2,0.5005002000369132,0.7,0
13,1,63,5,4,0.33330819960683583,0.7,1
13,1,64,2,2,0.3466272002086043,0.7,0
13,1,65,6,6,0.3610555997118354,0.7,0
13,1,66,5,5,0.45836190013214945,0.7,0
13,1,67,3,3,0.4590237999334931,0.7,0
13,1,68,1,1,0.34696599999442695,0.7,0
13,1,69,4,4,0.4097289999015629,0.7,0
13,1,70,5,5,0.35100580025464295,0.7,0
13,1,71,2,2,0.48638450000435113,0.7,0
13,1,72,4,4,0.4520955003798008,0.7,0
13,1,73,6,6,0.31687780022621154,0.7,0
13,1,74,5,6,0.31594540011137723,0.7,1
13,1,75,3,4,0.37186749996617435,0.7,1
13,1,76,6,6,0.3861488999798894,0.7,0
13,1,77,3,3,0.3024442998692393,0.7,0
13,1,78,2,2,0.4285331002436578,0.7,0
13,1,79,6,6,0.3868114000186324,0.7,0
13,1,80,4,4,0.35414250027388333,0.7,0
13,1,81,1,1,0.3927262003533542,0.7,0
13,1,82,2,2,0.47990379966795443,0.7,0
13,1,83,5,5,0.31606229972094296,0.7,0
13,1,84,6,6,0.30969150010496377,0.7,0
13,1,85,5,,,0.7,
13,1,86,3,3,0.4090122000314295,0.7,0
13,1,87,4,5,0.3033318996429443,0.7,1
13,1,88,5,5,0.3204127002507448,0.7,0
13,1,89,6,6,0.4466182000003755,0.7,0
13,1,90,5,5,0.4447723000310361,0.7,0
13,1,91,2,,,0.7,
