sid,bid,tid,stimulus_location,response_location,response_time,response_deadline,error
14,1,1,6,,,0.7,
14,1,2,4,,,0.7,
14,1,3,6,6,0.31898680021986364,0.7,0
14,1,4,5,,,0.7,
14,1,5,3,4,0.43562169997021555,0.7,1
14,1,5,3,5,0.43572929985821246,0.7,1
14,1,6,2,,,0.7,
14,1,7,6,6,0.23901559989899396,0.7,0
14,1,8,1,1,0.31750129973515867,0.7,0
14,1,9,2,2,0.39433310013264417,0.7,0
14,1,10,1,1,0.4208767001517117,0.7,0
14,1,11,2,2,0.4513197999447584,0.7,0
14,1,12,6,6,0.42112809997051953,0.7,0
14,1,13,5,5,0.3743128000758588,0.7,0
14,1,14,3,3,0.40233799973502754,0.7,0
14,1,15,6,6,0.31183569990098475,0.7,0
14,1,16,5,1,0.2390985001809895,0.7,1
14,1,17,2,2,0.44472589967772364,0.7,0
14,1,18,6,6,0.3609695999883115,0.7,0
14,1,19,5,4,0.4516821999102831,0.7,1
14,1,20,4,4,0.4831823997199535,0.7,0
14,1,21,3,2,0.41422260012477635,0.7,1
14,1,22,6,6,0.4481906999833882,0.7,0
14,1,23,5,,,0.7,
14,1,24,3,3,0.4577365999110043,0.7,0
14,1,25,4,3,0.42926570000126957,0.7,1
14,1,26,1,1,0.43163069961592554,0.7,0
14,1,27,2,3,0.38885230030864476,0.7,1
14,1,28,4,4,0.4863295999355614,0.7,0
14,1,29,3,,,0.7,
14,1,30,1,1,0.4369177000597119,0.7,0
14,1,31,2,2,0.42909960001707076,0.7,0
14,1,32,1,1,0.366226199734956,0.7,0
14,1,33,2,2,0.316404100228101,0.7,0
14,1,34,6,6,0.38557029999792575,0.7,0
14,1,35,2,2,0.37217049971222876,0.7,0
14,1,36,6,6,0.42740590004250406,0.7,0
14,1,37,3,3,0.3651556998491287,0.7,0
14,1,38,4,5,0.49419259997084736,0.7,1
14,1,39,6,6,0.40707730008289217,0.7,0
14,1,40,5,4,0.48639579974114894,0.7,1
14,1,41,3,3,0.4162109998986125,0.7,0
14,1,42,4,,,0.7,
14,1,43,1,1,0.4507753999903798,0.7,0
14,1,44,3,,,0.7,
14,1,45,6,6,0.3422904002480209,0.7,0
14,1,46,2,2,0.3242447997443378,0.7,0
14,1,47,4,5,0.19316279999911784,0.7,1
14,1,48,1,4,0.2631166001781821,0.7,1
14,1,49,2,6,0.28494679993018507,0.7,1
14,1,50,6,2,0.04645159998908638,0.7,1
14,1,51,5,5,0.2775467999279499,0.7,0
14,1,52,2,2,0.2906821004115045,0.7,0
14,1,53,3,,,0.7,
14,1,54,5,4,0.402099500130862,0.7,1
14,1,55,3,3,0.28284320021048187,0.7,0
14,1,56,5,5,0.24528330024331807,0.7,0
14,1,57,2,2,0.337778299767524,0.7,0
14,1,58,5,6,0.26042749984189867,0.7,1
14,1,59,1,1,0.4977779003791511,0.7,0
14,1,60,5,5,0.29520309967920183,0.7,0
14,1,61,3,2,0.4791757000610232,0.7,1
14,1,62,5,5,0.39402479976415633,0.7,0
14,1,63,6,6,0.49060479989275335,0.7,0
14,1,64,5,5,0.4584693999029696,0.7,0
14,1,65,3,3,0.34698869958519934,0.7,0
14,1,66,2,1,0.2981717998161912,0.7,1
14,1,67,6,6,0.2671787000261247,0.7,0
14,1,68,3,2,0.242132500000298,0.7,1
14,1,69,4,3,0.27463690023869275,0.7,1
14,1,70,5,4,0.22468890035524963,0.7,1
14,1,71,3,4,0.4383783002384007,0.7,1
14,1,72,2,3,0.4282095997594297,0.7,1
14,1,73,6,6,0.42804519990459083,0.7,0
14,1,74,1,3,0.28880029981955885,0.7,1
14,1,75,2,,,0.7,
14,1,76,4,6,0.395075000077486,0.7,1
14,1,77,1,1,0.4501326998695731,0.7,0
14,1,78,6,6,0.3247356998734176,0.7,0
14,1,79,5,5,0.38230810007080435,0.7,0
14,1,80,2,2,0.3435199998319149,0.7,0
14,1,81,6,6,0.3854159998707473,0.7,0
14,1,82,5,1,0.3165601996704936,0.7,1
14,1,83,3,2,0.3923206997103989,0.7,1
14,1,84,5,5,0.42328890012577175,0.7,0
14,1,85,1,2,0.30982919987291097,0.7,1
14,1,86,3,5,0.38923109993338584,0.7,1
14,1,87,6,2,0.2627454001456499,0.7,1
14,1,88,5,2,0.3395295997150242,0.7,1
14,1,89,2,2,0.38665869990363716,0.7,0
14,1,90,5,5,0.37944540027529,0.7,0
14,1,91,2,2,0.36864860001951455,0.7,0
14,1,92,6,6,0.30517910020425915,0.7,0
14,1,93,5,,,0.7,
14,1,94,3,3,0.36727549992501735,0.7,0
14,1,95,2,2,0.4222349000163376,0.7,0
14,1,96,5,6,0.3052144001238048,0.7,1
14,1,97,4,5,0.28199940007179974,0.7,1
14,1,98,6,2,0.14767269995063542,0.7,1
14,1,99,2,2,0.2909824002534151,0.7,0
14,1,100,4,,,0.7,
14,1,101,1,1,0.4368086999282241,0.7,0
14,1,102,2,6,0.28974529979750513,0.7,1
14,1,103,6,2,0.22015379993245004,0.7,1
14,1,104,4,2,0.18520179968327283,0.7,1
14,1,105,3,2,0.31414130022749304,0.7,1
14,1,106,4,5,0.2885102999396622,0.7,1
14,1,107,1,1,0.42149649998173117,0.7,0
14,1,108,2,5,0.34729000013321637,0.7,1
14,1,109,1,2,0.2705882999114692,0.7,1
14,1,110,2,6,0.19202550007030367,0.7,1
14,1,111,4,2,0.3320592997595668,0.7,1
14,1,112,1,2,0.3538079999387264,0.7,1
14,1,113,6,6,0.3092995003797114,0.7,0
14,1,114,5,1,0.38849320001900195,0.7,1
14,1,115,4,1,0.29833610001951455,0.7,1
14,1,116,1,1,0.3373293999582529,0.7,0
