sid,bid,tid,stimulus_location,response_location,response_time,response_deadline,error
5,2,217,4,4,0.4082669999450445,0.7,0
5,2,218,5,5,0.3125831002369523,0.7,0
5,2,219,1,1,0.38901460003107785,0.7,0
5,2,220,2,2,0.32641630033031105,0.7,0
5,2,221,6,6,0.45528730023652314,0.7,0
5,2,222,5,,,0.7,
5,2,223,4,,,0.7,
5,2,224,5,5,0.46432050010189413,0.7,0
5,2,225,3,2,0.41480370024219154,0.7,1
5,2,226,2,1,0.3924714999273419,0.7,1
5,2,227,1,1,0.401133800111711,0.7,0
5,2,228,2,2,0.35842059990391134,0.7,0
5,2,229,6,5,0.47265830002725123,0.7,1
5,2,230,5,,,0.7,
5,2,231,2,2,0.47855049995705484,0.7,0
5,2,232,6,,,0.7,
5,2,233,5,5,0.4071126000024378,0.7,0
5,2,234,1,2,0.33831200022250413,0.7,1
5,2,235,3,,,0.7,
5,2,236,2,2,0.40893249977380036,0.7,0
5,2,237,3,3,0.3110317999497056,0.7,0
5,2,238,4,5,0.32532239956781267,0.7,1
5,2,239,5,6,0.4149673997424543,0.7,1
5,2,240,4,4,0.5044844003394247,0.7,0
5,2,241,1,,,0.7,
5,2,242,2,2,0.3741904997266829,0.7,0
5,2,243,5,,,0.7,
5,2,244,3,3,0.49129780028015374,0.7,0
5,2,245,2,2,0.4006701998412609,0.7,0
5,2,246,5,5,0.40944969998672603,0.7,0
5,2,247,3,3,0.4796727003529668,0.7,0
5,2,248,5,5,0.4137848002836108,0.7,0
5,2,249,3,2,0.46290199989452957,0.7,1
5,2,250,4,,,0.7,
5,2,251,1,1,0.3533447000198066,0.7,0
5,2,252,6,6,0.47078129993751644,0.7,0
5,2,253,4,5,0.49197240006178616,0.7,1
5,2,254,1,,,0.7,
5,2,255,2,2,0.478596300072968,0.7,0
5,2,256,6,6,0.4087084002792835,0.7,0
5,2,257,5,5,0.422906900011003,0.7,0
5,2,258,1,,,0.7,
5,2,259,2,2,0.40901200026273726,0.7,0
5,2,260,6,6,0.48439040007069706,0.7,0
5,2,261,5,5,0.4714521995745599,0.7,0
5,2,262,3,3,0.48637359980493783,0.7,0
5,2,263,4,,,0.7,
5,2,264,3,3,0.4089584999717772,0.7,0
5,2,265,4,4,0.4844806997105479,0.7,0
5,2,266,2,2,0.3950050000101328,0.7,0
5,2,267,4,5,0.49811709970235823,0.7,1
5,2,268,5,,,0.7,
5,2,269,3,,,0.7,
5,2,270,2,2,0.42763909995555877,0.7,0
5,2,271,6,6,0.3590435001067817,0.7,0
5,2,272,5,,,0.7,
5,2,273,4,5,0.42992200022563337,0.7,1
5,2,274,1,1,0.4149848001077771,0.7,0
5,2,275,5,5,0.4593889002688229,0.7,0
5,2,276,4,4,0.4935956999659538,0.7,0
5,2,277,1,2,0.4205806001089513,0.7,1
5,2,278,2,,,0.7,
5,2,279,4,3,0.4648503001779318,0.7,1
5,2,280,5,,,0.7,
5,2,281,6,6,0.4629747999832034,0.7,0
5,2,282,5,5,0.30368269998580216,0.7,0
5,2,283,3,2,0.3878353998996317,0.7,1
5,2,284,4,4,0.44157629990950226,0.7,0
5,2,285,1,1,0.4493664998561144,0.7,0
5,2,286,5,,,0.7,
5,2,287,1,1,0.35320849968120455,0.7,0
5,2,288,2,2,0.3734810000285506,0.7,0
5,3,289,6,6,0.34582769982516764,0.7,0
5,3,290,1,1,0.36060290010645984,0.7,0
5,3,291,2,2,0.38766019996255635,0.7,0
5,3,292,1,,,0.7,
5,3,293,2,2,0.41645800014957784,0.7,0
5,3,294,6,6,0.47761679971590637,0.7,0
5,3,295,3,3,0.4994707998819649,0.7,0
5,3,296,1,1,0.5042630999349058,0.7,0
5,3,297,2,2,0.48733240012079476,0.7,0
5,3,298,3,2,0.4311161001212895,0.7,1
5,3,299,4,,,0.7,
5,3,300,6,6,0.40899290023371576,0.7,0
5,3,301,5,5,0.32448630006983875,0.7,0
5,3,302,3,,,0.7,
5,3,303,4,,,0.7,
5,3,304,1,1,0.4176062999293208,0.7,0
5,3,305,2,2,0.3242906999774277,0.7,0
5,3,306,6,6,0.3912252003327012,0.7,0
5,3,307,5,5,0.38138189977034925,0.7,0
5,3,308,3,3,0.39265820030122994,0.7,0
5,3,309,2,1,0.3260561998002231,0.7,1
5,3,310,6,6,0.46288059996441006,0.7,0
5,3,311,5,5,0.46514219995588063,0.7,0
5,3,312,1,1,0.41339899990707635,0.7,0
5,3,313,3,4,0.3586725999601185,0.7,1
5,3,314,4,5,0.4144404001533985,0.7,1
5,3,315,2,3,0.46283260006457566,0.7,1
5,3,316,3,,,0.7,
5,3,317,4,4,0.39508239990100263,0.7,0
5,3,318,3,3,0.442801099922508,0.7,0
5,3,319,4,5,0.36618660036474465,0.7,1
5,3,320,6,6,0.4204566000960767,0.7,0
5,3,321,5,,,0.7,
5,3,322,3,3,0.47870689975097774,0.7,0
5,3,323,4,5,0.42863900000229477,0.7,1
5,3,324,1,,,0.7,
5,3,325,2,2,0.4438747001811862,0.7,0
5,3,325,2,1,0.44398090029135345,0.7,1
5,3,326,5,2,0.1420266998000443,0.7,1
5,3,327,2,,,0.7,
5,3,328,5,5,0.49248959980905055,0.7,0
5,3,329,3,2,0.30276120007038115,0.7,1
5,3,330,5,,,0.7,
5,3,331,1,2,0.46475690016523,0.7,1
5,3,332,2,,,0.7,
5,3,333,1,1,0.32650999976322054,0.7,0
5,3,334,3,3,0.42105740001425146,0.7,0
5,3,335,4,4,0.4101191001944244,0.7,0
5,3,336,1,1,0.3861769001930952,0.7,0
5,3,337,2,2,0.4169722001068294,0.7,0
5,3,338,6,6,0.330292599927634,0.7,0
5,3,339,4,4,0.5042800998315216,0.7,0
5,3,340,3,2,0.29887719983235,0.7,1
5,3,341,1,1,0.28851489974185823,0.7,0
5,3,342,6,6,0.35128500005230306,0.7,0
5,3,343,1,1,0.37454169960692524,0.7,0
5,3,344,2,2,0.4103187003172934,0.7,0
5,3,345,5,5,0.4210806998424232,0.7,0
5,3,346,3,3,0.4025841999799013,0.7,0
5,3,347,5,,,0.7,
5,3,348,3,,,0.7,
5,3,349,4,4,0.3511893997900188,0.7,0
5,3,350,1,1,0.43660049997270106,0.7,0
5,3,351,2,2,0.3704298997297883,0.7,0
5,3,352,5,5,0.4349815004505217,0.7,0
5,3,353,6,6,0.4719947000965476,0.7,0
5,3,354,5,5,0.45842860005795955,0.7,0
5,3,355,1,1,0.3399684002622962,0.7,0
5,3,356,2,2,0.32299180021509527,0.7,0
5,3,357,6,6,0.3888010002672672,0.7,0
5,3,358,3,,,0.7,
5,3,359,1,1,0.2975165999494493,0.7,0
5,3,360,5,6,0.3249732998199761,0.7,1
5,3,361,3,5,0.4837721997871995,0.7,1
5,3,362,4,,,0.7,
5,3,363,1,1,0.33933059982955455,0.7,0
5,3,364,2,3,0.4990928999148309,0.7,1
5,3,365,6,4,0.43113680016249417,0.7,1
5,3,366,1,1,0.42740679970011114,0.7,0
5,3,367,2,,,0.7,
5,3,368,1,1,0.29057350028306245,0.7,0
5,3,369,2,2,0.3317168002948165,0.7,0
5,3,370,6,6,0.3585087998770177,0.7,0
5,3,371,3,3,0.48905890034511684,0.7,0
5,3,372,4,,,0.7,
5,3,373,1,1,0.28399649979546665,0.7,0
5,3,374,2,2,0.44957559993490576,0.7,0
5,3,375,6,6,0.38307600021362304,0.7,0
5,3,376,5,5,0.40156389977782964,0.7,0
5,3,377,3,4,0.43078590016812085,0.7,1
5,3,378,4,5,0.43714729994535445,0.7,1
5,3,379,5,,,0.7,
5,3,380,2,2,0.4646814001724124,0.7,0
5,3,381,5,,,0.7,
5,3,382,6,6,0.4247101998887956,0.7,0
5,3,383,4,,,0.7,
5,3,384,5,5,0.4160109001211822,0.7,0
5,3,385,2,2,0.3261701000854373,0.7,0
5,3,386,1,1,0.39474729979410766,0.7,0
5,3,387,2,,,0.7,
5,3,388,3,,,0.7,
5,3,389,5,5,0.45992689970880746,0.7,0
5,3,390,4,4,0.3524403001181781,0.7,0
5,3,391,6,6,0.38348160004243254,0.7,0
5,3,392,5,5,0.3303443996235728,0.7,0
5,3,393,4,5,0.37862740010023116,0.7,1
5,3,394,2,1,0.4521247001364827,0.7,1
5,3,395,5,5,0.5042863997630775,0.7,0
5,3,396,6,6,0.47964989971369504,0.7,0
5,3,397,5,5,0.44857759978622197,0.7,0
5,3,398,3,,,0.7,
5,3,399,5,,,0.7,
5,3,400,3,2,0.3047991001047194,0.7,1
5,3,401,4,3,0.3795371998101473,0.7,1
5,3,402,3,4,0.43348259963095187,0.7,1
5,3,403,4,4,0.3855657998472452,0.7,0
5,3,404,6,6,0.4214140001684427,0.7,0
5,3,405,5,5,0.3716984001919627,0.7,0
5,3,406,1,2,0.3442169001325965,0.7,1
5,3,407,2,2,0.40676340013742446,0.7,0
5,3,408,6,4,0.3963800996541977,0.7,1
5,3,409,1,1,0.4284384001046419,0.7,0
5,3,410,4,,,0.7,
5,3,411,3,3,0.46469829995185136,0.7,0
5,3,412,4,4,0.43581389980390667,0.7,0
5,3,413,1,1,0.3830604997463524,0.7,0
5,3,414,4,5,0.4551705999299884,0.7,1
5,3,415,1,1,0.3854812003672123,0.7,0
5,3,416,2,,,0.7,
5,3,417,6,6,0.4229208996519446,0.7,0
5,3,418,5,,,0.7,
5,3,419,3,,,0.7,
5,3,420,1,1,0.3431873998604715,0.7,0
5,3,421,2,2,0.26886250004172324,0.7,0
5,3,422,5,5,0.4707275002263486,0.7,0
5,3,423,3,4,0.3511850998736918,0.7,1
5,3,424,4,4,0.3398318995721638,0.7,0
5,3,425,1,1,0.2526765998452902,0.7,0
5,3,426,5,,,0.7,
5,3,427,3,,,0.7,
5,3,428,6,6,0.3408954997546971,0.7,0
5,3,429,5,5,0.29623419996351,0.7,0
5,3,430,4,4,0.27516769962385296,0.7,0
5,3,431,1,1,0.33823010018095373,0.7,0
5,3,432,5,2,0.22846009973436593,0.7,1
5,4,433,3,2,0.3961284996010363,0.7,1
5,4,434,1,1,0.3314309000968933,0.7,0
5,4,435,2,2,0.2971464001573622,0.7,0
5,4,436,1,1,0.41671849992126225,0.7,0
5,4,437,4,,,0.7,
5,4,438,5,5,0.41600139969959854,0.7,0
5,4,439,4,,,0.7,
5,4,440,3,3,0.47655650014057754,0.7,0
5,4,441,4,5,0.3522153000347316,0.7,1
5,4,442,1,2,0.3121532999910414,0.7,1
5,4,443,2,,,0.7,
5,4,444,3,3,0.4647433000616729,0.7,0
5,4,445,5,5,0.4218496998772025,0.7,0
5,4,446,1,1,0.36651070015504955,0.7,0
5,4,447,6,,,0.7,
5,4,448,4,4,0.4090012998320162,0.7,0
5,4,449,1,1,0.28979309992864727,0.7,0
5,4,450,2,2,0.2878028999082744,0.7,0
5,4,451,5,5,0.3759652997367084,0.7,0
5,4,452,3,4,0.3330149000510573,0.7,1
5,4,453,5,5,0.4383298998698592,0.7,0
5,4,454,4,4,0.3883935000747442,0.7,0
5,4,455,2,3,0.3879871998913586,0.7,1
5,4,456,6,,,0.7,
5,4,457,3,3,0.44385689981281756,0.7,0
5,4,458,6,6,0.3943134999834001,0.7,0
5,4,459,1,1,0.2866224997676909,0.7,0
5,4,460,2,2,0.3467782001942396,0.7,0
5,4,461,6,6,0.3784756001085043,0.7,0
5,4,462,1,2,0.3752488998696208,0.7,1
5,4,463,2,2,0.49306170009076594,0.7,0
5,4,464,6,6,0.33073999984189867,0.7,0
5,4,465,1,1,0.3585279003717005,0.7,0
5,4,466,6,6,0.4908104000613093,0.7,0
5,4,467,5,5,0.5070015999488533,0.7,0
5,4,468,3,3,0.5039323998615146,0.7,0
5,4,469,2,2,0.4790758999995887,0.7,0
5,4,470,5,,,0.7,
5,4,471,3,2,0.45772669995203613,0.7,1
5,4,472,4,5,0.4146182003431022,0.7,1
5,4,473,1,1,0.3877828998491168,0.7,0
5,4,474,4,,,0.7,
5,4,475,2,,,0.7,
5,4,476,4,4,0.3663127000443637,0.7,0
5,4,477,2,2,0.4017789002507925,0.7,0
5,4,478,6,6,0.4052810000255704,0.7,0
5,4,479,2,1,0.3305452002212405,0.7,1
5,4,480,3,,,0.7,
5,4,481,4,4,0.45779609978199004,0.7,0
5,4,482,1,1,0.38660290017724036,0.7,0
5,4,483,4,4,0.3380277996882796,0.7,0
5,4,484,1,1,0.41721810000017284,0.7,0
5,4,485,5,,,0.7,
5,4,486,4,4,0.3323767000809312,0.7,0
5,4,487,2,2,0.33900959994643926,0.7,0
5,4,488,6,6,0.3456819999963045,0.7,0
5,4,489,1,1,0.32475899970158933,0.7,0
5,4,490,2,2,0.4310064997524023,0.7,0
5,4,491,3,3,0.34667360009625553,0.7,0
5,4,492,4,4,0.3120238000527024,0.7,0
5,4,493,1,2,0.36532839965075253,0.7,1
5,4,494,2,,,0.7,
5,4,495,3,3,0.4856398000381887,0.7,0
5,4,496,2,2,0.3731067000888288,0.7,0
5,4,497,6,6,0.46385400015860795,0.7,0
5,4,498,5,,,0.7,
5,4,499,6,6,0.3184316001832485,0.7,0
5,4,500,2,1,0.3464147999882698,0.7,1
5,4,501,6,6,0.4425542999058962,0.7,0
5,4,502,1,2,0.4018950999714434,0.7,1
5,4,503,2,2,0.47229939997196196,0.7,0
5,4,504,3,6,0.3750584998168051,0.7,1
5,4,505,4,,,0.7,
5,4,506,1,1,0.38854159992188214,0.7,0
5,4,507,2,2,0.3946678998880088,0.7,0
5,4,508,6,6,0.4633885996416211,0.7,0
5,4,509,5,5,0.37535940036177634,0.7,0
5,4,510,4,,,0.7,
5,4,511,3,,,0.7,
5,4,512,1,1,0.3959008000791073,0.7,0
5,4,513,5,6,0.44967359974980353,0.7,1
5,4,514,3,,,0.7,
5,4,515,4,,,0.7,
5,4,516,3,3,0.3379912001080811,0.7,0
5,4,517,4,4,0.3033405995927751,0.7,0
5,4,518,5,5,0.3862350999377668,0.7,0
5,4,519,2,1,0.388786699809134,0.7,1
5,4,520,4,,,0.7,
5,4,521,1,1,0.4020788997411728,0.7,0
5,4,522,4,4,0.4631573000922799,0.7,0
5,4,523,2,2,0.4364341001026332,0.7,0
5,4,524,4,4,0.3795662002637982,0.7,0
5,4,525,1,1,0.3786616997793317,0.7,0
5,4,526,2,3,0.46559490002691745,0.7,1
5,4,527,6,4,0.3649596997536719,0.7,1
5,4,528,3,,,0.7,
5,4,529,4,4,0.3671867998316884,0.7,0
5,4,530,2,2,0.33866450022906064,0.7,0
5,4,531,5,6,0.4184156001545489,0.7,1
5,4,532,4,5,0.38818869991227983,0.7,1
5,4,533,2,2,0.43052419992163776,0.7,0
5,4,534,6,,,0.7,
5,4,535,5,4,0.4789172003045678,0.7,1
5,4,536,3,2,0.42939250003546475,0.7,1
5,4,537,4,5,0.4377035002224147,0.7,1
5,4,538,1,1,0.43059290032833814,0.7,0
5,4,539,2,,,0.7,
5,4,540,6,6,0.38811330003663896,0.7,0
5,4,541,3,4,0.4435349001549184,0.7,1
5,4,542,4,4,0.3940743996761739,0.7,0
5,4,543,1,1,0.332574700191617,0.7,0
5,4,544,5,5,0.49380570016801356,0.7,0
5,4,545,3,,,0.7,
5,4,546,4,,,0.7,
5,4,547,1,1,0.3291393999941647,0.7,0
5,4,548,6,6,0.46367769986391066,0.7,0
5,4,549,2,2,0.4472939997911453,0.7,0
5,4,550,6,6,0.35747570004314183,0.7,0
5,4,551,3,4,0.46910699987784027,0.7,1
5,4,552,6,6,0.477405699621886,0.7,0
5,4,553,1,,,0.7,
5,4,554,2,1,0.2557578000240028,0.7,1
5,4,555,3,3,0.4350126997567713,0.7,0
5,4,556,4,4,0.3962661998346448,0.7,0
5,4,557,1,1,0.37063949992880224,0.7,0
5,4,558,2,2,0.3437813000753522,0.7,0
5,4,559,6,6,0.36476869992911815,0.7,0
5,4,560,2,2,0.3958163999021053,0.7,0
5,4,561,1,1,0.4137891001999378,0.7,0
5,4,562,2,2,0.3927249998785555,0.7,0
5,4,563,5,6,0.3678411996923387,0.7,1
5,4,564,1,1,0.37196300011128186,0.7,0
5,4,565,6,6,0.4210435000248253,0.7,0
5,4,566,4,,,0.7,
5,4,567,1,1,0.3602278001606464,0.7,0
5,4,568,4,2,0.41540319956839084,0.7,1
5,4,569,5,5,0.4921348003670573,0.7,0
5,4,570,3,,,0.7,
5,4,571,5,5,0.4647001998499036,0.7,0
5,4,572,6,6,0.42170869996771215,0.7,0
5,4,573,4,,,0.7,
5,4,574,1,1,0.3950377997942269,0.7,0
5,4,575,2,3,0.40788459982722997,0.7,1
5,4,576,6,6,0.4080946000292897,0.7,0
5,5,577,5,5,0.4053995997644961,0.7,0
5,5,578,3,3,0.4845767996273935,0.7,0
5,5,579,5,5,0.29751680018380283,0.7,0
5,5,580,2,2,0.4441199001856148,0.7,0
5,5,581,1,1,0.3817853999324143,0.7,0
5,5,582,2,2,0.45174980042502283,0.7,0
5,5,583,5,5,0.4279513998888433,0.7,0
5,5,584,3,4,0.3719488998875022,0.7,1
5,5,585,4,5,0.33033560002222656,0.7,1
5,5,586,1,1,0.3929516996257007,0.7,0
5,5,587,4,,,0.7,
5,5,588,2,1,0.36030069990083574,0.7,1
5,5,589,6,6,0.35272450018674134,0.7,0
5,5,590,2,2,0.28590359976515173,0.7,0
5,5,591,6,6,0.4264156997203827,0.7,0
5,5,592,4,4,0.43782550022006034,0.7,0
5,5,593,2,2,0.4484487000852823,0.7,0
5,5,594,1,1,0.4516383998095989,0.7,0
5,5,595,5,4,0.45599159989506005,0.7,1
5,5,596,2,2,0.41381510039791464,0.7,0
5,5,597,6,5,0.3510692000389099,0.7,1
5,5,598,5,5,0.48618049984797834,0.7,0
5,5,599,3,,,0.7,
5,5,600,6,6,0.36027420004829763,0.7,0
5,5,601,5,5,0.3459624002687633,0.7,0
5,5,602,2,1,0.38244299981743096,0.7,1
5,5,603,6,,,0.7,
5,5,604,5,5,0.38815549965947865,0.7,0
5,5,605,3,2,0.35957029992714523,0.7,1
5,5,606,6,6,0.35832230020314454,0.7,0
