sid,bid,tid,stimulus_location,response_location,response_time,response_deadline,error
9,1,1,3,3,0.4860536001622677,0.7,0
9,1,2,6,6,0.4437671002931893,0.7,0
9,1,3,2,,,0.7,
9,1,4,3,2,0.32534739999100565,0.7,1
9,1,5,4,4,0.3522979996167123,0.7,0
9,1,6,5,5,0.3278921998105943,0.7,0
9,1,7,4,5,0.42121380027383565,0.7,1
9,1,8,1,1,0.399234199617058,0.7,0
9,1,9,2,1,0.4212109001353383,0.7,1
9,1,10,5,,,0.7,
9,1,11,4,4,0.3811629998497665,0.7,0
9,1,12,3,3,0.38701170003041624,0.7,0
9,1,13,6,6,0.3894542001187801,0.7,0
9,1,14,5,5,0.3608803001232445,0.7,0
9,1,15,1,1,0.3893135000951588,0.7,0
9,1,16,6,6,0.4066517001017928,0.7,0
9,1,17,2,1,0.35454420018941163,0.7,1
9,1,18,6,6,0.37249450031667947,0.7,0
9,1,19,5,5,0.46286650020629166,0.7,0
9,1,20,2,2,0.43045090017840265,0.7,0
9,1,21,1,1,0.500583300087601,0.7,0
9,1,22,4,4,0.4932108998298645,0.7,0
9,1,23,1,2,0.344238300062716,0.7,1
9,1,24,2,2,0.371733099874109,0.7,0
9,1,25,6,6,0.33721019998192786,0.7,0
9,1,26,1,1,0.34669190011918544,0.7,0
9,1,27,6,6,0.3053278999403119,0.7,0
9,1,28,5,5,0.437400500010699,0.7,0
9,1,29,3,3,0.28928779968991875,0.7,0
9,1,30,4,5,0.3439045000821352,0.7,1
9,1,31,2,2,0.37893249997869133,0.7,0
9,1,32,6,6,0.43055499969050287,0.7,0
9,1,33,5,5,0.4026735003106296,0.7,0
9,1,34,3,3,0.40265969997271894,0.7,0
9,1,35,6,6,0.4235242998227477,0.7,0
9,1,36,5,5,0.3725147998891771,0.7,0
9,1,37,3,2,0.33292089980095624,0.7,1
9,1,38,2,,,0.7,
9,1,39,6,5,0.3811680001206696,0.7,1
9,1,40,1,1,0.40199549980461596,0.7,0
9,1,41,2,2,0.3421722000464797,0.7,0
9,1,42,6,6,0.4089896000921726,0.7,0
9,1,43,1,1,0.41349759995937346,0.7,0
9,1,44,5,6,0.35198070034384726,0.7,1
9,1,45,1,1,0.43771860022097825,0.7,0
9,1,46,2,2,0.3588301997631788,0.7,0
9,1,47,6,6,0.4206669001840055,0.7,0
9,1,48,5,5,0.3749677000567317,0.7,0
9,1,49,3,,,0.7,
9,1,50,4,4,0.4161552998237312,0.7,0
9,1,51,5,5,0.3669191996566951,0.7,0
9,1,52,2,2,0.3492667001672089,0.7,0
9,1,53,6,6,0.3849788999184966,0.7,0
9,1,54,2,1,0.4346952002495527,0.7,1
9,1,55,6,6,0.4725804000161588,0.7,0
9,1,56,4,,,0.7,
9,1,57,1,2,0.47861949978396295,0.7,1
9,1,58,2,2,0.3804620999842882,0.7,0
9,1,59,3,3,0.36857410026714205,0.7,0
9,1,60,6,6,0.46995490016415714,0.7,0
9,1,61,3,3,0.4347798001952469,0.7,0
9,1,62,6,6,0.3304294000379741,0.7,0
9,1,63,1,1,0.4974117998033762,0.7,0
