sid,bid,tid,stimulus_location,response_location,response_time,response_deadline,error
6,1,1,5,,,0.7,
6,1,2,2,2,0.44364110003225504,0.7,0
6,1,3,1,,,0.7,
6,1,4,3,3,0.47631599999731405,0.7,0
6,1,5,4,5,0.41503029998857527,0.7,1
6,1,6,1,1,0.4654275999753736,0.7,0
6,1,7,3,3,0.4910545999999158,0.7,0
6,1,8,4,,,0.7,
6,1,9,1,1,0.42982400000328197,0.7,0
6,1,10,5,5,0.38010969997849314,0.7,0
6,1,11,3,,,0.7,
6,1,12,2,2,0.506427299999632,0.7,0
6,1,13,6,6,0.42831209995783864,0.7,0
6,1,14,1,1,0.40452960000839083,0.7,0
6,1,15,2,,,0.7,
6,1,16,6,6,0.4646666000015102,0.7,0
6,1,17,5,,,0.7,
6,1,18,3,3,0.49359599996823816,0.7,0
6,1,19,4,3,0.42186600000131874,0.7,1
6,1,20,1,1,0.49289870001375674,0.7,0
6,1,21,6,,,0.7,
6,1,22,5,,,0.7,
6,1,23,3,3,0.4585777000291273,0.7,0
6,1,24,1,1,0.40835559997940435,0.7,0
6,1,25,4,4,0.48324099999153985,0.7,0
6,1,26,1,1,0.3375192000064999,0.7,0
6,1,27,3,,,0.7,
6,1,28,4,4,0.4715543000027537,0.7,0
6,1,29,1,1,0.32412550000008195,0.7,0
6,1,30,2,2,0.48526600004406645,0.7,0
6,1,31,6,6,0.42758380000013857,0.7,0
6,1,32,4,4,0.36529610004508867,0.7,0
6,1,33,1,1,0.3953149999841116,0.7,0
6,1,34,4,4,0.39938799997325986,0.7,0
6,1,35,1,1,0.36529880000744014,0.7,0
6,1,36,2,3,0.46609260003315284,0.7,1
6,1,37,5,,,0.7,
6,1,38,3,3,0.4716133000445552,0.7,0
6,1,39,5,5,0.45679560002172365,0.7,0
6,1,40,2,,,0.7,
6,1,41,6,6,0.4019102000282146,0.7,0
6,1,42,2,1,0.4149059999734163,0.7,1
6,1,43,6,6,0.40697010002331807,0.7,0
6,1,44,5,5,0.4512679999577813,0.7,0
6,1,45,6,6,0.4703651999705471,0.7,0
6,1,46,5,5,0.3720793000073172,0.7,0
6,1,47,1,1,0.3579757000086829,0.7,0
6,1,48,2,,,0.7,
6,1,49,5,5,0.4927640000358224,0.7,0
6,1,50,1,1,0.42944039999274536,0.7,0
6,1,51,2,2,0.4443151000421494,0.7,0
6,1,52,3,4,0.49407550001051276,0.7,1
6,1,53,1,1,0.4899712999584153,0.7,0
6,1,54,2,,,0.7,
6,1,55,1,1,0.47160729999886825,0.7,0
6,1,56,2,2,0.3526049999753013,0.7,0
6,1,57,6,6,0.3370820000534877,0.7,0
6,1,58,1,1,0.34444450000301,0.7,0
6,1,59,5,5,0.4376761000137776,0.7,0
6,1,60,6,6,0.4143210000009276,0.7,0
6,1,61,5,5,0.3449090999900363,0.7,0
6,1,62,3,,,0.7,
6,1,63,1,1,0.4019353000447154,0.7,0
6,1,64,5,5,0.4565060000284575,0.7,0
6,1,65,3,,,0.7,
6,1,66,1,1,0.3670842000399716,0.7,0
6,1,67,2,2,0.46359700000612064,0.7,0
6,1,68,5,5,0.4572335999808274,0.7,0
6,1,69,3,,,0.7,
6,1,70,4,,,0.7,
6,1,71,1,1,0.36354859995190053,0.7,0
6,1,72,2,2,0.4488392999744974,0.7,0
6,1,73,4,4,0.4257367000216618,0.7,0
6,1,74,3,,,0.7,
6,1,75,4,4,0.429851299978327,0.7,0
6,1,76,1,1,0.36579469999996944,0.7,0
6,1,77,3,2,0.38043470000848173,0.7,1
6,1,78,6,6,0.4486550000263378,0.7,0
6,1,79,1,1,0.4513701999792829,0.7,0
6,1,80,2,,,0.7,
6,1,81,4,4,0.44420939999399706,0.7,0
6,1,82,3,,,0.7,
6,1,83,4,4,0.426793599978555,0.7,0
6,1,84,2,2,0.4499656999949366,0.7,0
6,1,85,6,6,0.33938259999267756,0.7,0
6,1,86,5,5,0.4581105000223033,0.7,0
6,1,87,4,4,0.4021764999604784,0.7,0
6,1,88,3,3,0.4589717000024393,0.7,0
6,1,89,2,2,0.3819571999600157,0.7,0
6,1,90,6,6,0.3791125999530777,0.7,0
6,1,91,4,4,0.40242339997785165,0.7,0
6,1,92,6,6,0.4868008999736048,0.7,0
6,1,93,5,5,0.40281319997739046,0.7,0
6,1,94,1,1,0.4095402999781072,0.7,0
6,1,95,2,2,0.5050545999663882,0.7,0
6,1,96,6,6,0.4449208999983966,0.7,0
6,1,97,3,4,0.4934351000236347,0.7,1
6,1,98,6,6,0.3788400000310503,0.7,0
6,1,99,1,1,0.4796685000299476,0.7,0
6,1,100,3,3,0.4275400999584235,0.7,0
6,1,101,4,4,0.41386489996220915,0.7,0
6,1,102,1,1,0.36486270000459625,0.7,0
6,1,103,2,,,0.7,
6,1,104,5,5,0.48553029996110125,0.7,0
6,1,105,3,3,0.46964680003002285,0.7,0
6,1,106,2,2,0.4458672999870032,0.7,0
6,1,107,6,6,0.36537219998426734,0.7,0
6,1,108,5,5,0.4590186000103131,0.7,0
6,1,109,3,,,0.7,
6,1,110,4,,,0.7,
6,1,111,2,2,0.49069199997466056,0.7,0
6,1,112,1,1,0.44973060000920667,0.7,0
6,1,113,4,4,0.419836000027135,0.7,0
6,1,114,1,1,0.39325519995763897,0.7,0
6,1,115,3,,,0.7,
6,1,116,5,5,0.49248590001370757,0.7,0
6,1,117,1,,,0.7,
6,1,118,4,4,0.4171312000369653,0.7,0
6,1,119,1,1,0.4146874999976717,0.7,0
6,1,120,2,2,0.47258150002453475,0.7,0
6,1,121,6,6,0.4280038999975659,0.7,0
6,1,122,4,4,0.41337170004844664,0.7,0
6,1,123,5,5,0.4217797999852337,0.7,0
6,1,124,4,4,0.42784809997538104,0.7,0
6,1,125,1,1,0.44873249997617676,0.7,0
6,1,126,4,4,0.40305660002632065,0.7,0
6,1,127,1,1,0.41637880001217126,0.7,0
6,1,128,2,,,0.7,
6,1,129,5,5,0.4507107999641448,0.7,0
6,1,130,3,,,0.7,
6,1,131,4,4,0.4833868999965489,0.7,0
6,1,132,1,1,0.35906449997564777,0.7,0
6,1,133,6,6,0.3803476999863051,0.7,0
6,1,134,4,4,0.44913989999331533,0.7,0
6,1,135,1,1,0.40927740001352503,0.7,0
6,1,136,4,4,0.40661580000305547,0.7,0
6,1,137,3,,,0.7,
6,1,138,5,5,0.4925096000195481,0.7,0
6,1,139,4,4,0.3587457999936305,0.7,0
6,1,140,3,4,0.4010994999669492,0.7,1
6,1,141,4,4,0.48603279994567855,0.7,0
6,1,142,1,1,0.4161331000039354,0.7,0
6,1,143,6,6,0.4858797000022605,0.7,0
6,1,144,5,5,0.4723152000340633,0.7,0
6,2,145,6,6,0.32337790001183747,0.7,0
6,2,146,5,5,0.30401769997552036,0.7,0
6,2,147,3,2,0.340203400014434,0.7,1
6,2,147,3,1,0.34030360002070664,0.7,1
6,2,148,4,4,0.3436976000200957,0.7,0
6,2,149,1,1,0.3303587000234984,0.7,0
6,2,150,2,2,0.4134847000357695,0.7,0
6,2,151,6,6,0.414096499979496,0.7,0
6,2,152,3,3,0.3928167000529356,0.7,0
6,2,153,4,4,0.4237912999931723,0.7,0
6,2,154,1,1,0.4000233999802731,0.7,0
6,2,155,2,2,0.3298779000295326,0.7,0
6,2,156,6,6,0.3794174000038765,0.7,0
6,2,157,1,2,0.4306903000222519,0.7,1
6,2,158,3,4,0.41731699999654664,0.7,1
6,2,159,2,2,0.48374880001647397,0.7,0
6,2,160,1,1,0.38599440002581104,0.7,0
6,2,161,6,6,0.43477760000387206,0.7,0
6,2,162,2,2,0.4375638000317849,0.7,0
6,2,163,6,6,0.3860815999913029,0.7,0
6,2,164,3,4,0.39964500000933184,0.7,1
6,2,165,4,4,0.3721540999948047,0.7,0
6,2,166,1,1,0.36500099995173513,0.7,0
6,2,167,2,2,0.47251130001386626,0.7,0
6,2,168,4,4,0.4933743000263348,0.7,0
6,2,169,2,1,0.3586219999822788,0.7,1
6,2,170,6,6,0.40247979999985545,0.7,0
6,2,171,4,4,0.3820100999553688,0.7,0
6,2,172,3,2,0.35786350002745165,0.7,1
6,2,173,4,4,0.35182449996937065,0.7,0
6,2,174,2,1,0.4725983000360429,0.7,1
6,2,175,6,6,0.3820951000205241,0.7,0
6,2,176,4,4,0.3580078999628313,0.7,0
6,2,177,5,6,0.385821799992118,0.7,1
6,2,178,3,4,0.48337980000069364,0.7,1
6,2,179,4,4,0.3651433999883011,0.7,0
6,2,180,1,2,0.3676415999769233,0.7,1
6,2,181,3,4,0.4421415000222623,0.7,1
6,2,182,4,4,0.37158370001707225,0.7,0
6,2,183,5,5,0.44243279997026547,0.7,0
6,2,184,6,6,0.30283050001598893,0.7,0
6,2,185,2,,,0.7,
6,2,186,6,6,0.36067080004140734,0.7,0
6,2,187,3,2,0.49132969999918713,0.7,1
6,2,188,6,,,0.7,
6,2,189,4,4,0.4228418999817222,0.7,0
6,2,190,5,5,0.4076199999661185,0.7,0
6,2,191,3,3,0.39373130003223195,0.7,0
6,2,192,4,,,0.7,
6,2,193,1,1,0.4367848999798298,0.7,0
6,2,194,2,2,0.394302500016056,0.7,0
6,2,195,3,4,0.40825950000435113,0.7,1
6,2,196,6,6,0.39598649997496976,0.7,0
6,2,197,1,1,0.4141877000336535,0.7,0
6,2,198,2,,,0.7,
6,2,199,3,3,0.49245289999525993,0.7,0
6,2,200,6,6,0.4422171000158414,0.7,0
6,2,201,3,3,0.45116079995641484,0.7,0
