sid,bid,tid,stimulus_location,response_location,response_time,response_deadline,error
7,1,1,3,,,0.7,
7,1,2,4,,,0.7,
7,1,3,2,2,0.46854799998691304,0.7,0
7,1,4,1,,,0.7,
7,1,5,2,,,0.7,
7,1,6,6,6,0.4744767000200227,0.7,0
7,1,7,5,,,0.7,
7,1,8,2,2,0.34823439999017863,0.7,0
7,1,9,6,6,0.39585789998527615,0.7,0
7,1,10,1,1,0.31184099999954923,0.7,0
7,1,11,4,5,0.4936289999866858,0.7,1
7,1,12,3,4,0.490839400049299,0.7,1
7,1,13,4,4,0.5005084999836982,0.7,0
7,1,14,1,1,0.4308660000213422,0.7,0
7,1,15,5,,,0.7,
7,1,16,3,,,0.7,
7,1,17,2,2,0.4789844000013545,0.7,0
7,1,18,3,3,0.42188359996071084,0.7,0
7,1,19,1,1,0.35679800000507383,0.7,0
7,1,20,6,6,0.31634010003181173,0.7,0
7,1,21,4,5,0.46945759998634456,0.7,1
7,1,22,1,1,0.4212417000206187,0.7,0
7,1,23,5,4,0.4171156000345945,0.7,1
7,1,24,4,,,0.7,
7,1,25,1,1,0.40215819999575614,0.7,0
7,1,26,3,3,0.4227843000087887,0.7,0
7,1,27,4,,,0.7,
7,1,28,1,1,0.39510039997985585,0.7,0
7,1,29,2,2,0.4428229999728501,0.7,0
7,1,30,1,1,0.4255539000267163,0.7,0
7,1,31,5,6,0.47275540000991895,0.7,1
7,1,32,1,,,0.7,
7,1,33,2,,,0.7,
7,1,34,1,1,0.3779668999603018,0.7,0
7,1,35,2,2,0.4217621999676339,0.7,0
7,1,36,6,6,0.3778551999828778,0.7,0
7,1,37,4,5,0.4774945000070147,0.7,1
7,1,38,1,1,0.33700960002606734,0.7,0
7,1,39,6,6,0.45154299995629116,0.7,0
7,1,40,3,,,0.7,
7,1,41,4,3,0.43000790000660344,0.7,1
7,1,42,1,1,0.4096515000099316,0.7,0
7,1,43,2,3,0.47740149999735876,0.7,1
7,1,44,6,,,0.7,
7,1,45,3,,,0.7,
7,1,46,5,,,0.7,
7,1,47,3,2,0.42292559997877105,0.7,1
7,1,48,1,1,0.3453140999889001,0.7,0
7,1,49,2,,,0.7,
7,1,50,3,3,0.4857058000168763,0.7,0
7,1,51,6,6,0.33185069997562094,0.7,0
7,1,52,5,4,0.47795040004421024,0.7,1
7,1,53,3,,,0.7,
7,1,54,5,,,0.7,
7,1,55,4,,,0.7,
7,1,56,1,1,0.4045466999639757,0.7,0
7,1,57,4,4,0.48469419999746605,0.7,0
7,1,58,1,1,0.3118296999717131,0.7,0
7,1,59,2,,,0.7,
