Pudel1 126   1   1   2   1  32   1   1   1   2 LAGYMGEPDAGOGIK   1   1   3 3812   5   0
Pudel1 126   1   1   2   1  32   1   1   1   2 LAGYMGEPDAGOGIK   1   2   2 1768   3   0
Pudel1 126   1   1   2   1  32   1   1   1   2 LAGYMGEPDAGOGIK   1   3   1 1353   2   0
Pudel1 126   1   1   2   1  32   1   1   1   2 LAGYMGEPDAGOGIK   1   4   3 1943   6   0
Pudel1 126   1   1   2   1  32   1   1   1   2 LAGYMGEPDAGOGIK   1   5   1 2026   1   1
Pudel1 126   1   1   2   1  32   1   1   1   2 LAGYMGEPDAGOGIK   1   6   2 3005   4   0
Pudel1 126   1   1   2   1  32   1   1   1   2 LAGYMGEPDAGOGIK   1   7   3 1439   5   0
Pudel1 126   1   1   2   1  32   1   1   1   2 LAGYMGEPDAGOGIK   1   8   1 994   1   1
Pudel1 126   1   1   2   1  32   1   1   1   2 LAGYMGEPDAGOGIK   1   9   1 2587   2   0
Pudel1 126   1   1   2   1  32   1   1   1   2 LAGYMGEPDAGOGIK   1  10   2 1841   4   0
Pudel1 126   1   1   2   1  32   1   1   1   2 LAGYMGEPDAGOGIK   1  11   3 1554   5   0
Pudel1 126   1   1   2   1  32   1   1   1   2 LAGYMGEPDAGOGIK   1  12   1 1050   1   1
Pudel1 126   1   1   2   1  32   1   1   1   2 LAGYMGEPDAGOGIK   1  13   2 1826   3   0
Pudel1 126   1   1   2   1  32   1   1   1   2 LAGYMGEPDAGOGIK   1  14   3 1282   6   0
Pudel1 126   1   1   2   1  32   1   1   1   2 LAGYMGEPDAGOGIK   1  15   1 1195   1   1
Pudel1 126   1   1   2   1  32   1   1   1   2 LAGYMGEPDAGOGIK   1  16   3 1869   5   0
Pudel1 126   1   1   2   1  32   1   1   1   2 LAGYMGEPDAGOGIK   1  17   3 1354   6   0
Pudel1 126   1   1   2   1  32   1   1   1   2 LAGYMGEPDAGOGIK   1  18   2 2387   3   0
Pudel1 126   1   1   2   1  32   1   1   1   2 LAGYMGEPDAGOGIK   1  19   1 907   1   1
Pudel1 126   1   1   2   1  32   1   1   1   2 LAGYMGEPDAGOGIK   1  20   3 1740   5   0
Pudel1 126   1   1   2   1  32   1   1   1   2 LAGYMGEPDAGOGIK   1  21   2 1195   4   0
Pudel1 126   1   1   2   1  32   1   1   1   2 LAGYMGEPDAGOGIK   1  22   1 1754   2   0
Pudel1 126   1   1   2   1  32   1   1   1   2 LAGYMGEPDAGOGIK   1  23   3 3121   5   0
Pudel1 126   1   1   2   1  32   1   1   1   2 LAGYMGEPDAGOGIK   1  24   1 1108   1   1
Pudel1 126   1   1   2   1  32   1   1   1   2 LAGYMGEPDAGOGIK   1  25   2 5274   4   0
Pudel1 126   1   1   2   1  32   1   1   1   2 LAGYMGEPDAGOGIK   1  26   2 2286   3   0
Pudel1 126   1   1   2   1  32   1   1   1   2 LAGYMGEPDAGOGIK   1  27   1 950   1   1
Pudel1 126   1   1   2   1  32   1   1   1   2 LAGYMGEPDAGOGIK   1  28   1 1251   2   0
Pudel1 126   1   1   2   1  32   1   1   1   2 LAGYMGEPDAGOGIK   1  29   3 1613   5   0
Pudel1 126   1   1   2   1  32   1   1   1   2 LAGYMGEPDAGOGIK   1  30   1 1769   1   1
Pudel1 126   1   1   2   1  32   1   1   1   2 LAGYMGEPDAGOGIK   1  31   3 1222   6   0
Pudel1 126   1   1   2   1  32   1   1   1   2 LAGYMGEPDAGOGIK   1  32   3 1139   5   0
Pudel1 126   1   1   2   1  32   1   1   1   2 LAGYMGEPDAGOGIK   1  33   2 1066   3   0
Pudel1 126   1   1   2   1  32   1   1   1   2 LAGYMGEPDAGOGIK   1  34   1 1740   2   0
Pudel1 126   1   1   2   1  32   1   1   1   2 LAGYMGEPDAGOGIK   1  35   3 1671   5   0
Pudel1 126   1   1   2   1  32   1   1   1   2 LAGYMGEPDAGOGIK   1  36   3 995   6   0
Pudel1 126   1   1   2   1  32   1   1   1   2 LAGYMGEPDAGOGIK   1  37   1 1138   1   1
Pudel1 126   1   1   2   1  32   1   1   1   2 LAGYMGEPDAGOGIK   1  38   3 3032   5   0
Pudel1 126   1   1   2   1  32   1   1   1   2 LAGYMGEPDAGOGIK   1  39   2 1080   4   0
