Pudel1 174   2   1   1   4  22   1   1   1   1 SOMNPAE   1   1   1 755   2   0
Pudel1 174   2   1   1   4  22   1   1   1   1 SOMNPAE   1   2   1 819   1   1
Pudel1 174   2   1   1   4  22   1   1   1   1 SOMNPAE   1   3   3 970   3   1
Pudel1 174   2   1   1   4  22   1   1   1   1 SOMNPAE   1   4   2 748   2   1
Pudel1 174   2   1   1   4  22   1   1   1   1 SOMNPAE   1   5   6 737   6   1
Pudel1 174   2   1   1   4  22   1   1   1   1 SOMNPAE   1   6   3 818   3   1
Pudel1 174   2   1   1   4  22   1   1   1   1 SOMNPAE   1   7   4 942   4   1
Pudel1 174   2   1   1   4  22   1   1   1   1 SOMNPAE   1   8   1 741   1   1
Pudel1 174   2   1   1   4  22   1   1   1   1 SOMNPAE   1   9   3 792   3   1
Pudel1 174   2   1   1   4  22   1   1   1   1 SOMNPAE   1  10   2 722   2   1
Pudel1 174   2   1   1   4  22   1   1   1   1 SOMNPAE   1  11   4 858   4   1
Pudel1 174   2   1   1   4  22   1   1   1   1 SOMNPAE   1  12   6 723   6   1
Pudel1 174   2   1   1   4  22   1   1   1   1 SOMNPAE   1  13   2 743   2   1
Pudel1 174   2   1   1   4  22   1   1   1   1 SOMNPAE   1  14   5 832   5   1
Pudel1 174   2   1   1   4  22   1   1   1   1 SOMNPAE   1  15   4 842   4   1
Pudel1 174   2   1   1   4  22   1   1   1   1 SOMNPAE   1  16   6 773   6   1
Pudel1 174   2   1   1   4  22   1   1   1   1 SOMNPAE   1  17   2 727   2   1
Pudel1 174   2   1   1   4  22   1   1   1   1 SOMNPAE   1  18   1 731   1   1
Pudel1 174   2   1   1   4  22   1   1   1   1 SOMNPAE   1  19   6 651   6   1
Pudel1 174   2   1   1   4  22   1   1   1   1 SOMNPAE   1  20   4 863   4   1
Pudel1 174   2   1   1   4  22   1   1   1   1 SOMNPAE   1  21   1 729   1   1
Pudel1 174   2   1   1   4  22   1   1   1   1 SOMNPAE   1  22   2 704   2   1
Pudel1 174   2   1   1   4  22   1   1   1   1 SOMNPAE   1  23   3 703   3   1
Pudel1 174   2   1   1   4  22   1   1   1   1 SOMNPAE   1  24   1 769   1   1
Pudel1 174   2   1   1   4  22   1   1   1   1 SOMNPAE   1  25   4 944   4   1
Pudel1 174   2   1   1   4  22   1   1   1   1 SOMNPAE   1  26   2 797   2   1
Pudel1 174   2   1   1   4  22   1   1   1   1 SOMNPAE   1  27   3 640   3   1
Pudel1 174   2   1   1   4  22   1   1   1   1 SOMNPAE   1  28   5 831   5   1
Pudel1 174   2   1   1   4  22   1   1   1   1 SOMNPAE   1  29   6 679   6   1
Pudel1 174   2   1   1   4  22   1   1   1   1 SOMNPAE   1  30   3 900   3   1
Pudel1 174   2   1   1   4  22   1   1   1   1 SOMNPAE   1  31   2 690   2   1
Pudel1 174   2   1   1   4  22   1   1   1   1 SOMNPAE   1  32   5 830   5   1
Pudel1 174   2   1   1   4  22   1   1   1   1 SOMNPAE   1  33   4 787   4   1
Pudel1 174   2   1   1   4  22   1   1   1   1 SOMNPAE   1  34   2 709   2   1
Pudel1 174   2   1   1   4  22   1   1   1   1 SOMNPAE   1  35   5 718   5   1
Pudel1 174   2   1   1   4  22   1   1   1   1 SOMNPAE   1  36   1 749   1   1
Pudel1 174   2   1   1   4  22   1   1   1   1 SOMNPAE   1  37   3 882   3   1
Pudel1 174   2   1   1   4  22   1   1   1   1 SOMNPAE   1  38   6 702   6   1
Pudel1 174   2   1   1   4  22   1   1   1   1 SOMNPAE   1  39   2 768   2   1
Pudel1 174   2   1   1   4  22   1   1   1   1 SOMNPAE   1  40   3 695   3   1
Pudel1 174   2   1   1   4  22   1   1   1   1 SOMNPAE   1  41   4 948   4   1
Pudel1 174   2   1   1   4  22   1   1   1   1 SOMNPAE   1  42   6 681   6   1
Pudel1 174   2   1   1   4  22   1   1   1   1 SOMNPAE   1  43   1 705   1   1
Pudel1 174   2   1   1   4  22   1   1   1   1 SOMNPAE   1  44   4 777   4   1
Pudel1 174   2   1   1   4  22   1   1   1   1 SOMNPAE   1  45   6 681   6   1
Pudel1 174   2   1   1   4  22   1   1   1   1 SOMNPAE   1  46   5 982   5   1
Pudel1 174   2   1   1   4  22   1   1   1   1 SOMNPAE   1  47   4 736   4   1
Pudel1 174   2   1   1   4  22   1   1   1   1 SOMNPAE   1  48   1 714   1   1
Pudel1 174   2   1   1   4  22   1   1   1   1 SOMNPAE   1  49   3 624   3   1
Pudel1 174   2   1   1   4  22   1   1   1   1 SOMNPAE   1  50   6 644   6   1
Pudel1 174   2   1   1   4  22   1   1   1   1 SOMNPAE   1  51   1 743   1   1
Pudel1 174   2   1   1   4  22   1   1   1   1 SOMNPAE   1  52   4 692   4   1
Pudel1 174   2   1   1   4  22   1   1   1   1 SOMNPAE   1  53   2 693   2   1
Pudel1 174   2   1   1   4  22   1   1   1   1 SOMNPAE   1  54   5 754   5   1
Pudel1 174   2   1   1   4  22   1   1   1   1 SOMNPAE   1  55   4 738   4   1
Pudel1 174   2   1   1   4  22   1   1   1   1 SOMNPAE   1  56   6 669   6   1
Pudel1 174   2   1   1   4  22   1   1   1   1 SOMNPAE   1  57   1 664   1   1
Pudel1 174   2   1   1   4  22   1   1   1   1 SOMNPAE   1  58   3 687   3   1
Pudel1 174   2   1   1   4  22   1   1   1   1 SOMNPAE   1  59   4 785   4   1
Pudel1 174   2   1   1   4  22   1   1   1   1 SOMNPAE   1  60   2 699   2   1
