id,age,gender,mothertongue,handedness,vision,vision_impairment,field_of_study,material,stim_duration,isi,block,n_prime,prime1,prime2,prime3,target,prime5,probe,probe_type,probe_response,correct_response,correct,rt
65,,female,bulgarisch,right,ok,,BA Psychologie,migo,750,0,1,3,,,028.bmp,Apple20.jpg,088.bmp,Apple22.jpg,lure,a,l,0,1611
65,,female,bulgarisch,right,ok,,BA Psychologie,migo,750,0,1,3,,,038.bmp,Candle7.jpg,023.bmp,Candle8.jpg,lure,a,l,0,931
65,,female,bulgarisch,right,ok,,BA Psychologie,migo,750,0,1,5,080.bmp,058.bmp,079.bmp,Button6.jpg,003.bmp,Button16.jpg,lure,a,l,0,666
65,,female,bulgarisch,right,ok,,BA Psychologie,migo,750,0,1,3,,,032.bmp,Present21.jpg,076.bmp,Present21.jpg,target,a,a,1,872
65,,female,bulgarisch,right,ok,,BA Psychologie,migo,750,0,1,3,,,061.bmp,Swirl19.jpg,005.bmp,Hand21.jpg,new,l,l,1,955
65,,female,bulgarisch,right,ok,,BA Psychologie,migo,750,0,1,4,,007.bmp,025.bmp,Coins12.jpg,037.bmp,Coins12.jpg,target,a,a,1,818
65,,female,bulgarisch,right,ok,,BA Psychologie,migo,750,0,1,4,,019.bmp,007.bmp,Brocolli22.jpg,031.bmp,Brocolli13.jpg,lure,a,l,0,757
65,,female,bulgarisch,right,ok,,BA Psychologie,migo,750,0,1,5,038.bmp,085.bmp,057.bmp,Stapler2.jpg,001.bmp,Stapler12.jpg,lure,l,l,1,920
65,,female,bulgarisch,right,ok,,BA Psychologie,migo,750,0,1,4,,005.bmp,080.bmp,Sweet2.jpg,044.bmp,Sweet12.jpg,lure,a,l,0,2003
65,,female,bulgarisch,right,ok,,BA Psychologie,migo,750,0,1,3,,,012.bmp,String20.jpg,040.bmp,String20.jpg,target,a,a,1,878
65,,female,bulgarisch,right,ok,,BA Psychologie,migo,750,0,1,5,003.bmp,047.bmp,069.bmp,Glass9.jpg,080.bmp,Glass2.jpg,lure,a,l,0,703
65,,female,bulgarisch,right,ok,,BA Psychologie,migo,750,0,1,4,,026.bmp,016.bmp,Tomato3.jpg,086.bmp,Tomato3.jpg,target,a,a,1,598
65,,female,bulgarisch,right,ok,,BA Psychologie,migo,750,0,1,5,077.bmp,060.bmp,032.bmp,Screw6.jpg,063.bmp,Bun10.jpg,new,l,l,1,770
65,,female,bulgarisch,right,ok,,BA Psychologie,migo,750,0,1,5,081.bmp,036.bmp,030.bmp,Plug4.jpg,010.bmp,Plug4.jpg,target,a,a,1,1125
65,,female,bulgarisch,right,ok,,BA Psychologie,migo,750,0,1,4,,056.bmp,063.bmp,Biscuit21.jpg,034.bmp,Car16.jpg,new,l,l,1,564
65,,female,bulgarisch,right,ok,,BA Psychologie,migo,750,0,1,3,,,001.bmp,Strawberry21.jpg,032.bmp,Ginger19.jpg,new,l,l,1,835
65,,female,bulgarisch,right,ok,,BA Psychologie,migo,750,0,1,3,,,070.bmp,Lipstick6.jpg,035.bmp,Lipstick6.jpg,target,a,a,1,758
65,,female,bulgarisch,right,ok,,BA Psychologie,migo,750,0,1,4,,007.bmp,076.bmp,Fork17.jpg,029.bmp,Fork17.jpg,target,a,a,1,791
65,,female,bulgarisch,right,ok,,BA Psychologie,migo,750,0,1,5,028.bmp,030.bmp,059.bmp,Nut17.jpg,073.bmp,Cake19.jpg,new,l,l,1,630
65,,female,bulgarisch,right,ok,,BA Psychologie,migo,750,0,1,5,015.bmp,080.bmp,087.bmp,Toothbrush4.jpg,027.bmp,Toothbrush9.jpg,lure,a,l,0,670
65,,female,bulgarisch,right,ok,,BA Psychologie,migo,750,0,1,4,,072.bmp,062.bmp,Umbrella5.jpg,023.bmp,Umbrella12.jpg,lure,a,l,0,608
65,,female,bulgarisch,right,ok,,BA Psychologie,migo,750,0,1,5,073.bmp,039.bmp,061.bmp,Daff8.jpg,047.bmp,Daff8.jpg,target,a,a,1,832
65,,female,bulgarisch,right,ok,,BA Psychologie,migo,750,0,1,4,,025.bmp,013.bmp,Bracelet8.jpg,030.bmp,Paperclip7.jpg,new,l,l,1,504
65,,female,bulgarisch,right,ok,,BA Psychologie,migo,750,0,1,4,,055.bmp,039.bmp,Hanger10.jpg,011.bmp,Chocolate20.jpg,new,l,l,1,640
65,,female,bulgarisch,right,ok,,BA Psychologie,migo,750,0,1,3,,,001.bmp,Fudge1.jpg,024.bmp,Fudge1.jpg,target,a,a,1,647
65,,female,bulgarisch,right,ok,,BA Psychologie,migo,750,0,1,3,,,034.bmp,Chilli4.jpg,075.bmp,Chilli4.jpg,target,a,a,1,466
65,,female,bulgarisch,right,ok,,BA Psychologie,migo,750,0,1,3,,,072.bmp,Leaf9.jpg,073.bmp,Key5.jpg,new,l,l,1,569
65,,female,bulgarisch,right,ok,,BA Psychologie,migo,750,0,1,4,,006.bmp,033.bmp,Mushroom5.jpg,041.bmp,Mushroom5.jpg,target,a,a,1,593
65,,female,bulgarisch,right,ok,,BA Psychologie,migo,750,0,1,4,,036.bmp,031.bmp,Man5.jpg,038.bmp,Holly4.jpg,new,l,l,1,544
65,,female,bulgarisch,right,ok,,BA Psychologie,migo,750,0,1,5,040.bmp,055.bmp,029.bmp,Shell15.jpg,060.bmp,Shell15.jpg,target,a,a,1,1031
65,,female,bulgarisch,right,ok,,BA Psychologie,migo,750,0,1,3,,,050.bmp,Scissors25.jpg,058.bmp,Jigsaw5.jpg,new,l,l,1,863
