id,age,gender,mothertongue,handedness,vision,vision_impairment,field_of_study,material,stim_duration,isi,block,n_prime,prime1,prime2,prime3,target,prime5,probe,probe_type,probe_response,correct_response,correct,rt
32,19,female,german,right,ok,,Psychologie BS,brady,750,0,1,3,,,068.bmp,radio_10.bmp,066.bmp,radio_10.bmp,target,a,a,1,1701
32,19,female,german,right,ok,,Psychologie BS,brady,750,0,1,4,,037.bmp,060.bmp,toothpaste_10.bmp,053.bmp,soldier_12.bmp,new,l,l,1,793
32,19,female,german,right,ok,,Psychologie BS,brady,750,0,1,3,,,062.bmp,clock_13.bmp,092.bmp,clock_4.bmp,lure,l,l,1,1059
32,19,female,german,right,ok,,Psychologie BS,brady,750,0,1,4,,127.bmp,010.bmp,trophy_11.bmp,107.bmp,bowl_6.bmp,new,l,l,1,2133
32,19,female,german,right,ok,,Psychologie BS,brady,750,0,1,5,035.bmp,048.bmp,103.bmp,roadsign_17.bmp,034.bmp,roadsign_17.bmp,target,a,a,1,1044
32,19,female,german,right,ok,,Psychologie BS,brady,750,0,1,3,,,082.bmp,phone_17.bmp,026.bmp,phone_1.bmp,lure,l,l,1,1412
32,19,female,german,right,ok,,Psychologie BS,brady,750,0,1,5,081.bmp,119.bmp,116.bmp,saltpeppershake_2.bmp,058.bmp,snowglobe_4.bmp,new,l,l,1,1151
32,19,female,german,right,ok,,Psychologie BS,brady,750,0,1,3,,,037.bmp,grill_12.bmp,004.bmp,grill_13.bmp,lure,l,l,1,1350
32,19,female,german,right,ok,,Psychologie BS,brady,750,0,1,5,029.bmp,007.bmp,006.bmp,seashell_11.bmp,067.bmp,seashell_11.bmp,target,a,a,1,1097
32,19,female,german,right,ok,,Psychologie BS,brady,750,0,1,3,,,088.bmp,kayak_9.bmp,016.bmp,kayak_9.bmp,target,a,a,1,1428
32,19,female,german,right,ok,,Psychologie BS,brady,750,0,1,5,099.bmp,050.bmp,125.bmp,vacuum_10.bmp,098.bmp,vacuum_6.bmp,lure,l,l,1,1331
32,19,female,german,right,ok,,Psychologie BS,brady,750,0,1,4,,037.bmp,124.bmp,cheese_13.bmp,114.bmp,socks_14.bmp,new,l,l,1,880
32,19,female,german,right,ok,,Psychologie BS,brady,750,0,1,3,,,081.bmp,tv_13.bmp,118.bmp,tv_15.bmp,lure,l,l,1,1347
32,19,female,german,right,ok,,Psychologie BS,brady,750,0,1,3,,,095.bmp,pen_8.bmp,081.bmp,pen_8.bmp,target,a,a,1,1033
32,19,female,german,right,ok,,Psychologie BS,brady,750,0,1,4,,067.bmp,096.bmp,microscope_11.bmp,091.bmp,microscope_11.bmp,target,a,a,1,1150
32,19,female,german,right,ok,,Psychologie BS,brady,750,0,1,4,,124.bmp,038.bmp,compass_16.bmp,024.bmp,compass_16.bmp,target,a,a,1,1304
32,19,female,german,right,ok,,Psychologie BS,brady,750,0,1,3,,,112.bmp,gamehandheld_6.bmp,065.bmp,gamehandheld_6.bmp,target,a,a,1,979
32,19,female,german,right,ok,,Psychologie BS,brady,750,0,1,5,096.bmp,102.bmp,069.bmp,turtle_12.bmp,128.bmp,turtle_12.bmp,target,a,a,1,677
32,19,female,german,right,ok,,Psychologie BS,brady,750,0,1,4,,038.bmp,040.bmp,crib_12.bmp,047.bmp,razor_13.bmp,new,l,l,1,746
32,19,female,german,right,ok,,Psychologie BS,brady,750,0,1,5,068.bmp,021.bmp,008.bmp,sodacan_17.bmp,024.bmp,sodacan_17.bmp,target,a,a,1,694
32,19,female,german,right,ok,,Psychologie BS,brady,750,0,1,5,009.bmp,041.bmp,092.bmp,abacus_16.bmp,004.bmp,abacus_14.bmp,lure,l,l,1,886
32,19,female,german,right,ok,,Psychologie BS,brady,750,0,1,3,,,079.bmp,cellphone_15.bmp,091.bmp,cellphone_15.bmp,target,a,a,1,1151
32,19,female,german,right,ok,,Psychologie BS,brady,750,0,1,4,,127.bmp,016.bmp,makeupcompact_6.bmp,115.bmp,speaker_5.bmp,new,l,l,1,742
