id,age,gender,mothertongue,handedness,vision,vision_impairment,field_of_study,material,stim_duration,isi,block,n_prime,prime1,prime2,prime3,target,prime5,probe,probe_type,probe_response,correct_response,correct,rt
46,26,female,german,right,ok,,Psychologie,goh,830,0,1,3,,,house_35.png,pair101_74.jpg,house_25.png,pair101_74.jpg,target,a,a,1,2817
46,26,female,german,right,ok,,Psychologie,goh,830,0,1,4,,house_34.png,house_26.png,pair94_24.jpg,house_42.png,pair94_24.jpg,target,a,a,1,1378
46,26,female,german,right,ok,,Psychologie,goh,830,0,1,5,house_47.png,house_14.png,house_22.png,pair40_74.jpg,house_44.png,pair40_74.jpg,target,a,a,1,1492
46,26,female,german,right,ok,,Psychologie,goh,830,0,1,4,,house_41.png,house_44.png,pair86_74.jpg,house_16.png,pair38_74.jpg,new,l,l,1,1409
46,26,female,german,right,ok,,Psychologie,goh,830,0,1,4,,house_19.png,house_12.png,pair118_74.jpg,house_36.png,pair150_24.jpg,new,l,l,1,1180
46,26,female,german,right,ok,,Psychologie,goh,830,0,1,5,house_7.png,house_39.png,house_2.png,pair64_74.jpg,house_1.png,pair64_74.jpg,target,a,a,1,1149
46,26,female,german,right,ok,,Psychologie,goh,830,0,1,5,house_45.png,house_7.png,house_12.png,pair157_74.jpg,house_4.png,pair141_74.jpg,new,a,l,0,1423
46,26,female,german,right,ok,,Psychologie,goh,830,0,1,4,,house_32.png,house_33.png,pair14_74.jpg,house_11.png,pair14_74.jpg,target,a,a,1,1733
46,26,female,german,right,ok,,Psychologie,goh,830,0,1,5,house_43.png,house_1.png,house_10.png,pair89_74.jpg,house_29.png,pair89_74.jpg,target,a,a,1,1059
46,26,female,german,right,ok,,Psychologie,goh,830,0,1,5,house_30.png,house_2.png,house_48.png,pair152_74.jpg,house_12.png,pair152_24.jpg,lure,l,l,1,1121
46,26,female,german,right,ok,,Psychologie,goh,830,0,1,3,,,house_9.png,pair146_74.jpg,house_29.png,pair146_74.jpg,target,a,a,1,955
46,26,female,german,right,ok,,Psychologie,goh,830,0,1,5,house_1.png,house_47.png,house_4.png,pair144_74.jpg,house_17.png,pair144_24.jpg,lure,l,l,1,1863
46,26,female,german,right,ok,,Psychologie,goh,830,0,1,5,house_20.png,house_33.png,house_28.png,pair83_74.jpg,house_43.png,pair83_74.jpg,target,a,a,1,1844
46,26,female,german,right,ok,,Psychologie,goh,830,0,1,3,,,house_41.png,pair160_24.jpg,house_26.png,pair160_74.jpg,lure,l,l,1,1721
46,26,female,german,right,ok,,Psychologie,goh,830,0,1,3,,,house_34.png,pair25_24.jpg,house_11.png,pair25_74.jpg,lure,l,l,1,1223
46,26,female,german,right,ok,,Psychologie,goh,830,0,1,5,house_6.png,house_14.png,house_42.png,pair119_24.jpg,house_37.png,pair119_24.jpg,target,a,a,1,2380
46,26,female,german,right,ok,,Psychologie,goh,830,0,1,3,,,house_13.png,pair53_24.jpg,house_19.png,pair53_74.jpg,lure,l,l,1,1418
46,26,female,german,right,ok,,Psychologie,goh,830,0,1,4,,house_17.png,house_39.png,pair126_24.jpg,house_10.png,pair102_24.jpg,new,l,l,1,1487
46,26,female,german,right,ok,,Psychologie,goh,830,0,1,5,house_36.png,house_7.png,house_11.png,pair151_24.jpg,house_6.png,pair151_24.jpg,target,a,a,1,1177
46,26,female,german,right,ok,,Psychologie,goh,830,0,1,3,,,house_45.png,pair16_74.jpg,house_15.png,pair16_74.jpg,target,a,a,1,1114
46,26,female,german,right,ok,,Psychologie,goh,830,0,1,3,,,house_34.png,pair131_24.jpg,house_38.png,pair84_24.jpg,new,l,l,1,1568
46,26,female,german,right,ok,,Psychologie,goh,830,0,1,3,,,house_19.png,pair103_74.jpg,house_4.png,pair133_74.jpg,new,l,l,1,1140
