id,age,gender,mothertongue,handedness,vision,vision_impairment,field_of_study,material,stim_duration,isi,block,n_prime,prime1,prime2,prime3,target,prime5,probe,probe_type,probe_response,correct_response,correct,rt
22,20,female,französisch,right,ok,,psychologie,drm,250,0,1,3,,,Lufner,Zensur,nagerke,KLAVIER,new,l,l,1,1021
22,20,female,französisch,right,ok,,psychologie,drm,250,0,1,4,,Ärfen,Spurse,sehen,spratze,RIECHEN,lure,l,l,1,645
22,20,female,französisch,right,ok,,psychologie,drm,250,0,1,5,Plühstünn,ralt,Atohi,Nadel,äsen,NADEL,target,a,a,1,662
22,20,female,französisch,right,ok,,psychologie,drm,250,0,1,4,,wurikeß,Klank,Druck,Makin,LANGSAM,new,l,l,1,662
22,20,female,französisch,right,ok,,psychologie,drm,250,0,1,5,Bangasen,telehän,Fledilt,Fenster,raugt,FENSTER,target,a,a,1,560
22,20,female,französisch,right,ok,,psychologie,drm,250,0,1,3,,,weden,Griff,Behte,TASSE,lure,l,l,1,647
22,20,female,französisch,right,ok,,psychologie,drm,250,0,1,3,,,Veiflut,Anruf,namel,TELEFON,lure,l,l,1,650
22,20,female,französisch,right,ok,,psychologie,drm,250,0,1,5,wukofil,Noluten,wufiege,Schädel,raulkrekke,SCHÄDEL,target,a,a,1,523
22,20,female,französisch,right,ok,,psychologie,drm,250,0,1,5,blatze,Uger,uldeit,Unfall,Anmosje,BLUT,lure,l,l,1,696
22,20,female,französisch,right,ok,,psychologie,drm,250,0,1,5,Schwessel,würen,mied,Baumwolle,Sprom,BLÜTE,new,l,l,1,766
22,20,female,französisch,right,ok,,psychologie,drm,250,0,1,3,,,Preineit,Krawatte,hou,UHR,new,l,l,1,951
22,20,female,französisch,right,ok,,psychologie,drm,250,0,1,5,Junner,särne,Züffel,Schlaf,zürche,SCHLAF,target,a,a,1,474
22,20,female,französisch,right,ok,,psychologie,drm,250,0,1,4,,Abnum,Flang,Zähne,larme,MORAL,new,l,l,1,590
22,20,female,französisch,right,ok,,psychologie,drm,250,0,1,4,,süntust,Lefen,Sucht,blitt,ALKOHOL,lure,l,l,1,532
22,20,female,französisch,right,ok,,psychologie,drm,250,0,1,5,saune,combt,mautmußt,Bus,Sod,LAMPE,new,l,l,1,661
22,20,female,französisch,right,ok,,psychologie,drm,250,0,1,4,,Gops,mußne,Angst,sürer,LÖWE,new,l,l,1,650
22,20,female,französisch,right,ok,,psychologie,drm,250,0,1,3,,,Tregmen,Druckerschwärze,luftkerschnülze,ZEITUNG,lure,l,l,1,572
22,20,female,französisch,right,ok,,psychologie,drm,250,0,1,4,,schefem,Ertuchmehn,Schuh,niafä,FLIEGEN,new,l,l,1,599
22,20,female,französisch,right,ok,,psychologie,drm,250,0,1,5,Lacksten,radend,Herl,Reis,ailz,REIS,target,a,a,1,557
22,20,female,französisch,right,ok,,psychologie,drm,250,0,1,5,Lart,Vittes,lalt,Berg,Gössig,BERG,target,a,a,1,572
22,20,female,französisch,right,ok,,psychologie,drm,250,0,1,5,türer,Vage,töße,Sitz,Aads,FLUSS,new,a,l,0,533
22,20,female,französisch,right,ok,,psychologie,drm,250,0,1,4,,hold,Berb,kalt,soms,KALT,target,a,a,1,490
22,20,female,französisch,right,ok,,psychologie,drm,250,0,1,3,,,sellen,Straße,Nentus,STRAßE,target,a,a,1,747
22,20,female,französisch,right,ok,,psychologie,drm,250,0,1,3,,,Twichen,Edelstein,schwennen,DIAMANT,lure,l,l,1,485
22,20,female,französisch,right,ok,,psychologie,drm,250,0,1,4,,drosse,Abelblein,Professor,noptor,DOKTOR,lure,l,l,1,584
22,20,female,französisch,right,ok,,psychologie,drm,250,0,1,4,,Zotz,gorm,Hund,Strokhanx,HUND,target,a,a,1,431
22,20,female,französisch,right,ok,,psychologie,drm,250,0,1,3,,,Mair,Glut,eumen,RAUCH,lure,l,l,1,501
22,20,female,französisch,right,ok,,psychologie,brady,750,0,2,3,,,042.bmp,bird_17.bmp,001.bmp,doorknob_9.bmp,new,l,l,1,827
22,20,female,französisch,right,ok,,psychologie,brady,750,0,2,4,,100.bmp,090.bmp,hairdryer_13.bmp,060.bmp,wineglass_17.bmp,new,l,l,1,557
22,20,female,französisch,right,ok,,psychologie,brady,750,0,2,4,,004.bmp,066.bmp,cherubstatue_8.bmp,128.bmp,cherubstatue_8.bmp,target,a,a,1,1050
22,20,female,französisch,right,ok,,psychologie,brady,750,0,2,5,105.bmp,121.bmp,068.bmp,mailbox_4.bmp,081.bmp,mailbox_4.bmp,target,a,a,1,1051
22,20,female,französisch,right,ok,,psychologie,brady,750,0,2,5,092.bmp,051.bmp,026.bmp,cushion_12.bmp,009.bmp,cushion_12.bmp,target,a,a,1,712
22,20,female,französisch,right,ok,,psychologie,brady,750,0,2,3,,,061.bmp,showercurtain_14.bmp,083.bmp,domino_14.bmp,new,l,l,1,656
22,20,female,französisch,right,ok,,psychologie,brady,750,0,2,5,051.bmp,023.bmp,099.bmp,speaker_16.bmp,088.bmp,speaker_8.bmp,lure,l,l,1,856
22,20,female,französisch,right,ok,,psychologie,brady,750,0,2,4,,112.bmp,041.bmp,beanbagchair_15.bmp,019.bmp,beanbagchair_14.bmp,lure,a,l,0,1157
22,20,female,französisch,right,ok,,psychologie,brady,750,0,2,5,017.bmp,108.bmp,098.bmp,spoon_3.bmp,025.bmp,gift_16.bmp,new,l,l,1,663
22,20,female,französisch,right,ok,,psychologie,brady,750,0,2,4,,080.bmp,047.bmp,apple_13.bmp,097.bmp,apple_13.bmp,target,a,a,1,627
22,20,female,französisch,right,ok,,psychologie,brady,750,0,2,3,,,060.bmp,wig_10.bmp,110.bmp,wig_10.bmp,target,a,a,1,554
22,20,female,französisch,right,ok,,psychologie,brady,750,0,2,3,,,036.bmp,game_3.bmp,007.bmp,game_14.bmp,lure,l,l,1,811
22,20,female,französisch,right,ok,,psychologie,brady,750,0,2,3,,,089.bmp,powerstrip_11.bmp,066.bmp,powerstrip_4.bmp,lure,l,l,1,1260
22,20,female,französisch,right,ok,,psychologie,brady,750,0,2,3,,,042.bmp,carabiner_15.bmp,039.bmp,carabiner_6.bmp,lure,l,l,1,910
22,20,female,französisch,right,ok,,psychologie,brady,750,0,2,3,,,117.bmp,pitcher_2.bmp,099.bmp,pitcher_6.bmp,lure,a,l,0,1286
22,20,female,französisch,right,ok,,psychologie,brady,750,0,2,4,,056.bmp,031.bmp,bench_10.bmp,040.bmp,bench_10.bmp,target,a,a,1,613
22,20,female,französisch,right,ok,,psychologie,brady,750,0,2,4,,042.bmp,075.bmp,frisbee_2.bmp,083.bmp,frisbee_2.bmp,target,a,a,1,541
22,20,female,französisch,right,ok,,psychologie,brady,750,0,2,4,,049.bmp,113.bmp,axe_11.bmp,067.bmp,axe_13.bmp,lure,a,l,0,920
22,20,female,französisch,right,ok,,psychologie,brady,750,0,2,5,028.bmp,095.bmp,045.bmp,dog_11.bmp,005.bmp,toyrabbit_13.bmp,new,l,l,1,782
22,20,female,französisch,right,ok,,psychologie,brady,750,0,2,3,,,093.bmp,boot_7.bmp,091.bmp,seashell_3.bmp,new,l,l,1,739
22,20,female,französisch,right,ok,,psychologie,brady,750,0,2,4,,092.bmp,090.bmp,pizza_13.bmp,098.bmp,pizza_13.bmp,target,a,a,1,755
22,20,female,französisch,right,ok,,psychologie,brady,750,0,2,4,,040.bmp,031.bmp,hammer_8.bmp,108.bmp,bowl_10.bmp,new,l,l,1,874
22,20,female,französisch,right,ok,,psychologie,brady,750,0,2,3,,,042.bmp,radio_5.bmp,030.bmp,radio_5.bmp,target,a,a,1,665
22,20,female,französisch,right,ok,,psychologie,brady,750,0,2,5,011.bmp,122.bmp,067.bmp,tv_8.bmp,021.bmp,tv_16.bmp,lure,l,l,1,1014
22,20,female,französisch,right,ok,,psychologie,brady,750,0,2,3,,,108.bmp,helmet_14.bmp,027.bmp,helmet_14.bmp,target,a,a,1,825
22,20,female,französisch,right,ok,,psychologie,brady,750,0,2,3,,,021.bmp,necktie_9.bmp,023.bmp,necktie_12.bmp,lure,l,l,1,780
22,20,female,französisch,right,ok,,psychologie,brady,750,0,2,3,,,095.bmp,laptop_16.bmp,104.bmp,cupsaucer_8.bmp,new,l,l,1,917
22,20,female,französisch,right,ok,,psychologie,brady,750,0,2,4,,010.bmp,059.bmp,backpack_1.bmp,085.bmp,backpack_12.bmp,lure,l,l,1,813
22,20,female,französisch,right,ok,,psychologie,brady,750,0,2,3,,,049.bmp,cake_15.bmp,074.bmp,cake_15.bmp,target,a,a,1,830
22,20,female,französisch,right,ok,,psychologie,brady,750,0,2,3,,,042.bmp,bearteddy_7.bmp,065.bmp,candleholderwithcandle_13.bmp,new,l,l,1,758
22,20,female,französisch,right,ok,,psychologie,brady,750,0,2,3,,,006.bmp,coffeemug_7.bmp,110.bmp,coffeemug_7.bmp,target,a,a,1,561
22,20,female,französisch,right,ok,,psychologie,brady,750,0,2,4,,049.bmp,124.bmp,knife_15.bmp,059.bmp,collar_3.bmp,new,l,l,1,578
22,20,female,französisch,right,ok,,psychologie,brady,750,0,2,4,,099.bmp,032.bmp,bed_10.bmp,056.bmp,printer_4.bmp,new,l,l,1,593
22,20,female,französisch,right,ok,,psychologie,brady,750,0,2,3,,,115.bmp,hourglass_7.bmp,010.bmp,hourglass_13.bmp,lure,a,l,0,947
22,20,female,französisch,right,ok,,psychologie,brady,750,0,2,4,,030.bmp,064.bmp,microwave_7.bmp,111.bmp,key_17.bmp,new,l,l,1,619
22,20,female,französisch,right,ok,,psychologie,brady,750,0,2,3,,,031.bmp,keyboard_15.bmp,116.bmp,keyboard_13.bmp,lure,l,l,1,914
