id,age,gender,mothertongue,handedness,vision,vision_impairment,field_of_study,material,stim_duration,isi,block,n_prime,prime1,prime2,prime3,target,prime5,probe,probe_type,probe_response,correct_response,correct,rt
13,18,female,german,right,ok,,Jura,goh,830,0,1,4,,house_28.png,house_30.png,pair60_24.jpg,house_31.png,pair60_24.jpg,target,a,a,1,3268
13,18,female,german,right,ok,,Jura,goh,830,0,1,3,,,house_4.png,pair62_74.jpg,house_33.png,pair62_74.jpg,target,a,a,1,1666
13,18,female,german,right,ok,,Jura,goh,830,0,1,3,,,house_2.png,pair30_74.jpg,house_24.png,pair58_24.jpg,new,l,l,1,2128
13,18,female,german,right,ok,,Jura,goh,830,0,1,3,,,house_34.png,pair59_24.jpg,house_25.png,pair59_24.jpg,target,a,a,1,1155
13,18,female,german,right,ok,,Jura,goh,830,0,1,4,,house_4.png,house_5.png,pair68_24.jpg,house_33.png,pair68_74.jpg,lure,a,l,0,1856
13,18,female,german,right,ok,,Jura,goh,830,0,1,4,,house_24.png,house_45.png,pair14_74.jpg,house_12.png,pair14_74.jpg,target,a,a,1,1198
13,18,female,german,right,ok,,Jura,goh,830,0,1,4,,house_40.png,house_17.png,pair55_24.jpg,house_19.png,pair55_24.jpg,target,a,a,1,1784
13,18,female,german,right,ok,,Jura,goh,830,0,1,3,,,house_40.png,pair84_74.jpg,house_4.png,pair84_24.jpg,lure,l,l,1,3079
13,18,female,german,right,ok,,Jura,goh,830,0,1,5,house_24.png,house_15.png,house_1.png,pair83_74.jpg,house_19.png,pair83_74.jpg,target,a,a,1,2070
13,18,female,german,right,ok,,Jura,goh,830,0,1,5,house_32.png,house_8.png,house_21.png,pair40_24.jpg,house_23.png,pair40_74.jpg,lure,l,l,1,2472
13,18,female,german,right,ok,,Jura,goh,830,0,1,5,house_38.png,house_4.png,house_33.png,pair36_74.jpg,house_14.png,pair36_74.jpg,target,a,a,1,1315
13,18,female,german,right,ok,,Jura,goh,830,0,1,3,,,house_27.png,pair156_24.jpg,house_39.png,pair156_74.jpg,lure,l,l,1,2696
13,18,female,german,right,ok,,Jura,goh,830,0,1,3,,,house_36.png,pair97_24.jpg,house_37.png,pair16_74.jpg,new,l,l,1,1439
13,18,female,german,right,ok,,Jura,goh,830,0,1,3,,,house_6.png,pair87_74.jpg,house_35.png,pair57_74.jpg,new,l,l,1,1519
13,18,female,german,right,ok,,Jura,goh,830,0,1,5,house_16.png,house_14.png,house_12.png,pair44_24.jpg,house_40.png,pair44_24.jpg,target,a,a,1,10707
13,18,female,german,right,ok,,Jura,goh,830,0,1,5,house_32.png,house_18.png,house_25.png,pair6_24.jpg,house_1.png,pair18_24.jpg,new,l,l,1,1610
13,18,female,german,right,ok,,Jura,goh,830,0,1,3,,,house_1.png,pair90_74.jpg,house_40.png,pair105_74.jpg,new,l,l,1,7374
13,18,female,german,right,ok,,Jura,goh,830,0,1,4,,house_48.png,house_16.png,pair28_74.jpg,house_20.png,pair28_74.jpg,target,l,a,0,5147
13,18,female,german,right,ok,,Jura,goh,830,0,1,5,house_37.png,house_23.png,house_40.png,pair144_74.jpg,house_28.png,pair144_24.jpg,lure,l,l,1,1537
13,18,female,german,right,ok,,Jura,goh,830,0,1,4,,house_2.png,house_4.png,pair137_24.jpg,house_34.png,pair33_24.jpg,new,l,l,1,2528
13,18,female,german,right,ok,,Jura,goh,830,0,1,5,house_35.png,house_40.png,house_18.png,pair23_74.jpg,house_23.png,pair23_24.jpg,lure,l,l,1,1539
13,18,female,german,right,ok,,Jura,goh,830,0,1,4,,house_23.png,house_1.png,pair106_24.jpg,house_44.png,pair127_24.jpg,new,l,l,1,1582
13,18,female,german,right,ok,,Jura,goh,830,0,1,4,,house_22.png,house_40.png,pair41_74.jpg,house_24.png,pair41_24.jpg,lure,a,l,0,1793
13,18,female,german,right,ok,,Jura,goh,830,0,1,5,house_33.png,house_41.png,house_37.png,pair66_74.jpg,house_40.png,pair66_74.jpg,target,a,a,1,1335
13,18,female,german,right,ok,,Jura,goh,830,0,1,5,house_40.png,house_17.png,house_46.png,pair21_24.jpg,house_39.png,pair21_74.jpg,lure,l,l,1,2272
13,18,female,german,right,ok,,Jura,goh,830,0,1,5,house_24.png,house_34.png,house_29.png,pair76_24.jpg,house_35.png,pair76_74.jpg,lure,a,l,0,1992
13,18,female,german,right,ok,,Jura,goh,830,0,1,5,house_9.png,house_3.png,house_18.png,pair56_24.jpg,house_20.png,pair56_24.jpg,target,a,a,1,1080
13,18,female,german,right,ok,,Jura,goh,830,0,1,4,,house_21.png,house_20.png,pair116_74.jpg,house_30.png,pair116_24.jpg,lure,a,l,0,1262
13,18,female,german,right,ok,,Jura,goh,830,0,1,4,,house_24.png,house_44.png,pair29_74.jpg,house_47.png,pair29_74.jpg,target,a,a,1,943
13,18,female,german,right,ok,,Jura,goh,830,0,1,5,house_29.png,house_11.png,house_28.png,pair77_74.jpg,house_44.png,pair77_24.jpg,lure,l,l,1,1364
13,18,female,german,right,ok,,Jura,goh,830,0,1,5,house_48.png,house_8.png,house_16.png,pair150_74.jpg,house_7.png,pair150_24.jpg,lure,a,l,0,2617
13,18,female,german,right,ok,,Jura,goh,830,0,1,3,,,house_45.png,pair64_24.jpg,house_31.png,pair64_74.jpg,lure,l,l,1,1523
13,18,female,german,right,ok,,Jura,goh,830,0,1,3,,,house_22.png,pair65_74.jpg,house_48.png,pair65_24.jpg,lure,l,l,1,755
13,18,female,german,right,ok,,Jura,goh,830,0,1,3,,,house_29.png,pair109_74.jpg,house_27.png,pair109_24.jpg,lure,l,l,1,834
13,18,female,german,right,ok,,Jura,goh,830,0,1,3,,,house_33.png,pair88_24.jpg,house_32.png,pair131_24.jpg,new,l,l,1,1897
13,18,female,german,right,ok,,Jura,goh,830,0,1,3,,,house_11.png,pair134_24.jpg,house_34.png,pair134_24.jpg,target,a,a,1,1402
13,18,female,german,right,ok,,Jura,goh,830,0,1,3,,,house_18.png,pair98_74.jpg,house_6.png,pair155_24.jpg,new,l,l,1,1293
13,18,female,german,right,ok,,Jura,goh,830,0,1,4,,house_34.png,house_17.png,pair39_74.jpg,house_28.png,pair94_74.jpg,new,l,l,1,574
13,18,female,german,right,ok,,Jura,goh,830,0,1,3,,,house_24.png,pair50_24.jpg,house_43.png,pair159_74.jpg,new,l,l,1,659
13,18,female,german,right,ok,,Jura,goh,830,0,1,3,,,house_18.png,pair125_74.jpg,house_48.png,pair124_74.jpg,new,l,l,1,566
13,18,female,german,right,ok,,Jura,goh,830,0,1,4,,house_48.png,house_5.png,pair119_24.jpg,house_44.png,pair119_24.jpg,target,a,a,1,1290
13,18,female,german,right,ok,,Jura,goh,830,0,1,3,,,house_46.png,pair91_74.jpg,house_6.png,pair91_74.jpg,target,a,a,1,1676
13,18,female,german,right,ok,,Jura,goh,830,0,1,5,house_5.png,house_45.png,house_31.png,pair19_24.jpg,house_33.png,pair136_24.jpg,new,l,l,1,719
13,18,female,german,right,ok,,Jura,goh,830,0,1,3,,,house_48.png,pair146_74.jpg,house_36.png,pair146_24.jpg,lure,a,l,0,994
13,18,female,german,right,ok,,Jura,goh,830,0,1,4,,house_14.png,house_38.png,pair95_74.jpg,house_1.png,pair95_24.jpg,lure,l,l,1,652
13,18,female,german,right,ok,,Jura,goh,830,0,1,4,,house_26.png,house_2.png,pair51_24.jpg,house_24.png,pair51_74.jpg,lure,a,l,0,906
13,18,female,german,right,ok,,Jura,goh,830,0,1,3,,,house_41.png,pair81_74.jpg,house_46.png,pair81_24.jpg,lure,l,l,1,1263
13,18,female,german,right,ok,,Jura,goh,830,0,1,3,,,house_38.png,pair135_24.jpg,house_16.png,pair135_24.jpg,target,a,a,1,988
