id,age,gender,mothertongue,handedness,vision,vision_impairment,field_of_study,material,stim_duration,isi,block,n_prime,prime1,prime2,prime3,target,prime5,probe,probe_type,probe_response,correct_response,correct,rt
27,25,female,german,left,ok,,Französisch Geschichte,goh,830,0,1,4,,house_11.png,house_38.png,pair147_24.jpg,house_34.png,pair60_74.jpg,new,l,l,1,3545
27,25,female,german,left,ok,,Französisch Geschichte,goh,830,0,1,5,house_21.png,house_1.png,house_25.png,pair119_74.jpg,house_23.png,pair119_24.jpg,lure,a,l,0,2005
27,25,female,german,left,ok,,Französisch Geschichte,goh,830,0,1,4,,house_21.png,house_7.png,pair24_74.jpg,house_14.png,pair101_74.jpg,new,a,l,0,3186
27,25,female,german,left,ok,,Französisch Geschichte,goh,830,0,1,4,,house_46.png,house_3.png,pair4_24.jpg,house_33.png,pair41_24.jpg,new,l,l,1,2151
27,25,female,german,left,ok,,Französisch Geschichte,goh,830,0,1,4,,house_39.png,house_32.png,pair26_74.jpg,house_42.png,pair26_24.jpg,lure,l,l,1,1870
27,25,female,german,left,ok,,Französisch Geschichte,goh,830,0,1,4,,house_21.png,house_46.png,pair11_24.jpg,house_25.png,pair71_74.jpg,new,l,l,1,1471
27,25,female,german,left,ok,,Französisch Geschichte,goh,830,0,1,5,house_45.png,house_20.png,house_42.png,pair112_74.jpg,house_10.png,pair112_24.jpg,lure,a,l,0,1921
27,25,female,german,left,ok,,Französisch Geschichte,goh,830,0,1,3,,,house_3.png,pair111_24.jpg,house_10.png,pair111_74.jpg,lure,a,l,0,3093
27,25,female,german,left,ok,,Französisch Geschichte,goh,830,0,1,4,,house_46.png,house_5.png,pair38_24.jpg,house_40.png,pair38_24.jpg,target,a,a,1,1138
27,25,female,german,left,ok,,Französisch Geschichte,goh,830,0,1,4,,house_33.png,house_27.png,pair104_74.jpg,house_25.png,pair104_74.jpg,target,a,a,1,1324
27,25,female,german,left,ok,,Französisch Geschichte,goh,830,0,1,3,,,house_42.png,pair131_24.jpg,house_1.png,pair13_74.jpg,new,l,l,1,2039
27,25,female,german,left,ok,,Französisch Geschichte,goh,830,0,1,4,,house_12.png,house_9.png,pair151_74.jpg,house_22.png,pair151_74.jpg,target,a,a,1,916
27,25,female,german,left,ok,,Französisch Geschichte,goh,830,0,1,5,house_8.png,house_42.png,house_23.png,pair82_74.jpg,house_1.png,pair23_74.jpg,new,l,l,1,966
27,25,female,german,left,ok,,Französisch Geschichte,goh,830,0,1,5,house_27.png,house_47.png,house_7.png,pair89_74.jpg,house_26.png,pair132_74.jpg,new,l,l,1,971
27,25,female,german,left,ok,,Französisch Geschichte,goh,830,0,1,5,house_18.png,house_46.png,house_14.png,pair28_24.jpg,house_47.png,pair8_74.jpg,new,l,l,1,792
27,25,female,german,left,ok,,Französisch Geschichte,goh,830,0,1,3,,,house_16.png,pair33_24.jpg,house_19.png,pair12_74.jpg,new,l,l,1,1246
27,25,female,german,left,ok,,Französisch Geschichte,goh,830,0,1,3,,,house_26.png,pair80_74.jpg,house_14.png,pair80_74.jpg,target,a,a,1,1556
27,25,female,german,left,ok,,Französisch Geschichte,goh,830,0,1,5,house_32.png,house_21.png,house_35.png,pair81_24.jpg,house_1.png,pair81_74.jpg,lure,l,l,1,869
27,25,female,german,left,ok,,Französisch Geschichte,goh,830,0,1,3,,,house_13.png,pair47_74.jpg,house_35.png,pair47_74.jpg,target,a,a,1,955
