id,age,gender,mothertongue,handedness,vision,vision_impairment,field_of_study,material,stim_duration,isi,block,n_prime,prime1,prime2,prime3,target,prime5,probe,probe_type,probe_response,correct_response,correct,rt
6,18,female,german,right,ok,,Jura,brady,750,0,1,4,,091.bmp,100.bmp,bed_15.bmp,044.bmp,bed_9.bmp,lure,a,l,0,1664
6,18,female,german,right,ok,,Jura,brady,750,0,1,5,125.bmp,113.bmp,123.bmp,tennisracquet_1.bmp,092.bmp,tennisracquet_7.bmp,lure,a,l,0,1008
6,18,female,german,right,ok,,Jura,brady,750,0,1,5,004.bmp,044.bmp,036.bmp,mask_13.bmp,066.bmp,mask_13.bmp,target,a,a,1,872
6,18,female,german,right,ok,,Jura,brady,750,0,1,4,,103.bmp,071.bmp,car_8.bmp,072.bmp,car_13.bmp,lure,l,l,1,5083
6,18,female,german,right,ok,,Jura,brady,750,0,1,4,,081.bmp,070.bmp,saddle_2.bmp,108.bmp,spoon_12.bmp,new,l,l,1,1425
6,18,female,german,right,ok,,Jura,brady,750,0,1,4,,101.bmp,091.bmp,robot_2.bmp,065.bmp,robot_4.bmp,lure,a,l,0,816
6,18,female,german,right,ok,,Jura,brady,750,0,1,5,052.bmp,088.bmp,071.bmp,bike_17.bmp,069.bmp,mic_2.bmp,new,l,l,1,1355
6,18,female,german,right,ok,,Jura,brady,750,0,1,5,023.bmp,038.bmp,003.bmp,toothpaste_14.bmp,008.bmp,toothpaste_6.bmp,lure,l,l,1,2620
6,18,female,german,right,ok,,Jura,brady,750,0,1,3,,,021.bmp,mushroom_17.bmp,084.bmp,mushroom_3.bmp,lure,a,l,0,748
6,18,female,german,right,ok,,Jura,brady,750,0,1,4,,072.bmp,058.bmp,earings_8.bmp,126.bmp,earings_8.bmp,target,a,a,1,596
6,18,female,german,right,ok,,Jura,brady,750,0,1,5,079.bmp,089.bmp,069.bmp,cheesegrater_16.bmp,104.bmp,cheesegrater_14.bmp,lure,a,l,0,775
6,18,female,german,right,ok,,Jura,brady,750,0,1,4,,117.bmp,040.bmp,circutboard_7.bmp,018.bmp,mp3player_17.bmp,new,l,l,1,906
6,18,female,german,right,ok,,Jura,brady,750,0,1,5,070.bmp,100.bmp,104.bmp,fan_6.bmp,062.bmp,juice_11.bmp,new,l,l,1,990
6,18,female,german,right,ok,,Jura,brady,750,0,1,4,,098.bmp,005.bmp,cushion_12.bmp,078.bmp,cushion_12.bmp,target,a,a,1,750
6,18,female,german,right,ok,,Jura,brady,750,0,1,4,,041.bmp,027.bmp,cookingpan_2.bmp,039.bmp,cookingpan_2.bmp,target,a,a,1,720
6,18,female,german,right,ok,,Jura,brady,750,0,1,5,048.bmp,016.bmp,112.bmp,donut_4.bmp,114.bmp,donut_13.bmp,lure,l,l,1,1082
6,18,female,german,right,ok,,Jura,brady,750,0,1,4,,038.bmp,006.bmp,necklace_12.bmp,059.bmp,necklace_15.bmp,lure,l,l,1,2045
6,18,female,german,right,ok,,Jura,brady,750,0,1,3,,,121.bmp,glove_1.bmp,063.bmp,computerkey_9.bmp,new,l,l,1,1150
6,18,female,german,right,ok,,Jura,brady,750,0,1,4,,043.bmp,004.bmp,sandwich_5.bmp,078.bmp,cellphone_9.bmp,new,l,l,1,921
6,18,female,german,right,ok,,Jura,brady,750,0,1,4,,038.bmp,108.bmp,licenseplate_10.bmp,014.bmp,sippycup_6.bmp,new,l,l,1,814
6,18,female,german,right,ok,,Jura,brady,750,0,1,4,,038.bmp,018.bmp,phone_8.bmp,103.bmp,phone_14.bmp,lure,a,l,0,829
6,18,female,german,right,ok,,Jura,brady,750,0,1,5,056.bmp,051.bmp,062.bmp,bowlingpin_7.bmp,074.bmp,muffin_11.bmp,new,l,l,1,955
6,18,female,german,right,ok,,Jura,brady,750,0,1,3,,,060.bmp,cooler_16.bmp,020.bmp,pitcher_1.bmp,new,a,l,0,2601
6,18,female,german,right,ok,,Jura,brady,750,0,1,4,,045.bmp,047.bmp,telescope_3.bmp,057.bmp,telescope_3.bmp,target,a,a,1,697
6,18,female,german,right,ok,,Jura,brady,750,0,1,5,079.bmp,091.bmp,033.bmp,clock_6.bmp,069.bmp,clock_5.bmp,lure,a,l,0,2105
6,18,female,german,right,ok,,Jura,brady,750,0,1,4,,065.bmp,028.bmp,decorativescreen_4.bmp,073.bmp,decorativescreen_4.bmp,target,a,a,1,819
6,18,female,german,right,ok,,Jura,brady,750,0,1,3,,,004.bmp,shredder_7.bmp,058.bmp,basket_13.bmp,new,l,l,1,1004
6,18,female,german,right,ok,,Jura,brady,750,0,1,3,,,096.bmp,jack-o-lantern_11.bmp,078.bmp,leaves_5.bmp,new,l,l,1,1028
6,18,female,german,right,ok,,Jura,brady,750,0,1,4,,036.bmp,086.bmp,sleepingbag_5.bmp,082.bmp,sleepingbag_5.bmp,target,a,a,1,951
