id,age,gender,mothertongue,handedness,vision,vision_impairment,field_of_study,material,stim_duration,isi,block,n_prime,prime1,prime2,prime3,target,prime5,probe,probe_type,probe_response,correct_response,correct,rt
14,18,male,german,left,ok,,,drm,250,0,1,3,,,Schnarn,Schäfer,heun,LÖWE,new,l,l,1,8028
14,18,male,german,left,ok,,,drm,250,0,1,4,,pulxe,moller,Tafel,Corte,SCHULE,lure,l,l,1,1546
14,18,male,german,left,ok,,,drm,250,0,1,5,tabah,Dere,ziffen,Mozart,Arsee,NADEL,new,l,l,1,907
14,18,male,german,left,ok,,,drm,250,0,1,3,,,Grögel,Becher,pulkes,STRAßE,new,l,l,1,993
14,18,male,german,left,ok,,,drm,250,0,1,5,atoho,heuz,fügoregte,Gehen,Propf,HEMD,new,l,l,1,1889
14,18,male,german,left,ok,,,drm,250,0,1,4,,läuer,Zau,süß,tam,SÜß,target,a,a,1,1147
14,18,male,german,left,ok,,,drm,250,0,1,5,Äsen,phelets,Rundzehs,Fenster,Schimer,FENSTER,target,a,a,1,862
14,18,male,german,left,ok,,,drm,250,0,1,5,sirn,zosel,Tett,fahren,taffei,AUTO,lure,l,l,1,1511
14,18,male,german,left,ok,,,drm,250,0,1,3,,,Balt,Neuigkeiten,krankelbeis,BERG,new,l,l,1,1173
14,18,male,german,left,ok,,,drm,250,0,1,3,,,ziene,essen,Tusee,WEICH,new,l,l,1,845
14,18,male,german,left,ok,,,drm,250,0,1,3,,,kräunen,Alkohol,Veihubt,ALKOHOL,target,a,a,1,863
14,18,male,german,left,ok,,,drm,250,0,1,4,,Sotenkarf,Errufsmehn,vorsichtig,pöle,HAND,new,l,l,1,1446
14,18,male,german,left,ok,,,drm,250,0,1,3,,,Ein,Eis,hüß,UHR,new,l,l,1,1323
14,18,male,german,left,ok,,,drm,250,0,1,3,,,Meßen,Tisch,eshid,STUHL,lure,l,l,1,1916
14,18,male,german,left,ok,,,drm,250,0,1,5,Pärztlich,busee,spapfle,Mündung,seß,FLUSS,lure,l,l,1,1185
14,18,male,german,left,ok,,,drm,250,0,1,3,,,schan,Asche,Pade,BLUT,new,l,l,1,1018
14,18,male,german,left,ok,,,drm,250,0,1,5,kusee,Ticht,Folotrürt,Blüte,tandas,BLÜTE,target,a,a,1,10439
14,18,male,german,left,ok,,,drm,250,0,1,5,Zirne,traufel,Nerufle,Schädel,Bihen,SCHÄDEL,target,l,a,0,1980
14,18,male,german,left,ok,,,drm,250,0,1,3,,,Nüktor,Doktor,imters,DOKTOR,target,a,a,1,763
14,18,male,german,left,ok,,,drm,250,0,1,5,Abfichen,Fartzeun,Bleine,Normen,zörne,MORAL,lure,l,l,1,955
14,18,male,german,left,ok,,,drm,250,0,1,3,,,Niborre,Telefon,fiafäst,TELEFON,target,a,a,1,706
14,18,male,german,left,ok,,,drm,250,0,1,4,,männen,Ahben,Lampe,Güsen,LAMPE,target,a,a,1,773
14,18,male,german,left,ok,,,drm,250,0,1,5,Kabad,Taume,magend,Härte,gestims,DIAMANT,lure,l,l,1,1543
14,18,male,german,left,ok,,,drm,250,0,1,4,,Güssig,Fasenbach,Schlaf,snorts,SCHLAF,target,a,a,1,645
14,18,male,german,left,ok,,,drm,250,0,1,5,Nünanade,schnommen,Porbang,Flügel,Kosser,FLIEGEN,lure,a,l,0,627
14,18,male,german,left,ok,,,drm,250,0,1,5,spank,blamette,Niafö,Angst,neche,ÄRGER,lure,a,l,0,1165
14,18,male,german,left,ok,,,drm,250,0,1,3,,,pöle,Nase,Tretmen,RIECHEN,lure,l,l,1,1913
14,18,male,german,left,ok,,,migo,750,0,2,3,,,061.bmp,Bag8.jpg,024.bmp,Bag8.jpg,target,a,a,1,1498
14,18,male,german,left,ok,,,migo,750,0,2,4,,043.bmp,057.bmp,Coins1.jpg,044.bmp,Coins1.jpg,target,a,a,1,1000
14,18,male,german,left,ok,,,migo,750,0,2,5,072.bmp,051.bmp,078.bmp,Button6.jpg,056.bmp,Button15.jpg,lure,a,l,0,1126
14,18,male,german,left,ok,,,migo,750,0,2,4,,079.bmp,024.bmp,Mushroom23.jpg,059.bmp,Hanger3.jpg,new,l,l,1,1083
14,18,male,german,left,ok,,,migo,750,0,2,3,,,011.bmp,Candle19.jpg,075.bmp,Glass20.jpg,new,l,l,1,1036
14,18,male,german,left,ok,,,migo,750,0,2,3,,,079.bmp,Chilli24.jpg,015.bmp,Chilli20.jpg,lure,a,l,0,884
14,18,male,german,left,ok,,,migo,750,0,2,3,,,069.bmp,Onion16.jpg,044.bmp,Onion16.jpg,target,a,a,1,21456
14,18,male,german,left,ok,,,migo,750,0,2,5,007.bmp,051.bmp,048.bmp,Present25.jpg,004.bmp,Present25.jpg,target,a,a,1,4318
14,18,male,german,left,ok,,,migo,750,0,2,3,,,072.bmp,Toothbrush3.jpg,045.bmp,Pear11.jpg,new,l,l,1,1016
14,18,male,german,left,ok,,,migo,750,0,2,4,,032.bmp,031.bmp,Sweet3.jpg,080.bmp,Star14.jpg,new,l,l,1,981
14,18,male,german,left,ok,,,migo,750,0,2,3,,,041.bmp,Hand15.jpg,047.bmp,Hand15.jpg,target,a,a,1,982
14,18,male,german,left,ok,,,migo,750,0,2,5,002.bmp,034.bmp,066.bmp,Man17.jpg,003.bmp,Strawberry1.jpg,new,l,l,1,2309
14,18,male,german,left,ok,,,migo,750,0,2,5,001.bmp,065.bmp,080.bmp,Nut15.jpg,017.bmp,Nut15.jpg,target,a,a,1,650
14,18,male,german,left,ok,,,migo,750,0,2,3,,,014.bmp,Shell16.jpg,023.bmp,Shell14.jpg,lure,a,l,0,767
14,18,male,german,left,ok,,,migo,750,0,2,3,,,060.bmp,Holly14.jpg,038.bmp,Plug7.jpg,new,l,l,1,1041
14,18,male,german,left,ok,,,migo,750,0,2,4,,038.bmp,064.bmp,Stapler6.jpg,022.bmp,Stapler6.jpg,target,a,a,1,738
14,18,male,german,left,ok,,,migo,750,0,2,3,,,054.bmp,Keys2.jpg,031.bmp,Keys2.jpg,target,a,a,1,726
14,18,male,german,left,ok,,,migo,750,0,2,5,059.bmp,014.bmp,060.bmp,Pen22.jpg,015.bmp,Pen14.jpg,lure,a,l,0,876
14,18,male,german,left,ok,,,migo,750,0,2,5,022.bmp,087.bmp,061.bmp,Bracelet5.jpg,007.bmp,Screw4.jpg,new,l,l,1,1013
14,18,male,german,left,ok,,,migo,750,0,2,3,,,059.bmp,Biscuit18.jpg,052.bmp,Brocolli25.jpg,new,l,l,1,1127
14,18,male,german,left,ok,,,migo,750,0,2,5,005.bmp,057.bmp,036.bmp,Jigsaw18.jpg,072.bmp,Jigsaw18.jpg,target,a,a,1,1306
14,18,male,german,left,ok,,,migo,750,0,2,5,008.bmp,052.bmp,060.bmp,Scissors21.jpg,038.bmp,Paperclip14.jpg,new,a,l,0,994
14,18,male,german,left,ok,,,migo,750,0,2,4,,082.bmp,048.bmp,Car21.jpg,013.bmp,Car7.jpg,lure,l,l,1,2895
14,18,male,german,left,ok,,,migo,750,0,2,5,064.bmp,057.bmp,035.bmp,Ginger19.jpg,072.bmp,Ginger17.jpg,lure,a,l,0,1542
14,18,male,german,left,ok,,,migo,750,0,2,5,046.bmp,059.bmp,001.bmp,Fudge16.jpg,081.bmp,Fudge11.jpg,lure,a,l,0,6018
14,18,male,german,left,ok,,,migo,750,0,2,3,,,055.bmp,Bun5.jpg,029.bmp,Bun12.jpg,lure,l,l,1,7664
14,18,male,german,left,ok,,,migo,750,0,2,4,,050.bmp,062.bmp,Tomato15.jpg,079.bmp,Cake6.jpg,new,a,l,0,1234
14,18,male,german,left,ok,,,migo,750,0,2,3,,,073.bmp,Flower13.jpg,039.bmp,Flower8.jpg,lure,l,l,1,2508
14,18,male,german,left,ok,,,migo,750,0,2,4,,058.bmp,003.bmp,Leaf13.jpg,024.bmp,Leaf17.jpg,lure,l,l,1,3001
14,18,male,german,left,ok,,,migo,750,0,2,4,,028.bmp,062.bmp,Apple18.jpg,040.bmp,Apple20.jpg,lure,l,l,1,1614
14,18,male,german,left,ok,,,migo,750,0,2,4,,020.bmp,047.bmp,Feather3.jpg,082.bmp,Key23.jpg,new,l,l,1,1743
14,18,male,german,left,ok,,,migo,750,0,2,4,,011.bmp,052.bmp,Swirl1.jpg,027.bmp,Swirl1.jpg,target,a,a,1,1504
14,18,male,german,left,ok,,,migo,750,0,2,5,055.bmp,038.bmp,075.bmp,Fork17.jpg,072.bmp,Fork17.jpg,target,a,a,1,1282
14,18,male,german,left,ok,,,migo,750,0,2,3,,,014.bmp,Lipstick16.jpg,047.bmp,Lipstick16.jpg,target,a,a,1,1003
14,18,male,german,left,ok,,,migo,750,0,2,5,026.bmp,086.bmp,035.bmp,String12.jpg,070.bmp,String16.jpg,lure,a,l,0,1134
14,18,male,german,left,ok,,,migo,750,0,2,5,033.bmp,069.bmp,060.bmp,Daff5.jpg,011.bmp,Umbrella7.jpg,new,l,l,1,1243
14,18,male,german,left,ok,,,migo,750,0,3,3,,,086.bmp,Jigsaw8.jpg,033.bmp,Sweet20.jpg,new,l,l,1,1131
14,18,male,german,left,ok,,,migo,750,0,3,3,,,088.bmp,Brocolli8.jpg,075.bmp,Fudge20.jpg,new,l,l,1,1387
14,18,male,german,left,ok,,,migo,750,0,3,3,,,009.bmp,String8.jpg,037.bmp,Button10.jpg,new,l,l,1,862
14,18,male,german,left,ok,,,migo,750,0,3,3,,,086.bmp,Lipstick2.jpg,017.bmp,Nut21.jpg,new,l,l,1,1414
14,18,male,german,left,ok,,,migo,750,0,3,5,069.bmp,083.bmp,062.bmp,Onion20.jpg,032.bmp,Pen23.jpg,new,a,l,0,1216
14,18,male,german,left,ok,,,migo,750,0,3,5,085.bmp,001.bmp,024.bmp,Paperclip5.jpg,029.bmp,Paperclip5.jpg,target,a,a,1,849
14,18,male,german,left,ok,,,migo,750,0,3,3,,,048.bmp,Hanger8.jpg,042.bmp,Hanger8.jpg,target,a,a,1,713
14,18,male,german,left,ok,,,migo,750,0,3,3,,,077.bmp,Star4.jpg,038.bmp,Strawberry13.jpg,new,l,l,1,775
14,18,male,german,left,ok,,,migo,750,0,3,5,013.bmp,025.bmp,008.bmp,Daff19.jpg,040.bmp,Daff4.jpg,lure,a,l,0,1223
14,18,male,german,left,ok,,,migo,750,0,3,3,,,041.bmp,Feather16.jpg,081.bmp,Feather6.jpg,lure,a,l,0,20969
14,18,male,german,left,ok,,,migo,750,0,3,4,,055.bmp,036.bmp,Pear1.jpg,068.bmp,Pear20.jpg,lure,l,l,1,5990
14,18,male,german,left,ok,,,migo,750,0,3,4,,071.bmp,007.bmp,Toothbrush8.jpg,067.bmp,Toothbrush6.jpg,lure,a,l,0,32556
14,18,male,german,left,ok,,,migo,750,0,3,3,,,004.bmp,Apple1.jpg,027.bmp,Apple1.jpg,target,a,a,1,1272
14,18,male,german,left,ok,,,migo,750,0,3,4,,050.bmp,027.bmp,Bun11.jpg,059.bmp,Bun11.jpg,target,a,a,1,1098
14,18,male,german,left,ok,,,migo,750,0,3,4,,056.bmp,034.bmp,Hand3.jpg,054.bmp,Hand5.jpg,lure,l,l,1,2524
14,18,male,german,left,ok,,,migo,750,0,3,4,,007.bmp,068.bmp,Key16.jpg,015.bmp,Ginger14.jpg,new,l,l,1,1757
14,18,male,german,left,ok,,,migo,750,0,3,4,,015.bmp,085.bmp,Mushroom2.jpg,059.bmp,Mushroom2.jpg,target,a,a,1,29403
