id,age,gender,mothertongue,handedness,vision,vision_impairment,field_of_study,material,stim_duration,isi,block,n_prime,prime1,prime2,prime3,target,prime5,probe,probe_type,probe_response,correct_response,correct,rt
67,18,female,german,right,ok,,Sozialwissenschaften,brady,750,0,1,4,,070.bmp,106.bmp,chair_9.bmp,123.bmp,chair_10.bmp,lure,a,l,0,1239
67,18,female,german,right,ok,,Sozialwissenschaften,brady,750,0,1,5,038.bmp,085.bmp,053.bmp,scale_2.bmp,003.bmp,spoon_2.bmp,new,l,l,1,1265
67,18,female,german,right,ok,,Sozialwissenschaften,brady,750,0,1,3,,,011.bmp,powerstrip_11.bmp,006.bmp,powerstrip_11.bmp,target,a,a,1,1023
67,18,female,german,right,ok,,Sozialwissenschaften,brady,750,0,1,5,083.bmp,089.bmp,067.bmp,pipe_10.bmp,059.bmp,pipe_10.bmp,target,a,a,1,910
67,18,female,german,right,ok,,Sozialwissenschaften,brady,750,0,1,3,,,057.bmp,lamp_8.bmp,100.bmp,lamp_8.bmp,target,a,a,1,781
67,18,female,german,right,ok,,Sozialwissenschaften,brady,750,0,1,4,,040.bmp,081.bmp,flashlight_14.bmp,034.bmp,wineglass_8.bmp,new,l,l,1,641
67,18,female,german,right,ok,,Sozialwissenschaften,brady,750,0,1,4,,010.bmp,041.bmp,pizza_8.bmp,037.bmp,pizza_8.bmp,target,a,a,1,810
67,18,female,german,right,ok,,Sozialwissenschaften,brady,750,0,1,4,,041.bmp,030.bmp,bread_8.bmp,007.bmp,router_1.bmp,new,l,l,1,739
67,18,female,german,right,ok,,Sozialwissenschaften,brady,750,0,1,5,051.bmp,028.bmp,043.bmp,barbie_3.bmp,054.bmp,barbie_3.bmp,target,a,a,1,623
67,18,female,german,right,ok,,Sozialwissenschaften,brady,750,0,1,4,,084.bmp,088.bmp,headband_16.bmp,042.bmp,videogamecontroller_6.bmp,new,l,l,1,801
67,18,female,german,right,ok,,Sozialwissenschaften,brady,750,0,1,3,,,018.bmp,toyrabbit_4.bmp,063.bmp,rollerskates_7.bmp,new,l,l,1,1555
67,18,female,german,right,ok,,Sozialwissenschaften,brady,750,0,1,5,056.bmp,103.bmp,039.bmp,microwave_10.bmp,123.bmp,microwave_14.bmp,lure,l,l,1,1943
67,18,female,german,right,ok,,Sozialwissenschaften,brady,750,0,1,5,010.bmp,080.bmp,013.bmp,snowglobe_6.bmp,094.bmp,toyhorse_7.bmp,new,l,l,1,1375
67,18,female,german,right,ok,,Sozialwissenschaften,brady,750,0,1,4,,089.bmp,001.bmp,leatherman_16.bmp,075.bmp,leatherman_16.bmp,target,a,a,1,860
67,18,female,german,right,ok,,Sozialwissenschaften,brady,750,0,1,4,,032.bmp,125.bmp,toiletseat_10.bmp,121.bmp,toiletseat_10.bmp,target,a,a,1,617
67,18,female,german,right,ok,,Sozialwissenschaften,brady,750,0,1,4,,085.bmp,100.bmp,phone_4.bmp,096.bmp,phone_11.bmp,lure,l,l,1,821
67,18,female,german,right,ok,,Sozialwissenschaften,brady,750,0,1,4,,093.bmp,048.bmp,watergun_2.bmp,102.bmp,watergun_2.bmp,target,a,a,1,698
67,18,female,german,right,ok,,Sozialwissenschaften,brady,750,0,1,5,031.bmp,023.bmp,059.bmp,speaker_16.bmp,057.bmp,speaker_16.bmp,target,a,a,1,726
67,18,female,german,right,ok,,Sozialwissenschaften,brady,750,0,1,4,,119.bmp,126.bmp,scrunchie_15.bmp,025.bmp,scrunchie_13.bmp,lure,a,l,0,738
67,18,female,german,right,ok,,Sozialwissenschaften,brady,750,0,1,5,059.bmp,076.bmp,095.bmp,ringbinder_15.bmp,069.bmp,ringbinder_15.bmp,target,a,a,1,686
67,18,female,german,right,ok,,Sozialwissenschaften,brady,750,0,1,5,020.bmp,094.bmp,120.bmp,seashell_7.bmp,056.bmp,jacket_2.bmp,new,l,l,1,702
67,18,female,german,right,ok,,Sozialwissenschaften,brady,750,0,1,5,021.bmp,118.bmp,022.bmp,turtle_3.bmp,108.bmp,turtle_3.bmp,target,a,a,1,588
67,18,female,german,right,ok,,Sozialwissenschaften,brady,750,0,1,4,,058.bmp,064.bmp,bill_3.bmp,078.bmp,bill_17.bmp,lure,a,l,0,723
67,18,female,german,right,ok,,Sozialwissenschaften,brady,750,0,1,4,,101.bmp,064.bmp,hourglass_13.bmp,003.bmp,hourglass_13.bmp,target,a,a,1,813
67,18,female,german,right,ok,,Sozialwissenschaften,brady,750,0,1,4,,077.bmp,100.bmp,backpack_6.bmp,120.bmp,nailpolish_11.bmp,new,l,l,1,708
67,18,female,german,right,ok,,Sozialwissenschaften,brady,750,0,1,4,,052.bmp,096.bmp,doorknob_3.bmp,065.bmp,broom_7.bmp,new,l,l,1,766
67,18,female,german,right,ok,,Sozialwissenschaften,brady,750,0,1,3,,,101.bmp,bench_12.bmp,058.bmp,bench_12.bmp,target,a,a,1,610
67,18,female,german,right,ok,,Sozialwissenschaften,brady,750,0,1,5,040.bmp,121.bmp,070.bmp,suitcase_14.bmp,052.bmp,rock_11.bmp,new,l,l,1,768
67,18,female,german,right,ok,,Sozialwissenschaften,brady,750,0,1,4,,034.bmp,017.bmp,pen_17.bmp,063.bmp,pen_5.bmp,lure,a,l,0,543
67,18,female,german,right,ok,,Sozialwissenschaften,brady,750,0,1,3,,,123.bmp,car_9.bmp,091.bmp,car_1.bmp,lure,l,l,1,764
67,18,female,german,right,ok,,Sozialwissenschaften,brady,750,0,1,4,,020.bmp,072.bmp,mp3player_13.bmp,059.bmp,mp3player_13.bmp,target,a,a,1,781
67,18,female,german,right,ok,,Sozialwissenschaften,brady,750,0,1,5,017.bmp,062.bmp,012.bmp,carabiner_7.bmp,055.bmp,carabiner_7.bmp,target,a,a,1,422
67,18,female,german,right,ok,,Sozialwissenschaften,brady,750,0,1,3,,,058.bmp,headphone_13.bmp,100.bmp,headphone_13.bmp,target,a,a,1,487
67,18,female,german,right,ok,,Sozialwissenschaften,brady,750,0,1,3,,,028.bmp,sofa_7.bmp,064.bmp,sofa_7.bmp,target,a,a,1,415
67,18,female,german,right,ok,,Sozialwissenschaften,brady,750,0,1,3,,,109.bmp,laptop_11.bmp,064.bmp,laptop_15.bmp,lure,a,l,0,450
67,18,female,german,right,ok,,Sozialwissenschaften,brady,750,0,1,5,059.bmp,050.bmp,099.bmp,microscope_11.bmp,016.bmp,microscope_16.bmp,lure,a,l,0,595
67,18,female,german,right,ok,,Sozialwissenschaften,brady,750,0,1,5,115.bmp,014.bmp,004.bmp,candleholderwithcandle_9.bmp,113.bmp,horseshoe_13.bmp,new,l,l,1,502
67,18,female,german,right,ok,,Sozialwissenschaften,brady,750,0,1,3,,,024.bmp,cookie_17.bmp,121.bmp,cookie_7.bmp,lure,l,l,1,1154
67,18,female,german,right,ok,,Sozialwissenschaften,brady,750,0,1,3,,,068.bmp,frisbee_15.bmp,093.bmp,frisbee_10.bmp,lure,l,l,1,1180
67,18,female,german,right,ok,,Sozialwissenschaften,brady,750,0,1,3,,,080.bmp,keychain_1.bmp,120.bmp,keychain_1.bmp,target,a,a,1,452
67,18,female,german,right,ok,,Sozialwissenschaften,brady,750,0,1,3,,,122.bmp,necklace_1.bmp,081.bmp,necklace_1.bmp,target,a,a,1,585
67,18,female,german,right,ok,,Sozialwissenschaften,brady,750,0,1,5,106.bmp,067.bmp,055.bmp,domino_1.bmp,091.bmp,domino_4.bmp,lure,l,l,1,1170
67,18,female,german,right,ok,,Sozialwissenschaften,brady,750,0,1,3,,,086.bmp,socks_6.bmp,045.bmp,socks_6.bmp,target,a,a,1,539
67,18,female,german,right,ok,,Sozialwissenschaften,brady,750,0,1,3,,,016.bmp,hairbrush_16.bmp,090.bmp,hairbrush_12.bmp,lure,a,l,0,486
67,18,female,german,right,ok,,Sozialwissenschaften,brady,750,0,1,5,010.bmp,073.bmp,006.bmp,plane_4.bmp,028.bmp,plane_14.bmp,lure,a,l,0,664
67,18,female,german,right,ok,,Sozialwissenschaften,brady,750,0,1,3,,,012.bmp,axe_17.bmp,014.bmp,radio_3.bmp,new,l,l,1,630
67,18,female,german,right,ok,,Sozialwissenschaften,brady,750,0,1,4,,017.bmp,057.bmp,camcorder_12.bmp,039.bmp,camcorder_7.bmp,lure,l,l,1,1136
67,18,female,german,right,ok,,Sozialwissenschaften,brady,750,0,1,3,,,127.bmp,rusdoll_8.bmp,009.bmp,rusdoll_8.bmp,target,a,a,1,491
67,18,female,german,right,ok,,Sozialwissenschaften,brady,750,0,1,4,,120.bmp,103.bmp,dollhouse_15.bmp,084.bmp,dollhouse_1.bmp,lure,l,l,1,762
67,18,female,german,right,ok,,Sozialwissenschaften,brady,750,0,1,3,,,028.bmp,suit_13.bmp,013.bmp,suit_2.bmp,lure,l,l,1,671
67,18,female,german,right,ok,,Sozialwissenschaften,brady,750,0,1,4,,088.bmp,067.bmp,bed_2.bmp,112.bmp,bed_2.bmp,target,a,a,1,786
67,18,female,german,right,ok,,Sozialwissenschaften,brady,750,0,1,4,,101.bmp,099.bmp,shoe_6.bmp,014.bmp,shoe_6.bmp,target,a,a,1,685
67,18,female,german,right,ok,,Sozialwissenschaften,brady,750,0,1,5,033.bmp,011.bmp,114.bmp,trunk_6.bmp,124.bmp,trunk_6.bmp,target,a,a,1,497
67,18,female,german,right,ok,,Sozialwissenschaften,brady,750,0,1,4,,037.bmp,096.bmp,glasses_9.bmp,013.bmp,glasses_3.bmp,lure,l,l,1,931
67,18,female,german,right,ok,,Sozialwissenschaften,brady,750,0,1,4,,003.bmp,035.bmp,scooter_13.bmp,040.bmp,scooter_13.bmp,target,l,a,0,522
67,18,female,german,right,ok,,Sozialwissenschaften,brady,750,0,1,3,,,091.bmp,grill_11.bmp,020.bmp,grill_11.bmp,target,a,a,1,433
67,18,female,german,right,ok,,Sozialwissenschaften,brady,750,0,1,3,,,064.bmp,nunchaku_9.bmp,066.bmp,hammer_6.bmp,new,l,l,1,615
67,18,female,german,right,ok,,Sozialwissenschaften,brady,750,0,1,5,117.bmp,001.bmp,110.bmp,motorcycle_1.bmp,018.bmp,bagel_6.bmp,new,l,l,1,711
67,18,female,german,right,ok,,Sozialwissenschaften,brady,750,0,1,3,,,041.bmp,dresser_5.bmp,024.bmp,chessboard_7.bmp,new,l,l,1,1341
67,18,female,german,right,ok,,Sozialwissenschaften,brady,750,0,1,4,,016.bmp,099.bmp,bowtie_3.bmp,011.bmp,bowtie_16.bmp,lure,l,l,1,1609
67,18,female,german,right,ok,,Sozialwissenschaften,brady,750,0,1,3,,,107.bmp,highchair_2.bmp,036.bmp,highchair_13.bmp,lure,l,l,1,876
67,18,female,german,right,ok,,Sozialwissenschaften,brady,750,0,1,4,,116.bmp,102.bmp,saltpeppershake_15.bmp,006.bmp,saltpeppershake_15.bmp,target,a,a,1,739
67,18,female,german,right,ok,,Sozialwissenschaften,brady,750,0,1,3,,,016.bmp,fishhook_14.bmp,117.bmp,highlight_13.bmp,new,l,l,1,721
67,18,female,german,right,ok,,Sozialwissenschaften,brady,750,0,1,4,,041.bmp,027.bmp,balloon_1.bmp,015.bmp,cookingpan_5.bmp,new,l,l,1,835
67,18,female,german,right,ok,,Sozialwissenschaften,brady,750,0,1,3,,,045.bmp,box_13.bmp,072.bmp,game_9.bmp,new,l,l,1,640
67,18,female,german,right,ok,,Sozialwissenschaften,brady,750,0,1,5,070.bmp,071.bmp,009.bmp,doorknocker_15.bmp,115.bmp,sleepingbag_11.bmp,new,l,l,1,611
67,18,female,german,right,ok,,Sozialwissenschaften,brady,750,0,1,3,,,029.bmp,lawnmower_17.bmp,103.bmp,boot_7.bmp,new,l,l,1,597
67,18,female,german,right,ok,,Sozialwissenschaften,brady,750,0,1,3,,,051.bmp,mattress_5.bmp,090.bmp,bathsuit_10.bmp,new,l,l,1,587
67,18,female,german,right,ok,,Sozialwissenschaften,brady,750,0,1,4,,099.bmp,069.bmp,cookpot_8.bmp,039.bmp,mask_9.bmp,new,l,l,1,583
67,18,female,german,right,ok,,Sozialwissenschaften,brady,750,0,1,5,050.bmp,079.bmp,018.bmp,dumbbell_5.bmp,052.bmp,dumbbell_5.bmp,target,a,a,1,1129
67,18,female,german,right,ok,,Sozialwissenschaften,brady,750,0,1,3,,,116.bmp,tape_13.bmp,001.bmp,tape_10.bmp,lure,a,l,0,739
67,18,female,german,right,ok,,Sozialwissenschaften,brady,750,0,1,3,,,123.bmp,mathcompass_9.bmp,060.bmp,mathcompass_5.bmp,lure,l,l,1,775
67,18,female,german,right,ok,,Sozialwissenschaften,brady,750,0,1,5,005.bmp,110.bmp,104.bmp,roadsign_9.bmp,082.bmp,roadsign_9.bmp,target,a,a,1,1119
67,18,female,german,right,ok,,Sozialwissenschaften,brady,750,0,1,4,,017.bmp,038.bmp,feather_10.bmp,054.bmp,makeupcompact_13.bmp,new,l,l,1,666
67,18,female,german,right,ok,,Sozialwissenschaften,brady,750,0,1,4,,001.bmp,075.bmp,remote_9.bmp,060.bmp,mushroom_9.bmp,new,l,l,1,525
67,18,female,german,right,ok,,Sozialwissenschaften,brady,750,0,1,3,,,109.bmp,knife_4.bmp,065.bmp,keyboard_1.bmp,new,l,l,1,550
67,18,female,german,right,ok,,Sozialwissenschaften,brady,750,0,1,5,084.bmp,045.bmp,072.bmp,orifan_8.bmp,032.bmp,orifan_8.bmp,target,a,a,1,828
67,18,female,german,right,ok,,Sozialwissenschaften,brady,750,0,1,3,,,042.bmp,juice_2.bmp,055.bmp,christmasornament_9.bmp,new,l,l,1,484
67,18,female,german,right,ok,,Sozialwissenschaften,brady,750,0,1,3,,,099.bmp,camera_15.bmp,027.bmp,camera_8.bmp,lure,a,l,0,601
67,18,female,german,right,ok,,Sozialwissenschaften,brady,750,0,1,4,,065.bmp,042.bmp,yarn_5.bmp,071.bmp,shredder_11.bmp,new,l,l,1,706
67,18,female,german,right,ok,,Sozialwissenschaften,brady,750,0,1,5,075.bmp,071.bmp,052.bmp,pasta_4.bmp,002.bmp,circuitboard_3.bmp,new,l,l,1,748
67,18,female,german,right,ok,,Sozialwissenschaften,brady,750,0,1,4,,059.bmp,086.bmp,tablesmall_3.bmp,104.bmp,tablesmall_5.bmp,lure,l,l,1,908
67,18,female,german,right,ok,,Sozialwissenschaften,brady,750,0,1,3,,,014.bmp,sandwich_8.bmp,075.bmp,sandwich_10.bmp,lure,l,l,1,856
67,18,female,german,right,ok,,Sozialwissenschaften,brady,750,0,1,3,,,107.bmp,licenseplate_7.bmp,100.bmp,licenseplate_1.bmp,lure,l,l,1,967
67,18,female,german,right,ok,,Sozialwissenschaften,brady,750,0,1,4,,047.bmp,046.bmp,plant_10.bmp,113.bmp,gift_4.bmp,new,l,l,1,606
67,18,female,german,right,ok,,Sozialwissenschaften,brady,750,0,1,5,038.bmp,065.bmp,126.bmp,kayak_5.bmp,012.bmp,kayak_3.bmp,lure,l,l,1,601
67,18,female,german,right,ok,,Sozialwissenschaften,brady,750,0,1,5,090.bmp,036.bmp,100.bmp,clock_8.bmp,091.bmp,stamp_2.bmp,new,l,l,1,517
67,18,female,german,right,ok,,Sozialwissenschaften,brady,750,0,1,3,,,070.bmp,collar_1.bmp,087.bmp,collar_1.bmp,target,a,a,1,715
67,18,female,german,right,ok,,Sozialwissenschaften,brady,750,0,1,3,,,055.bmp,mic_13.bmp,003.bmp,lantern_2.bmp,new,l,l,1,1068
67,18,female,german,right,ok,,Sozialwissenschaften,brady,750,0,1,4,,005.bmp,031.bmp,showercurtain_1.bmp,111.bmp,showercurtain_1.bmp,target,a,a,1,732
67,18,female,german,right,ok,,Sozialwissenschaften,brady,750,0,1,4,,053.bmp,072.bmp,printer_3.bmp,036.bmp,printer_9.bmp,lure,l,l,1,654
67,18,female,german,right,ok,,Sozialwissenschaften,brady,750,0,1,3,,,010.bmp,ceilingfan_3.bmp,033.bmp,ceilingfan_2.bmp,lure,l,l,1,869
67,18,female,german,right,ok,,Sozialwissenschaften,brady,750,0,1,5,046.bmp,019.bmp,060.bmp,cheese_11.bmp,069.bmp,abacus_16.bmp,new,l,l,1,538
67,18,female,german,right,ok,,Sozialwissenschaften,brady,750,0,1,4,,046.bmp,024.bmp,bell_15.bmp,013.bmp,lipstick_15.bmp,new,l,l,1,514
