id,age,gender,mothertongue,handedness,vision,vision_impairment,field_of_study,material,stim_duration,isi,block,n_prime,prime1,prime2,prime3,target,prime5,probe,probe_type,probe_response,correct_response,correct,rt
16,18,female,german,right,ok,,EZW,migo,750,0,1,3,,,039.bmp,Sweet24.jpg,040.bmp,Sweet3.jpg,lure,a,l,0,5988
16,18,female,german,right,ok,,EZW,migo,750,0,1,4,,084.bmp,026.bmp,Pen18.jpg,071.bmp,Brocolli15.jpg,new,L,l,1,1379
16,18,female,german,right,ok,,EZW,migo,750,0,1,3,,,008.bmp,Man8.jpg,043.bmp,Man8.jpg,target,A,a,1,889
16,18,female,german,right,ok,,EZW,migo,750,0,1,5,036.bmp,044.bmp,014.bmp,Present16.jpg,087.bmp,Present16.jpg,target,A,a,1,935
16,18,female,german,right,ok,,EZW,migo,750,0,1,5,057.bmp,002.bmp,078.bmp,Leaf15.jpg,054.bmp,Leaf7.jpg,lure,A,l,0,872
16,18,female,german,right,ok,,EZW,migo,750,0,1,4,,078.bmp,036.bmp,Shell3.jpg,073.bmp,Shell3.jpg,target,A,a,1,661
16,18,female,german,right,ok,,EZW,migo,750,0,1,5,036.bmp,002.bmp,017.bmp,Apple7.jpg,028.bmp,Apple11.jpg,lure,A,l,0,676
16,18,female,german,right,ok,,EZW,migo,750,0,1,5,033.bmp,029.bmp,039.bmp,String15.jpg,044.bmp,Onion1.jpg,new,A,l,0,771
16,18,female,german,right,ok,,EZW,migo,750,0,1,4,,026.bmp,019.bmp,Chilli22.jpg,038.bmp,Star2.jpg,new,L,l,1,800
16,18,female,german,right,ok,,EZW,migo,750,0,1,3,,,047.bmp,Holly3.jpg,029.bmp,Holly13.jpg,lure,A,l,0,827
16,18,female,german,right,ok,,EZW,migo,750,0,1,3,,,014.bmp,Hand15.jpg,006.bmp,Hand12.jpg,lure,A,l,0,801
16,18,female,german,right,ok,,EZW,migo,750,0,1,5,005.bmp,055.bmp,002.bmp,Swirl9.jpg,037.bmp,Key15.jpg,new,L,l,1,673
16,18,female,german,right,ok,,EZW,migo,750,0,1,5,048.bmp,086.bmp,036.bmp,Glass15.jpg,017.bmp,Glass15.jpg,target,A,a,1,886
16,18,female,german,right,ok,,EZW,migo,750,0,1,3,,,009.bmp,Umbrella22.jpg,029.bmp,Umbrella23.jpg,lure,A,l,0,700
16,18,female,german,right,ok,,EZW,migo,750,0,1,5,008.bmp,085.bmp,054.bmp,Tomato12.jpg,035.bmp,Tomato5.jpg,lure,A,l,0,585
16,18,female,german,right,ok,,EZW,migo,750,0,1,5,014.bmp,043.bmp,031.bmp,Strawberry1.jpg,010.bmp,Strawberry1.jpg,target,A,a,1,564
16,18,female,german,right,ok,,EZW,migo,750,0,1,5,038.bmp,026.bmp,042.bmp,Mushroom13.jpg,045.bmp,Mushroom13.jpg,target,A,a,1,541
16,18,female,german,right,ok,,EZW,migo,750,0,1,5,086.bmp,082.bmp,044.bmp,Bun22.jpg,046.bmp,Bracelet14.jpg,new,L,l,1,748
16,18,female,german,right,ok,,EZW,migo,750,0,1,5,058.bmp,047.bmp,005.bmp,Daff2.jpg,041.bmp,Daff8.jpg,lure,A,l,0,665
16,18,female,german,right,ok,,EZW,migo,750,0,1,3,,,084.bmp,Screw15.jpg,072.bmp,Screw15.jpg,target,A,a,1,886
16,18,female,german,right,ok,,EZW,migo,750,0,1,5,043.bmp,051.bmp,060.bmp,Biscuit25.jpg,085.bmp,Biscuit17.jpg,lure,A,l,0,795
16,18,female,german,right,ok,,EZW,migo,750,0,1,4,,059.bmp,054.bmp,Toothbrush6.jpg,036.bmp,Toothbrush6.jpg,target,A,a,1,529
16,18,female,german,right,ok,,EZW,migo,750,0,1,3,,,045.bmp,Cake14.jpg,033.bmp,Cake10.jpg,lure,A,l,0,571
16,18,female,german,right,ok,,EZW,migo,750,0,1,3,,,015.bmp,Flower5.jpg,017.bmp,Stapler1.jpg,new,A,l,0,580
16,18,female,german,right,ok,,EZW,migo,750,0,1,5,053.bmp,061.bmp,071.bmp,Car4.jpg,024.bmp,Car23.jpg,lure,A,l,0,590
16,18,female,german,right,ok,,EZW,migo,750,0,1,4,,003.bmp,034.bmp,Chocolate11.jpg,046.bmp,Keys10.jpg,new,L,l,1,1146
16,18,female,german,right,ok,,EZW,migo,750,0,1,5,054.bmp,051.bmp,087.bmp,Bag24.jpg,080.bmp,Bag24.jpg,target,A,a,1,709
16,18,female,german,right,ok,,EZW,migo,750,0,1,5,043.bmp,039.bmp,087.bmp,Ginger13.jpg,015.bmp,Feather11.jpg,new,L,l,1,956
16,18,female,german,right,ok,,EZW,migo,750,0,1,3,,,059.bmp,Paperclip8.jpg,038.bmp,Coins15.jpg,new,L,l,1,747
16,18,female,german,right,ok,,EZW,migo,750,0,1,4,,026.bmp,084.bmp,Scissors11.jpg,008.bmp,Nut19.jpg,new,L,l,1,944
16,18,female,german,right,ok,,EZW,migo,750,0,1,3,,,083.bmp,Lipstick16.jpg,058.bmp,Pear7.jpg,new,L,l,1,708
16,18,female,german,right,ok,,EZW,migo,750,0,1,3,,,070.bmp,Candle21.jpg,059.bmp,Candle21.jpg,target,A,a,1,939
16,18,female,german,right,ok,,EZW,migo,750,0,1,4,,039.bmp,009.bmp,Jigsaw3.jpg,049.bmp,Fork10.jpg,new,L,l,1,955
16,18,female,german,right,ok,,EZW,migo,750,0,1,4,,077.bmp,060.bmp,Fudge1.jpg,022.bmp,Fudge1.jpg,target,A,a,1,648
16,18,female,german,right,ok,,EZW,migo,750,0,1,4,,061.bmp,010.bmp,Hanger2.jpg,040.bmp,Hanger15.jpg,lure,A,l,0,826
16,18,female,german,right,ok,,EZW,migo,750,0,1,3,,,020.bmp,Varnish6.jpg,010.bmp,Varnish6.jpg,target,A,a,1,741
16,18,female,german,right,ok,,EZW,migo,750,0,2,4,,066.bmp,064.bmp,Varnish3.jpg,055.bmp,Star24.jpg,new,L,l,1,674
16,18,female,german,right,ok,,EZW,migo,750,0,2,3,,,035.bmp,Cake2.jpg,046.bmp,Sweet12.jpg,new,L,l,1,609
16,18,female,german,right,ok,,EZW,migo,750,0,2,3,,,060.bmp,Key18.jpg,045.bmp,Key18.jpg,target,A,a,1,597
16,18,female,german,right,ok,,EZW,migo,750,0,2,4,,024.bmp,032.bmp,Bracelet9.jpg,004.bmp,Bracelet9.jpg,target,A,a,1,783
16,18,female,german,right,ok,,EZW,migo,750,0,2,3,,,071.bmp,Glass2.jpg,023.bmp,Glass2.jpg,target,A,a,1,534
16,18,female,german,right,ok,,EZW,migo,750,0,2,3,,,002.bmp,Pear11.jpg,043.bmp,Pear11.jpg,target,A,a,1,609
16,18,female,german,right,ok,,EZW,migo,750,0,2,3,,,065.bmp,Paperclip13.jpg,074.bmp,Paperclip13.jpg,target,A,a,1,469
16,18,female,german,right,ok,,EZW,migo,750,0,2,5,016.bmp,053.bmp,032.bmp,Lipstick12.jpg,052.bmp,Lipstick12.jpg,target,A,a,1,514
16,18,female,german,right,ok,,EZW,migo,750,0,2,5,087.bmp,061.bmp,014.bmp,Bun7.jpg,004.bmp,Bun18.jpg,lure,A,l,0,840
16,18,female,german,right,ok,,EZW,migo,750,0,2,4,,055.bmp,047.bmp,Strawberry17.jpg,012.bmp,Strawberry18.jpg,lure,A,l,0,456
16,18,female,german,right,ok,,EZW,migo,750,0,2,4,,003.bmp,004.bmp,Pen10.jpg,083.bmp,Pen14.jpg,lure,A,l,0,383
16,18,female,german,right,ok,,EZW,migo,750,0,2,4,,007.bmp,073.bmp,Umbrella10.jpg,065.bmp,Umbrella1.jpg,lure,A,l,0,820
16,18,female,german,right,ok,,EZW,migo,750,0,2,5,083.bmp,088.bmp,078.bmp,Coins4.jpg,024.bmp,Hand1.jpg,new,A,l,0,405
16,18,female,german,right,ok,,EZW,migo,750,0,2,3,,,077.bmp,Bag12.jpg,051.bmp,Bag18.jpg,lure,L,l,1,354
16,18,female,german,right,ok,,EZW,migo,750,0,2,5,080.bmp,009.bmp,040.bmp,Feather18.jpg,039.bmp,Stapler16.jpg,new,L,l,1,776
16,18,female,german,right,ok,,EZW,migo,750,0,2,4,,044.bmp,011.bmp,Toothbrush1.jpg,023.bmp,Toothbrush1.jpg,target,L,a,0,641
16,18,female,german,right,ok,,EZW,migo,750,0,2,3,,,028.bmp,Candle6.jpg,020.bmp,Candle16.jpg,lure,A,l,0,1223
16,18,female,german,right,ok,,EZW,migo,750,0,2,3,,,014.bmp,Biscuit3.jpg,080.bmp,Biscuit3.jpg,target,A,a,1,537
16,18,female,german,right,ok,,EZW,migo,750,0,2,3,,,023.bmp,Screw16.jpg,037.bmp,Shell7.jpg,new,L,l,1,689
16,18,female,german,right,ok,,EZW,migo,750,0,2,3,,,038.bmp,Present21.jpg,054.bmp,Present22.jpg,lure,A,l,0,627
16,18,female,german,right,ok,,EZW,migo,750,0,2,3,,,029.bmp,Scissors17.jpg,039.bmp,Scissors5.jpg,lure,A,l,0,874
16,18,female,german,right,ok,,EZW,migo,750,0,2,4,,016.bmp,042.bmp,Holly4.jpg,071.bmp,Fudge4.jpg,new,L,l,1,1404
16,18,female,german,right,ok,,EZW,migo,750,0,2,4,,040.bmp,041.bmp,Onion12.jpg,038.bmp,Onion12.jpg,target,A,a,1,940
16,18,female,german,right,ok,,EZW,migo,750,0,2,5,035.bmp,078.bmp,072.bmp,Brocolli18.jpg,027.bmp,Brocolli17.jpg,lure,A,l,0,1213
16,18,female,german,right,ok,,EZW,migo,750,0,2,4,,063.bmp,076.bmp,Flower20.jpg,022.bmp,Swirl12.jpg,new,L,l,1,858
16,18,female,german,right,ok,,EZW,migo,750,0,2,5,069.bmp,020.bmp,044.bmp,Chocolate21.jpg,058.bmp,Daff3.jpg,new,L,l,1,1447
16,18,female,german,right,ok,,EZW,migo,750,0,2,5,043.bmp,012.bmp,029.bmp,Tomato18.jpg,025.bmp,Tomato18.jpg,target,A,a,1,794
16,18,female,german,right,ok,,EZW,migo,750,0,2,3,,,008.bmp,Fork14.jpg,010.bmp,Jigsaw4.jpg,new,L,l,1,1122
16,18,female,german,right,ok,,EZW,migo,750,0,2,4,,021.bmp,013.bmp,Keys14.jpg,078.bmp,Keys14.jpg,target,A,a,1,1047
16,18,female,german,right,ok,,EZW,migo,750,0,2,3,,,016.bmp,String19.jpg,014.bmp,String8.jpg,lure,A,l,0,932
16,18,female,german,right,ok,,EZW,migo,750,0,2,4,,047.bmp,009.bmp,Ginger14.jpg,043.bmp,Ginger14.jpg,target,L,a,0,1854
16,18,female,german,right,ok,,EZW,migo,750,0,2,4,,011.bmp,062.bmp,Hanger10.jpg,012.bmp,Man22.jpg,new,A,l,0,351
16,18,female,german,right,ok,,EZW,migo,750,0,2,3,,,037.bmp,Nut18.jpg,050.bmp,Nut21.jpg,lure,A,l,0,553
16,18,female,german,right,ok,,EZW,migo,750,0,2,5,044.bmp,071.bmp,086.bmp,Mushroom19.jpg,016.bmp,Mushroom24.jpg,lure,A,l,0,442
16,18,female,german,right,ok,,EZW,migo,750,0,2,5,021.bmp,032.bmp,031.bmp,Chilli9.jpg,072.bmp,Apple5.jpg,new,A,l,0,183
16,18,female,german,right,ok,,EZW,migo,750,0,2,3,,,015.bmp,Leaf9.jpg,047.bmp,Car11.jpg,new,L,l,1,527
16,18,female,german,right,ok,,EZW,migo,750,0,3,5,031.bmp,063.bmp,081.bmp,Pear16.jpg,055.bmp,Pear25.jpg,lure,L,l,1,704
16,18,female,german,right,ok,,EZW,migo,750,0,3,3,,,048.bmp,Umbrella4.jpg,012.bmp,Cake15.jpg,new,L,l,1,1620
16,18,female,german,right,ok,,EZW,migo,750,0,3,4,,078.bmp,016.bmp,Leaf19.jpg,083.bmp,Keys15.jpg,new,L,l,1,867
16,18,female,german,right,ok,,EZW,migo,750,0,3,4,,085.bmp,060.bmp,Holly5.jpg,084.bmp,Sweet17.jpg,new,L,l,1,1255
16,18,female,german,right,ok,,EZW,migo,750,0,3,5,075.bmp,066.bmp,033.bmp,Mushroom17.jpg,037.bmp,Ginger2.jpg,new,L,l,1,1321
16,18,female,german,right,ok,,EZW,migo,750,0,3,4,,034.bmp,008.bmp,Shell10.jpg,075.bmp,Shell8.jpg,lure,A,l,0,1339
16,18,female,german,right,ok,,EZW,migo,750,0,3,3,,,032.bmp,Apple18.jpg,056.bmp,Bag3.jpg,new,L,l,1,2016
16,18,female,german,right,ok,,EZW,migo,750,0,3,3,,,074.bmp,Tomato20.jpg,026.bmp,Candle1.jpg,new,L,l,1,1028
16,18,female,german,right,ok,,EZW,migo,750,0,3,4,,041.bmp,088.bmp,Chilli24.jpg,066.bmp,Chilli13.jpg,lure,A,l,0,1162
16,18,female,german,right,ok,,EZW,migo,750,0,3,3,,,070.bmp,Fudge3.jpg,006.bmp,Fudge3.jpg,target,A,a,1,1031
16,18,female,german,right,ok,,EZW,migo,750,0,3,3,,,085.bmp,Fork1.jpg,015.bmp,Fork12.jpg,lure,L,l,1,1000
16,18,female,german,right,ok,,EZW,migo,750,0,3,4,,085.bmp,012.bmp,Key4.jpg,037.bmp,Key4.jpg,target,A,a,1,707
16,18,female,german,right,ok,,EZW,migo,750,0,3,3,,,031.bmp,Star10.jpg,077.bmp,Star10.jpg,target,A,a,1,1049
16,18,female,german,right,ok,,EZW,migo,750,0,3,3,,,027.bmp,Paperclip16.jpg,065.bmp,Paperclip16.jpg,target,A,a,1,663
16,18,female,german,right,ok,,EZW,migo,750,0,3,3,,,034.bmp,Brocolli19.jpg,069.bmp,Brocolli19.jpg,target,A,a,1,610
16,18,female,german,right,ok,,EZW,migo,750,0,3,3,,,074.bmp,String21.jpg,014.bmp,String21.jpg,target,A,a,1,599
16,18,female,german,right,ok,,EZW,migo,750,0,3,3,,,054.bmp,Hanger12.jpg,050.bmp,Daff9.jpg,new,A,l,0,1432
