id,age,gender,mothertongue,handedness,vision,vision_impairment,field_of_study,material,stim_duration,isi,block,n_prime,prime1,prime2,prime3,target,prime5,probe,probe_type,probe_response,correct_response,correct,rt
17,19,female,german,right,ok,,EZW und Linguistik & Phonetik,words,250,0,1,3,,,rhygik,Meißel,Kozirt,MEIßEL,target,a,a,1,1674
17,19,female,german,right,ok,,EZW und Linguistik & Phonetik,words,250,0,1,5,rapende,Zeibchen,niheil,Gaspedal,zünemalz,KUPPLUNG,lure,l,l,1,1032
17,19,female,german,right,ok,,EZW und Linguistik & Phonetik,words,250,0,1,3,,,twiskie,Viereck,Sammuts,DREIECK,lure,l,l,1,2184
17,19,female,german,right,ok,,EZW und Linguistik & Phonetik,words,250,0,1,4,,Horhormivs,glukflau,Australien,seer,KINO,new,l,l,1,757
17,19,female,german,right,ok,,EZW und Linguistik & Phonetik,words,250,0,1,3,,,Yralaun,Schütze,kequisi,SCHÜTZE,target,a,a,1,735
17,19,female,german,right,ok,,EZW und Linguistik & Phonetik,words,250,0,1,4,,beise,schnämmen,Taube,Arksa,AMSEL,lure,l,l,1,2089
17,19,female,german,right,ok,,EZW und Linguistik & Phonetik,words,250,0,1,3,,,Spapfle,Werwolf,kachgen,TOCHTER,new,l,l,1,1645
17,19,female,german,right,ok,,EZW und Linguistik & Phonetik,words,250,0,1,4,,futbant,eilelle,Tequila,Sadern,TEQUILA,target,a,a,1,1210
17,19,female,german,right,ok,,EZW und Linguistik & Phonetik,words,250,0,1,3,,,Cafhuter,Rose,doot,THRILLER,new,l,l,1,1046
17,19,female,german,right,ok,,EZW und Linguistik & Phonetik,words,250,0,1,3,,,mahs,Buch,Wuha,BUCH,target,a,a,1,962
17,19,female,german,right,ok,,EZW und Linguistik & Phonetik,words,250,0,1,5,hee,schneiz,Keich,Schwert,Fubi,BOMBE,lure,l,l,1,802
17,19,female,german,right,ok,,EZW und Linguistik & Phonetik,words,250,0,1,5,Mirhecktusche,Gaure,stunkes,Hamburg,Reches,DONAU,new,l,l,1,1026
17,19,female,german,right,ok,,EZW und Linguistik & Phonetik,words,250,0,1,3,,,Hank,Kanu,hefs,KANU,target,a,a,1,813
17,19,female,german,right,ok,,EZW und Linguistik & Phonetik,words,250,0,1,5,Esbi,imre,goches,Roggen,zürche,ROGGEN,target,a,a,1,907
17,19,female,german,right,ok,,EZW und Linguistik & Phonetik,words,250,0,1,3,,,Dregde,Synagoge,noliwast,KIRCHE,lure,l,l,1,789
17,19,female,german,right,ok,,EZW und Linguistik & Phonetik,words,250,0,1,4,,tume,Zweienn,Flanell,schnank,FLANELL,target,a,a,1,794
17,19,female,german,right,ok,,EZW und Linguistik & Phonetik,words,250,0,1,5,noliwöst,Stulse,arknel,Adjektiv,Zoches,ADVERB,lure,l,l,1,767
17,19,female,german,right,ok,,EZW und Linguistik & Phonetik,words,250,0,1,5,Pande,Nerweles,donaponi,Hören,Plürenzen,DÄNEMARK,new,l,l,1,808
17,19,female,german,right,ok,,EZW und Linguistik & Phonetik,words,250,0,1,3,,,Maar,Kopf,gron,KOPF,target,a,a,1,726
17,19,female,german,right,ok,,EZW und Linguistik & Phonetik,words,250,0,1,4,,Zolber,pfas,Pfennig,strätze,MARK,lure,l,l,1,1454
17,19,female,german,right,ok,,EZW und Linguistik & Phonetik,words,250,0,1,5,Nelanssprule,votgo,nolivost,Mobiltelefon,Schreiz,SCHUPPEN,new,l,l,1,841
