id,age,gender,mothertongue,handedness,vision,vision_impairment,field_of_study,material,stim_duration,isi,block,n_prime,prime1,prime2,prime3,target,prime5,probe,probe_type,probe_response,correct_response,correct,rt
57,22,male,german,right,ok,,Psychologie,words,250,0,1,3,,,zasen,Pflaume,Werwähr,APFEL,lure,l,l,1,4102
57,22,male,german,right,ok,,Psychologie,words,250,0,1,4,,Zilche,Floppe,Gerste,lepen,GERSTE,target,a,a,1,1185
57,22,male,german,right,ok,,Psychologie,words,250,0,1,5,niwain,Zweienn,Tirrt,Hering,berman,LACHS,lure,l,l,1,2129
57,22,male,german,right,ok,,Psychologie,words,250,0,1,4,,Havi,Rowlt,Elbe,marb,ELBE,target,a,a,1,1125
57,22,male,german,right,ok,,Psychologie,words,250,0,1,5,Gis,reschems,küfschatten,Küchenwaage,Kerigs,ARM,new,l,l,1,933
57,22,male,german,right,ok,,Psychologie,words,250,0,1,5,henf,Vöfamerifi,gofen,Flasche,Peppher,GLAS,lure,l,l,1,905
57,22,male,german,right,ok,,Psychologie,words,250,0,1,4,,haxy,Nellar,Löffel,Zimpun,MESSER,lure,l,l,1,829
57,22,male,german,right,ok,,Psychologie,words,250,0,1,5,Bisoprommer,zämin,sätte,Tisch,skurtung,TISCH,target,a,a,1,592
57,22,male,german,right,ok,,Psychologie,words,250,0,1,3,,,rusne,Dogge,Draf,GOLF,new,l,l,1,893
57,22,male,german,right,ok,,Psychologie,words,250,0,1,5,läba,Kodlenstüxt,Yanrabos,Bohnen,dronne,BÜROKLAMMER,new,l,l,1,857
57,22,male,german,right,ok,,Psychologie,words,250,0,1,5,Gehs,nesus,dräude,Kanu,Sprieme,EISEN,new,l,l,1,1032
57,22,male,german,right,ok,,Psychologie,words,250,0,1,5,zömer,kruptung,Kreit,Vater,manze,VATER,target,a,a,1,612
57,22,male,german,right,ok,,Psychologie,words,250,0,1,3,,,Sarziwün,Rückspiegel,kodlenstürr,POLIZIST,new,l,l,1,787
57,22,male,german,right,ok,,Psychologie,words,250,0,1,4,,Pesters,Horieller,Filzstift,bleistohn,FILZSTIFT,target,a,a,1,898
57,22,male,german,right,ok,,Psychologie,words,250,0,1,5,fuha,nelatsstunle,dühre,Jacke,Hext,ROCK,lure,l,l,1,847
57,22,male,german,right,ok,,Psychologie,words,250,0,1,5,spurmisch,Schrang,esdo,Kerosin,Mot,RUM,new,l,l,1,726
57,22,male,german,right,ok,,Psychologie,words,250,0,1,5,nepus,takafe,Maargand,Computer,Kilpedal,MEILE,new,l,l,1,801
57,22,male,german,right,ok,,Psychologie,words,250,0,1,3,,,zinkem,Schach,Adxahtiv,MONOPOLY,lure,l,l,1,2472
57,22,male,german,right,ok,,Psychologie,words,250,0,1,3,,,Lewen,Rumba,krupstoft,CHACHACHA,lure,l,l,1,966
57,22,male,german,right,ok,,Psychologie,words,250,0,1,5,bledesand,Tobosdelebon,Wudelhirm,Gymnasium,zieremt,BERUFSSCHULE,lure,l,l,1,914
57,22,male,german,right,ok,,Psychologie,words,250,0,1,5,Bisospommer,zallspiegel,Piebe,Kohlenstoff,Loppenstant,WASSERSTOFF,lure,l,l,1,784
57,22,male,german,right,ok,,Psychologie,words,250,0,1,4,,Broppe,sichenbuige,Schweiz,tequisi,STRAßENBAHN,new,l,l,1,784
57,22,male,german,right,ok,,Psychologie,words,250,0,1,4,,beve,Vögameriho,Stecknadel,Ykidu,MALEN,new,l,l,1,729
57,22,male,german,right,ok,,Psychologie,words,250,0,1,3,,,horhormipt,Actionfilm,Hestbrebse,ACTIONFILM,target,a,a,1,741
