id,age,gender,mothertongue,handedness,vision,vision_impairment,field_of_study,material,stim_duration,isi,block,n_prime,prime1,prime2,prime3,target,prime5,probe,probe_type,probe_response,correct_response,correct,rt
25,19,female,german,right,ok,,sozialwissenschaften,brady,750,0,1,5,100.bmp,060.bmp,006.bmp,abacus_2.bmp,046.bmp,abacus_6.bmp,lure,a,l,0,1677
25,19,female,german,right,ok,,sozialwissenschaften,brady,750,0,1,3,,,078.bmp,tape_3.bmp,067.bmp,ceilingfan_10.bmp,new,l,l,1,2415
25,19,female,german,right,ok,,sozialwissenschaften,brady,750,0,1,5,031.bmp,090.bmp,006.bmp,tree_1.bmp,025.bmp,tree_13.bmp,lure,l,l,1,5529
25,19,female,german,right,ok,,sozialwissenschaften,brady,750,0,1,4,,067.bmp,026.bmp,roadsign_4.bmp,025.bmp,roadsign_15.bmp,lure,a,l,0,2221
25,19,female,german,right,ok,,sozialwissenschaften,brady,750,0,1,5,052.bmp,022.bmp,060.bmp,decorativescreen_9.bmp,119.bmp,decorativescreen_15.bmp,lure,a,l,0,1623
25,19,female,german,right,ok,,sozialwissenschaften,brady,750,0,1,3,,,118.bmp,bowtie_16.bmp,077.bmp,bowtie_16.bmp,target,a,a,1,1164
25,19,female,german,right,ok,,sozialwissenschaften,brady,750,0,1,4,,052.bmp,071.bmp,headphone_1.bmp,025.bmp,headphone_4.bmp,lure,a,l,0,1548
25,19,female,german,right,ok,,sozialwissenschaften,brady,750,0,1,3,,,034.bmp,horseshoe_9.bmp,107.bmp,horseshoe_9.bmp,target,a,a,1,1259
25,19,female,german,right,ok,,sozialwissenschaften,brady,750,0,1,3,,,018.bmp,bench_2.bmp,007.bmp,camcorder_3.bmp,new,l,l,1,1860
25,19,female,german,right,ok,,sozialwissenschaften,brady,750,0,1,3,,,003.bmp,dresser_9.bmp,090.bmp,dresser_9.bmp,target,a,a,1,2153
25,19,female,german,right,ok,,sozialwissenschaften,brady,750,0,1,4,,077.bmp,007.bmp,rug_17.bmp,042.bmp,sandwich_9.bmp,new,l,l,1,2203
25,19,female,german,right,ok,,sozialwissenschaften,brady,750,0,1,4,,091.bmp,110.bmp,mask_1.bmp,032.bmp,mask_17.bmp,lure,l,l,1,1732
25,19,female,german,right,ok,,sozialwissenschaften,brady,750,0,1,4,,042.bmp,069.bmp,clock_10.bmp,005.bmp,remote_3.bmp,new,l,l,1,1949
25,19,female,german,right,ok,,sozialwissenschaften,brady,750,0,1,4,,056.bmp,046.bmp,christmasornament_17.bmp,049.bmp,christmasornament_17.bmp,target,a,a,1,1347
25,19,female,german,right,ok,,sozialwissenschaften,brady,750,0,1,3,,,091.bmp,saltpeppershake_14.bmp,038.bmp,saltpeppershake_7.bmp,lure,a,l,0,1642
25,19,female,german,right,ok,,sozialwissenschaften,brady,750,0,1,4,,016.bmp,077.bmp,butter_10.bmp,061.bmp,butter_10.bmp,target,a,a,1,1177
