id,age,gender,mothertongue,handedness,vision,vision_impairment,field_of_study,material,stim_duration,isi,block,n_prime,prime1,prime2,prime3,target,prime5,probe,probe_type,probe_response,correct_response,correct,rt
10,21,female,german,right,ok,,Rechtswissenschaften,migo,750,0,1,5,055.bmp,045.bmp,054.bmp,Biscuit1.jpg,086.bmp,Biscuit22.jpg,lure,a,l,0,3557
10,21,female,german,right,ok,,Rechtswissenschaften,migo,750,0,1,3,,,039.bmp,Jigsaw14.jpg,061.bmp,Jigsaw14.jpg,target,a,a,1,1664
10,21,female,german,right,ok,,Rechtswissenschaften,migo,750,0,1,5,013.bmp,075.bmp,007.bmp,Mushroom17.jpg,029.bmp,Mushroom8.jpg,lure,a,l,0,2467
10,21,female,german,right,ok,,Rechtswissenschaften,migo,750,0,1,3,,,082.bmp,Sweet1.jpg,010.bmp,Sweet1.jpg,target,a,a,1,1351
10,21,female,german,right,ok,,Rechtswissenschaften,migo,750,0,1,3,,,057.bmp,Key9.jpg,001.bmp,Tomato5.jpg,new,l,l,1,2270
10,21,female,german,right,ok,,Rechtswissenschaften,migo,750,0,1,4,,082.bmp,079.bmp,Man5.jpg,030.bmp,Man3.jpg,lure,a,l,0,1551
10,21,female,german,right,ok,,Rechtswissenschaften,migo,750,0,1,5,017.bmp,074.bmp,054.bmp,Pen15.jpg,048.bmp,Pen23.jpg,lure,a,l,0,1745
10,21,female,german,right,ok,,Rechtswissenschaften,migo,750,0,1,4,,037.bmp,060.bmp,Paperclip11.jpg,021.bmp,Onion7.jpg,new,l,l,1,2027
10,21,female,german,right,ok,,Rechtswissenschaften,migo,750,0,1,4,,042.bmp,029.bmp,Plug7.jpg,073.bmp,Glass13.jpg,new,l,l,1,1359
10,21,female,german,right,ok,,Rechtswissenschaften,migo,750,0,1,3,,,062.bmp,Bun15.jpg,026.bmp,Candle1.jpg,new,l,l,1,1384
10,21,female,german,right,ok,,Rechtswissenschaften,migo,750,0,1,3,,,060.bmp,Brocolli18.jpg,036.bmp,Brocolli24.jpg,lure,l,l,1,2958
10,21,female,german,right,ok,,Rechtswissenschaften,migo,750,0,1,3,,,004.bmp,Stapler15.jpg,048.bmp,Stapler11.jpg,lure,a,l,0,1525
