id,age,gender,mothertongue,handedness,vision,vision_impairment,field_of_study,material,stim_duration,isi,block,n_prime,prime1,prime2,prime3,target,prime5,probe,probe_type,probe_response,correct_response,correct,rt
53,19,female,german,right,ok,,Psychologie,drm,250,0,1,5,erflußmehn,zadem,Wömen,Schokolade,Roge,HEMD,new,l,l,1,1839
53,19,female,german,right,ok,,Psychologie,drm,250,0,1,3,,,Schihr,Gehirn,annülje,SCHÄDEL,lure,l,l,1,4163
53,19,female,german,right,ok,,Psychologie,drm,250,0,1,3,,,Stukes,Schule,rommel,SCHULE,target,a,a,1,1792
53,19,female,german,right,ok,,Psychologie,drm,250,0,1,4,,zwelets,zindes,fließen,Eswid,FLUSS,lure,l,l,1,943
53,19,female,german,right,ok,,Psychologie,drm,250,0,1,5,Zöhrer,vejunkfeit,zirn,Ziege,labem,BERG,lure,l,l,1,937
53,19,female,german,right,ok,,Psychologie,drm,250,0,1,3,,,lahten,Doktor,Kuseln,DOKTOR,target,a,a,1,913
53,19,female,german,right,ok,,Psychologie,drm,250,0,1,3,,,grüll,stoppen,Knaxier,ÄRGER,new,l,l,1,1436
53,19,female,german,right,ok,,Psychologie,drm,250,0,1,3,,,battes,Indien,Rüse,REIS,lure,l,l,1,3242
53,19,female,german,right,ok,,Psychologie,drm,250,0,1,4,,sona,Sünzugs,riechen,Gonwine,RIECHEN,target,a,a,1,1172
53,19,female,german,right,ok,,Psychologie,drm,250,0,1,4,,rit,Zwiff,Fuß,zau,FUß,target,a,a,1,1257
53,19,female,german,right,ok,,Psychologie,drm,250,0,1,3,,,Purien,Steppe,zage,LÖWE,lure,l,l,1,1559
53,19,female,german,right,ok,,Psychologie,drm,250,0,1,4,,wöde,Skrilze,Schnaps,eufen,WEICH,new,l,l,1,1182
53,19,female,german,right,ok,,Psychologie,drm,250,0,1,4,,Flebigt,drostim,Fenster,Hagend,FENSTER,target,a,a,1,767
53,19,female,german,right,ok,,Psychologie,drm,250,0,1,3,,,essee,Gesellschaft,Bauseitfaben,RAUCH,new,l,l,1,809
53,19,female,german,right,ok,,Psychologie,drm,250,0,1,3,,,Dopp,Teer,kaffau,STRAßE,lure,l,l,1,755
53,19,female,german,right,ok,,Psychologie,drm,250,0,1,4,,Glat,Wot,Zeiger,zilken,UHR,lure,l,l,1,845
53,19,female,german,right,ok,,Psychologie,drm,250,0,1,5,Strägel,ziller,Wunxe,Zeitung,nisorre,ZEITUNG,target,a,a,1,605
53,19,female,german,right,ok,,Psychologie,drm,250,0,1,5,deser,fusee,Glukse,Wolken,Erspunmehn,NADEL,new,l,l,1,664
53,19,female,german,right,ok,,Psychologie,drm,250,0,1,3,,,wutimeß,Klavier,Nagerme,KLAVIER,target,a,a,1,1077
53,19,female,german,right,ok,,Psychologie,drm,250,0,1,3,,,feime,Leine,Läuer,STUHL,new,l,l,1,698
53,19,female,german,right,ok,,Psychologie,drm,250,0,1,4,,Briff,Bleiwe,Birne,hesen,LAMPE,lure,l,l,1,1166
53,19,female,german,right,ok,,Psychologie,drm,250,0,1,4,,bleineit,Glirscher,Gespräch,tarzife,DIAMANT,new,l,l,1,730
53,19,female,german,right,ok,,Psychologie,drm,250,0,1,3,,,iser,Hand,Sona,HAND,target,a,a,1,659
53,19,female,german,right,ok,,Psychologie,drm,250,0,1,3,,,Sebte,Wunde,absus,BLÜTE,new,l,l,1,652
53,19,female,german,right,ok,,Psychologie,drm,250,0,1,4,,wurikeß,Sieer,frostig,Belb,KALT,lure,l,l,1,811
53,19,female,german,right,ok,,Psychologie,drm,250,0,1,3,,,fiafi,Tasse,Glöte,TASSE,target,a,a,1,664
53,19,female,german,right,ok,,Psychologie,drm,250,0,1,5,Selken,korend,kozans,fahren,Schiekel,SCHLAF,new,l,l,1,879
53,19,female,german,right,ok,,Psychologie,brady,750,0,2,5,034.bmp,020.bmp,057.bmp,pokercard_3.bmp,087.bmp,toyhorse_12.bmp,new,l,l,1,3817
53,19,female,german,right,ok,,Psychologie,brady,750,0,2,4,,040.bmp,075.bmp,videogamecontroller_2.bmp,100.bmp,videogamecontroller_2.bmp,target,a,a,1,883
53,19,female,german,right,ok,,Psychologie,brady,750,0,2,4,,003.bmp,101.bmp,cookingpan_14.bmp,098.bmp,bread_11.bmp,new,l,l,1,1340
53,19,female,german,right,ok,,Psychologie,brady,750,0,2,3,,,090.bmp,mushroom_12.bmp,026.bmp,ball_6.bmp,new,l,l,1,1447
53,19,female,german,right,ok,,Psychologie,brady,750,0,2,4,,114.bmp,052.bmp,coatrack_14.bmp,074.bmp,box_3.bmp,new,l,l,1,1392
53,19,female,german,right,ok,,Psychologie,brady,750,0,2,3,,,020.bmp,hairbrush_5.bmp,094.bmp,hairbrush_5.bmp,target,a,a,1,1093
53,19,female,german,right,ok,,Psychologie,brady,750,0,2,5,105.bmp,125.bmp,101.bmp,scrunchie_1.bmp,063.bmp,coffee_13.bmp,new,l,l,1,1380
53,19,female,german,right,ok,,Psychologie,brady,750,0,2,4,,096.bmp,080.bmp,bearteddy_10.bmp,040.bmp,train_2.bmp,new,l,l,1,933
53,19,female,german,right,ok,,Psychologie,brady,750,0,2,5,089.bmp,128.bmp,051.bmp,bowlingpin_13.bmp,064.bmp,bowlingpin_4.bmp,lure,l,l,1,1350
53,19,female,german,right,ok,,Psychologie,brady,750,0,2,5,090.bmp,093.bmp,015.bmp,rusdoll_8.bmp,112.bmp,powerstrip_14.bmp,new,l,l,1,1254
53,19,female,german,right,ok,,Psychologie,brady,750,0,2,5,118.bmp,107.bmp,112.bmp,babycrib_6.bmp,060.bmp,babycrib_6.bmp,target,a,a,1,873
53,19,female,german,right,ok,,Psychologie,brady,750,0,2,5,040.bmp,050.bmp,020.bmp,basecards_12.bmp,006.bmp,basecards_17.bmp,lure,l,l,1,869
53,19,female,german,right,ok,,Psychologie,brady,750,0,2,5,076.bmp,065.bmp,020.bmp,axe_16.bmp,005.bmp,axe_16.bmp,target,a,a,1,1159
53,19,female,german,right,ok,,Psychologie,brady,750,0,2,5,122.bmp,018.bmp,053.bmp,earings_4.bmp,124.bmp,earings_4.bmp,target,l,a,0,3155
53,19,female,german,right,ok,,Psychologie,brady,750,0,2,4,,103.bmp,085.bmp,scale_1.bmp,018.bmp,scale_17.bmp,lure,l,l,1,2839
53,19,female,german,right,ok,,Psychologie,brady,750,0,2,4,,029.bmp,106.bmp,cheesegrater_9.bmp,005.bmp,saltpeppershake_6.bmp,new,a,l,0,1238
53,19,female,german,right,ok,,Psychologie,brady,750,0,2,4,,038.bmp,077.bmp,knife_2.bmp,005.bmp,knife_11.bmp,lure,l,l,1,1614
53,19,female,german,right,ok,,Psychologie,brady,750,0,2,5,021.bmp,090.bmp,106.bmp,coin_15.bmp,054.bmp,coin_15.bmp,target,a,a,1,1121
53,19,female,german,right,ok,,Psychologie,brady,750,0,2,4,,007.bmp,117.bmp,printer_4.bmp,014.bmp,parfait_10.bmp,new,l,l,1,1409
53,19,female,german,right,ok,,Psychologie,brady,750,0,2,3,,,015.bmp,circutboard_7.bmp,002.bmp,circutboard_12.bmp,lure,l,l,1,1014
53,19,female,german,right,ok,,Psychologie,brady,750,0,2,3,,,031.bmp,guitar_11.bmp,108.bmp,guitar_16.bmp,lure,l,l,1,1050
53,19,female,german,right,ok,,Psychologie,brady,750,0,2,3,,,041.bmp,scissors_4.bmp,019.bmp,scissors_4.bmp,target,a,a,1,768
53,19,female,german,right,ok,,Psychologie,brady,750,0,2,5,094.bmp,095.bmp,061.bmp,birdhouse_15.bmp,111.bmp,birdhouse_16.bmp,lure,l,l,1,1301
53,19,female,german,right,ok,,Psychologie,brady,750,0,2,4,,127.bmp,050.bmp,coffeemug_12.bmp,036.bmp,coffeemug_13.bmp,lure,l,l,1,1059
53,19,female,german,right,ok,,Psychologie,brady,750,0,2,3,,,069.bmp,ring_5.bmp,112.bmp,tricycle_6.bmp,new,l,l,1,1050
53,19,female,german,right,ok,,Psychologie,brady,750,0,2,5,023.bmp,105.bmp,079.bmp,helmet_7.bmp,055.bmp,helmet_7.bmp,target,a,a,1,1254
53,19,female,german,right,ok,,Psychologie,brady,750,0,2,4,,083.bmp,122.bmp,pen_5.bmp,051.bmp,pen_2.bmp,lure,l,l,1,763
53,19,female,german,right,ok,,Psychologie,brady,750,0,2,3,,,105.bmp,socks_8.bmp,054.bmp,socks_17.bmp,lure,l,l,1,1068
53,19,female,german,right,ok,,Psychologie,brady,750,0,2,5,008.bmp,125.bmp,067.bmp,leaves_12.bmp,117.bmp,leaves_3.bmp,lure,l,l,1,1320
53,19,female,german,right,ok,,Psychologie,brady,750,0,2,5,091.bmp,085.bmp,058.bmp,muffin_9.bmp,053.bmp,muffin_9.bmp,target,a,a,1,872
53,19,female,german,right,ok,,Psychologie,brady,750,0,2,5,057.bmp,011.bmp,094.bmp,pizza_7.bmp,122.bmp,abacus_12.bmp,new,l,l,1,1952
53,19,female,german,right,ok,,Psychologie,brady,750,0,2,4,,077.bmp,101.bmp,keyboard_7.bmp,004.bmp,easteregg_13.bmp,new,l,l,1,1191
53,19,female,german,right,ok,,Psychologie,brady,750,0,2,5,104.bmp,013.bmp,119.bmp,tv_7.bmp,101.bmp,mathcompass_10.bmp,new,l,l,1,1016
53,19,female,german,right,ok,,Psychologie,brady,750,0,2,5,054.bmp,028.bmp,009.bmp,bill_10.bmp,069.bmp,horseshoe_6.bmp,new,l,l,1,976
53,19,female,german,right,ok,,Psychologie,brady,750,0,2,4,,028.bmp,050.bmp,sodacan_6.bmp,038.bmp,sodacan_6.bmp,target,a,a,1,1163
53,19,female,german,right,ok,,Psychologie,brady,750,0,2,4,,104.bmp,128.bmp,bench_1.bmp,105.bmp,bench_2.bmp,lure,l,l,1,1028
53,19,female,german,right,ok,,Psychologie,brady,750,0,2,3,,,027.bmp,cushion_10.bmp,115.bmp,cushion_10.bmp,target,a,a,1,1110
53,19,female,german,right,ok,,Psychologie,brady,750,0,2,4,,043.bmp,125.bmp,carabiner_15.bmp,126.bmp,carabiner_14.bmp,lure,l,l,1,1313
53,19,female,german,right,ok,,Psychologie,brady,750,0,2,3,,,104.bmp,bed_13.bmp,013.bmp,bed_13.bmp,target,a,a,1,1741
53,19,female,german,right,ok,,Psychologie,brady,750,0,2,4,,092.bmp,020.bmp,scooter_6.bmp,018.bmp,scooter_16.bmp,lure,l,l,1,788
53,19,female,german,right,ok,,Psychologie,brady,750,0,2,5,067.bmp,054.bmp,015.bmp,umbrella_8.bmp,072.bmp,camcorder_9.bmp,new,l,l,1,800
53,19,female,german,right,ok,,Psychologie,brady,750,0,2,5,035.bmp,126.bmp,026.bmp,bathsuit_4.bmp,016.bmp,bathsuit_7.bmp,lure,l,l,1,725
53,19,female,german,right,ok,,Psychologie,brady,750,0,2,5,077.bmp,109.bmp,054.bmp,backpack_16.bmp,095.bmp,backpack_16.bmp,target,a,a,1,829
53,19,female,german,right,ok,,Psychologie,brady,750,0,2,3,,,018.bmp,makeupcompact_1.bmp,122.bmp,gift_12.bmp,new,l,l,1,1967
53,19,female,german,right,ok,,Psychologie,brady,750,0,2,4,,052.bmp,097.bmp,toiletseat_1.bmp,067.bmp,toiletseat_10.bmp,lure,l,l,1,880
53,19,female,german,right,ok,,Psychologie,brady,750,0,2,5,127.bmp,104.bmp,084.bmp,typewriter_11.bmp,028.bmp,magazinecovers_14.bmp,new,l,l,1,1417
53,19,female,german,right,ok,,Psychologie,brady,750,0,2,4,,041.bmp,075.bmp,gamehandheld_5.bmp,022.bmp,gamehandheld_9.bmp,lure,l,l,1,827
53,19,female,german,right,ok,,Psychologie,brady,750,0,2,4,,066.bmp,014.bmp,watergun_12.bmp,034.bmp,watergun_12.bmp,target,a,a,1,1037
53,19,female,german,right,ok,,Psychologie,brady,750,0,2,4,,006.bmp,033.bmp,bell_13.bmp,101.bmp,bell_13.bmp,target,a,a,1,792
53,19,female,german,right,ok,,Psychologie,brady,750,0,2,4,,111.bmp,098.bmp,trumpet_16.bmp,059.bmp,trumpet_6.bmp,lure,l,l,1,667
53,19,female,german,right,ok,,Psychologie,brady,750,0,2,5,050.bmp,066.bmp,014.bmp,binoculars_12.bmp,082.bmp,frisbee_4.bmp,new,l,l,1,1663
53,19,female,german,right,ok,,Psychologie,brady,750,0,2,3,,,043.bmp,decorativescreen_2.bmp,056.bmp,decorativescreen_17.bmp,lure,l,l,1,1252
53,19,female,german,right,ok,,Psychologie,brady,750,0,2,4,,019.bmp,109.bmp,wineglass_8.bmp,076.bmp,wineglass_8.bmp,target,a,a,1,878
