  ECOsub1 [08-2011]

 20Liste
Liste[i].wort, Liste[i].istwort,  Liste[i].istpositiv, uspositiv, istmaskiert
 dann 5x: Liste[i].us[j]
 dann: 3x Liste[i].liking[j]
  0  pimuide   0  -1   0   0  22  20  10   4   2 -1  -1  -1
  1   hiwawa   0  -1   0   0  17  16  11  21  13 -1  -1  -1
  2  sleshen   0  -1   0   0   5   0  18  19   3 -1  -1  -1
  3  umeuken   0  -1   0   0  12  14  15   6   7 -1  -1  -1
  4  hilejin   0  -1   0   0  23   9   1  24   8 -1  -1  -1
  5  permife   0  -1   0   0   7  10  16   2  14 -1  -1  -1
  6   jaciyn   0  -1   0   1   5  11  15  18  22 -1  -1  -1
  7  kiwehon   0  -1   0   1  21   8   0   6  19 -1  -1  -1
  8   uwimor   0  -1   0   1   3  13  24   4  17 -1  -1  -1
  9    frask   0  -1   0   1   1   9  20  23  12 -1  -1  -1
 10    medan   0  -1   0   1  18   4   5   9  24 -1  -1  -1
 11  molkate   0  -1   0   1   7  16   8  23  11 -1  -1  -1
 12   schese   0  -1   1   0  17   4  11   7  12 -1  -1  -1
 13  larnist   0  -1   1   0  18   9  23  13  20 -1  -1  -1
 14  furasti   0  -1   1   0  21   3   8   2   5 -1  -1  -1
 15    noste   0  -1   1   0  19  22  10   1   0 -1  -1  -1
 16    yosud   0  -1   1   0   6  14  15  16  24 -1  -1  -1
 17   ubajec   0  -1   1   0   4   5  15  20  14 -1  -1  -1
 18  laumens   0  -1   1   1  12  23   3  16   0 -1  -1  -1
 19    obacu   0  -1   1   1  11   9   7   6  21 -1  -1  -1
 20   nalber   0  -1   1   1   8  19  22  24   2 -1  -1  -1
 21   botuyn   0  -1   1   1   1  18  10  17  13 -1  -1  -1
 22    tewok   0  -1   1   1  13  20  11   2   3 -1  -1  -1
 23    botsy   0  -1   1   1  21  14   9   8  15 -1  -1  -1
 24     bach   1   0   0   0  22  21  17   0   6 -1  -1  -1
 25   ananas   1   0   0   0   2  12  14  10  19 -1  -1  -1
 26    sanft   1   0   0   0  15   1   3  13  20 -1  -1  -1
 27   hübsch   1   0   0   1   5   8  11   0  19 -1  -1  -1
 28     tanz   1   0   0   1  14  23   9  21  12 -1  -1  -1
 29   schatz   1   0   0   1  13  17  24  18   1 -1  -1  -1
 30  hautnah   1   0   1   0   4  12  23  24   5 -1  -1  -1
 31    schön   1   0   1   0  19   6  16   1  22 -1  -1  -1
 32    sacht   1   0   1   0   7   0  18  17  10 -1  -1  -1
 33    jacht   1   0   1   1   8  20  21   9   5 -1  -1  -1
 34     jazz   1   0   1   1   1  24  22  14   0 -1  -1  -1
 35     baby   1   0   1   1  17  18  16   7  19 -1  -1  -1
 36   kerker   1   1   0   0   7  15   3  10  16 -1  -1  -1
 37   gierig   1   1   0   0   2  22   4   6  20 -1  -1  -1
 38     mord   1   1   0   0   8  18  10  24  19 -1  -1  -1
 39  grimmig   1   1   0   1   3  16  23   7  17 -1  -1  -1
 40    krieg   1   1   0   1   1  22   2  11  14 -1  -1  -1
 41    groll   1   1   0   1  13   0   4   6  20 -1  -1  -1
 42    droge   1   1   1   0  11  15  12  13   6 -1  -1  -1
 43    viper   1   1   1   0   2   4  23   3  10 -1  -1  -1
 44    kippe   1   1   1   0   4   1  22  14   9 -1  -1  -1
 45     irre   1   1   1   1  24  18  15   3   2 -1  -1  -1
 46  erreger   1   1   1   1  12  23  11  10   6 -1  -1  -1
 47    eklig   1   1   1   1  17  19  20  21   5 -1  -1  -1
CSs
positiv, cs, Liste[positiv*5+cs].wort, fn
  0   0 pimuide 
  0   1 hiwawa 
  0   2 sleshen 
  0   3 umeuken 
  0   4 hilejin 
  1   0 permife 
  1   1 jaciyn 
  1   2 kiwehon 
  1   3 uwimor 
  1   4 frask 
US-Bilder
cs, Liste[cs].wort, istpositiv, usnr, Liste[cs].us[us], fn
  0 pimuide  -1   0  22 bild/pos (23)s (Large).bmp
  0 pimuide  -1   1  20 bild/pos (21)s (Large).bmp
  0 pimuide  -1   2  10 bild/pos (11)s (Large).bmp
  0 pimuide  -1   3   4 bild/pos (5)s (Large).bmp
  0 pimuide  -1   4   2 bild/pos (3)s (Large).bmp
  1 hiwawa  -1   0  17 bild/pos (18)s (Large).bmp
  1 hiwawa  -1   1  16 bild/pos (17)s (Large).bmp
  1 hiwawa  -1   2  11 bild/pos (12)s (Large).bmp
  1 hiwawa  -1   3  21 bild/pos (22)s (Large).bmp
  1 hiwawa  -1   4  13 bild/pos (14)s (Large).bmp
  2 sleshen  -1   0   5 bild/pos (6)s (Large).bmp
  2 sleshen  -1   1   0 bild/pos (1)s (Large).bmp
  2 sleshen  -1   2  18 bild/pos (19)s (Large).bmp
  2 sleshen  -1   3  19 bild/pos (20)s (Large).bmp
  2 sleshen  -1   4   3 bild/pos (4)s (Large).bmp
  3 umeuken  -1   0  12 bild/pos (13)s (Large).bmp
  3 umeuken  -1   1  14 bild/pos (15)s (Large).bmp
  3 umeuken  -1   2  15 bild/pos (16)s (Large).bmp
  3 umeuken  -1   3   6 bild/pos (7)s (Large).bmp
  3 umeuken  -1   4   7 bild/pos (8)s (Large).bmp
  4 hilejin  -1   0  23 bild/pos (24)s (Large).bmp
  4 hilejin  -1   1   9 bild/pos (10)s (Large).bmp
  4 hilejin  -1   2   1 bild/pos (2)s (Large).bmp
  4 hilejin  -1   3  24 bild/pos (25)s (Large).bmp
  4 hilejin  -1   4   8 bild/pos (9)s (Large).bmp
  5 permife  -1   0   7 bild/pos (8)s (Large).bmp
  5 permife  -1   1  10 bild/pos (11)s (Large).bmp
  5 permife  -1   2  16 bild/pos (17)s (Large).bmp
  5 permife  -1   3   2 bild/pos (3)s (Large).bmp
  5 permife  -1   4  14 bild/pos (15)s (Large).bmp
  6 jaciyn  -1   0   5 bild/pos (6)s (Large).bmp
  6 jaciyn  -1   1  11 bild/pos (12)s (Large).bmp
  6 jaciyn  -1   2  15 bild/pos (16)s (Large).bmp
  6 jaciyn  -1   3  18 bild/pos (19)s (Large).bmp
  6 jaciyn  -1   4  22 bild/pos (23)s (Large).bmp
  7 kiwehon  -1   0  21 bild/pos (22)s (Large).bmp
  7 kiwehon  -1   1   8 bild/pos (9)s (Large).bmp
  7 kiwehon  -1   2   0 bild/pos (1)s (Large).bmp
  7 kiwehon  -1   3   6 bild/pos (7)s (Large).bmp
  7 kiwehon  -1   4  19 bild/pos (20)s (Large).bmp
  8 uwimor  -1   0   3 bild/pos (4)s (Large).bmp
  8 uwimor  -1   1  13 bild/pos (14)s (Large).bmp
  8 uwimor  -1   2  24 bild/pos (25)s (Large).bmp
  8 uwimor  -1   3   4 bild/pos (5)s (Large).bmp
  8 uwimor  -1   4  17 bild/pos (18)s (Large).bmp
  9 frask  -1   0   1 bild/pos (2)s (Large).bmp
  9 frask  -1   1   9 bild/pos (10)s (Large).bmp
  9 frask  -1   2  20 bild/pos (21)s (Large).bmp
  9 frask  -1   3  23 bild/pos (24)s (Large).bmp
  9 frask  -1   4  12 bild/pos (13)s (Large).bmp
 10 medan  -1   0  18 bild/pos (19)s (Large).bmp
 10 medan  -1   1   4 bild/pos (5)s (Large).bmp
 10 medan  -1   2   5 bild/pos (6)s (Large).bmp
 10 medan  -1   3   9 bild/pos (10)s (Large).bmp
 10 medan  -1   4  24 bild/pos (25)s (Large).bmp
 11 molkate  -1   0   7 bild/pos (8)s (Large).bmp
 11 molkate  -1   1  16 bild/pos (17)s (Large).bmp
 11 molkate  -1   2   8 bild/pos (9)s (Large).bmp
 11 molkate  -1   3  23 bild/pos (24)s (Large).bmp
 11 molkate  -1   4  11 bild/pos (12)s (Large).bmp
 12 schese  -1   0  17 bild/pos (18)s (Large).bmp
