expra14 [05-2014]
 47   2   2 
Darbietung
 vpnr blocknr csnr typ einzelpaar simseq kritisch vigiltarget s1bildtyp s1dauer s1valent s1position s2bildtyp s2dauer s2valent s2position posinblock[0-5]  (x2: sb_korrekt_response sb_response sb_korrekt sb_rt vig_korrekt_response vig_response vig_korrekt vig_rt)  (x2 stims: wort usvalenz valenz bildtyp vigiltarget bewert_response bewert_rt q1_response q1_rt q1_korrekt q2_response q2_rt q2_korrekt) 
 47   1   2   1   1   0   1   1   -1  -1  -1  -1  -1  -1  -1  -1   -1  -1  -1  -1  -1  -1  -1  -1                06.bmp   1   0   1   0  -1  -1  -1  -1   0  -1  -1   0             2209.bmp   2   1   2   0  -1  -1  -1  -1   0  -1  -1   0
 47   4   2   1   0   1   1   0   29   0   0 8395  -1  -1  -1  -1   -1  -1  -1  -1  -1  -1  -1  -1                38.bmp   0   0   1   0  -1  -1  -1  -1   0  -1  -1   0               28.bmp   0   0   1   0  -1  -1  -1  -1   0  -1  -1   0
 47   0   0  -1  -1  -1  -1  -1   -1  -1  -1  -1  -1  -1  -1  -1   -1  -1  -1  -1  -1  -1  -1  -1                         0   0   0   0   0   0   0   0   0   0   0   0                        0   0   0   0   0   0   0   0   0   0   0   0
 47   0   0  -1  -1  -1  -1  -1   -1  -1  -1  -1  -1  -1  -1  -1   -1  -1  -1  -1  -1  -1  -1  -1                         0   0   0   0   0   0   0   0   0   0   0   0                        0   0   0   0   0   0   0   0   0   0   0   0
 47  78   1   2   0   0   2   1   -1  -1  -1  -1  -1  -1  -1  -1   -1  -1  -1  -1  -1  -1  -1  -1              1616.bmp   2   0   2   0  -1  -1  -1  -1   0  -1  -1   0             2487.bmp   2   0   2   0  -1  -1  -1  -1   0  -1  -1   0
 47  58   1   2   1   0   1   1   -1  -1  -1  -1  -1  -1  -1  -1   -1  -1  -1  -1  -1  -1  -1  -1                27.bmp   0   0   1   0  -1  -1  -1  -1   0  -1  -1   0             6821.bmp   2  -1   2   0  -1  -1  -1  -1   0  -1  -1   0
 47  56   1   2   0   1   1   1   31  -1  -1  -1  -1  -1  -1  -1   -1   5   0 2046  -1  -1  -1  -1                28.bmp   0   0   1   0  -1  -1  -1  -1   0  -1  -1   0               40.bmp   0   0   1   0  -1  -1  -1  -1   0  -1  -1   0
 47   1   2   1   1   0   1   1   -1  -1  -1  -1  -1  -1  -1  -1   -1  -1  -1  -1  -1  -1  -1  -1                08.bmp   1   0   1   0  -1  -1  -1  -1   0  -1  -1   0             8370.bmp   2   1   2   0  -1  -1  -1  -1   0  -1  -1   0
 47   3   2   1   0   0   2   1   -1  -1  -1  -1  -1  -1  -1  -1   -1  -1  -1  -1  -1  -1  -1  -1              7820.bmp   2   0   2   0  -1  -1  -1  -1   0  -1  -1   0             3550.bmp   2  -1   2   0  -1  -1  -1  -1   0  -1  -1   0
 47   2   2   1   1   0   1   1   -1  -1  -1  -1  -1  -1  -1  -1   -1  -1  -1  -1  -1  -1  -1  -1                31.bmp   0   0   1   0  -1  -1  -1  -1   0  -1  -1   0             1710.bmp   2   1   2   0  -1  -1  -1  -1   0  -1  -1   0
 47   0   0  -1  -1  -1  -1  -1   -1  -1  -1  -1  -1  -1  -1  -1   -1  -1  -1  -1  -1  -1  -1  -1                         0   0   0   0   0   0   0   0   0   0   0   0                        0   0   0   0   0   0   0   0   0   0   0   0
 47   1   2   1   1   0   1   1   -1  -1  -1  -1  -1  -1  -1  -1   -1  -1  -1  -1  -1  -1  -1  -1                12.bmp  -1   0   1   0  -1  -1  -1  -1   0  -1  -1   0             9250.bmp   2  -1   2   0  -1  -1  -1  -1   0  -1  -1   0
 47   0   0  -1  -1  -1  -1  -1   -1  -1  -1  -1  -1  -1  -1  -1   -1  -1  -1  -1  -1  -1  -1  -1                         0   0   0   0   0   0   0   0   0   0   0   0                        0   0   0   0   0   0   0   0   0   0   0   0
 47  67   1   2   1   0   1   1   -1  -1  -1  -1  -1  -1  -1  -1   -1  -1  -1  -1  -1  -1  -1  -1                02.bmp   1   0   1   0  -1  -1  -1  -1   0  -1  -1   0             5910.bmp   2   1   2   0  -1  -1  -1  -1   0  -1  -1   0
 47   0   0  -1  -1  -1  -1  -1   -1  -1  -1  -1  -1  -1  -1  -1   -1  -1  -1  -1  -1  -1  -1  -1                         0   0   0   0   0   0   0   0   0   0   0   0                        0   0   0   0   0   0   0   0   0   0   0   0
 47   1   2   1   1   0   1   0    6   5   0 3607  -1  -1  -1  -1   -1  -1  -1  -1  -1  -1  -1  -1                10.bmp   1   0   1   0  -1  -1  -1  -1   0  -1  -1   0             8470.bmp   2   1   2   0  -1  -1  -1  -1   0  -1  -1   0
 47   4   2   1   0   1   1   1   -1  -1  -1  -1  -1  -1  -1  -1   -1  -1  -1  -1  -1  -1  -1  -1                36.bmp   0   0   1   0  -1  -1  -1  -1   0  -1  -1   0               14.bmp   0   0   1   0  -1  -1  -1  -1   0  -1  -1   0
 47   1   2   1   1   0   1   1   -1  -1  -1  -1  -1  -1  -1  -1   -1  -1  -1  -1  -1  -1  -1  -1                01.bmp  -1   0   1   0  -1  -1  -1  -1   0  -1  -1   0             6510.bmp   2  -1   2   0  -1  -1  -1  -1   0  -1  -1   0
 47   0   0  -1  -1  -1  -1  -1   -1  -1  -1  -1  -1  -1  -1  -1   -1  -1  -1  -1  -1  -1  -1  -1                         0   0   0   0   0   0   0   0   0   0   0   0                        0   0   0   0   0   0   0   0   0   0   0   0
