ParticipantNumber	Item	Block	Reponse	ReactionTime
24	9301.jpg	1	1	3.240435
24	1310.jpg	1	2	2.062900
24	1274.jpg	1	3	1.127414
24	9830.jpg	1	3	1.727923
24	1945.jpg	1	4	2.251975
24	2981.jpg	1	1	1.038657
24	3550.jpg	1	1	0.858790
24	9592.jpg	1	1	1.286837
24	9300.jpg	1	1	0.652154
24	2095.jpg	1	1	1.013858
24	9008.jpg	1	1	0.613744
24	9320.jpg	1	1	0.772755
24	9330.jpg	1	2	1.362219
24	9290.jpg	1	3	1.240367
24	1019.jpg	1	3	1.533727
24	9042.jpg	1	2	1.379084
24	9571.jpg	1	1	1.839160
24	9040.jpg	1	1	0.966882
24	9592.jpg	2	2	2.455924
24	9008.jpg	2	8	3.179011
24	9330.jpg	2	5	1.611356
24	1019.jpg	2	4	1.519431
24	1310.jpg	2	6	1.449241
24	9301.jpg	2	9	0.885699
24	9300.jpg	2	9	0.580722
24	1274.jpg	2	6	1.279348
24	9571.jpg	2	4	1.867105
24	2981.jpg	2	9	1.108059
24	9320.jpg	2	9	0.804296
24	9042.jpg	2	9	1.092183
24	3550.jpg	2	9	0.526763
24	1945.jpg	2	6	1.478051
24	9290.jpg	2	5	0.899027
24	2095.jpg	2	4	2.635529
24	9040.jpg	2	5	1.934593
24	9830.jpg	2	6	1.353951
24	9320.jpg	3	1	2.257526
24	3550.jpg	3	7	2.219933
24	9300.jpg	3	2	2.481666
24	9040.jpg	3	7	2.260391
24	9290.jpg	3	5	2.230771
24	1945.jpg	3	4	1.213052
24	2981.jpg	3	8	1.970858
24	9008.jpg	3	2	1.288682
24	9042.jpg	3	4	1.476029
24	9592.jpg	3	5	3.009572
24	9301.jpg	3	2	1.519765
24	9830.jpg	3	1	1.041552
24	1274.jpg	3	2	1.591235
24	1019.jpg	3	4	1.548284
24	9330.jpg	3	5	1.199700
24	1310.jpg	3	3	2.543318
24	2095.jpg	3	3	0.958205
24	9571.jpg	3	7	1.682903
24	2981.jpg	4	8	1.565612
24	9592.jpg	4	7	1.277111
24	1274.jpg	4	4	1.504303
24	9290.jpg	4	4	1.114267
24	9040.jpg	4	8	1.329233
24	9042.jpg	4	4	1.466721
24	9571.jpg	4	5	1.557089
24	9330.jpg	4	4	1.810044
24	2095.jpg	4	8	1.162153
24	3550.jpg	4	8	1.057750
24	9320.jpg	4	2	0.767427
24	9008.jpg	4	1	0.509535
24	9301.jpg	4	1	0.958123
24	1019.jpg	4	6	1.665180
24	9300.jpg	4	2	0.848712
24	1945.jpg	4	6	1.181615
24	1310.jpg	4	9	0.422613
24	9830.jpg	4	4	1.347036
24	9042.jpg	5	4	2.266289
24	9040.jpg	5	9	1.795593
24	9008.jpg	5	3	1.625991
24	1945.jpg	5	5	1.312665
24	2981.jpg	5	8	1.660434
24	9301.jpg	5	2	1.061558
24	2095.jpg	5	9	1.076983
24	9320.jpg	5	2	0.705695
24	1310.jpg	5	9	0.959013
24	9571.jpg	5	4	0.988354
24	3550.jpg	5	2	1.679891
24	9290.jpg	5	5	1.474322
24	9330.jpg	5	8	0.978141
24	1274.jpg	5	2	1.460905
24	1019.jpg	5	5	1.203304
24	9592.jpg	5	1	1.524018
24	9830.jpg	5	2	1.322245
24	9300.jpg	5	2	0.962311
24	9330.jpg	6	5	2.730122
24	2981.jpg	6	1	1.346201
24	9320.jpg	6	1	0.498800
24	3550.jpg	6	1	0.390759
24	1019.jpg	6	1	0.576045
24	9008.jpg	6	1	0.568671
24	2095.jpg	6	2	1.075437
24	9290.jpg	6	3	1.527355
24	9042.jpg	6	1	1.142966
24	1310.jpg	6	1	0.918297
24	9830.jpg	6	1	0.489445
24	9040.jpg	6	3	1.067954
24	9571.jpg	6	5	1.799863
24	9300.jpg	6	1	1.508421
24	9301.jpg	6	1	0.401384
24	1945.jpg	6	1	1.202756
24	1274.jpg	6	1	0.560794
24	9592.jpg	6	2	0.964366
24	9040.jpg	7	8	1.271332
24	9830.jpg	7	7	1.788218
24	9042.jpg	7	4	1.360675
24	1945.jpg	7	2	1.068198
24	2095.jpg	7	8	0.909824
24	1274.jpg	7	4	0.992496
24	9330.jpg	7	7	1.849706
24	9320.jpg	7	3	1.062187
24	9008.jpg	7	2	0.622228
24	9301.jpg	7	1	0.414212
24	2981.jpg	7	4	1.328816
24	1310.jpg	7	6	1.470117
24	9571.jpg	7	7	1.352802
24	9300.jpg	7	4	1.097613
24	3550.jpg	7	4	0.941803
24	1019.jpg	7	3	0.618846
24	9592.jpg	7	2	0.653606
24	9290.jpg	7	7	0.909574
