ParticipantNumber	Item	Block	Reponse	ReactionTime
25	9290.jpg	1	2	5.246101
25	9330.jpg	1	3	5.486892
25	9040.jpg	1	1	3.695612
25	1310.jpg	1	3	7.556139
25	1945.jpg	1	3	4.629633
25	2981.jpg	1	1	3.630084
25	3550.jpg	1	1	3.403715
25	9320.jpg	1	1	1.699460
25	9301.jpg	1	1	1.766868
25	1019.jpg	1	3	5.325705
25	1274.jpg	1	4	2.288853
25	9571.jpg	1	1	2.341211
25	2095.jpg	1	2	2.249446
25	9008.jpg	1	1	4.255760
25	9592.jpg	1	2	2.994268
25	9042.jpg	1	2	2.584503
25	9830.jpg	1	4	2.324262
25	9300.jpg	1	1	1.730187
25	9042.jpg	2	8	1.950984
25	9571.jpg	2	7	2.196155
25	9300.jpg	2	9	1.906238
25	9290.jpg	2	7	2.015758
25	1019.jpg	2	5	6.756009
25	9330.jpg	2	6	1.712342
25	3550.jpg	2	6	2.942161
25	9008.jpg	2	8	1.305854
25	9040.jpg	2	9	1.200788
25	2095.jpg	2	4	3.074637
25	1310.jpg	2	4	1.758483
25	9830.jpg	2	4	1.623309
25	9301.jpg	2	9	1.493284
25	2981.jpg	2	8	1.559659
25	9320.jpg	2	9	0.907513
25	1274.jpg	2	3	2.803169
25	9592.jpg	2	5	2.669602
25	1945.jpg	2	3	2.130906
25	9008.jpg	3	4	17.654529
25	3550.jpg	3	6	5.039787
25	2095.jpg	3	7	4.255586
25	9301.jpg	3	5	14.450977
25	9571.jpg	3	3	6.280663
25	9290.jpg	3	4	1.353736
25	1310.jpg	3	5	2.692109
25	9592.jpg	3	1	1.261774
25	9300.jpg	3	3	2.572995
25	2981.jpg	3	7	4.934336
25	9830.jpg	3	8	1.401896
25	1274.jpg	3	3	2.594581
25	1019.jpg	3	1	2.898272
25	9330.jpg	3	3	1.740597
25	9042.jpg	3	2	3.097805
25	9320.jpg	3	4	4.195639
25	9040.jpg	3	7	2.804081
25	1945.jpg	3	1	1.995541
25	9320.jpg	4	5	6.460716
25	3550.jpg	4	8	1.663815
25	1310.jpg	4	8	1.471548
25	9300.jpg	4	6	2.154215
25	2095.jpg	4	6	5.410440
25	9330.jpg	4	6	4.528561
25	2981.jpg	4	8	1.984552
25	9301.jpg	4	5	3.201557
25	1019.jpg	4	1	2.344231
25	9592.jpg	4	4	2.298763
25	9008.jpg	4	4	6.531100
25	9040.jpg	4	8	2.151438
25	9290.jpg	4	5	4.356123
25	1274.jpg	4	1	1.242083
25	9830.jpg	4	4	5.012745
25	9571.jpg	4	7	3.128558
25	1945.jpg	4	2	1.408031
25	9042.jpg	4	7	1.668099
25	9040.jpg	5	9	2.036809
25	9008.jpg	5	3	2.554781
25	1274.jpg	5	1	3.012902
25	1310.jpg	5	7	2.543175
25	9290.jpg	5	8	3.085577
25	9330.jpg	5	8	0.925575
25	2981.jpg	5	9	0.951716
25	9042.jpg	5	2	2.515227
25	9830.jpg	5	2	1.616097
25	1019.jpg	5	5	2.199025
25	9592.jpg	5	2	1.564343
25	3550.jpg	5	1	2.884891
25	9320.jpg	5	3	5.002571
25	9571.jpg	5	1	2.287219
25	9300.jpg	5	3	2.416634
25	1945.jpg	5	7	3.038677
25	2095.jpg	5	9	1.431467
25	9301.jpg	5	5	2.840779
25	1274.jpg	6	1	7.892572
25	9592.jpg	6	1	1.159744
25	9008.jpg	6	1	0.815943
25	1945.jpg	6	1	0.571266
25	9330.jpg	6	2	2.688000
25	2981.jpg	6	1	2.591815
25	1310.jpg	6	1	0.690546
25	9290.jpg	6	3	2.142860
25	9830.jpg	6	2	1.203612
25	9571.jpg	6	7	2.809122
25	9300.jpg	6	1	1.026840
25	2095.jpg	6	5	2.512208
25	3550.jpg	6	1	1.435302
25	9301.jpg	6	1	0.711800
25	9042.jpg	6	1	1.258870
25	9320.jpg	6	1	1.285677
25	9040.jpg	6	1	2.148092
25	1019.jpg	6	1	0.705736
25	3550.jpg	7	8	2.272520
25	2095.jpg	7	9	0.872530
25	9320.jpg	7	4	1.296050
25	9330.jpg	7	8	1.261924
25	9042.jpg	7	7	4.314236
25	1945.jpg	7	1	2.127038
25	9290.jpg	7	8	1.998753
25	9040.jpg	7	9	1.271535
25	2981.jpg	7	7	2.846809
25	9830.jpg	7	8	1.462533
25	1274.jpg	7	1	1.022244
25	9300.jpg	7	7	3.235118
25	9592.jpg	7	8	1.439308
25	9008.jpg	7	4	1.550786
25	1019.jpg	7	1	1.848592
25	1310.jpg	7	1	0.650782
25	9301.jpg	7	7	1.254639
25	9571.jpg	7	5	1.639597
