ParticipantNumber	Item	Block	Reponse	ReactionTime
26	9290.jpg	1	2	8.542336
26	1310.jpg	1	2	4.665839
26	9042.jpg	1	1	4.543347
26	9571.jpg	1	2	4.865491
26	2095.jpg	1	3	9.427146
26	9300.jpg	1	3	2.967861
26	9330.jpg	1	4	6.976115
26	1274.jpg	1	3	4.749246
26	9040.jpg	1	3	5.362716
26	3550.jpg	1	5	5.561559
26	9320.jpg	1	3	7.385425
26	9830.jpg	1	3	2.601309
26	1019.jpg	1	2	6.575503
26	1945.jpg	1	3	4.235392
26	9008.jpg	1	2	3.992193
26	9301.jpg	1	2	3.389978
26	2981.jpg	1	3	11.777406
26	9592.jpg	1	2	5.095684
26	1274.jpg	2	4	6.227810
26	1945.jpg	2	4	7.442105
26	9300.jpg	2	3	6.072841
26	9290.jpg	2	5	10.718018
26	9042.jpg	2	6	9.861370
26	9320.jpg	2	4	9.004354
26	2095.jpg	2	3	3.829565
26	3550.jpg	2	1	6.111350
26	9008.jpg	2	7	3.986965
26	9301.jpg	2	8	1.832629
26	2981.jpg	2	5	2.039733
26	9040.jpg	2	3	3.505094
26	1019.jpg	2	6	2.755674
26	1310.jpg	2	2	3.835795
26	9571.jpg	2	6	4.616951
26	9830.jpg	2	5	4.153929
26	9592.jpg	2	3	3.941617
26	9330.jpg	2	4	4.079432
26	1274.jpg	3	2	14.119889
26	9008.jpg	3	2	5.548179
26	9040.jpg	3	3	3.597350
26	9301.jpg	3	7	3.526740
26	3550.jpg	3	6	2.990566
26	9042.jpg	3	7	3.307197
26	2095.jpg	3	6	4.197197
26	9330.jpg	3	5	16.836641
26	1310.jpg	3	3	4.338553
26	9300.jpg	3	5	3.820303
26	9320.jpg	3	5	8.121648
26	9830.jpg	3	7	3.425537
26	9592.jpg	3	6	3.027833
26	9290.jpg	3	7	3.028761
26	1945.jpg	3	6	5.100526
26	2981.jpg	3	6	7.387145
26	1019.jpg	3	5	1.357474
26	9571.jpg	3	4	4.926667
26	3550.jpg	4	2	6.548573
26	1019.jpg	4	2	3.289381
26	9592.jpg	4	4	2.259288
26	1310.jpg	4	6	2.419219
26	9571.jpg	4	3	3.082483
26	1274.jpg	4	2	3.958758
26	9830.jpg	4	2	2.237969
26	1945.jpg	4	1	1.948169
26	9300.jpg	4	1	1.903024
26	9320.jpg	4	1	1.341209
26	9008.jpg	4	1	1.148346
26	9040.jpg	4	2	2.112910
26	9330.jpg	4	2	2.144741
26	2981.jpg	4	5	3.195543
26	9290.jpg	4	1	2.228790
26	9301.jpg	4	1	1.345924
26	2095.jpg	4	3	1.698506
26	9042.jpg	4	6	2.913949
26	2095.jpg	5	7	6.434185
26	1945.jpg	5	9	5.191682
26	9301.jpg	5	9	1.412823
26	1310.jpg	5	9	0.870569
26	9320.jpg	5	6	4.039987
26	3550.jpg	5	2	2.659485
26	9330.jpg	5	5	3.710581
26	1019.jpg	5	9	5.681711
26	9830.jpg	5	1	7.810262
26	9571.jpg	5	2	3.451307
26	1274.jpg	5	5	2.787921
26	9290.jpg	5	8	4.510832
26	9040.jpg	5	9	3.159991
26	9300.jpg	5	8	2.345672
26	2981.jpg	5	3	5.526449
26	9592.jpg	5	6	6.920144
26	9008.jpg	5	3	3.953028
26	9042.jpg	5	1	2.238963
26	1274.jpg	6	1	2.181219
26	1945.jpg	6	3	2.742163
26	1310.jpg	6	2	4.551498
26	9830.jpg	6	1	3.128513
26	9301.jpg	6	1	1.870025
26	9300.jpg	6	1	0.684891
26	9040.jpg	6	2	4.159675
26	9042.jpg	6	1	1.609990
26	9330.jpg	6	2	4.766013
26	2095.jpg	6	1	2.489874
26	9320.jpg	6	1	0.805096
26	1019.jpg	6	2	5.215120
26	2981.jpg	6	2	1.872414
26	9290.jpg	6	1	2.188610
26	9592.jpg	6	2	2.570652
26	3550.jpg	6	2	2.452893
26	9571.jpg	6	8	9.536835
26	9008.jpg	6	1	1.717974
26	9301.jpg	7	7	3.383818
26	1310.jpg	7	3	2.710336
26	3550.jpg	7	4	3.734069
26	9042.jpg	7	7	4.268027
26	2095.jpg	7	6	2.213284
26	1019.jpg	7	2	2.184284
26	9290.jpg	7	6	1.792247
26	9330.jpg	7	6	4.436766
26	9008.jpg	7	5	5.424840
26	2981.jpg	7	3	2.044682
26	9320.jpg	7	5	3.850606
26	9040.jpg	7	6	1.737909
26	9830.jpg	7	7	7.084257
26	9571.jpg	7	4	2.352744
26	9300.jpg	7	4	2.613195
26	1945.jpg	7	2	4.298834
26	1274.jpg	7	4	2.135570
26	9592.jpg	7	3	2.449362
