ParticipantNumber	Item	Block	Reponse	ReactionTime
9	9592.jpg	1	3	10.749311
9	9290.jpg	1	3	5.642971
9	9301.jpg	1	2	4.037434
9	9830.jpg	1	4	7.113607
9	2095.jpg	1	1	3.211894
9	9571.jpg	1	1	1.302167
9	1945.jpg	1	2	4.217007
9	2981.jpg	1	2	5.229158
9	3550.jpg	1	2	8.723769
9	9040.jpg	1	1	2.959687
9	9300.jpg	1	3	8.258100
9	9320.jpg	1	2	3.483315
9	9330.jpg	1	4	4.095892
9	9008.jpg	1	3	7.201001
9	1310.jpg	1	4	3.747235
9	9042.jpg	1	3	3.258834
9	1274.jpg	1	1	2.236370
9	1019.jpg	1	3	4.747007
9	9320.jpg	2	6	7.213757
9	9571.jpg	2	5	4.763139
9	9300.jpg	2	8	2.306890
9	9042.jpg	2	4	2.565816
9	9330.jpg	2	5	2.170342
9	2095.jpg	2	4	1.736654
9	1310.jpg	2	3	7.356696
9	9301.jpg	2	6	3.619212
9	9008.jpg	2	6	2.164722
9	9290.jpg	2	6	1.620138
9	9592.jpg	2	5	2.449429
9	1274.jpg	2	7	1.899000
9	1019.jpg	2	5	2.105549
9	2981.jpg	2	6	1.610569
9	9830.jpg	2	4	3.104841
9	3550.jpg	2	6	1.310439
9	9040.jpg	2	4	1.665753
9	1945.jpg	2	6	1.420006
9	9008.jpg	3	2	6.018228
9	3550.jpg	3	6	2.704717
9	9830.jpg	3	2	3.577064
9	9330.jpg	3	7	2.380566
9	1274.jpg	3	5	2.533320
9	9320.jpg	3	6	2.755414
9	9040.jpg	3	9	2.251503
9	2095.jpg	3	9	1.095282
9	2981.jpg	3	6	4.297005
9	9042.jpg	3	6	1.872542
9	1945.jpg	3	3	3.758991
9	9300.jpg	3	1	2.172173
9	9592.jpg	3	3	1.779470
9	1019.jpg	3	5	1.851571
9	1310.jpg	3	6	2.448449
9	9571.jpg	3	7	1.475983
9	9301.jpg	3	1	3.081230
9	9290.jpg	3	6	2.517168
9	9290.jpg	4	3	3.405282
9	3550.jpg	4	8	4.689065
9	9830.jpg	4	2	2.762326
9	1274.jpg	4	9	3.710176
9	9571.jpg	4	9	1.300079
9	9301.jpg	4	1	1.159545
9	9320.jpg	4	1	0.820722
9	1310.jpg	4	4	2.440716
9	2095.jpg	4	8	1.623330
9	1945.jpg	4	1	1.688731
9	2981.jpg	4	7	1.931701
9	9330.jpg	4	6	3.548326
9	9008.jpg	4	1	1.651217
9	9300.jpg	4	1	0.877448
9	1019.jpg	4	5	1.645649
9	9042.jpg	4	6	1.846418
9	9040.jpg	4	8	1.595025
9	9592.jpg	4	7	1.729616
9	9008.jpg	5	4	4.292225
9	9571.jpg	5	1	3.276939
9	9290.jpg	5	8	4.599908
9	9320.jpg	5	4	1.895369
9	9330.jpg	5	9	1.354163
9	9830.jpg	5	1	1.369503
9	9300.jpg	5	4	1.744863
9	9301.jpg	5	4	1.251953
9	1945.jpg	5	6	1.867294
9	9042.jpg	5	1	1.989046
9	1019.jpg	5	7	1.446225
9	9040.jpg	5	8	1.496828
9	2095.jpg	5	7	2.895779
9	2981.jpg	5	6	1.914373
9	3550.jpg	5	2	2.621539
9	9592.jpg	5	2	1.582590
9	1274.jpg	5	1	1.291093
9	1310.jpg	5	7	1.600057
9	1274.jpg	6	6	2.654264
9	9008.jpg	6	1	2.716491
9	9040.jpg	6	6	6.968860
9	9830.jpg	6	1	1.285382
9	9290.jpg	6	7	1.894728
9	9300.jpg	6	3	2.076829
9	9571.jpg	6	9	4.161947
9	9042.jpg	6	2	2.875124
9	2095.jpg	6	5	2.852968
9	1019.jpg	6	7	4.895666
9	9301.jpg	6	2	1.773197
9	3550.jpg	6	4	3.045592
9	1945.jpg	6	5	2.853796
9	2981.jpg	6	5	1.297695
9	9592.jpg	6	5	1.370160
9	9330.jpg	6	8	1.864375
9	9320.jpg	6	2	1.492511
9	1310.jpg	6	6	2.011782
9	1945.jpg	7	8	6.885209
9	1310.jpg	7	8	1.232932
9	9301.jpg	7	2	2.820332
9	2981.jpg	7	8	2.281433
9	9290.jpg	7	8	1.716480
9	9830.jpg	7	2	2.065490
9	9320.jpg	7	1	1.159593
9	2095.jpg	7	9	1.791584
9	1274.jpg	7	6	1.856170
9	9040.jpg	7	9	1.019607
9	3550.jpg	7	8	1.253667
9	9300.jpg	7	1	1.156177
9	1019.jpg	7	6	3.239429
9	9008.jpg	7	6	2.490728
9	9330.jpg	7	7	1.428202
9	9571.jpg	7	7	4.160567
9	9592.jpg	7	6	5.538817
9	9042.jpg	7	4	5.291415
