ParticipantNumber	Item	Block	Reponse	ReactionTime
8	3550.jpg	1	8	10.403205
8	9830.jpg	1	6	3.523325
8	1019.jpg	1	5	3.394649
8	9330.jpg	1	6	2.383705
8	1274.jpg	1	5	1.800616
8	9320.jpg	1	5	2.609712
8	1945.jpg	1	4	1.841318
8	1310.jpg	1	6	2.424567
8	2981.jpg	1	7	2.113002
8	9301.jpg	1	7	4.302539
8	9040.jpg	1	7	2.851238
8	9042.jpg	1	5	5.695646
8	9290.jpg	1	6	5.299069
8	9008.jpg	1	6	2.235601
8	2095.jpg	1	5	3.144817
8	9300.jpg	1	6	3.103394
8	9592.jpg	1	5	3.319650
8	9571.jpg	1	6	2.845306
8	9571.jpg	2	5	3.762636
8	3550.jpg	2	4	6.513218
8	1019.jpg	2	4	2.854302
8	1310.jpg	2	5	5.890995
8	9300.jpg	2	6	0.947748
8	9592.jpg	2	3	2.754306
8	2095.jpg	2	2	2.258528
8	1274.jpg	2	4	2.284694
8	9301.jpg	2	8	2.220245
8	9042.jpg	2	2	2.130983
8	9008.jpg	2	6	2.269626
8	9290.jpg	2	5	1.392557
8	9320.jpg	2	6	1.897235
8	1945.jpg	2	5	1.536359
8	2981.jpg	2	7	1.771865
8	9830.jpg	2	7	3.172550
8	9330.jpg	2	7	1.420719
8	9040.jpg	2	4	3.519858
8	9008.jpg	3	1	5.068455
8	1274.jpg	3	2	1.481238
8	1310.jpg	3	8	2.371291
8	1019.jpg	3	7	2.323438
8	9290.jpg	3	1	1.243660
8	9330.jpg	3	2	1.041165
8	9571.jpg	3	2	1.865313
8	9040.jpg	3	5	3.011349
8	2981.jpg	3	7	3.561704
8	9300.jpg	3	1	2.039632
8	1945.jpg	3	6	1.816538
8	9592.jpg	3	2	4.569022
8	9042.jpg	3	3	1.740112
8	9830.jpg	3	1	1.715950
8	3550.jpg	3	9	7.451544
8	9301.jpg	3	2	3.066478
8	2095.jpg	3	2	3.158579
8	9320.jpg	3	2	1.274475
8	9008.jpg	4	2	2.693013
8	1274.jpg	4	3	1.241316
8	9330.jpg	4	1	1.305071
8	9040.jpg	4	3	5.729231
8	9320.jpg	4	1	1.306143
8	9592.jpg	4	1	2.297198
8	1310.jpg	4	8	2.611842
8	9042.jpg	4	1	1.227372
8	2095.jpg	4	1	1.667353
8	9300.jpg	4	1	1.309689
8	9301.jpg	4	1	0.574870
8	1945.jpg	4	3	6.520388
8	1019.jpg	4	6	2.326332
8	2981.jpg	4	7	2.613530
8	9571.jpg	4	5	2.498892
8	3550.jpg	4	9	1.190675
8	9290.jpg	4	1	2.290951
8	9830.jpg	4	1	0.650736
8	9040.jpg	5	7	4.983344
8	9330.jpg	5	3	2.908642
8	9301.jpg	5	3	3.939676
8	9008.jpg	5	2	2.220453
8	1019.jpg	5	4	4.302014
8	9290.jpg	5	1	1.946880
8	2095.jpg	5	1	2.049106
8	2981.jpg	5	5	3.560298
8	9320.jpg	5	1	2.932359
8	1310.jpg	5	9	5.631537
8	3550.jpg	5	2	3.509942
8	9042.jpg	5	1	2.267081
8	1274.jpg	5	1	1.441635
8	1945.jpg	5	4	2.325280
8	9592.jpg	5	1	1.405410
8	9571.jpg	5	1	1.599365
8	9830.jpg	5	1	1.978844
8	9300.jpg	5	3	1.553396
8	9830.jpg	6	1	1.417185
8	9290.jpg	6	2	1.783939
8	9008.jpg	6	1	1.636897
8	9571.jpg	6	5	5.928480
8	1945.jpg	6	1	1.470412
8	2981.jpg	6	3	2.133850
8	3550.jpg	6	7	9.007904
8	1019.jpg	6	1	1.247465
8	1310.jpg	6	1	0.897052
8	9301.jpg	6	1	3.236852
8	9592.jpg	6	1	0.766458
8	2095.jpg	6	1	0.527875
8	9042.jpg	6	1	0.508016
8	9040.jpg	6	1	1.146518
8	9300.jpg	6	1	2.068127
8	9320.jpg	6	1	1.447571
8	9330.jpg	6	3	1.373592
8	1274.jpg	6	1	0.927692
8	2095.jpg	7	6	2.879176
8	9830.jpg	7	4	1.750774
8	1274.jpg	7	2	1.649163
8	9320.jpg	7	2	1.710688
8	9571.jpg	7	3	1.898019
8	9290.jpg	7	4	1.557762
8	1019.jpg	7	3	1.846237
8	9330.jpg	7	5	1.696215
8	9008.jpg	7	2	1.250199
8	3550.jpg	7	7	1.992999
8	9042.jpg	7	3	1.524864
8	1945.jpg	7	2	2.470539
8	9040.jpg	7	7	2.460259
8	9301.jpg	7	2	0.937402
8	9300.jpg	7	2	0.672667
8	1310.jpg	7	8	1.506533
8	9592.jpg	7	8	7.045431
8	2981.jpg	7	5	2.225143
