ParticipantNumber	Item	Block	Reponse	ReactionTime
ParticipantNumber	Item	Block	Reponse	ReactionTime
14	9571.jpg	1	3	12.588768
14	9300.jpg	1	2	5.669636
14	9830.jpg	1	4	5.358484
14	1945.jpg	1	4	6.893498
14	1019.jpg	1	5	3.692271
14	9008.jpg	1	4	3.409666
14	9301.jpg	1	3	3.632755
14	9592.jpg	1	6	2.176551
14	1274.jpg	1	7	4.097368
14	2981.jpg	1	3	6.534120
14	9290.jpg	1	5	3.765134
14	1310.jpg	1	4	1.881043
14	9330.jpg	1	4	4.560005
14	3550.jpg	1	6	2.848323
14	9320.jpg	1	6	4.566422
14	2095.jpg	1	5	2.368598
14	9042.jpg	1	4	3.611717
14	9040.jpg	1	3	2.911380
14	9571.jpg	2	4	9.056714
14	1274.jpg	2	2	7.053700
14	1945.jpg	2	3	2.257562
14	9830.jpg	2	2	5.805884
14	9320.jpg	2	3	3.209133
14	2981.jpg	2	4	2.192371
14	9042.jpg	2	5	1.051014
14	9300.jpg	2	6	4.198388
14	9290.jpg	2	5	1.895792
14	1019.jpg	2	5	3.373058
14	9040.jpg	2	4	1.726798
14	2095.jpg	2	5	1.333861
14	9592.jpg	2	2	4.436599
14	9008.jpg	2	6	1.929259
14	1310.jpg	2	5	1.694326
14	9330.jpg	2	3	1.500217
14	9301.jpg	2	5	1.306757
14	3550.jpg	2	6	1.997619
14	9330.jpg	3	4	8.022434
14	9042.jpg	3	6	1.910210
14	1019.jpg	3	6	1.705501
14	9301.jpg	3	5	3.993254
14	1310.jpg	3	4	1.728727
14	9320.jpg	3	3	2.109511
14	1274.jpg	3	3	2.933528
14	9040.jpg	3	5	3.855294
14	9300.jpg	3	6	3.367924
14	9830.jpg	3	3	4.024244
14	9571.jpg	3	3	3.419642
14	2095.jpg	3	6	1.444841
14	9290.jpg	3	5	1.955400
14	9008.jpg	3	5	2.651287
14	2981.jpg	3	7	1.630714
14	1945.jpg	3	7	2.214808
14	9592.jpg	3	6	1.149871
14	3550.jpg	3	7	1.287153
14	1274.jpg	4	1	1.567637
14	3550.jpg	4	7	5.141316
14	9042.jpg	4	6	1.519045
14	9008.jpg	4	3	3.157490
14	1019.jpg	4	5	2.409745
14	1945.jpg	4	5	1.540261
14	9330.jpg	4	5	2.803739
14	2981.jpg	4	8	1.563502
14	9300.jpg	4	3	3.687665
14	9040.jpg	4	6	1.375791
14	9320.jpg	4	2	2.125873
14	9290.jpg	4	3	1.368931
14	1310.jpg	4	7	1.711529
14	9830.jpg	4	3	1.342959
14	9571.jpg	4	5	1.702085
14	9301.jpg	4	4	0.959325
14	9592.jpg	4	5	2.289199
14	2095.jpg	4	7	2.015773
14	3550.jpg	5	1	9.568291
14	9301.jpg	5	3	4.530606
14	9592.jpg	5	5	2.753364
14	2981.jpg	5	9	5.973564
14	9571.jpg	5	5	3.137258
14	9008.jpg	5	3	1.538425
14	1274.jpg	5	2	3.154909
14	1019.jpg	5	8	6.304060
14	9042.jpg	5	3	3.143555
14	9300.jpg	5	2	1.062113
14	9040.jpg	5	9	1.738927
14	2095.jpg	5	8	1.972120
14	9320.jpg	5	2	1.873273
14	1945.jpg	5	8	2.238064
14	1310.jpg	5	9	0.849416
14	9290.jpg	5	2	1.361488
14	9330.jpg	5	5	2.045327
14	9830.jpg	5	1	1.345661
14	9040.jpg	6	5	2.166418
14	2095.jpg	6	6	1.095774
14	9330.jpg	6	7	1.880801
14	1019.jpg	6	4	2.033939
14	9571.jpg	6	9	3.048178
14	9290.jpg	6	2	2.310681
14	1945.jpg	6	4	1.349862
14	9008.jpg	6	2	1.406691
14	3550.jpg	6	2	2.028058
14	9301.jpg	6	1	1.016865
14	2981.jpg	6	1	2.496146
14	1310.jpg	6	1	2.186550
14	9830.jpg	6	1	0.557339
14	9592.jpg	6	1	0.954852
14	9042.jpg	6	1	0.694835
14	9320.jpg	6	1	0.564630
14	9300.jpg	6	1	0.419766
14	1274.jpg	6	3	1.374998
14	9290.jpg	7	8	1.958390
14	9571.jpg	7	3	2.134315
14	9301.jpg	7	5	1.953275
14	9300.jpg	7	6	1.982730
14	9330.jpg	7	7	1.236515
14	9830.jpg	7	5	1.347112
14	9320.jpg	7	4	1.735843
14	9042.jpg	7	7	2.069471
14	9040.jpg	7	9	1.180041
14	1019.jpg	7	4	2.590393
14	1945.jpg	7	3	1.263946
14	1310.jpg	7	6	1.667422
14	3550.jpg	7	8	1.465777
14	1274.jpg	7	1	2.414709
14	9592.jpg	7	2	1.465516
14	2981.jpg	7	8	3.338918
14	9008.jpg	7	2	1.562401
14	2095.jpg	7	9	1.173241
