ParticipantNumber	Item	Block	Reponse	ReactionTime
11	2095.jpg	1	7	7.745324
11	9290.jpg	1	6	3.798692
11	9300.jpg	1	8	1.632334
11	9592.jpg	1	7	2.277695
11	9830.jpg	1	6	1.294445
11	1019.jpg	1	4	3.995411
11	1274.jpg	1	4	1.802432
11	9042.jpg	1	8	2.315976
11	9008.jpg	1	7	2.589946
11	9301.jpg	1	6	1.209059
11	2981.jpg	1	8	2.172759
11	9330.jpg	1	6	1.865825
11	3550.jpg	1	7	1.645019
11	1945.jpg	1	3	2.695960
11	9320.jpg	1	6	7.155281
11	1310.jpg	1	3	3.651382
11	9040.jpg	1	8	2.558565
11	9571.jpg	1	7	1.650305
11	9320.jpg	2	6	3.032092
11	9040.jpg	2	7	7.174166
11	1945.jpg	2	2	3.469053
11	9042.jpg	2	7	2.319643
11	9008.jpg	2	7	1.806856
11	9290.jpg	2	7	1.658143
11	2095.jpg	2	4	2.447682
11	1274.jpg	2	5	2.786005
11	1019.jpg	2	2	1.449462
11	3550.jpg	2	7	1.554237
11	9301.jpg	2	8	4.381160
11	9571.jpg	2	6	6.241999
11	1310.jpg	2	3	2.017790
11	9330.jpg	2	4	3.818750
11	9300.jpg	2	8	1.689247
11	2981.jpg	2	5	6.812680
11	9830.jpg	2	5	5.351796
11	9592.jpg	2	3	2.740545
11	9592.jpg	3	6	4.660924
11	9320.jpg	3	3	5.392790
11	9301.jpg	3	3	6.155484
11	9040.jpg	3	4	7.429301
11	9290.jpg	3	2	5.152586
11	9300.jpg	3	3	2.338552
11	1019.jpg	3	2	5.214632
11	2095.jpg	3	3	3.044952
11	1274.jpg	3	1	2.940724
11	9571.jpg	3	2	2.956142
11	9008.jpg	3	1	3.675804
11	9042.jpg	3	3	3.411773
11	9330.jpg	3	2	4.631619
11	2981.jpg	3	4	4.892672
11	9830.jpg	3	2	2.945567
11	3550.jpg	3	5	3.430321
11	1310.jpg	3	3	1.088099
11	1945.jpg	3	2	4.715581
11	1945.jpg	4	2	1.782637
11	2981.jpg	4	7	1.263717
11	3550.jpg	4	8	1.603144
11	9301.jpg	4	3	2.530290
11	1274.jpg	4	3	1.531884
11	9008.jpg	4	3	2.084554
11	1310.jpg	4	5	1.836139
11	9042.jpg	4	4	1.600143
11	9290.jpg	4	2	2.001229
11	9592.jpg	4	5	2.026629
11	9320.jpg	4	2	2.938321
11	9830.jpg	4	2	2.549998
11	9571.jpg	4	4	1.813009
11	1019.jpg	4	1	5.148753
11	9300.jpg	4	2	2.631638
11	9330.jpg	4	1	1.914965
11	9040.jpg	4	6	1.937301
11	2095.jpg	4	3	2.281372
11	9320.jpg	5	6	4.855906
11	9290.jpg	5	7	2.114062
11	9592.jpg	5	3	1.736212
11	9040.jpg	5	9	1.342082
11	3550.jpg	5	2	1.963538
11	1945.jpg	5	9	2.800287
11	9301.jpg	5	5	2.710465
11	1310.jpg	5	9	0.830695
11	9571.jpg	5	1	5.097373
11	2981.jpg	5	8	1.969973
11	9330.jpg	5	6	1.580687
11	9008.jpg	5	4	2.036576
11	1274.jpg	5	6	3.028901
11	9830.jpg	5	1	4.833613
11	2095.jpg	5	6	4.424902
11	1019.jpg	5	9	1.442074
11	9042.jpg	5	2	3.867663
11	9300.jpg	5	5	2.066420
11	2095.jpg	6	3	6.162954
11	9042.jpg	6	2	2.350830
11	9592.jpg	6	1	1.275513
11	9008.jpg	6	2	4.182962
11	9300.jpg	6	2	2.574642
11	9301.jpg	6	2	0.928637
11	1310.jpg	6	3	3.633493
11	9290.jpg	6	3	3.107295
11	2981.jpg	6	4	1.915965
11	9040.jpg	6	5	2.102661
11	1274.jpg	6	4	2.365000
11	1019.jpg	6	4	1.818525
11	9330.jpg	6	7	2.679613
11	9830.jpg	6	1	2.592747
11	3550.jpg	6	2	1.306538
11	1945.jpg	6	5	2.354776
11	9571.jpg	6	9	0.961255
11	9320.jpg	6	2	1.938538
11	9300.jpg	7	7	2.264944
11	9301.jpg	7	7	0.525517
11	1310.jpg	7	3	3.209190
11	9592.jpg	7	8	3.093755
11	9290.jpg	7	7	1.127814
11	3550.jpg	7	7	4.078423
11	9330.jpg	7	7	1.846539
11	9040.jpg	7	9	1.694690
11	9042.jpg	7	2	1.948764
11	1274.jpg	7	2	2.543758
11	1019.jpg	7	1	1.930355
11	9008.jpg	7	4	2.907641
11	9320.jpg	7	7	2.092914
11	2095.jpg	7	8	1.183560
11	1945.jpg	7	1	1.328344
11	9571.jpg	7	5	1.993692
11	2981.jpg	7	6	2.599085
11	9830.jpg	7	7	1.153276
