ParticipantNumber	Item	Block	Reponse	ReactionTime
18	2095.jpg	1	3	4.422710
18	1310.jpg	1	4	5.451434
18	9300.jpg	1	4	8.323281
18	1274.jpg	1	3	4.584992
18	9290.jpg	1	4	3.332641
18	9008.jpg	1	3	5.521044
18	1945.jpg	1	4	8.314336
18	9592.jpg	1	3	5.073160
18	2981.jpg	1	1	8.111352
18	1019.jpg	1	2	4.869980
18	9830.jpg	1	4	3.396482
18	9040.jpg	1	2	3.491972
18	9320.jpg	1	4	2.398006
18	9571.jpg	1	2	5.721886
18	9330.jpg	1	4	7.833451
18	3550.jpg	1	3	2.775973
18	9042.jpg	1	2	1.681895
18	9301.jpg	1	3	1.604767
18	9830.jpg	2	6	7.527208
18	1274.jpg	2	8	2.727834
18	9042.jpg	2	8	2.176769
18	2095.jpg	2	7	1.969140
18	9290.jpg	2	6	1.714336
18	2981.jpg	2	9	1.233380
18	9571.jpg	2	8	2.475576
18	9008.jpg	2	6	4.350276
18	1310.jpg	2	6	1.586114
18	9592.jpg	2	7	5.004152
18	9301.jpg	2	6	1.241573
18	9320.jpg	2	6	0.924830
18	9040.jpg	2	8	2.817297
18	9300.jpg	2	6	1.324309
18	1945.jpg	2	6	1.888929
18	9330.jpg	2	6	2.357399
18	3550.jpg	2	7	2.392333
18	1019.jpg	2	6	2.363751
18	2981.jpg	3	1	12.436233
18	9300.jpg	3	4	1.143628
18	1274.jpg	3	3	4.025089
18	1019.jpg	3	4	1.365343
18	9301.jpg	3	4	2.516873
18	3550.jpg	3	3	1.000695
18	9042.jpg	3	2	1.802722
18	9320.jpg	3	4	1.259439
18	1945.jpg	3	4	1.084689
18	9330.jpg	3	4	1.124734
18	1310.jpg	3	4	1.812505
18	9830.jpg	3	4	1.177248
18	9040.jpg	3	2	0.871761
18	9592.jpg	3	3	2.799912
18	2095.jpg	3	3	0.988954
18	9571.jpg	3	2	4.337714
18	9008.jpg	3	4	2.675102
18	9290.jpg	3	4	0.707440
18	9571.jpg	4	4	15.746754
18	1019.jpg	4	6	5.124615
18	9042.jpg	4	8	6.548864
18	2095.jpg	4	6	2.625861
18	9320.jpg	4	4	3.515705
18	9592.jpg	4	5	2.928345
18	2981.jpg	4	8	2.835901
18	9301.jpg	4	4	1.631718
18	1945.jpg	4	5	1.623936
18	9040.jpg	4	7	1.586386
18	9330.jpg	4	4	4.805785
18	9300.jpg	4	3	4.425183
18	9008.jpg	4	3	0.961874
18	1310.jpg	4	6	2.093893
18	1274.jpg	4	6	1.627926
18	3550.jpg	4	8	1.786147
18	9830.jpg	4	3	5.359643
18	9290.jpg	4	3	0.641315
18	9040.jpg	5	1	6.678019
18	9830.jpg	5	3	4.008805
18	9571.jpg	5	1	1.402289
18	1945.jpg	5	9	4.835171
18	1274.jpg	5	1	1.794228
18	3550.jpg	5	1	0.989544
18	9330.jpg	5	5	3.142625
18	9290.jpg	5	6	3.384217
18	9592.jpg	5	1	1.106975
18	9300.jpg	5	3	2.314127
18	2095.jpg	5	3	2.598670
18	1310.jpg	5	8	2.788182
18	9008.jpg	5	1	1.161501
18	9042.jpg	5	1	3.052510
18	9320.jpg	5	5	4.068284
18	9301.jpg	5	5	0.730602
18	1019.jpg	5	8	2.680760
18	2981.jpg	5	3	4.253286
18	1274.jpg	6	1	1.845636
18	2981.jpg	6	1	0.896034
18	9320.jpg	6	1	0.660915
18	9330.jpg	6	1	1.306614
18	9830.jpg	6	1	0.401674
18	9592.jpg	6	1	0.539993
18	3550.jpg	6	1	0.591585
18	2095.jpg	6	1	0.420740
18	1019.jpg	6	1	0.417207
18	9042.jpg	6	1	0.496639
18	9571.jpg	6	5	3.028282
18	9301.jpg	6	1	0.659528
18	1945.jpg	6	1	0.439789
18	9300.jpg	6	1	0.595773
18	9290.jpg	6	1	0.677249
18	1310.jpg	6	1	0.482027
18	9040.jpg	6	1	0.632517
18	9008.jpg	6	1	0.687194
18	9592.jpg	7	6	6.460673
18	9330.jpg	7	5	3.559902
18	9290.jpg	7	3	6.044761
18	3550.jpg	7	8	3.903892
18	1310.jpg	7	3	2.537172
18	9301.jpg	7	3	1.358432
18	9040.jpg	7	5	5.142511
18	1274.jpg	7	1	1.584028
18	9300.jpg	7	3	1.137446
18	9042.jpg	7	2	2.541503
18	9571.jpg	7	3	2.891779
18	9830.jpg	7	3	1.689880
18	2095.jpg	7	2	1.520191
18	2981.jpg	7	2	3.237801
18	9320.jpg	7	1	2.095863
18	1945.jpg	7	1	1.209366
18	9008.jpg	7	1	1.665568
18	1019.jpg	7	1	0.972775
