ParticipantNumber	Item	Block	Reponse	ReactionTime
4	9040.jpg	1	3	6.568408
4	2981.jpg	1	2	1.691027
4	9301.jpg	1	2	3.722640
4	9300.jpg	1	3	5.314342
4	1945.jpg	1	5	6.946040
4	9290.jpg	1	5	3.837178
4	1274.jpg	1	4	2.282561
4	9042.jpg	1	2	1.918150
4	9330.jpg	1	4	3.114492
4	2095.jpg	1	3	3.581233
4	9008.jpg	1	3	6.248171
4	9592.jpg	1	3	5.581958
4	9571.jpg	1	2	1.500745
4	1310.jpg	1	4	2.929819
4	9830.jpg	1	4	1.821897
4	1019.jpg	1	5	4.250099
4	9320.jpg	1	3	1.861507
4	3550.jpg	1	2	1.928192
4	2095.jpg	2	4	9.895801
4	1310.jpg	2	3	2.495652
4	9008.jpg	2	6	1.784095
4	9300.jpg	2	7	1.104003
4	9301.jpg	2	7	1.018147
4	9320.jpg	2	6	0.970483
4	9042.jpg	2	8	1.955703
4	3550.jpg	2	9	1.176934
4	9830.jpg	2	4	1.675652
4	9040.jpg	2	7	1.391774
4	1274.jpg	2	6	2.257972
4	9571.jpg	2	7	3.745051
4	2981.jpg	2	7	2.503727
4	1945.jpg	2	4	2.020465
4	9290.jpg	2	3	0.978529
4	9330.jpg	2	3	5.272212
4	9592.jpg	2	5	3.018579
4	1019.jpg	2	3	1.822172
4	1019.jpg	3	2	3.396074
4	9301.jpg	3	4	2.635592
4	1310.jpg	3	3	1.549415
4	9008.jpg	3	3	3.821258
4	9042.jpg	3	7	1.424447
4	9320.jpg	3	3	1.261232
4	9330.jpg	3	3	1.890548
4	3550.jpg	3	8	2.376580
4	9592.jpg	3	6	2.821619
4	9040.jpg	3	5	2.511885
4	9571.jpg	3	8	2.505818
4	1274.jpg	3	3	2.200336
4	2095.jpg	3	6	3.456531
4	2981.jpg	3	7	1.165188
4	9830.jpg	3	3	1.551323
4	9290.jpg	3	2	1.585914
4	9300.jpg	3	4	1.828035
4	1945.jpg	3	3	3.445854
4	2095.jpg	4	2	3.871307
4	9830.jpg	4	1	0.996997
4	1019.jpg	4	1	0.487201
4	9290.jpg	4	1	1.462716
4	1274.jpg	4	2	1.684276
4	9320.jpg	4	1	1.147928
4	3550.jpg	4	7	3.214775
4	9300.jpg	4	2	1.398991
4	9301.jpg	4	2	0.970745
4	1945.jpg	4	2	2.988584
4	9008.jpg	4	1	1.284012
4	9330.jpg	4	3	2.807368
4	1310.jpg	4	2	1.639817
4	9042.jpg	4	7	2.137062
4	2981.jpg	4	3	2.161836
4	9592.jpg	4	4	2.232148
4	9040.jpg	4	3	1.696555
4	9571.jpg	4	3	1.936195
4	1310.jpg	5	9	6.282818
4	9320.jpg	5	8	3.514711
4	1274.jpg	5	6	2.457393
4	9040.jpg	5	9	2.137506
4	9042.jpg	5	4	4.014706
4	2981.jpg	5	5	4.702148
4	1019.jpg	5	9	1.840122
4	9830.jpg	5	1	2.843779
4	2095.jpg	5	7	3.090422
4	9592.jpg	5	6	4.146428
4	9290.jpg	5	9	2.030293
4	3550.jpg	5	1	2.137796
4	9008.jpg	5	7	3.514477
4	9300.jpg	5	7	1.972002
4	9301.jpg	5	7	1.343557
4	9571.jpg	5	1	2.137145
4	9330.jpg	5	5	2.884473
4	1945.jpg	5	9	1.102608
4	2981.jpg	6	6	3.070852
4	2095.jpg	6	1	2.142714
4	9290.jpg	6	3	2.564225
4	9830.jpg	6	1	1.390278
4	9008.jpg	6	1	1.151687
4	3550.jpg	6	1	1.014785
4	1274.jpg	6	1	0.572840
4	9330.jpg	6	7	3.723313
4	1945.jpg	6	7	4.910034
4	9040.jpg	6	1	1.726420
4	9301.jpg	6	1	1.775819
4	1019.jpg	6	7	1.895851
4	9320.jpg	6	1	0.646460
4	9300.jpg	6	1	0.477603
4	9042.jpg	6	1	1.397280
4	9571.jpg	6	9	1.340529
4	9592.jpg	6	1	1.980488
4	1310.jpg	6	5	2.515498
4	9040.jpg	7	9	2.342133
4	9830.jpg	7	7	4.422022
4	3550.jpg	7	6	2.620600
4	9320.jpg	7	2	2.755739
4	9330.jpg	7	8	1.590791
4	9300.jpg	7	2	0.753587
4	1945.jpg	7	1	2.442488
4	9290.jpg	7	3	2.370582
4	1310.jpg	7	1	1.171748
4	9008.jpg	7	2	1.657771
4	9042.jpg	7	4	2.499243
4	2981.jpg	7	4	2.858920
4	9592.jpg	7	8	2.555012
4	2095.jpg	7	9	1.002993
4	1019.jpg	7	1	1.014492
4	1274.jpg	7	1	1.142347
4	9301.jpg	7	2	1.967811
4	9571.jpg	7	7	3.157633
