ParticipantNumber	Item	Block	Reponse	ReactionTime
1	9008.jpg	1	1	4.401825
1	9830.jpg	1	1	1.126200
1	1310.jpg	1	1	1.016133
1	2981.jpg	1	1	0.902346
1	9042.jpg	1	1	0.839221
1	9300.jpg	1	1	0.594212
1	9330.jpg	1	2	1.945421
1	3550.jpg	1	1	1.216937
1	9040.jpg	1	1	1.082704
1	1274.jpg	1	3	1.832061
1	9592.jpg	1	2	1.974450
1	1019.jpg	1	2	1.616910
1	2095.jpg	1	1	1.435066
1	1945.jpg	1	2	1.845951
1	9320.jpg	1	1	0.831743
1	9571.jpg	1	1	1.900612
1	9290.jpg	1	2	1.615945
1	9301.jpg	1	1	0.549439
1	2095.jpg	2	1	0.825592
1	1019.jpg	2	8	4.656788
1	9042.jpg	2	9	2.114046
1	9040.jpg	2	8	3.385890
1	3550.jpg	2	8	1.567563
1	9290.jpg	2	4	1.883105
1	1945.jpg	2	7	1.257948
1	9320.jpg	2	9	1.078739
1	2981.jpg	2	9	0.495397
1	9330.jpg	2	7	1.320920
1	9301.jpg	2	9	0.657798
1	9592.jpg	2	7	1.033698
1	9008.jpg	2	9	0.741161
1	9571.jpg	2	9	0.858471
1	9300.jpg	2	9	0.446373
1	1310.jpg	2	9	0.429702
1	9830.jpg	2	9	0.348771
1	1274.jpg	2	9	0.426306
1	9008.jpg	3	1	3.503781
1	9592.jpg	3	1	0.930357
1	2981.jpg	3	9	2.791582
1	9320.jpg	3	9	0.548126
1	3550.jpg	3	8	1.094090
1	9290.jpg	3	4	1.819332
1	9301.jpg	3	9	0.622262
1	1019.jpg	3	9	0.839204
1	2095.jpg	3	4	2.067638
1	1310.jpg	3	9	0.710054
1	9571.jpg	3	4	1.502458
1	9040.jpg	3	9	1.023594
1	9300.jpg	3	9	0.445512
1	9830.jpg	3	4	0.748652
1	1945.jpg	3	4	1.228611
1	1274.jpg	3	4	0.692126
1	9042.jpg	3	9	0.701838
1	9330.jpg	3	1	1.670919
1	9008.jpg	4	1	1.328985
1	1945.jpg	4	4	1.090287
1	9592.jpg	4	4	0.862893
1	9330.jpg	4	1	0.921999
1	3550.jpg	4	9	1.319104
1	9571.jpg	4	9	1.019012
1	2981.jpg	4	9	0.826630
1	9042.jpg	4	9	0.881672
1	9300.jpg	4	1	0.688716
1	9320.jpg	4	4	0.678956
1	9040.jpg	4	9	0.506852
1	1274.jpg	4	1	0.976136
1	1310.jpg	4	9	0.606980
1	9290.jpg	4	1	0.674653
1	9830.jpg	4	1	0.491070
1	9301.jpg	4	9	0.508851
1	2095.jpg	4	4	0.939816
1	1019.jpg	4	4	0.785962
1	9830.jpg	5	4	2.163979
1	9592.jpg	5	4	0.818388
1	1310.jpg	5	9	0.722705
1	9008.jpg	5	9	0.917671
1	3550.jpg	5	4	0.856911
1	9320.jpg	5	9	0.906026
1	9330.jpg	5	1	0.714465
1	1945.jpg	5	9	1.351906
1	9290.jpg	5	4	0.724433
1	1274.jpg	5	1	0.580156
1	1019.jpg	5	1	0.657957
1	9300.jpg	5	9	0.572616
1	9042.jpg	5	1	0.919904
1	2095.jpg	5	4	0.628544
1	9571.jpg	5	9	0.666617
1	9301.jpg	5	9	0.610080
1	2981.jpg	5	9	0.566244
1	9040.jpg	5	1	1.093913
1	1310.jpg	6	1	1.095498
1	3550.jpg	6	1	1.059001
1	9330.jpg	6	1	0.720327
1	1274.jpg	6	1	0.357916
1	9008.jpg	6	1	0.224974
1	9042.jpg	6	1	0.195332
1	9320.jpg	6	1	0.207832
1	9300.jpg	6	1	0.234929
1	9301.jpg	6	1	0.220673
1	2095.jpg	6	1	0.213970
1	9571.jpg	6	1	0.243689
1	9592.jpg	6	1	0.787212
1	9830.jpg	6	1	0.513284
1	9290.jpg	6	1	0.373550
1	2981.jpg	6	1	0.444440
1	1945.jpg	6	1	0.505078
1	1019.jpg	6	1	0.493017
1	9040.jpg	6	1	0.584867
1	9042.jpg	7	1	1.674659
1	9320.jpg	7	1	1.010315
1	3550.jpg	7	9	0.746318
1	9301.jpg	7	1	0.571683
1	9592.jpg	7	1	0.720236
1	1019.jpg	7	1	0.471032
1	1945.jpg	7	1	0.450564
1	2095.jpg	7	9	0.578772
1	9330.jpg	7	9	0.825572
1	2981.jpg	7	1	0.626824
1	9300.jpg	7	1	0.588038
1	1310.jpg	7	1	0.612215
1	9830.jpg	7	1	0.480484
1	9571.jpg	7	1	0.384268
1	1274.jpg	7	1	0.595252
1	9040.jpg	7	9	0.701156
1	9290.jpg	7	1	0.434600
1	9008.jpg	7	1	0.440353
