ParticipantNumber	Item	Block	Reponse	ReactionTime
10	1274.jpg	1	9	3.516488
10	3550.jpg	1	1	4.555099
10	9830.jpg	1	1	2.649599
10	9040.jpg	1	1	1.085893
10	9008.jpg	1	2	2.493122
10	9300.jpg	1	1	1.870625
10	1310.jpg	1	2	5.017045
10	2981.jpg	1	1	1.099894
10	1945.jpg	1	5	2.231890
10	9592.jpg	1	3	2.281390
10	9301.jpg	1	1	1.240889
10	9571.jpg	1	1	1.310447
10	9042.jpg	1	2	2.517873
10	1019.jpg	1	4	3.154499
10	9320.jpg	1	1	1.548432
10	9290.jpg	1	2	1.628416
10	2095.jpg	1	4	4.002404
10	9330.jpg	1	3	2.449217
10	9320.jpg	2	7	4.693827
10	1274.jpg	2	2	2.752731
10	9571.jpg	2	6	3.748816
10	1019.jpg	2	3	2.259002
10	2981.jpg	2	8	3.047898
10	3550.jpg	2	7	2.257409
10	9330.jpg	2	3	2.813851
10	9008.jpg	2	6	1.914076
10	9592.jpg	2	1	1.656536
10	9040.jpg	2	4	2.231472
10	1310.jpg	2	5	1.910525
10	2095.jpg	2	1	1.303611
10	9290.jpg	2	3	1.753659
10	9300.jpg	2	9	1.770849
10	9830.jpg	2	8	1.476229
10	1945.jpg	2	1	1.347632
10	9301.jpg	2	8	2.095673
10	9042.jpg	2	6	1.486390
10	9040.jpg	3	1	4.408634
10	9290.jpg	3	1	2.653028
10	1274.jpg	3	2	1.425063
10	9320.jpg	3	1	0.762754
10	1945.jpg	3	4	1.724970
10	9008.jpg	3	1	0.682234
10	9592.jpg	3	3	2.073384
10	9571.jpg	3	1	0.785623
10	9830.jpg	3	1	0.466075
10	1019.jpg	3	4	1.223851
10	3550.jpg	3	1	0.660699
10	9301.jpg	3	1	0.443770
10	2981.jpg	3	1	0.555243
10	9330.jpg	3	2	1.877119
10	9042.jpg	3	2	1.646770
10	2095.jpg	3	2	1.855112
10	1310.jpg	3	2	1.344643
10	9300.jpg	3	1	0.768114
10	9830.jpg	4	1	2.230109
10	9042.jpg	4	6	1.994721
10	9301.jpg	4	7	2.016381
10	9008.jpg	4	2	1.540399
10	9290.jpg	4	2	0.739832
10	2981.jpg	4	9	1.616439
10	9571.jpg	4	9	1.839510
10	9300.jpg	4	6	1.840586
10	9592.jpg	4	2	2.404928
10	9320.jpg	4	5	1.715433
10	3550.jpg	4	8	1.321764
10	1310.jpg	4	8	1.213800
10	1945.jpg	4	1	1.489555
10	1274.jpg	4	1	1.345923
10	1019.jpg	4	1	0.879757
10	9040.jpg	4	9	2.302433
10	2095.jpg	4	3	2.227269
10	9330.jpg	4	3	2.119460
10	9008.jpg	5	8	2.238604
10	9830.jpg	5	5	2.419155
10	3550.jpg	5	1	1.880834
10	9320.jpg	5	2	1.803353
10	2981.jpg	5	6	2.429394
10	9330.jpg	5	6	2.450390
10	9042.jpg	5	1	1.319751
10	1274.jpg	5	3	2.654597
10	1945.jpg	5	9	1.705678
10	9290.jpg	5	7	1.594728
10	9571.jpg	5	1	1.291251
10	9301.jpg	5	5	1.562909
10	1310.jpg	5	9	1.468762
10	1019.jpg	5	9	0.502413
10	9300.jpg	5	6	1.335509
10	9592.jpg	5	1	1.298858
10	9040.jpg	5	9	1.379703
10	2095.jpg	5	9	1.268020
10	1019.jpg	6	1	2.158402
10	9571.jpg	6	9	1.234974
10	9320.jpg	6	1	1.608641
10	9042.jpg	6	1	0.650300
10	1274.jpg	6	1	1.447567
10	3550.jpg	6	8	2.613582
10	1945.jpg	6	3	2.346662
10	9300.jpg	6	1	0.982752
10	9040.jpg	6	1	2.266452
10	2095.jpg	6	1	1.189327
10	9330.jpg	6	2	2.557766
10	9301.jpg	6	2	0.679113
10	9592.jpg	6	1	1.073576
10	9290.jpg	6	2	1.502025
10	9830.jpg	6	1	1.058222
10	9008.jpg	6	1	0.932185
10	2981.jpg	6	1	1.832987
10	1310.jpg	6	1	1.509703
10	9571.jpg	7	8	1.773076
10	1945.jpg	7	2	1.688765
10	2095.jpg	7	8	1.626240
10	3550.jpg	7	8	1.061840
10	9330.jpg	7	8	1.150496
10	9008.jpg	7	2	1.410600
10	9320.jpg	7	7	1.616446
10	1310.jpg	7	6	1.787977
10	1274.jpg	7	6	2.389469
10	9042.jpg	7	6	2.729175
10	9830.jpg	7	9	3.037222
10	9592.jpg	7	7	2.158786
10	1019.jpg	7	1	1.675874
10	9301.jpg	7	9	1.326006
10	9300.jpg	7	9	0.809126
10	2981.jpg	7	9	1.063935
10	9040.jpg	7	9	0.588418
10	9290.jpg	7	8	1.223467
