ParticipantNumber	Item	Block	Reponse	ReactionTime
7	9040.jpg	1	9	4.727661
7	9571.jpg	1	8	2.693711
7	9830.jpg	1	5	2.321078
7	1274.jpg	1	3	2.356402
7	2981.jpg	1	8	2.369502
7	9320.jpg	1	9	2.046539
7	1019.jpg	1	3	2.719318
ParticipantNumber	Item	Block	Reponse	ReactionTime
7	3550.jpg	1	2	3.025462
7	1274.jpg	1	7	2.111912
7	9290.jpg	1	5	2.533549
7	9320.jpg	1	1	1.605627
7	9042.jpg	1	3	4.119741
7	1945.jpg	1	7	2.594905
7	9571.jpg	1	1	1.377578
7	9300.jpg	1	3	1.406180
7	9008.jpg	1	2	2.780518
7	9592.jpg	1	8	2.535874
7	9330.jpg	1	3	2.293380
7	9301.jpg	1	3	1.893051
7	2095.jpg	1	2	5.541561
7	1310.jpg	1	7	1.969733
7	9040.jpg	1	1	1.942654
7	9830.jpg	1	5	2.185470
7	1019.jpg	1	7	2.346514
7	2981.jpg	1	4	2.219450
7	9040.jpg	2	9	2.495695
7	2981.jpg	2	8	1.614274
7	9592.jpg	2	1	1.292374
7	9830.jpg	2	6	1.805061
7	2095.jpg	2	6	1.821320
7	9290.jpg	2	4	1.887915
7	9320.jpg	2	7	1.773988
7	1310.jpg	2	1	1.236719
7	1019.jpg	2	1	1.069539
7	1274.jpg	2	1	0.784873
7	9330.jpg	2	6	1.513599
7	3550.jpg	2	6	2.394276
7	1945.jpg	2	1	1.033280
7	9042.jpg	2	3	2.614617
7	9301.jpg	2	7	1.295706
7	9008.jpg	2	7	1.296858
7	9571.jpg	2	6	3.406647
7	9300.jpg	2	7	1.424641
7	9592.jpg	3	1	6.808416
7	9301.jpg	3	7	1.484837
7	9008.jpg	3	6	3.673169
7	9290.jpg	3	7	2.757782
7	9040.jpg	3	9	1.207105
7	2981.jpg	3	9	1.295910
7	9320.jpg	3	8	1.732429
7	1274.jpg	3	1	0.965874
7	2095.jpg	3	8	2.448798
7	3550.jpg	3	7	3.745752
7	9330.jpg	3	7	2.036709
7	9300.jpg	3	7	1.304459
7	9571.jpg	3	9	2.321972
7	1945.jpg	3	1	1.150243
7	9042.jpg	3	6	1.718315
7	1019.jpg	3	1	1.073506
7	1310.jpg	3	1	0.812625
7	9830.jpg	3	7	2.449820
7	9301.jpg	4	5	6.438667
7	9592.jpg	4	1	1.891544
7	9830.jpg	4	1	2.354103
7	3550.jpg	4	5	1.906927
7	1310.jpg	4	1	1.047876
7	1274.jpg	4	1	1.016786
7	9300.jpg	4	6	1.495777
7	9040.jpg	4	9	2.448269
7	9320.jpg	4	7	4.254688
7	9008.jpg	4	4	2.952805
7	2095.jpg	4	6	1.532607
7	9042.jpg	4	4	1.905143
7	2981.jpg	4	1	5.615001
7	9290.jpg	4	3	2.893176
7	9330.jpg	4	6	1.827221
7	9571.jpg	4	3	4.069383
7	1019.jpg	4	1	1.047325
7	1945.jpg	4	1	0.993816
7	1945.jpg	5	9	1.272676
7	2095.jpg	5	6	4.516549
7	9571.jpg	5	3	2.956591
7	1310.jpg	5	9	1.566028
7	9042.jpg	5	3	3.894951
7	9300.jpg	5	5	4.309697
7	9320.jpg	5	5	1.167490
7	9040.jpg	5	9	0.876574
7	9330.jpg	5	9	5.317579
7	1274.jpg	5	6	2.012719
7	9301.jpg	5	5	2.920013
7	9830.jpg	5	2	2.568322
7	2981.jpg	5	8	2.117958
7	3550.jpg	5	3	2.302036
7	1019.jpg	5	9	1.073325
7	9008.jpg	5	7	2.374924
7	9592.jpg	5	4	2.950724
7	9290.jpg	5	8	2.591660
7	9301.jpg	6	2	4.552450
7	9592.jpg	6	4	4.689742
7	9040.jpg	6	3	10.526938
7	9571.jpg	6	9	2.228530
7	9290.jpg	6	4	3.209134
7	1945.jpg	6	6	6.526917
7	2981.jpg	6	4	2.941961
7	1310.jpg	6	3	3.542987
7	2095.jpg	6	2	3.444376
7	9830.jpg	6	2	2.059385
7	9042.jpg	6	1	4.646034
7	1274.jpg	6	3	2.137624
7	9300.jpg	6	3	1.652533
7	1019.jpg	6	7	1.973970
7	9008.jpg	6	3	2.392153
7	9330.jpg	6	7	3.037620
7	9320.jpg	6	5	2.164059
7	3550.jpg	6	7	4.265275
7	9040.jpg	7	9	2.542993
7	1274.jpg	7	9	2.560347
7	9301.jpg	7	8	1.747995
7	2095.jpg	7	7	1.935592
7	9830.jpg	7	1	2.403599
7	9571.jpg	7	2	1.910741
7	9008.jpg	7	2	1.278982
7	9330.jpg	7	9	1.326583
7	2981.jpg	7	3	2.198878
7	1310.jpg	7	2	3.822981
7	3550.jpg	7	8	1.951198
7	9320.jpg	7	7	2.420779
7	1945.jpg	7	1	2.388394
7	1019.jpg	7	1	1.304054
7	9592.jpg	7	5	3.771490
7	9290.jpg	7	7	2.373604
7	9042.jpg	7	5	1.920537
7	9300.jpg	7	7	1.889764
