ParticipantNumber	Item	Block	Reponse	ReactionTime
15	9008.jpg	1	2	9.283017
15	1945.jpg	1	3	4.847769
15	9330.jpg	1	4	3.874689
15	9040.jpg	1	1	9.013287
15	9042.jpg	1	1	4.272794
15	2095.jpg	1	1	1.934012
15	9830.jpg	1	4	4.202325
15	1019.jpg	1	4	1.965284
15	1310.jpg	1	3	1.953615
15	9300.jpg	1	2	1.816358
15	3550.jpg	1	1	3.833239
15	1274.jpg	1	3	2.728471
15	9571.jpg	1	2	2.508690
15	9290.jpg	1	3	2.651543
15	9320.jpg	1	1	3.977322
15	9301.jpg	1	1	1.280437
15	2981.jpg	1	1	2.316170
15	9592.jpg	1	5	4.130003
15	9008.jpg	2	7	8.291241
15	9330.jpg	2	6	4.196108
15	3550.jpg	2	7	2.283621
15	9040.jpg	2	5	2.840324
15	9290.jpg	2	7	2.467358
15	1945.jpg	2	6	2.807793
15	1274.jpg	2	6	2.576050
15	9320.jpg	2	8	2.326939
15	9300.jpg	2	9	1.074606
15	9301.jpg	2	9	0.616688
15	2981.jpg	2	8	1.491502
15	1019.jpg	2	6	1.748515
15	2095.jpg	2	6	2.411829
15	9592.jpg	2	1	4.471280
15	1310.jpg	2	6	2.275809
15	9830.jpg	2	4	1.997891
15	9042.jpg	2	7	1.948949
15	9571.jpg	2	8	1.478398
15	9301.jpg	3	6	7.280088
15	9320.jpg	3	6	0.945493
15	2095.jpg	3	7	2.736009
15	9330.jpg	3	6	1.264606
15	9008.jpg	3	6	1.637316
15	1019.jpg	3	6	2.664802
15	1945.jpg	3	6	0.989001
15	1274.jpg	3	6	1.015622
15	9300.jpg	3	7	3.424324
15	9042.jpg	3	6	1.838906
15	9040.jpg	3	8	2.302550
15	1310.jpg	3	7	2.061356
15	9830.jpg	3	4	1.644271
15	9290.jpg	3	5	1.937778
15	9592.jpg	3	4	1.926139
15	2981.jpg	3	8	2.220075
15	9571.jpg	3	7	7.614661
15	3550.jpg	3	6	1.384409
15	1019.jpg	4	5	3.367781
15	9830.jpg	4	3	1.374448
15	9330.jpg	4	4	1.749215
15	9290.jpg	4	4	0.988739
15	3550.jpg	4	7	2.847942
15	9042.jpg	4	7	1.675599
15	9320.jpg	4	7	1.795510
15	1945.jpg	4	3	2.853619
15	9008.jpg	4	4	1.404638
15	1310.jpg	4	6	1.418369
15	9300.jpg	4	8	1.399808
15	2095.jpg	4	8	2.080609
15	9571.jpg	4	8	1.351627
15	9301.jpg	4	8	1.689677
15	9592.jpg	4	2	3.270222
15	9040.jpg	4	4	1.763340
15	1274.jpg	4	7	2.215388
15	2981.jpg	4	8	1.079550
15	9571.jpg	5	2	3.156020
15	2095.jpg	5	9	2.796128
15	3550.jpg	5	1	3.458968
15	9320.jpg	5	9	2.761622
15	9290.jpg	5	8	1.545260
15	1274.jpg	5	6	2.606382
15	9008.jpg	5	7	1.304333
15	9300.jpg	5	8	1.020294
15	2981.jpg	5	8	1.309102
15	9830.jpg	5	2	1.970116
15	1310.jpg	5	8	1.014429
15	9592.jpg	5	2	1.132499
15	9040.jpg	5	9	1.587119
15	9330.jpg	5	5	2.887323
15	1945.jpg	5	6	0.971652
15	9301.jpg	5	3	2.359672
15	1019.jpg	5	5	1.357797
15	9042.jpg	5	3	1.527091
15	1019.jpg	6	3	3.961292
15	1945.jpg	6	2	1.596533
15	9040.jpg	6	1	2.109555
15	9301.jpg	6	1	2.873433
15	9290.jpg	6	1	0.920661
15	2095.jpg	6	1	0.718431
15	9300.jpg	6	1	1.137151
15	1310.jpg	6	3	1.902195
15	9592.jpg	6	1	0.738188
15	9330.jpg	6	1	2.925413
15	9320.jpg	6	1	0.596892
15	9008.jpg	6	1	0.617231
15	9830.jpg	6	1	0.638038
15	3550.jpg	6	2	3.124121
15	1274.jpg	6	1	2.232107
15	2981.jpg	6	2	2.645100
15	9042.jpg	6	1	0.607629
15	9571.jpg	6	9	4.410083
15	9300.jpg	7	5	5.664102
15	9290.jpg	7	7	1.792416
15	1310.jpg	7	2	1.797766
15	9330.jpg	7	8	1.719651
15	9301.jpg	7	7	1.283733
15	1274.jpg	7	1	1.296133
15	9008.jpg	7	4	2.264912
15	9571.jpg	7	5	1.878935
15	9320.jpg	7	6	1.181852
15	1019.jpg	7	2	2.525377
15	1945.jpg	7	2	0.748308
15	9592.jpg	7	8	2.362790
15	9830.jpg	7	6	3.255039
15	9042.jpg	7	6	1.527039
15	9040.jpg	7	9	1.318125
15	2981.jpg	7	5	1.804117
15	3550.jpg	7	7	1.460415
15	2095.jpg	7	9	1.564095
