"CS","Correct"
"Aero01.jpg",0.6
"Aero02.jpg",0.3
"Aero03.jpg",0.466666666666667
"Aero04.jpg",0.333333333333333
"Aero06.jpg",0.2
"Aero07.jpg",0.1
"Aero08.jpg",0.3
"Water1.jpg",0.3
"Water2.jpg",0.2
"Water3.jpg",0.266666666666667
"Water4.jpg",0.0666666666666667
"Water6.jpg",0.1
"Water7.jpg",0
"Water8.jpg",0.4
