ParticipantNumber	likingRating	likingRT	SoundOfStimulus	computerName	timeStamp	TrialNr
17	90	7.976000	61_happiness.wav	Lehrelaptop2	2016-03-31_14.56.38.239000	1
17	70	4.960000	61_pain.wav	Lehrelaptop2	2016-03-31_14.56.38.239000	2
17	120	3.813000	61_pleasure.wav	Lehrelaptop2	2016-03-31_14.56.38.239000	3
17	130	4.020000	45_pleasure.wav	Lehrelaptop2	2016-03-31_14.56.38.239000	4
17	111	4.759000	59_anger.wav	Lehrelaptop2	2016-03-31_14.56.38.239000	5
17	40	5.305000	53_happiness.wav	Lehrelaptop2	2016-03-31_14.56.38.239000	6
17	60	3.414000	58_pain.wav	Lehrelaptop2	2016-03-31_14.56.38.239000	7
17	70	3.430000	59_pain.wav	Lehrelaptop2	2016-03-31_14.56.38.239000	8
17	11	4.660000	45_pain.wav	Lehrelaptop2	2016-03-31_14.56.38.239000	9
17	46	3.939000	46_happiness.wav	Lehrelaptop2	2016-03-31_14.56.38.239000	10
17	68	3.980000	58_pleasure.wav	Lehrelaptop2	2016-03-31_14.56.38.239000	11
17	124	2.905000	6_anger.wav	Lehrelaptop2	2016-03-31_14.56.38.239000	12
17	69	3.233000	58_anger.wav	Lehrelaptop2	2016-03-31_14.56.38.239000	13
17	10	4.094000	46_pain.wav	Lehrelaptop2	2016-03-31_14.56.38.239000	14
17	125	3.844000	59_pleasure.wav	Lehrelaptop2	2016-03-31_14.56.38.239000	15
17	28	3.712000	60_pain.wav	Lehrelaptop2	2016-03-31_14.56.38.239000	16
17	84	4.497000	60_anger.wav	Lehrelaptop2	2016-03-31_14.56.38.239000	17
17	8	4.899000	46_pleasure.wav	Lehrelaptop2	2016-03-31_14.56.38.239000	18
17	56	4.426000	45_happiness.wav	Lehrelaptop2	2016-03-31_14.56.38.239000	19
17	126	2.996000	61_anger.wav	Lehrelaptop2	2016-03-31_14.56.38.239000	20
17	124	3.008000	58_happiness.wav	Lehrelaptop2	2016-03-31_14.56.38.239000	21
17	72	2.864000	6_pleasure.wav	Lehrelaptop2	2016-03-31_14.56.38.239000	22
17	124	3.165000	55_happiness.wav	Lehrelaptop2	2016-03-31_14.56.38.239000	23
17	147	2.811000	6_happiness.wav	Lehrelaptop2	2016-03-31_14.56.38.239000	24
17	56	3.071000	53_pain.wav	Lehrelaptop2	2016-03-31_14.56.38.239000	25
17	123	2.606000	60_pleasure.wav	Lehrelaptop2	2016-03-31_14.56.38.239000	26
17	82	2.765000	55_pain.wav	Lehrelaptop2	2016-03-31_14.56.38.239000	27
17	114	4.499000	55_anger.wav	Lehrelaptop2	2016-03-31_14.56.38.239000	28
17	121	4.134000	60_happiness.wav	Lehrelaptop2	2016-03-31_14.56.38.239000	29
17	115	2.439000	42_anger.wav	Lehrelaptop2	2016-03-31_14.56.38.239000	30
17	130	3.226000	42_pleasure.wav	Lehrelaptop2	2016-03-31_14.56.38.239000	31
17	122	3.647000	42_happiness.wav	Lehrelaptop2	2016-03-31_14.56.38.239000	32
17	119	3.239000	45_anger.wav	Lehrelaptop2	2016-03-31_14.56.38.239000	33
17	111	3.427000	6_pain.wav	Lehrelaptop2	2016-03-31_14.56.38.239000	34
17	45	3.220000	53_anger.wav	Lehrelaptop2	2016-03-31_14.56.38.239000	35
17	74	3.322000	46_anger.wav	Lehrelaptop2	2016-03-31_14.56.38.239000	36
17	126	2.880000	55_pleasure.wav	Lehrelaptop2	2016-03-31_14.56.38.239000	37
17	66	4.664000	53_pleasure.wav	Lehrelaptop2	2016-03-31_14.56.38.239000	38
17	75	2.903000	42_pain.wav	Lehrelaptop2	2016-03-31_14.56.38.239000	39
17	128	3.598000	59_happiness.wav	Lehrelaptop2	2016-03-31_14.56.38.239000	40
