ParticipantNumber	likingRating	likingRT	SoundOfStimulus	computerName	timeStamp	TrialNr
19	60	5.422000	60_anger.wav	Lehrelaptop2	2016-03-31_15.10.43.690000	1
19	150	4.088000	60_pleasure.wav	Lehrelaptop2	2016-03-31_15.10.43.690000	2
19	31	4.482000	53_pleasure.wav	Lehrelaptop2	2016-03-31_15.10.43.690000	3
19	200	4.494000	59_happiness.wav	Lehrelaptop2	2016-03-31_15.10.43.690000	4
19	41	4.204000	55_pain.wav	Lehrelaptop2	2016-03-31_15.10.43.690000	5
19	98	5.893000	58_pain.wav	Lehrelaptop2	2016-03-31_15.10.43.690000	6
19	19	4.500000	55_anger.wav	Lehrelaptop2	2016-03-31_15.10.43.690000	7
19	120	4.637000	58_pleasure.wav	Lehrelaptop2	2016-03-31_15.10.43.690000	8
19	61	3.508000	6_happiness.wav	Lehrelaptop2	2016-03-31_15.10.43.690000	9
19	109	5.549000	55_pleasure.wav	Lehrelaptop2	2016-03-31_15.10.43.690000	10
19	110	4.159000	55_happiness.wav	Lehrelaptop2	2016-03-31_15.10.43.690000	11
19	10	4.785000	46_pleasure.wav	Lehrelaptop2	2016-03-31_15.10.43.690000	12
19	149	3.662000	42_anger.wav	Lehrelaptop2	2016-03-31_15.10.43.690000	13
19	100	3.018000	59_pain.wav	Lehrelaptop2	2016-03-31_15.10.43.690000	14
19	69	5.353000	6_pain.wav	Lehrelaptop2	2016-03-31_15.10.43.690000	15
19	81	3.855000	42_happiness.wav	Lehrelaptop2	2016-03-31_15.10.43.690000	16
19	28	4.463000	59_anger.wav	Lehrelaptop2	2016-03-31_15.10.43.690000	17
19	79	3.699000	61_pleasure.wav	Lehrelaptop2	2016-03-31_15.10.43.690000	18
19	70	7.029000	6_pleasure.wav	Lehrelaptop2	2016-03-31_15.10.43.690000	19
19	70	15.020000	59_pleasure.wav	Lehrelaptop2	2016-03-31_15.10.43.690000	20
19	2	4.863000	53_pain.wav	Lehrelaptop2	2016-03-31_15.10.43.690000	21
19	70	3.426000	42_pain.wav	Lehrelaptop2	2016-03-31_15.10.43.690000	22
19	67	3.523000	45_pleasure.wav	Lehrelaptop2	2016-03-31_15.10.43.690000	23
19	41	3.272000	53_happiness.wav	Lehrelaptop2	2016-03-31_15.10.43.690000	24
19	119	3.440000	45_happiness.wav	Lehrelaptop2	2016-03-31_15.10.43.690000	25
