ParticipantNumber	likingRating	likingRT	SoundOfStimulus	computerName	timeStamp	TrialNr
13	71	7.962000	45_happiness.wav	Lehrelaptop2	2016-03-31_13.41.40.641000	1
13	110	3.486000	6_pain.wav	Lehrelaptop2	2016-03-31_13.41.40.641000	2
13	130	8.182000	60_pleasure.wav	Lehrelaptop2	2016-03-31_13.41.40.641000	3
13	50	4.560000	58_pain.wav	Lehrelaptop2	2016-03-31_13.41.40.641000	4
13	140	7.631000	61_happiness.wav	Lehrelaptop2	2016-03-31_13.41.40.641000	5
13	62	4.780000	46_pleasure.wav	Lehrelaptop2	2016-03-31_13.41.40.641000	6
13	51	5.031000	53_pleasure.wav	Lehrelaptop2	2016-03-31_13.41.40.641000	7
13	169	7.508000	59_happiness.wav	Lehrelaptop2	2016-03-31_13.41.40.641000	8
13	160	3.847000	6_anger.wav	Lehrelaptop2	2016-03-31_13.41.40.641000	9
13	119	4.316000	61_pleasure.wav	Lehrelaptop2	2016-03-31_13.41.40.641000	10
13	42	4.670000	58_anger.wav	Lehrelaptop2	2016-03-31_13.41.40.641000	11
13	110	3.257000	55_pain.wav	Lehrelaptop2	2016-03-31_13.41.40.641000	12
13	71	4.106000	45_pleasure.wav	Lehrelaptop2	2016-03-31_13.41.40.641000	13
13	41	5.888000	60_pain.wav	Lehrelaptop2	2016-03-31_13.41.40.641000	14
13	31	5.824000	45_anger.wav	Lehrelaptop2	2016-03-31_13.41.40.641000	15
13	139	2.939000	6_pleasure.wav	Lehrelaptop2	2016-03-31_13.41.40.641000	16
13	30	3.726000	53_pain.wav	Lehrelaptop2	2016-03-31_13.41.40.641000	17
13	150	3.884000	46_happiness.wav	Lehrelaptop2	2016-03-31_13.41.40.641000	18
13	156	9.771000	58_happiness.wav	Lehrelaptop2	2016-03-31_13.41.40.641000	19
13	50	7.279000	46_pain.wav	Lehrelaptop2	2016-03-31_13.41.40.641000	20
13	161	4.851000	53_happiness.wav	Lehrelaptop2	2016-03-31_13.41.40.641000	21
13	159	3.305000	60_happiness.wav	Lehrelaptop2	2016-03-31_13.41.40.641000	22
13	40	6.232000	53_anger.wav	Lehrelaptop2	2016-03-31_13.41.40.641000	23
13	79	4.150000	59_pain.wav	Lehrelaptop2	2016-03-31_13.41.40.641000	24
13	169	3.998000	42_pleasure.wav	Lehrelaptop2	2016-03-31_13.41.40.641000	25
13	40	4.110000	42_pain.wav	Lehrelaptop2	2016-03-31_13.41.40.641000	26
13	104	5.523000	59_pleasure.wav	Lehrelaptop2	2016-03-31_13.41.40.641000	27
13	15	4.905000	45_pain.wav	Lehrelaptop2	2016-03-31_13.41.40.641000	28
13	158	7.507000	55_pleasure.wav	Lehrelaptop2	2016-03-31_13.41.40.641000	29
13	31	6.567000	61_anger.wav	Lehrelaptop2	2016-03-31_13.41.40.641000	30
13	85	3.614000	60_anger.wav	Lehrelaptop2	2016-03-31_13.41.40.641000	31
13	142	2.704000	42_anger.wav	Lehrelaptop2	2016-03-31_13.41.40.641000	32
13	153	5.271000	55_happiness.wav	Lehrelaptop2	2016-03-31_13.41.40.641000	33
13	24	4.830000	59_anger.wav	Lehrelaptop2	2016-03-31_13.41.40.641000	34
13	98	10.705000	58_pleasure.wav	Lehrelaptop2	2016-03-31_13.41.40.641000	35
13	64	3.767000	61_pain.wav	Lehrelaptop2	2016-03-31_13.41.40.641000	36
13	59	5.326000	46_anger.wav	Lehrelaptop2	2016-03-31_13.41.40.641000	37
13	138	2.667000	6_happiness.wav	Lehrelaptop2	2016-03-31_13.41.40.641000	38
13	150	3.762000	42_happiness.wav	Lehrelaptop2	2016-03-31_13.41.40.641000	39
13	65	3.745000	55_anger.wav	Lehrelaptop2	2016-03-31_13.41.40.641000	40
