ParticipantNumber	IATBlock	Stimulus	Category	Type	keyToPress	keyPress	Correct	RT	RTafterError	Block	Combination	ValenceBlock	MeasureOrder	computerName	timeStamp
41	1	white2.bmp	Image	Bob	d	['d']	correct	0.881736	0.000000	1	1	2	1	versuchneu10	2016-07-21_13.24.08.917000
41	1	white3.bmp	Image	NonBob	k	['k']	correct	0.583418	0.000000	1	1	2	1	versuchneu10	2016-07-21_13.24.08.917000
41	1	white4.bmp	Image	NonBob	k	['k']	correct	0.479115	0.000000	1	1	2	1	versuchneu10	2016-07-21_13.24.08.917000
41	1	white2.bmp	Image	Bob	d	['d']	correct	0.484348	0.000000	1	1	2	1	versuchneu10	2016-07-21_13.24.08.917000
41	1	white2.bmp	Image	Bob	d	['d']	correct	0.457977	0.000000	1	1	2	1	versuchneu10	2016-07-21_13.24.08.917000
41	1	white3.bmp	Image	NonBob	k	['k']	correct	0.431012	0.000000	1	1	2	1	versuchneu10	2016-07-21_13.24.08.917000
41	1	white4.bmp	Image	NonBob	k	['k']	correct	0.434980	0.000000	1	1	2	1	versuchneu10	2016-07-21_13.24.08.917000
41	1	white5.bmp	Image	NonBob	k	['k']	correct	0.486781	0.000000	1	1	2	1	versuchneu10	2016-07-21_13.24.08.917000
41	1	bob1.bmp	Image	NonBob	k	['k']	correct	0.600132	0.000000	1	1	2	1	versuchneu10	2016-07-21_13.24.08.917000
41	1	white2.bmp	Image	Bob	d	['d']	correct	0.420328	0.000000	1	1	2	1	versuchneu10	2016-07-21_13.24.08.917000
41	1	white2.bmp	Image	Bob	d	['d']	correct	0.440406	0.000000	1	1	2	1	versuchneu10	2016-07-21_13.24.08.917000
41	1	white2.bmp	Image	Bob	d	['d']	correct	0.472148	0.000000	1	1	2	1	versuchneu10	2016-07-21_13.24.08.917000
41	1	white5.bmp	Image	NonBob	k	['k']	correct	0.541111	0.000000	1	1	2	1	versuchneu10	2016-07-21_13.24.08.917000
41	1	white1.bmp	Image	NonBob	k	['k']	correct	0.435951	0.000000	1	1	2	1	versuchneu10	2016-07-21_13.24.08.917000
41	1	white1.bmp	Image	NonBob	k	['d']	error	0.423968	1.815873	1	1	2	1	versuchneu10	2016-07-21_13.24.08.917000
41	1	white2.bmp	Image	Bob	d	['d']	correct	0.991249	0.000000	1	1	2	1	versuchneu10	2016-07-21_13.24.08.917000
41	1	white2.bmp	Image	Bob	d	['d']	correct	0.609085	0.000000	1	1	2	1	versuchneu10	2016-07-21_13.24.08.917000
41	1	bob1.bmp	Image	NonBob	k	['k']	correct	0.461859	0.000000	1	1	2	1	versuchneu10	2016-07-21_13.24.08.917000
41	1	white2.bmp	Image	Bob	d	['d']	correct	0.750327	0.000000	1	1	2	1	versuchneu10	2016-07-21_13.24.08.917000
41	1	white2.bmp	Image	Bob	d	['d']	correct	0.506309	0.000000	1	1	2	1	versuchneu10	2016-07-21_13.24.08.917000
41	2	hektisch	Text	neg	d	['d']	correct	1.386842	0.000000	1	1	2	1	versuchneu10	2016-07-21_13.24.08.917000
41	2	widerlich	Text	neg	d	['d']	correct	0.745525	0.000000	1	1	2	1	versuchneu10	2016-07-21_13.24.08.917000
41	2	Liebe	Text	pos	k	['k']	correct	0.645771	0.000000	1	1	2	1	versuchneu10	2016-07-21_13.24.08.917000
41	2	entsetzlich	Text	neg	d	['d']	correct	1.066779	0.000000	1	1	2	1	versuchneu10	2016-07-21_13.24.08.917000
41	2	super	Text	pos	k	['k']	correct	1.123261	0.000000	1	1	2	1	versuchneu10	2016-07-21_13.24.08.917000
41	2	Humor	Text	pos	k	['k']	correct	0.873325	0.000000	1	1	2	1	versuchneu10	2016-07-21_13.24.08.917000
41	2	furchtbar	Text	neg	d	['d']	correct	0.996582	0.000000	1	1	2	1	versuchneu10	2016-07-21_13.24.08.917000
41	2	Fehlschlag	Text	neg	d	['d']	correct	0.630827	0.000000	1	1	2	1	versuchneu10	2016-07-21_13.24.08.917000
41	2	Zufriedenheit	Text	pos	k	['k']	correct	0.660012	0.000000	1	1	2	1	versuchneu10	2016-07-21_13.24.08.917000
41	2	schrecklich	Text	neg	d	['d']	correct	0.830192	0.000000	1	1	2	1	versuchneu10	2016-07-21_13.24.08.917000
41	2	Qual	Text	neg	d	['d']	correct	0.812668	0.000000	1	1	2	1	versuchneu10	2016-07-21_13.24.08.917000
41	2	Frieden	Text	pos	k	['k']	correct	0.522471	0.000000	1	1	2	1	versuchneu10	2016-07-21_13.24.08.917000
41	2	böse	Text	neg	d	['d']	correct	0.497085	0.000000	1	1	2	1	versuchneu10	2016-07-21_13.24.08.917000
41	2	ekelhaft	Text	neg	d	['d']	correct	0.598492	0.000000	1	1	2	1	versuchneu10	2016-07-21_13.24.08.917000
