ParticipantNumber	IATBlock	Stimulus	Category	Type	keyToPress	keyPress	Correct	RT	RTafterError	Block	Combination	ValenceBlock	MeasureOrder	computerName	timeStamp
22	1	white4.bmp	Image	Bob	k	['k']	correct	1.305007	0.000000	1	2	1	2	versuchneu10	2016-07-18_12.03.08.986000
22	1	white5.bmp	Image	NonBob	d	['d']	correct	0.771229	0.000000	1	2	1	2	versuchneu10	2016-07-18_12.03.08.986000
22	1	white5.bmp	Image	NonBob	d	['d']	correct	0.508665	0.000000	1	2	1	2	versuchneu10	2016-07-18_12.03.08.986000
22	1	white4.bmp	Image	Bob	k	['k']	correct	0.582848	0.000000	1	2	1	2	versuchneu10	2016-07-18_12.03.08.986000
22	1	white2.bmp	Image	NonBob	d	['d']	correct	0.638665	0.000000	1	2	1	2	versuchneu10	2016-07-18_12.03.08.986000
22	1	white1.bmp	Image	NonBob	d	['d']	correct	0.632573	0.000000	1	2	1	2	versuchneu10	2016-07-18_12.03.08.986000
22	1	white4.bmp	Image	Bob	k	['k']	correct	0.925220	0.000000	1	2	1	2	versuchneu10	2016-07-18_12.03.08.986000
22	1	white4.bmp	Image	Bob	k	['k']	correct	0.577941	0.000000	1	2	1	2	versuchneu10	2016-07-18_12.03.08.986000
22	1	white4.bmp	Image	Bob	k	['k']	correct	0.522179	0.000000	1	2	1	2	versuchneu10	2016-07-18_12.03.08.986000
22	1	bob1.bmp	Image	NonBob	d	['d']	correct	0.656310	0.000000	1	2	1	2	versuchneu10	2016-07-18_12.03.08.986000
22	1	white4.bmp	Image	Bob	k	['k']	correct	0.602289	0.000000	1	2	1	2	versuchneu10	2016-07-18_12.03.08.986000
22	1	white4.bmp	Image	Bob	k	['k']	correct	0.514853	0.000000	1	2	1	2	versuchneu10	2016-07-18_12.03.08.986000
22	1	white1.bmp	Image	NonBob	d	['d']	correct	0.553150	0.000000	1	2	1	2	versuchneu10	2016-07-18_12.03.08.986000
22	1	white4.bmp	Image	Bob	k	['k']	correct	0.480292	0.000000	1	2	1	2	versuchneu10	2016-07-18_12.03.08.986000
22	1	white4.bmp	Image	Bob	k	['k']	correct	0.453412	0.000000	1	2	1	2	versuchneu10	2016-07-18_12.03.08.986000
22	1	white4.bmp	Image	Bob	k	['k']	correct	0.522398	0.000000	1	2	1	2	versuchneu10	2016-07-18_12.03.08.986000
22	1	white3.bmp	Image	NonBob	d	['d']	correct	0.540127	0.000000	1	2	1	2	versuchneu10	2016-07-18_12.03.08.986000
22	1	white3.bmp	Image	NonBob	d	['d']	correct	0.407098	0.000000	1	2	1	2	versuchneu10	2016-07-18_12.03.08.986000
22	1	bob1.bmp	Image	NonBob	d	['d']	correct	0.502462	0.000000	1	2	1	2	versuchneu10	2016-07-18_12.03.08.986000
22	1	white2.bmp	Image	NonBob	d	['d']	correct	0.427716	0.000000	1	2	1	2	versuchneu10	2016-07-18_12.03.08.986000
22	2	Vertrauen	Text	pos	k	['k']	correct	1.290149	0.000000	1	2	1	2	versuchneu10	2016-07-18_12.03.08.986000
22	2	widerlich	Text	neg	d	['d']	correct	0.868113	0.000000	1	2	1	2	versuchneu10	2016-07-18_12.03.08.986000
22	2	entsetzlich	Text	neg	d	['d']	correct	0.979536	0.000000	1	2	1	2	versuchneu10	2016-07-18_12.03.08.986000
22	2	Qual	Text	neg	d	['d']	correct	0.565181	0.000000	1	2	1	2	versuchneu10	2016-07-18_12.03.08.986000
22	2	böse	Text	neg	d	['d']	correct	1.021092	0.000000	1	2	1	2	versuchneu10	2016-07-18_12.03.08.986000
22	2	Zufriedenheit	Text	pos	k	['k']	correct	0.640082	0.000000	1	2	1	2	versuchneu10	2016-07-18_12.03.08.986000
22	2	fies	Text	neg	d	['d']	correct	0.569944	0.000000	1	2	1	2	versuchneu10	2016-07-18_12.03.08.986000
22	2	erfolgreich	Text	pos	k	['k']	correct	0.673034	0.000000	1	2	1	2	versuchneu10	2016-07-18_12.03.08.986000
22	2	Fehlschlag	Text	neg	d	['d']	correct	1.035874	0.000000	1	2	1	2	versuchneu10	2016-07-18_12.03.08.986000
22	2	Liebe	Text	pos	k	['k']	correct	0.639216	0.000000	1	2	1	2	versuchneu10	2016-07-18_12.03.08.986000
22	2	Freude	Text	pos	k	['k']	correct	0.729003	0.000000	1	2	1	2	versuchneu10	2016-07-18_12.03.08.986000
22	2	hektisch	Text	neg	d	['d']	correct	0.596350	0.000000	1	2	1	2	versuchneu10	2016-07-18_12.03.08.986000
22	2	ekelhaft	Text	neg	d	['d']	correct	0.812829	0.000000	1	2	1	2	versuchneu10	2016-07-18_12.03.08.986000
22	2	wundervoll	Text	pos	k	['k']	correct	0.634801	0.000000	1	2	1	2	versuchneu10	2016-07-18_12.03.08.986000
22	2	super	Text	pos	k	['k']	correct	0.916248	0.000000	1	2	1	2	versuchneu10	2016-07-18_12.03.08.986000
22	2	furchtbar	Text	neg	d	['d']	correct	0.659871	0.000000	1	2	1	2	versuchneu10	2016-07-18_12.03.08.986000
