ParticipantNumber	IATBlock	Stimulus	Category	Type	keyToPress	keyPress	Correct	RT	RTafterError	Block	Combination	ValenceBlock	MeasureOrder	computerName	timeStamp
25	1	bob1.bmp	Image	Bob	d	['d']	correct	0.737155	0.000000	1	1	2	1	versuchneu8	2016-07-18_15.53.36.037000
25	1	bob1.bmp	Image	Bob	d	['d']	correct	0.573346	0.000000	1	1	2	1	versuchneu8	2016-07-18_15.53.36.037000
25	1	white4.bmp	Image	NonBob	k	['k']	correct	0.420847	0.000000	1	1	2	1	versuchneu8	2016-07-18_15.53.36.037000
25	1	bob1.bmp	Image	Bob	d	['d']	correct	0.376775	0.000000	1	1	2	1	versuchneu8	2016-07-18_15.53.36.037000
25	1	white5.bmp	Image	NonBob	k	['k']	correct	0.347763	0.000000	1	1	2	1	versuchneu8	2016-07-18_15.53.36.037000
25	1	bob1.bmp	Image	Bob	d	['d']	correct	0.349349	0.000000	1	1	2	1	versuchneu8	2016-07-18_15.53.36.037000
25	1	bob1.bmp	Image	Bob	d	['d']	correct	0.319477	0.000000	1	1	2	1	versuchneu8	2016-07-18_15.53.36.037000
25	1	white2.bmp	Image	NonBob	k	['d']	error	0.284452	2.892416	1	1	2	1	versuchneu8	2016-07-18_15.53.36.037000
25	1	white2.bmp	Image	NonBob	k	['k']	correct	0.418899	0.000000	1	1	2	1	versuchneu8	2016-07-18_15.53.36.037000
25	1	white1.bmp	Image	NonBob	k	['k']	correct	0.806522	0.000000	1	1	2	1	versuchneu8	2016-07-18_15.53.36.037000
25	1	white1.bmp	Image	NonBob	k	['k']	correct	0.372217	0.000000	1	1	2	1	versuchneu8	2016-07-18_15.53.36.037000
25	1	white3.bmp	Image	NonBob	k	['k']	correct	0.534764	0.000000	1	1	2	1	versuchneu8	2016-07-18_15.53.36.037000
25	1	bob1.bmp	Image	Bob	d	['d']	correct	0.409193	0.000000	1	1	2	1	versuchneu8	2016-07-18_15.53.36.037000
25	1	bob1.bmp	Image	Bob	d	['d']	correct	0.400504	0.000000	1	1	2	1	versuchneu8	2016-07-18_15.53.36.037000
25	1	bob1.bmp	Image	Bob	d	['d']	correct	0.367397	0.000000	1	1	2	1	versuchneu8	2016-07-18_15.53.36.037000
25	1	bob1.bmp	Image	Bob	d	['d']	correct	0.357784	0.000000	1	1	2	1	versuchneu8	2016-07-18_15.53.36.037000
25	1	white4.bmp	Image	NonBob	k	['k']	correct	0.360414	0.000000	1	1	2	1	versuchneu8	2016-07-18_15.53.36.037000
25	1	white5.bmp	Image	NonBob	k	['k']	correct	0.474583	0.000000	1	1	2	1	versuchneu8	2016-07-18_15.53.36.037000
25	1	bob1.bmp	Image	Bob	d	['d']	correct	0.463897	0.000000	1	1	2	1	versuchneu8	2016-07-18_15.53.36.037000
25	1	white3.bmp	Image	NonBob	k	['k']	correct	0.448242	0.000000	1	1	2	1	versuchneu8	2016-07-18_15.53.36.037000
25	2	böse	Text	neg	d	['k']	error	0.696753	1.944741	1	1	2	1	versuchneu8	2016-07-18_15.53.36.037000
25	2	Vertrauen	Text	pos	k	['k']	correct	0.613293	0.000000	1	1	2	1	versuchneu8	2016-07-18_15.53.36.037000
25	2	Qual	Text	neg	d	['d']	correct	0.686283	0.000000	1	1	2	1	versuchneu8	2016-07-18_15.53.36.037000
25	2	Frieden	Text	pos	k	['k']	correct	0.484467	0.000000	1	1	2	1	versuchneu8	2016-07-18_15.53.36.037000
25	2	schrecklich	Text	neg	d	['d']	correct	0.521627	0.000000	1	1	2	1	versuchneu8	2016-07-18_15.53.36.037000
25	2	Fehlschlag	Text	neg	d	['d']	correct	0.580055	0.000000	1	1	2	1	versuchneu8	2016-07-18_15.53.36.037000
25	2	Zufriedenheit	Text	pos	k	['k']	correct	0.487669	0.000000	1	1	2	1	versuchneu8	2016-07-18_15.53.36.037000
25	2	Liebe	Text	pos	k	['k']	correct	0.465217	0.000000	1	1	2	1	versuchneu8	2016-07-18_15.53.36.037000
25	2	hektisch	Text	neg	d	['d']	correct	0.518237	0.000000	1	1	2	1	versuchneu8	2016-07-18_15.53.36.037000
25	2	Humor	Text	pos	k	['k']	correct	0.472205	0.000000	1	1	2	1	versuchneu8	2016-07-18_15.53.36.037000
25	2	fies	Text	neg	d	['d']	correct	0.465219	0.000000	1	1	2	1	versuchneu8	2016-07-18_15.53.36.037000
25	2	wundervoll	Text	pos	k	['k']	correct	0.529764	0.000000	1	1	2	1	versuchneu8	2016-07-18_15.53.36.037000
25	2	Freude	Text	pos	k	['k']	correct	0.460417	0.000000	1	1	2	1	versuchneu8	2016-07-18_15.53.36.037000
25	2	widerlich	Text	neg	d	['d']	correct	0.529465	0.000000	1	1	2	1	versuchneu8	2016-07-18_15.53.36.037000
25	2	ekelhaft	Text	neg	d	['d']	correct	0.503952	0.000000	1	1	2	1	versuchneu8	2016-07-18_15.53.36.037000
25	2	entsetzlich	Text	neg	d	['d']	correct	0.413838	0.000000	1	1	2	1	versuchneu8	2016-07-18_15.53.36.037000
25	2	furchtbar	Text	neg	d	['d']	correct	0.433339	0.000000	1	1	2	1	versuchneu8	2016-07-18_15.53.36.037000
25	2	begabt	Text	pos	k	['k']	correct	0.644995	0.000000	1	1	2	1	versuchneu8	2016-07-18_15.53.36.037000
25	2	super	Text	pos	k	['k']	correct	0.414682	0.000000	1	1	2	1	versuchneu8	2016-07-18_15.53.36.037000
25	2	erfolgreich	Text	pos	k	['k']	correct	0.369802	0.000000	1	1	2	1	versuchneu8	2016-07-18_15.53.36.037000
25	34	begabt	Text	pos	k	['k']	correct	1.026171	0.000000	1	1	2	1	versuchneu8	2016-07-18_15.53.36.037000
25	34	Humor	Text	pos	k	['k']	correct	0.501417	0.000000	1	1	2	1	versuchneu8	2016-07-18_15.53.36.037000
25	34	Liebe	Text	pos	k	['k']	correct	0.490894	0.000000	1	1	2	1	versuchneu8	2016-07-18_15.53.36.037000
25	34	bob1.bmp	Image	Bob	d	['d']	correct	0.880797	0.000000	1	1	2	1	versuchneu8	2016-07-18_15.53.36.037000
25	34	bob1.bmp	Image	Bob	d	['d']	correct	0.555801	0.000000	1	1	2	1	versuchneu8	2016-07-18_15.53.36.037000
25	34	Qual	Text	neg	d	['d']	correct	0.550957	0.000000	1	1	2	1	versuchneu8	2016-07-18_15.53.36.037000
25	34	white4.bmp	Image	NonBob	k	['k']	correct	0.605562	0.000000	1	1	2	1	versuchneu8	2016-07-18_15.53.36.037000
25	34	Frieden	Text	pos	k	['k']	correct	0.534160	0.000000	1	1	2	1	versuchneu8	2016-07-18_15.53.36.037000
25	34	entsetzlich	Text	neg	d	['d']	correct	0.524908	0.000000	1	1	2	1	versuchneu8	2016-07-18_15.53.36.037000
25	34	böse	Text	neg	d	['k']	error	0.575075	1.119004	1	1	2	1	versuchneu8	2016-07-18_15.53.36.037000
25	34	Vertrauen	Text	pos	k	['k']	correct	0.456721	0.000000	1	1	2	1	versuchneu8	2016-07-18_15.53.36.037000
25	34	white4.bmp	Image	NonBob	k	['k']	correct	0.905060	0.000000	1	1	2	1	versuchneu8	2016-07-18_15.53.36.037000
