ParticipantNumber	IATBlock	Stimulus	Category	Type	keyToPress	keyPress	Correct	RT	RTafterError	Block	Combination	ValenceBlock	MeasureOrder	computerName	timeStamp
20	1	white3.bmp	Image	Bob	d	['d']	correct	0.722311	0.000000	1	2	1	1	versuchneu7	2016-07-18_11.41.43.718000
20	1	white3.bmp	Image	Bob	d	['d']	correct	0.494698	0.000000	1	2	1	1	versuchneu7	2016-07-18_11.41.43.718000
20	1	bob1.bmp	Image	NonBob	k	['k']	correct	0.479568	0.000000	1	2	1	1	versuchneu7	2016-07-18_11.41.43.718000
20	1	white2.bmp	Image	NonBob	k	['k']	correct	0.569573	0.000000	1	2	1	1	versuchneu7	2016-07-18_11.41.43.718000
20	1	white3.bmp	Image	Bob	d	['d']	correct	0.480795	0.000000	1	2	1	1	versuchneu7	2016-07-18_11.41.43.718000
20	1	bob1.bmp	Image	NonBob	k	['k']	correct	0.401678	0.000000	1	2	1	1	versuchneu7	2016-07-18_11.41.43.718000
20	1	white3.bmp	Image	Bob	d	['d']	correct	0.453085	0.000000	1	2	1	1	versuchneu7	2016-07-18_11.41.43.718000
20	1	white3.bmp	Image	Bob	d	['d']	correct	0.429693	0.000000	1	2	1	1	versuchneu7	2016-07-18_11.41.43.718000
20	1	white3.bmp	Image	Bob	d	['d']	correct	0.417960	0.000000	1	2	1	1	versuchneu7	2016-07-18_11.41.43.718000
20	1	white4.bmp	Image	NonBob	k	['k']	correct	0.357429	0.000000	1	2	1	1	versuchneu7	2016-07-18_11.41.43.718000
20	1	white3.bmp	Image	Bob	d	['d']	correct	0.391725	0.000000	1	2	1	1	versuchneu7	2016-07-18_11.41.43.718000
20	1	white1.bmp	Image	NonBob	k	['k']	correct	0.394870	0.000000	1	2	1	1	versuchneu7	2016-07-18_11.41.43.718000
20	1	white3.bmp	Image	Bob	d	['d']	correct	0.398322	0.000000	1	2	1	1	versuchneu7	2016-07-18_11.41.43.718000
20	1	white4.bmp	Image	NonBob	k	['k']	correct	0.428533	0.000000	1	2	1	1	versuchneu7	2016-07-18_11.41.43.718000
20	1	white3.bmp	Image	Bob	d	['d']	correct	0.372468	0.000000	1	2	1	1	versuchneu7	2016-07-18_11.41.43.718000
20	1	white3.bmp	Image	Bob	d	['d']	correct	0.342942	0.000000	1	2	1	1	versuchneu7	2016-07-18_11.41.43.718000
20	1	white2.bmp	Image	NonBob	k	['k']	correct	0.452522	0.000000	1	2	1	1	versuchneu7	2016-07-18_11.41.43.718000
20	1	white5.bmp	Image	NonBob	k	['k']	correct	0.413270	0.000000	1	2	1	1	versuchneu7	2016-07-18_11.41.43.718000
20	1	white1.bmp	Image	NonBob	k	['k']	correct	0.476257	0.000000	1	2	1	1	versuchneu7	2016-07-18_11.41.43.718000
20	1	white5.bmp	Image	NonBob	k	['k']	correct	0.437752	0.000000	1	2	1	1	versuchneu7	2016-07-18_11.41.43.718000
20	2	Liebe	Text	pos	d	['d']	correct	0.618359	0.000000	1	2	1	1	versuchneu7	2016-07-18_11.41.43.718000
20	2	fies	Text	neg	k	['k']	correct	0.561749	0.000000	1	2	1	1	versuchneu7	2016-07-18_11.41.43.718000
20	2	Fehlschlag	Text	neg	k	['k']	correct	0.490335	0.000000	1	2	1	1	versuchneu7	2016-07-18_11.41.43.718000
20	2	Qual	Text	neg	k	['k']	correct	0.575698	0.000000	1	2	1	1	versuchneu7	2016-07-18_11.41.43.718000
20	2	Freude	Text	pos	d	['d']	correct	0.520165	0.000000	1	2	1	1	versuchneu7	2016-07-18_11.41.43.718000
20	2	entsetzlich	Text	neg	k	['k']	correct	0.716914	0.000000	1	2	1	1	versuchneu7	2016-07-18_11.41.43.718000
20	2	böse	Text	neg	k	['k']	correct	0.457921	0.000000	1	2	1	1	versuchneu7	2016-07-18_11.41.43.718000
20	2	super	Text	pos	d	['d']	correct	0.574723	0.000000	1	2	1	1	versuchneu7	2016-07-18_11.41.43.718000
20	2	furchtbar	Text	neg	k	['k']	correct	0.582402	0.000000	1	2	1	1	versuchneu7	2016-07-18_11.41.43.718000
20	2	ekelhaft	Text	neg	k	['k']	correct	0.382295	0.000000	1	2	1	1	versuchneu7	2016-07-18_11.41.43.718000
