ParticipantNumber	IATBlock	Stimulus	Category	Type	keyToPress	keyPress	Correct	RT	RTafterError	Block	Combination	ValenceBlock	MeasureOrder	computerName	timeStamp
17	1	white5.bmp	Image	Bob	d	['d']	correct	0.940852	0.000000	1	1	1	1	versuchneu7	2016-07-14_13.59.32.565000
17	1	bob1.bmp	Image	NonBob	k	['k']	correct	0.793663	0.000000	1	1	1	1	versuchneu7	2016-07-14_13.59.32.565000
17	1	white5.bmp	Image	Bob	d	['d']	correct	0.550991	0.000000	1	1	1	1	versuchneu7	2016-07-14_13.59.32.565000
17	1	white4.bmp	Image	NonBob	k	['k']	correct	0.717102	0.000000	1	1	1	1	versuchneu7	2016-07-14_13.59.32.565000
17	1	white5.bmp	Image	Bob	d	['d']	correct	0.477080	0.000000	1	1	1	1	versuchneu7	2016-07-14_13.59.32.565000
17	1	white5.bmp	Image	Bob	d	['d']	correct	0.589357	0.000000	1	1	1	1	versuchneu7	2016-07-14_13.59.32.565000
17	1	bob1.bmp	Image	NonBob	k	['k']	correct	0.565428	0.000000	1	1	1	1	versuchneu7	2016-07-14_13.59.32.565000
17	1	white5.bmp	Image	Bob	d	['d']	correct	0.508590	0.000000	1	1	1	1	versuchneu7	2016-07-14_13.59.32.565000
17	1	white3.bmp	Image	NonBob	k	['k']	correct	0.727057	0.000000	1	1	1	1	versuchneu7	2016-07-14_13.59.32.565000
17	1	white5.bmp	Image	Bob	d	['d']	correct	0.450211	0.000000	1	1	1	1	versuchneu7	2016-07-14_13.59.32.565000
17	1	white1.bmp	Image	NonBob	k	['k']	correct	0.550994	0.000000	1	1	1	1	versuchneu7	2016-07-14_13.59.32.565000
17	1	white2.bmp	Image	NonBob	k	['k']	correct	0.733803	0.000000	1	1	1	1	versuchneu7	2016-07-14_13.59.32.565000
17	1	white4.bmp	Image	NonBob	k	['k']	correct	0.537607	0.000000	1	1	1	1	versuchneu7	2016-07-14_13.59.32.565000
17	1	white3.bmp	Image	NonBob	k	['k']	correct	0.544334	0.000000	1	1	1	1	versuchneu7	2016-07-14_13.59.32.565000
17	1	white5.bmp	Image	Bob	d	['d']	correct	0.450498	0.000000	1	1	1	1	versuchneu7	2016-07-14_13.59.32.565000
17	1	white5.bmp	Image	Bob	d	['d']	correct	0.443781	0.000000	1	1	1	1	versuchneu7	2016-07-14_13.59.32.565000
17	1	white5.bmp	Image	Bob	d	['d']	correct	0.383818	0.000000	1	1	1	1	versuchneu7	2016-07-14_13.59.32.565000
17	1	white1.bmp	Image	NonBob	k	['k']	correct	0.466708	0.000000	1	1	1	1	versuchneu7	2016-07-14_13.59.32.565000
17	1	white2.bmp	Image	NonBob	k	['k']	correct	0.568054	0.000000	1	1	1	1	versuchneu7	2016-07-14_13.59.32.565000
17	1	white5.bmp	Image	Bob	d	['d']	correct	0.447482	0.000000	1	1	1	1	versuchneu7	2016-07-14_13.59.32.565000
17	2	ekelhaft	Text	neg	d	['k']	error	0.813847	1.949820	1	1	1	1	versuchneu7	2016-07-14_13.59.32.565000
17	2	Fehlschlag	Text	neg	d	['d']	correct	0.730101	0.000000	1	1	1	1	versuchneu7	2016-07-14_13.59.32.565000
17	2	Liebe	Text	pos	k	['k']	correct	0.693798	0.000000	1	1	1	1	versuchneu7	2016-07-14_13.59.32.565000
17	2	begabt	Text	pos	k	['d']	error	0.832572	1.648509	1	1	1	1	versuchneu7	2016-07-14_13.59.32.565000
17	2	erfolgreich	Text	pos	k	['k']	correct	0.783186	0.000000	1	1	1	1	versuchneu7	2016-07-14_13.59.32.565000
17	2	Humor	Text	pos	k	['k']	correct	0.880575	0.000000	1	1	1	1	versuchneu7	2016-07-14_13.59.32.565000
17	2	Qual	Text	neg	d	['d']	correct	0.783609	0.000000	1	1	1	1	versuchneu7	2016-07-14_13.59.32.565000
17	2	super	Text	pos	k	['k']	correct	0.684785	0.000000	1	1	1	1	versuchneu7	2016-07-14_13.59.32.565000
17	2	wundervoll	Text	pos	k	['k']	correct	1.447342	0.000000	1	1	1	1	versuchneu7	2016-07-14_13.59.32.565000
17	2	Frieden	Text	pos	k	['k']	correct	0.613233	0.000000	1	1	1	1	versuchneu7	2016-07-14_13.59.32.565000
17	2	widerlich	Text	neg	d	['d']	correct	0.701859	0.000000	1	1	1	1	versuchneu7	2016-07-14_13.59.32.565000
17	2	furchtbar	Text	neg	d	['k']	error	1.193134	1.817094	1	1	1	1	versuchneu7	2016-07-14_13.59.32.565000
17	2	fies	Text	neg	d	['d']	correct	0.864986	0.000000	1	1	1	1	versuchneu7	2016-07-14_13.59.32.565000
17	2	Freude	Text	pos	k	['k']	correct	0.592065	0.000000	1	1	1	1	versuchneu7	2016-07-14_13.59.32.565000
17	2	Vertrauen	Text	pos	k	['d']	error	0.712051	1.544006	1	1	1	1	versuchneu7	2016-07-14_13.59.32.565000
17	2	Zufriedenheit	Text	pos	k	['k']	correct	1.049363	0.000000	1	1	1	1	versuchneu7	2016-07-14_13.59.32.565000
17	2	hektisch	Text	neg	d	['d']	correct	0.760574	0.000000	1	1	1	1	versuchneu7	2016-07-14_13.59.32.565000
17	2	böse	Text	neg	d	['d']	correct	0.873161	0.000000	1	1	1	1	versuchneu7	2016-07-14_13.59.32.565000
17	2	entsetzlich	Text	neg	d	['d']	correct	0.756717	0.000000	1	1	1	1	versuchneu7	2016-07-14_13.59.32.565000
17	2	schrecklich	Text	neg	d	['d']	correct	0.613289	0.000000	1	1	1	1	versuchneu7	2016-07-14_13.59.32.565000
17	34	ekelhaft	Text	neg	d	['d']	correct	0.750509	0.000000	1	1	1	1	versuchneu7	2016-07-14_13.59.32.565000
17	34	white5.bmp	Image	Bob	d	['d']	correct	0.634663	0.000000	1	1	1	1	versuchneu7	2016-07-14_13.59.32.565000
17	34	Liebe	Text	pos	k	['k']	correct	0.591527	0.000000	1	1	1	1	versuchneu7	2016-07-14_13.59.32.565000
17	34	white5.bmp	Image	Bob	d	['d']	correct	0.619791	0.000000	1	1	1	1	versuchneu7	2016-07-14_13.59.32.565000
17	34	super	Text	pos	k	['k']	correct	0.704040	0.000000	1	1	1	1	versuchneu7	2016-07-14_13.59.32.565000
17	34	white2.bmp	Image	NonBob	k	['k']	correct	0.702814	0.000000	1	1	1	1	versuchneu7	2016-07-14_13.59.32.565000
17	34	hektisch	Text	neg	d	['d']	correct	0.762019	0.000000	1	1	1	1	versuchneu7	2016-07-14_13.59.32.565000
17	34	white5.bmp	Image	Bob	d	['d']	correct	0.674095	0.000000	1	1	1	1	versuchneu7	2016-07-14_13.59.32.565000
17	34	fies	Text	neg	d	['k']	error	0.736805	1.296764	1	1	1	1	versuchneu7	2016-07-14_13.59.32.565000
17	34	furchtbar	Text	neg	d	['d']	correct	0.762772	0.000000	1	1	1	1	versuchneu7	2016-07-14_13.59.32.565000
17	34	white3.bmp	Image	NonBob	k	['k']	correct	0.711126	0.000000	1	1	1	1	versuchneu7	2016-07-14_13.59.32.565000
17	34	white2.bmp	Image	NonBob	k	['k']	correct	0.721126	0.000000	1	1	1	1	versuchneu7	2016-07-14_13.59.32.565000
17	34	Fehlschlag	Text	neg	d	['d']	correct	0.734022	0.000000	1	1	1	1	versuchneu7	2016-07-14_13.59.32.565000
17	34	white5.bmp	Image	Bob	d	['d']	correct	0.709947	0.000000	1	1	1	1	versuchneu7	2016-07-14_13.59.32.565000
17	34	white4.bmp	Image	NonBob	k	['k']	correct	0.592470	0.000000	1	1	1	1	versuchneu7	2016-07-14_13.59.32.565000
