ParticipantNumber	IATBlock	Stimulus	Category	Type	keyToPress	keyPress	Correct	RT	RTafterError	Block	Combination	ValenceBlock	MeasureOrder	computerName	timeStamp
10	1	white3.bmp	Image	Bob	k	['k']	correct	0.816661	0.000000	1	2	2	1	versuchneu8	2016-07-13_13.59.53.576000
10	1	white3.bmp	Image	Bob	k	['k']	correct	0.406307	0.000000	1	2	2	1	versuchneu8	2016-07-13_13.59.53.576000
10	1	white3.bmp	Image	Bob	k	['k']	correct	0.393730	0.000000	1	2	2	1	versuchneu8	2016-07-13_13.59.53.576000
10	1	white2.bmp	Image	NonBob	d	['d']	correct	0.424394	0.000000	1	2	2	1	versuchneu8	2016-07-13_13.59.53.576000
10	1	white3.bmp	Image	Bob	k	['k']	correct	0.512752	0.000000	1	2	2	1	versuchneu8	2016-07-13_13.59.53.576000
10	1	white3.bmp	Image	Bob	k	['k']	correct	0.434071	0.000000	1	2	2	1	versuchneu8	2016-07-13_13.59.53.576000
10	1	white5.bmp	Image	NonBob	d	['d']	correct	0.394048	0.000000	1	2	2	1	versuchneu8	2016-07-13_13.59.53.576000
10	1	white5.bmp	Image	NonBob	d	['d']	correct	0.397535	0.000000	1	2	2	1	versuchneu8	2016-07-13_13.59.53.576000
10	1	bob1.bmp	Image	NonBob	d	['d']	correct	0.448732	0.000000	1	2	2	1	versuchneu8	2016-07-13_13.59.53.576000
10	1	white4.bmp	Image	NonBob	d	['d']	correct	0.372848	0.000000	1	2	2	1	versuchneu8	2016-07-13_13.59.53.576000
10	1	white1.bmp	Image	NonBob	d	['d']	correct	0.407166	0.000000	1	2	2	1	versuchneu8	2016-07-13_13.59.53.576000
10	1	white3.bmp	Image	Bob	k	['k']	correct	0.379132	0.000000	1	2	2	1	versuchneu8	2016-07-13_13.59.53.576000
10	1	white3.bmp	Image	Bob	k	['k']	correct	0.429527	0.000000	1	2	2	1	versuchneu8	2016-07-13_13.59.53.576000
10	1	white2.bmp	Image	NonBob	d	['d']	correct	0.369503	0.000000	1	2	2	1	versuchneu8	2016-07-13_13.59.53.576000
10	1	white3.bmp	Image	Bob	k	['k']	correct	0.356170	0.000000	1	2	2	1	versuchneu8	2016-07-13_13.59.53.576000
10	1	white3.bmp	Image	Bob	k	['k']	correct	0.497835	0.000000	1	2	2	1	versuchneu8	2016-07-13_13.59.53.576000
10	1	bob1.bmp	Image	NonBob	d	['d']	correct	0.427634	0.000000	1	2	2	1	versuchneu8	2016-07-13_13.59.53.576000
10	1	white1.bmp	Image	NonBob	d	['d']	correct	0.575642	0.000000	1	2	2	1	versuchneu8	2016-07-13_13.59.53.576000
10	1	white3.bmp	Image	Bob	k	['k']	correct	0.434861	0.000000	1	2	2	1	versuchneu8	2016-07-13_13.59.53.576000
10	1	white4.bmp	Image	NonBob	d	['d']	correct	0.475066	0.000000	1	2	2	1	versuchneu8	2016-07-13_13.59.53.576000
10	2	Humor	Text	pos	k	['k']	correct	1.701945	0.000000	1	2	2	1	versuchneu8	2016-07-13_13.59.53.576000
10	2	hektisch	Text	neg	d	['d']	correct	0.506667	0.000000	1	2	2	1	versuchneu8	2016-07-13_13.59.53.576000
