ParticipantNumber	IATBlock	Stimulus	Category	Type	keyToPress	keyPress	Correct	RT	RTafterError	Block	Combination	ValenceBlock	MeasureOrder	computerName	timeStamp
26	1	white2.bmp	Image	NonBob	d	['d']	correct	3.958912	0.000000	1	2	2	1	versuchneu7	2016-07-18_16.18.42.948000
26	1	white1.bmp	Image	Bob	k	['k']	correct	1.493802	0.000000	1	2	2	1	versuchneu7	2016-07-18_16.18.42.948000
26	1	white1.bmp	Image	Bob	k	['k']	correct	1.797194	0.000000	1	2	2	1	versuchneu7	2016-07-18_16.18.42.948000
26	1	white1.bmp	Image	Bob	k	['k']	correct	1.820188	0.000000	1	2	2	1	versuchneu7	2016-07-18_16.18.42.948000
26	1	white1.bmp	Image	Bob	k	['k']	correct	0.915887	0.000000	1	2	2	1	versuchneu7	2016-07-18_16.18.42.948000
26	1	white5.bmp	Image	NonBob	d	['d']	correct	2.787994	0.000000	1	2	2	1	versuchneu7	2016-07-18_16.18.42.948000
26	1	white1.bmp	Image	Bob	k	['k']	correct	0.932253	0.000000	1	2	2	1	versuchneu7	2016-07-18_16.18.42.948000
26	1	white4.bmp	Image	NonBob	d	['d']	correct	2.800466	0.000000	1	2	2	1	versuchneu7	2016-07-18_16.18.42.948000
26	1	white2.bmp	Image	NonBob	d	['d']	correct	2.149656	0.000000	1	2	2	1	versuchneu7	2016-07-18_16.18.42.948000
26	1	white1.bmp	Image	Bob	k	['k']	correct	2.033012	0.000000	1	2	2	1	versuchneu7	2016-07-18_16.18.42.948000
26	1	white5.bmp	Image	NonBob	d	['d']	correct	0.765891	0.000000	1	2	2	1	versuchneu7	2016-07-18_16.18.42.948000
26	1	white1.bmp	Image	Bob	k	['k']	correct	0.698237	0.000000	1	2	2	1	versuchneu7	2016-07-18_16.18.42.948000
26	1	white1.bmp	Image	Bob	k	['k']	correct	0.969587	0.000000	1	2	2	1	versuchneu7	2016-07-18_16.18.42.948000
26	1	white1.bmp	Image	Bob	k	['k']	correct	0.438739	0.000000	1	2	2	1	versuchneu7	2016-07-18_16.18.42.948000
26	1	white3.bmp	Image	NonBob	d	['d']	correct	4.442949	0.000000	1	2	2	1	versuchneu7	2016-07-18_16.18.42.948000
26	1	white4.bmp	Image	NonBob	d	['d']	correct	1.914080	0.000000	1	2	2	1	versuchneu7	2016-07-18_16.18.42.948000
26	1	white1.bmp	Image	Bob	k	['k']	correct	0.799767	0.000000	1	2	2	1	versuchneu7	2016-07-18_16.18.42.948000
26	1	bob1.bmp	Image	NonBob	d	['d']	correct	0.961428	0.000000	1	2	2	1	versuchneu7	2016-07-18_16.18.42.948000
26	1	white3.bmp	Image	NonBob	d	['d']	correct	1.587090	0.000000	1	2	2	1	versuchneu7	2016-07-18_16.18.42.948000
26	1	bob1.bmp	Image	NonBob	d	['d']	correct	1.487878	0.000000	1	2	2	1	versuchneu7	2016-07-18_16.18.42.948000
26	2	schrecklich	Text	neg	d	['d']	correct	1.579062	0.000000	1	2	2	1	versuchneu7	2016-07-18_16.18.42.948000
26	2	erfolgreich	Text	pos	k	['k']	correct	1.180576	0.000000	1	2	2	1	versuchneu7	2016-07-18_16.18.42.948000
26	2	furchtbar	Text	neg	d	['d']	correct	0.867620	0.000000	1	2	2	1	versuchneu7	2016-07-18_16.18.42.948000
26	2	Qual	Text	neg	d	['d']	correct	0.915011	0.000000	1	2	2	1	versuchneu7	2016-07-18_16.18.42.948000
26	2	Freude	Text	pos	k	['k']	correct	1.395466	0.000000	1	2	2	1	versuchneu7	2016-07-18_16.18.42.948000
26	2	Vertrauen	Text	pos	k	['k']	correct	0.848002	0.000000	1	2	2	1	versuchneu7	2016-07-18_16.18.42.948000
26	2	Humor	Text	pos	k	['k']	correct	1.838693	0.000000	1	2	2	1	versuchneu7	2016-07-18_16.18.42.948000
26	2	Zufriedenheit	Text	pos	k	['k']	correct	0.866619	0.000000	1	2	2	1	versuchneu7	2016-07-18_16.18.42.948000
26	2	super	Text	pos	k	['k']	correct	1.109697	0.000000	1	2	2	1	versuchneu7	2016-07-18_16.18.42.948000
26	2	wundervoll	Text	pos	k	['k']	correct	0.603612	0.000000	1	2	2	1	versuchneu7	2016-07-18_16.18.42.948000
26	2	begabt	Text	pos	k	['k']	correct	0.739769	0.000000	1	2	2	1	versuchneu7	2016-07-18_16.18.42.948000
26	2	böse	Text	neg	d	['d']	correct	0.527476	0.000000	1	2	2	1	versuchneu7	2016-07-18_16.18.42.948000
26	2	hektisch	Text	neg	d	['d']	correct	1.157723	0.000000	1	2	2	1	versuchneu7	2016-07-18_16.18.42.948000
26	2	widerlich	Text	neg	d	['d']	correct	0.632029	0.000000	1	2	2	1	versuchneu7	2016-07-18_16.18.42.948000
26	2	fies	Text	neg	d	['d']	correct	0.549442	0.000000	1	2	2	1	versuchneu7	2016-07-18_16.18.42.948000
26	2	ekelhaft	Text	neg	d	['d']	correct	0.908403	0.000000	1	2	2	1	versuchneu7	2016-07-18_16.18.42.948000
26	2	Liebe	Text	pos	k	['k']	correct	2.364842	0.000000	1	2	2	1	versuchneu7	2016-07-18_16.18.42.948000
26	2	entsetzlich	Text	neg	d	['d']	correct	1.502198	0.000000	1	2	2	1	versuchneu7	2016-07-18_16.18.42.948000
26	2	Frieden	Text	pos	k	['k']	correct	0.913500	0.000000	1	2	2	1	versuchneu7	2016-07-18_16.18.42.948000
26	2	Fehlschlag	Text	neg	d	['d']	correct	1.089987	0.000000	1	2	2	1	versuchneu7	2016-07-18_16.18.42.948000
26	34	Humor	Text	pos	k	['k']	correct	1.717522	0.000000	1	2	2	1	versuchneu7	2016-07-18_16.18.42.948000
26	34	wundervoll	Text	pos	k	['k']	correct	0.842597	0.000000	1	2	2	1	versuchneu7	2016-07-18_16.18.42.948000
26	34	ekelhaft	Text	neg	d	['d']	correct	0.841414	0.000000	1	2	2	1	versuchneu7	2016-07-18_16.18.42.948000
26	34	Qual	Text	neg	d	['d']	correct	1.432166	0.000000	1	2	2	1	versuchneu7	2016-07-18_16.18.42.948000
26	34	Fehlschlag	Text	neg	d	['d']	correct	0.901651	0.000000	1	2	2	1	versuchneu7	2016-07-18_16.18.42.948000
26	34	white1.bmp	Image	Bob	k	['k']	correct	0.805347	0.000000	1	2	2	1	versuchneu7	2016-07-18_16.18.42.948000
26	34	super	Text	pos	k	['k']	correct	0.914957	0.000000	1	2	2	1	versuchneu7	2016-07-18_16.18.42.948000
26	34	white3.bmp	Image	NonBob	d	['d']	correct	0.735325	0.000000	1	2	2	1	versuchneu7	2016-07-18_16.18.42.948000
26	34	white2.bmp	Image	NonBob	d	['d']	correct	0.507104	0.000000	1	2	2	1	versuchneu7	2016-07-18_16.18.42.948000
26	34	white3.bmp	Image	NonBob	d	['d']	correct	0.608563	0.000000	1	2	2	1	versuchneu7	2016-07-18_16.18.42.948000
26	34	white1.bmp	Image	Bob	k	['k']	correct	0.589179	0.000000	1	2	2	1	versuchneu7	2016-07-18_16.18.42.948000
26	34	white1.bmp	Image	Bob	k	['k']	correct	0.465133	0.000000	1	2	2	1	versuchneu7	2016-07-18_16.18.42.948000
26	34	white1.bmp	Image	Bob	k	['k']	correct	0.501450	0.000000	1	2	2	1	versuchneu7	2016-07-18_16.18.42.948000
26	34	hektisch	Text	neg	d	['d']	correct	1.023420	0.000000	1	2	2	1	versuchneu7	2016-07-18_16.18.42.948000
26	34	Liebe	Text	pos	k	['k']	correct	0.642961	0.000000	1	2	2	1	versuchneu7	2016-07-18_16.18.42.948000
26	34	Frieden	Text	pos	k	['k']	correct	0.620258	0.000000	1	2	2	1	versuchneu7	2016-07-18_16.18.42.948000
26	34	erfolgreich	Text	pos	k	['k']	correct	0.757333	0.000000	1	2	2	1	versuchneu7	2016-07-18_16.18.42.948000
26	34	white1.bmp	Image	Bob	k	['k']	correct	0.685411	0.000000	1	2	2	1	versuchneu7	2016-07-18_16.18.42.948000
26	34	white5.bmp	Image	NonBob	d	['d']	correct	0.507728	0.000000	1	2	2	1	versuchneu7	2016-07-18_16.18.42.948000
