ParticipantNumber	IATBlock	Stimulus	Category	Type	keyToPress	keyPress	Correct	RT	RTafterError	Block	Combination	ValenceBlock	MeasureOrder	computerName	timeStamp
14	1	white4.bmp	Image	NonBob	d	['k']	error	2.365124	8.940907	1	2	2	2	versuchneu8	2016-07-14_11.46.30.943000
14	1	white4.bmp	Image	NonBob	d	['d']	correct	2.555866	0.000000	1	2	2	2	versuchneu8	2016-07-14_11.46.30.943000
14	1	white3.bmp	Image	NonBob	d	['d']	correct	2.689496	0.000000	1	2	2	2	versuchneu8	2016-07-14_11.46.30.943000
14	1	white2.bmp	Image	Bob	k	['k']	correct	1.087379	0.000000	1	2	2	2	versuchneu8	2016-07-14_11.46.30.943000
14	1	white2.bmp	Image	Bob	k	['k']	correct	0.504643	0.000000	1	2	2	2	versuchneu8	2016-07-14_11.46.30.943000
14	1	white1.bmp	Image	NonBob	d	['d']	correct	0.862768	0.000000	1	2	2	2	versuchneu8	2016-07-14_11.46.30.943000
14	1	white2.bmp	Image	Bob	k	['k']	correct	0.413559	0.000000	1	2	2	2	versuchneu8	2016-07-14_11.46.30.943000
14	1	white2.bmp	Image	Bob	k	['k']	correct	0.369516	0.000000	1	2	2	2	versuchneu8	2016-07-14_11.46.30.943000
14	1	white2.bmp	Image	Bob	k	['k']	correct	0.291720	0.000000	1	2	2	2	versuchneu8	2016-07-14_11.46.30.943000
14	1	white2.bmp	Image	Bob	k	['k']	correct	0.292104	0.000000	1	2	2	2	versuchneu8	2016-07-14_11.46.30.943000
14	1	bob1.bmp	Image	NonBob	d	['k']	error	0.244135	1.428094	1	2	2	2	versuchneu8	2016-07-14_11.46.30.943000
14	1	bob1.bmp	Image	NonBob	d	['d']	correct	0.396160	0.000000	1	2	2	2	versuchneu8	2016-07-14_11.46.30.943000
14	1	white2.bmp	Image	Bob	k	['k']	correct	0.660318	0.000000	1	2	2	2	versuchneu8	2016-07-14_11.46.30.943000
14	1	white5.bmp	Image	NonBob	d	['d']	correct	0.814364	0.000000	1	2	2	2	versuchneu8	2016-07-14_11.46.30.943000
14	1	white5.bmp	Image	NonBob	d	['d']	correct	0.316316	0.000000	1	2	2	2	versuchneu8	2016-07-14_11.46.30.943000
14	1	white2.bmp	Image	Bob	k	['k']	correct	0.493651	0.000000	1	2	2	2	versuchneu8	2016-07-14_11.46.30.943000
14	1	white2.bmp	Image	Bob	k	['k']	correct	0.307467	0.000000	1	2	2	2	versuchneu8	2016-07-14_11.46.30.943000
14	1	white3.bmp	Image	NonBob	d	['d']	correct	0.500277	0.000000	1	2	2	2	versuchneu8	2016-07-14_11.46.30.943000
14	1	white2.bmp	Image	Bob	k	['k']	correct	0.949509	0.000000	1	2	2	2	versuchneu8	2016-07-14_11.46.30.943000
14	1	white1.bmp	Image	NonBob	d	['d']	correct	0.443052	0.000000	1	2	2	2	versuchneu8	2016-07-14_11.46.30.943000
14	2	hektisch	Text	neg	d	['d']	correct	1.870280	0.000000	1	2	2	2	versuchneu8	2016-07-14_11.46.30.943000
14	2	Fehlschlag	Text	neg	d	['d']	correct	0.826821	0.000000	1	2	2	2	versuchneu8	2016-07-14_11.46.30.943000
14	2	widerlich	Text	neg	d	['d']	correct	0.589247	0.000000	1	2	2	2	versuchneu8	2016-07-14_11.46.30.943000
14	2	entsetzlich	Text	neg	d	['d']	correct	0.720474	0.000000	1	2	2	2	versuchneu8	2016-07-14_11.46.30.943000
14	2	schrecklich	Text	neg	d	['d']	correct	0.523813	0.000000	1	2	2	2	versuchneu8	2016-07-14_11.46.30.943000
14	2	super	Text	pos	k	['k']	correct	0.662455	0.000000	1	2	2	2	versuchneu8	2016-07-14_11.46.30.943000
14	2	begabt	Text	pos	k	['k']	correct	0.587849	0.000000	1	2	2	2	versuchneu8	2016-07-14_11.46.30.943000
14	2	furchtbar	Text	neg	d	['d']	correct	0.584424	0.000000	1	2	2	2	versuchneu8	2016-07-14_11.46.30.943000
14	2	wundervoll	Text	pos	k	['k']	correct	0.763774	0.000000	1	2	2	2	versuchneu8	2016-07-14_11.46.30.943000
14	2	Freude	Text	pos	k	['k']	correct	0.636832	0.000000	1	2	2	2	versuchneu8	2016-07-14_11.46.30.943000
14	2	fies	Text	neg	d	['d']	correct	0.614048	0.000000	1	2	2	2	versuchneu8	2016-07-14_11.46.30.943000
14	2	böse	Text	neg	d	['d']	correct	0.558562	0.000000	1	2	2	2	versuchneu8	2016-07-14_11.46.30.943000
14	2	Qual	Text	neg	d	['d']	correct	0.549733	0.000000	1	2	2	2	versuchneu8	2016-07-14_11.46.30.943000
14	2	erfolgreich	Text	pos	k	['k']	correct	0.876812	0.000000	1	2	2	2	versuchneu8	2016-07-14_11.46.30.943000
14	2	Zufriedenheit	Text	pos	k	['k']	correct	0.636618	0.000000	1	2	2	2	versuchneu8	2016-07-14_11.46.30.943000
14	2	Liebe	Text	pos	k	['k']	correct	0.469725	0.000000	1	2	2	2	versuchneu8	2016-07-14_11.46.30.943000
14	2	Vertrauen	Text	pos	k	['k']	correct	0.891174	0.000000	1	2	2	2	versuchneu8	2016-07-14_11.46.30.943000
14	2	Humor	Text	pos	k	['k']	correct	0.522898	0.000000	1	2	2	2	versuchneu8	2016-07-14_11.46.30.943000
